Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE2,HIST1H4A,HIST1H4A,7|13,20,10.0,2,6|6,0.01,0.01,0.01,0.01,0.01,-12.76,1.67,0.47,
XTLE2,HSPA6,HSPA6,2|4,6,3.0,2,2|3,0.0,0.01,0.0,0.01,0.0,-7.7,1.2,0.48,
XTLE2,HSPA5,HSPA5,8|7,15,7.5,2,29|32,0.0,0.0,0.0,0.0,0.0,-111.11,0.25,0.59,
XTLE2,HSPA4,HSPA4,5|13,18,9.0,2,17|21,0.0,0.0,0.0,0.0,0.0,-67.87,0.47,0.59,
XTLE2,HSPA9,HSPA9,4|2,6,3.0,2,1|2,0.11,0.2,0.11,0.2,0.11,-4.14,2.0,0.34,
XTLE2,SSFA2,SSFA2,1|2,3,1.5,2,10|12,0.0,0.0,0.0,0.0,0.0,-45.32,0.14,0.59,
XTLE2,ZC3H15,ZC3H15,0|1,1,0.5,2,14|12,0.0,0.0,0.0,0.0,0.0,-58.04,0.04,0.59,
XTLE2,ABCD3,ABCD3,1|0,1,0.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-71.43,0.03,0.59,
XTLE2,DHX9,DHX9,8|23,31,15.5,2,67|57,0.0,0.0,0.0,0.0,0.0,-244.09,0.25,0.59,
XTLE2,HSPA8,HSPA8,76|100,176,88.0,2,44|50,0.0,0.0,0.0,0.0,0.0,-58.48,1.87,0.56,
XTLE2,TCOF1,TCOF1,0|2,2,1.0,2,3|3,0.0,0.0,0.0,0.0,0.0,-13.75,0.33,0.59,
XTLE2,NUP98,NUP98,9|12,21,10.5,2,39|41,0.0,0.0,0.0,0.0,0.0,-145.9,0.26,0.59,
XTLE2,NUP93,NUP93,5|1,6,3.0,2,0|0,0.5,1.0,0.5,1.0,0.5,0.3,30.0,0.1,
XTLE2,CEP85,CEP85,7|10,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,10.84,85.0,0.0,
XTLE2,TRAPPC9,TRAPPC9,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.45,0.33,0.59,
XTLE2,HNRNPDL,HNRNPDL,3|4,7,3.5,2,2|3,0.01,0.01,0.01,0.01,0.01,-6.22,1.4,0.47,
XTLE2,ATXN2L,ATXN2L,2|4,6,3.0,2,51|46,0.0,0.0,0.0,0.0,0.0,-207.26,0.06,0.59,
XTLE2,ALDH3A2,ALDH3A2,1|1,2,1.0,2,4|4,0.0,0.0,0.0,0.0,0.0,-15.32,0.25,0.59,
XTLE2,NOP2,NOP2,7|12,19,9.5,2,18|18,0.0,0.0,0.0,0.0,0.0,-58.79,0.53,0.59,
XTLE2,GTF3C1,GTF3C1,0|1,1,0.5,2,27|21,0.0,0.0,0.0,0.0,0.0,-107.23,0.02,0.59,
XTLE2,GTF3C5,GTF3C5,2|2,4,2.0,2,14|12,0.0,0.0,0.0,0.0,0.0,-50.79,0.15,0.59,
XTLE2,SWAP70,SWAP70,2|5,7,3.5,2,34|40,0.0,0.0,0.0,0.0,0.0,-156.18,0.09,0.59,
XTLE2,XPO1,XPO1,3|4,7,3.5,2,5|12,0.0,0.0,0.0,0.0,0.0,-28.76,0.41,0.59,
XTLE2,CSDE1,CSDE1,26|22,48,24.0,2,47|52,0.0,0.0,0.0,0.0,0.0,-153.16,0.48,0.59,
XTLE2,TIPRL,TIPRL,7|8,15,7.5,2,33|29,0.0,0.0,0.0,0.0,0.0,-113.23,0.24,0.59,
XTLE2,TTN,TTN,1|1,2,1.0,2,2|0,0.0,0.0,0.0,0.0,0.0,-3.6,1.0,0.59,
XTLE2,EPS15L1,EPS15L1,10|7,17,8.5,2,31|35,0.0,0.0,0.0,0.0,0.0,-121.77,0.26,0.59,
XTLE2,C2ORF44,C2ORF44,8|4,12,6.0,2,0|1,0.94,1.0,0.94,1.0,0.94,2.03,12.0,0.02,
XTLE2,GART,GART,0|2,2,1.0,2,19|16,0.0,0.0,0.0,0.0,0.0,-78.15,0.06,0.59,
XTLE2,RPS6KA1,RPS6KA1,0|1,1,0.5,2,21|20,0.0,0.0,0.0,0.0,0.0,-91.57,0.02,0.59,
XTLE2,PPID,PPID,0|2,2,1.0,2,3|6,0.0,0.0,0.0,0.0,0.0,-20.35,0.22,0.59,
XTLE2,HLCS,HLCS,0|1,1,0.5,2,6|7,0.0,0.0,0.0,0.0,0.0,-29.16,0.08,0.59,
XTLE2,PSMD12,PSMD12,2|2,4,2.0,2,6|2,0.0,0.0,0.0,0.0,0.0,-12.97,0.5,0.59,
XTLE2,SERBP1,SERBP1,1|6,7,3.5,2,41|53,0.0,0.0,0.0,0.0,0.0,-205.04,0.07,0.59,
XTLE2,GANAB,GANAB,2|4,6,3.0,2,0|0,0.95,1.0,0.95,1.0,0.95,2.33,30.0,0.01,
XTLE2,NUP133,NUP133,3|0,3,1.5,2,15|22,0.0,0.0,0.0,0.0,0.0,-82.59,0.08,0.59,
XTLE2,CYFIP1,CYFIP1,3|2,5,2.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-15.21,0.56,0.59,
XTLE2,A0A222,A0A222,220|375,595,297.5,2,1769|1786,0.0,0.0,0.0,0.0,0.0,,0.17,0.59,
XTLE2,ARF3,ARF3,2|2,4,2.0,2,8|6,0.0,0.0,0.0,0.0,0.0,-25.33,0.29,0.59,
XTLE2,AP3D1,AP3D1,0|1,1,0.5,2,16|20,0.0,0.0,0.0,0.0,0.0,-80.37,0.03,0.59,
XTLE2,NOL4,NOL4,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.65,1.0,0.59,
XTLE2,RAB11FIP5,RAB11FIP5,0|1,1,0.5,2,42|27,0.0,0.0,0.0,0.0,0.0,-153.83,0.01,0.59,
XTLE2,CORO1C,CORO1C,6|4,10,5.0,2,16|14,0.0,0.0,0.0,0.0,0.0,-53.68,0.33,0.59,
XTLE2,ATP1A1,ATP1A1,1|0,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-24.74,0.09,0.59,
XTLE2,EEF1A1,EEF1A1,19|23,42,21.0,2,42|50,0.0,0.0,0.0,0.0,0.0,-145.66,0.46,0.59,
XTLE2,MAGEA4,MAGEA4,5|9,14,7.0,2,9|6,0.0,0.0,0.0,0.0,0.0,-21.22,0.93,0.55,
XTLE2,YLPM1,YLPM1,3|4,7,3.5,2,76|76,0.0,0.0,0.0,0.0,0.0,-325.24,0.05,0.59,
XTLE2,AP3B1,AP3B1,1|4,5,2.5,2,15|21,0.0,0.0,0.0,0.0,0.0,-76.08,0.14,0.59,
XTLE2,CD44,CD44,0|1,1,0.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-20.35,0.11,0.59,
XTLE2,NOLC1,NOLC1,0|1,1,0.5,2,8|9,0.0,0.0,0.0,0.0,0.0,-38.02,0.06,0.59,
XTLE2,SNW1,SNW1,1|6,7,3.5,2,29|37,0.0,0.0,0.0,0.0,0.0,-142.67,0.11,0.59,
