,Bait,Prey Gene,Saint Score,log2FC
0,TLE2,HIST1H4A,0.01,0.7398481026993275
1,TLE2,HSPA6,0.0,0.2630344058337938
2,TLE2,HSPA5,0.0,-2.0
3,TLE2,HSPA4,0.0,-1.0892673380970874
4,TLE2,HSPA9,0.11,1.0
5,TLE2,SSFA2,0.0,-2.8365012677171206
6,TLE2,ZC3H15,0.0,-4.643856189774724
7,TLE2,ABCD3,0.0,-5.058893689053568
8,TLE2,DHX9,0.0,-2.0
9,TLE2,HSPA8,0.0,0.903038270112912
10,TLE2,TCOF1,0.0,-1.5994620704162712
11,TLE2,NUP98,0.0,-1.9434164716336324
12,TLE2,NUP93,0.5,4.906890595608519
13,TLE2,CEP85,1.0,6.409390936137702
14,TLE2,TRAPPC9,0.0,-1.5994620704162712
15,TLE2,HNRNPDL,0.01,0.48542682717024166
16,TLE2,ATXN2L,0.0,-4.058893689053568
17,TLE2,ALDH3A2,0.0,-2.0
18,TLE2,NOP2,0.0,-0.9159357352115255
19,TLE2,GTF3C1,0.0,-5.643856189774724
20,TLE2,GTF3C5,0.0,-2.736965594166206
21,TLE2,SWAP70,0.0,-3.473931188332412
22,TLE2,XPO1,0.0,-1.286304185156641
23,TLE2,CSDE1,0.0,-1.0588936890535685
24,TLE2,TIPRL,0.0,-2.0588936890535687
25,TLE2,TTN,0.0,0.0
26,TLE2,EPS15L1,0.0,-1.9434164716336324
27,TLE2,C2ORF44,0.94,3.584962500721156
28,TLE2,GART,0.0,-4.058893689053568
29,TLE2,RPS6KA1,0.0,-5.643856189774724
30,TLE2,PPID,0.0,-2.1844245711374275
31,TLE2,HLCS,0.0,-3.643856189774725
32,TLE2,PSMD12,0.0,-1.0
33,TLE2,SERBP1,0.0,-3.8365012677171206
34,TLE2,GANAB,0.95,4.906890595608519
35,TLE2,NUP133,0.0,-3.643856189774725
36,TLE2,CYFIP1,0.0,-0.8365012677171204
37,TLE2,A0A222,0.0,-2.5563933485243853
38,TLE2,ARF3,0.0,-1.7858751946471527
39,TLE2,AP3D1,0.0,-5.058893689053568
40,TLE2,NOL4,0.0,0.0
41,TLE2,RAB11FIP5,0.0,-6.643856189774724
42,TLE2,CORO1C,0.0,-1.5994620704162712
43,TLE2,ATP1A1,0.0,-3.473931188332412
44,TLE2,EEF1A1,0.0,-1.1202942337177118
45,TLE2,MAGEA4,0.0,-0.10469737866669322
46,TLE2,YLPM1,0.0,-4.321928094887363
47,TLE2,AP3B1,0.0,-2.8365012677171206
48,TLE2,CD44,0.0,-3.1844245711374275
49,TLE2,NOLC1,0.0,-4.058893689053568
50,TLE2,SNW1,0.0,-3.1844245711374275
51,TLE2,FXR1,0.0,-1.6896598793878495
52,TLE2,ANKFY1,1.0,5.906890595608519
53,TLE2,PCK2,1.0,6.491853096329675
54,TLE2,RPN1,0.0,-2.9434164716336326
55,TLE2,NAP1L4,0.0,-4.321928094887363
56,TLE2,PPP2R3A,0.0,-0.888968687611256
57,TLE2,PRPF8,0.0,-1.5994620704162712
58,TLE2,CLOCK,0.99,5.129283016944966
59,TLE2,WASH3P,0.0,-2.1844245711374275
60,TLE2,COPG2,0.0,-2.1202942337177118
61,TLE2,RELA,0.0,-1.3959286763311392
62,TLE2,THOC7,0.95,4.906890595608519
63,TLE2,MAVS,0.0,-2.321928094887362
64,TLE2,COPS3,0.04,0.5849625007211562
65,TLE2,KHDRBS1,0.1,0.41142624572646497
66,TLE2,YTHDF3,0.16,1.0
67,TLE2,YTHDF2,0.0,0.32192809488736235
68,TLE2,YTHDF1,0.0,-0.4344028241457749
69,TLE2,ZNF598,0.0,-2.321928094887362
70,TLE2,CEP97,0.0,-0.8109661756099832
71,TLE2,SUB1,0.0,-4.058893689053568
72,TLE2,ZNF609,0.0,-4.321928094887363
73,TLE2,TKT,0.0,-1.0
74,TLE2,TNS3,0.0,-3.321928094887362
75,TLE2,DPYSL4,0.0,-2.473931188332412
76,TLE2,DPYSL2,0.0,-2.2515387669959646
77,TLE2,DPYSL3,0.0,-2.1844245711374275
78,TLE2,EXOSC10,0.0,-6.643856189774724
79,TLE2,BOP1,0.0,-0.5777669993169522
80,TLE2,TK1,0.0,-2.0
81,TLE2,PHLDB1,0.0,-1.0
82,TLE2,EPS8L2,0.0,-4.321928094887363
83,TLE2,LARS,0.0,-0.21759143507262677
84,TLE2,KDM3B,0.0,-6.643856189774724
85,TLE2,ATP5A1,0.89,2.0
86,TLE2,H1FX,0.59,2.169925001442312
87,TLE2,RPLP2,0.0,-2.8365012677171206
88,TLE2,EIF2B4,0.16,1.0
89,TLE2,ECD,0.0,-3.1844245711374275
90,TLE2,NUP62,0.0,-1.9434164716336324
91,TLE2,TPM3,0.0,-1.8889686876112561
92,TLE2,PRPF40A,0.0,-2.8365012677171206
93,TLE2,ETF1,0.0,-4.643856189774724
94,TLE2,FAM21A,0.0,-5.058893689053568
95,TLE2,SIPA1,0.0,-2.736965594166206
96,TLE2,ETFA,0.49,3.9068905956085187
97,TLE2,PHACTR4,0.0,-4.643856189774724
