Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XRBBP4,HIST1H4A,HIST1H4A,6|7,13,6.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-17.81,0.93,0.54,
XRBBP4,HSPA5,HSPA5,0|1,1,0.5,2,29|31,0.0,0.0,0.0,0.0,0.0,-134.2,0.02,0.54,
XRBBP4,NELFE,NELFE,1|9,10,5.0,2,26|24,0.0,0.0,0.0,0.0,0.0,-107.17,0.2,0.54,
XRBBP4,ZC3H18,ZC3H18,0|1,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-24.82,0.09,0.54,
XRBBP4,DHX9,DHX9,2|1,3,1.5,2,67|58,0.0,0.0,0.0,0.0,0.0,-274.55,0.02,0.54,
XRBBP4,HSPA8,HSPA8,8|16,24,12.0,2,44|51,0.0,0.0,0.0,0.0,0.0,-181.19,0.25,0.54,
XRBBP4,TCOF1,TCOF1,3|5,8,4.0,2,2|3,0.02,0.03,0.02,0.03,0.02,-6.3,1.6,0.4,
XRBBP4,MAZ,MAZ,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-5.32,0.5,0.54,
XRBBP4,PNISR,PNISR,0|1,1,0.5,2,2|5,0.0,0.0,0.0,0.0,0.0,-16.05,0.14,0.54,
XRBBP4,GTF3C4,GTF3C4,0|2,2,1.0,2,14|17,0.0,0.0,0.0,0.0,0.0,-69.29,0.06,0.54,
XRBBP4,ZNF451,ZNF451,0|1,1,0.5,2,8|7,0.0,0.0,0.0,0.0,0.0,-33.66,0.07,0.54,
XRBBP4,TIPRL,TIPRL,1|11,12,6.0,2,30|29,0.0,0.0,0.0,0.0,0.0,-127.18,0.2,0.54,
XRBBP4,TTN,TTN,0|2,2,1.0,2,1|0,0.16,0.31,0.16,0.31,0.16,-3.73,2.0,0.27,
XRBBP4,RPS6KA1,RPS6KA1,0|1,1,0.5,2,21|19,0.0,0.0,0.0,0.0,0.0,-89.4,0.03,0.54,
XRBBP4,HLCS,HLCS,0|1,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-24.82,0.09,0.54,
XRBBP4,SERBP1,SERBP1,3|6,9,4.5,2,35|50,0.0,0.0,0.0,0.0,0.0,-176.23,0.11,0.54,
XRBBP4,ABHD14B,ABHD14B,2|2,4,2.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-11.43,0.57,0.54,
XRBBP4,EEF1A1,EEF1A1,26|31,57,28.5,2,37|48,0.0,0.0,0.0,0.0,0.0,-117.14,0.67,0.54,
XRBBP4,HMGB1,HMGB1,0|1,1,0.5,2,6|7,0.0,0.0,0.0,0.0,0.0,-29.24,0.08,0.54,
XRBBP4,CHAF1A,CHAF1A,2|2,4,2.0,2,0|0,0.9,0.9,0.9,0.9,0.9,2.25,20.0,0.01,
XRBBP4,MAGEA4,MAGEA4,2|1,3,1.5,2,9|8,0.0,0.0,0.0,0.0,0.0,-34.55,0.18,0.54,
XRBBP4,KIF4A,KIF4A,2|3,5,2.5,2,37|42,0.0,0.0,0.0,0.0,0.0,-167.35,0.06,0.54,
XRBBP4,YLPM1,YLPM1,0|1,1,0.5,2,77|77,0.0,0.0,0.0,0.0,0.0,-345.23,0.01,0.54,
XRBBP4,SNW1,SNW1,5|14,19,9.5,2,28|37,0.0,0.0,0.0,0.0,0.0,-125.76,0.29,0.54,
XRBBP4,PNN,PNN,14|19,33,16.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-37.98,1.03,0.51,
XRBBP4,WDR70,WDR70,6|8,14,7.0,2,25|31,0.0,0.0,0.0,0.0,0.0,-103.37,0.25,0.54,
XRBBP4,AHCTF1,AHCTF1,0|1,1,0.5,2,27|32,0.0,0.0,0.0,0.0,0.0,-131.97,0.02,0.54,
XRBBP4,PRPF3,PRPF3,1|3,4,2.0,2,34|30,0.0,0.0,0.0,0.0,0.0,-138.3,0.06,0.54,
XRBBP4,COPG2,COPG2,1|5,6,3.0,2,92|73,0.0,0.0,0.0,0.0,0.0,-363.85,0.04,0.54,
XRBBP4,THOC2,THOC2,1|1,2,1.0,2,28|30,0.0,0.0,0.0,0.0,0.0,-124.95,0.03,0.54,
XRBBP4,ADNP,ADNP,4|13,17,8.5,2,42|45,0.0,0.0,0.0,0.0,0.0,-177.24,0.2,0.54,
XRBBP4,KHDRBS1,KHDRBS1,0|1,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.53,0.33,0.54,
XRBBP4,ZNF592,ZNF592,1|8,9,4.5,2,0|0,0.5,1.0,0.5,1.0,0.5,0.22,45.0,0.11,
XRBBP4,MED1,MED1,15|29,44,22.0,2,31|38,0.0,0.0,0.0,0.0,0.0,-107.98,0.64,0.54,
XRBBP4,SUB1,SUB1,0|1,1,0.5,2,10|8,0.0,0.0,0.0,0.0,0.0,-40.3,0.06,0.54,
XRBBP4,PRKG2,PRKG2,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-3.73,1.0,0.54,
XRBBP4,DPYSL2,DPYSL2,1|1,2,1.0,2,47|45,0.0,0.0,0.0,0.0,0.0,-200.76,0.02,0.54,
XRBBP4,DPYSL3,DPYSL3,0|1,1,0.5,2,37|30,0.0,0.0,0.0,0.0,0.0,-149.9,0.01,0.54,
XRBBP4,ARGLU1,ARGLU1,0|5,5,2.5,2,0|0,0.5,1.0,0.5,1.0,0.5,-2.29,25.0,0.14,
XRBBP4,EPS8L2,EPS8L2,0|1,1,0.5,2,8|10,0.0,0.0,0.0,0.0,0.0,-40.3,0.06,0.54,
XRBBP4,MEF2D,MEF2D,1|2,3,1.5,2,11|13,0.0,0.0,0.0,0.0,0.0,-49.77,0.12,0.54,
XRBBP4,KDM3B,KDM3B,0|2,2,1.0,2,33|34,0.0,0.0,0.0,0.0,0.0,-149.9,0.03,0.54,
XRBBP4,TP53BP1,TP53BP1,0|2,2,1.0,2,53|68,0.0,0.0,0.0,0.0,0.0,-270.9,0.02,0.54,
XRBBP4,KDM3A,KDM3A,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.73,1.0,0.54,
