,Bait,Prey Gene,Saint Score,log2FC
0,RBBP4,HIST1H4A,0.0,-0.10469737866669322
1,RBBP4,HSPA5,0.0,-5.643856189774724
2,RBBP4,NELFE,0.0,-2.321928094887362
3,RBBP4,ZC3H18,0.0,-3.473931188332412
4,RBBP4,DHX9,0.0,-5.643856189774724
5,RBBP4,HSPA8,0.0,-2.0
6,RBBP4,TCOF1,0.02,0.6780719051126377
7,RBBP4,MAZ,0.0,-1.0
8,RBBP4,PNISR,0.0,-2.8365012677171206
9,RBBP4,GTF3C4,0.0,-4.058893689053568
10,RBBP4,ZNF451,0.0,-3.8365012677171206
11,RBBP4,TIPRL,0.0,-2.321928094887362
12,RBBP4,TTN,0.16,1.0
13,RBBP4,RPS6KA1,0.0,-5.058893689053568
14,RBBP4,HLCS,0.0,-3.473931188332412
15,RBBP4,SERBP1,0.0,-3.1844245711374275
16,RBBP4,ABHD14B,0.0,-0.8109661756099832
17,RBBP4,EEF1A1,0.0,-0.5777669993169522
18,RBBP4,HMGB1,0.0,-3.643856189774725
19,RBBP4,CHAF1A,0.9,4.321928094887363
20,RBBP4,MAGEA4,0.0,-2.473931188332412
21,RBBP4,KIF4A,0.0,-4.058893689053568
22,RBBP4,YLPM1,0.0,-6.643856189774724
23,RBBP4,SNW1,0.0,-1.7858751946471527
24,RBBP4,PNN,0.0,0.04264433740849372
25,RBBP4,WDR70,0.0,-2.0
26,RBBP4,AHCTF1,0.0,-5.643856189774724
27,RBBP4,PRPF3,0.0,-4.058893689053568
28,RBBP4,COPG2,0.0,-4.643856189774724
29,RBBP4,THOC2,0.0,-5.058893689053568
30,RBBP4,ADNP,0.0,-2.321928094887362
31,RBBP4,KHDRBS1,0.0,-1.5994620704162712
32,RBBP4,ZNF592,0.5,5.491853096329675
33,RBBP4,MED1,0.0,-0.6438561897747246
34,RBBP4,SUB1,0.0,-4.058893689053568
35,RBBP4,PRKG2,0.0,0.0
36,RBBP4,DPYSL2,0.0,-5.643856189774724
37,RBBP4,DPYSL3,0.0,-6.643856189774724
38,RBBP4,ARGLU1,0.5,4.643856189774724
39,RBBP4,EPS8L2,0.0,-4.058893689053568
40,RBBP4,MEF2D,0.0,-3.0588936890535687
41,RBBP4,KDM3B,0.0,-5.058893689053568
42,RBBP4,TP53BP1,0.0,-5.643856189774724
43,RBBP4,KDM3A,0.0,0.0
44,RBBP4,ATP5A1,0.01,0.7398481026993275
45,RBBP4,SNRPA1,0.0,-3.1844245711374275
46,RBBP4,PRPF40A,0.0,-2.2515387669959646
47,RBBP4,FAM21C,0.0,-5.643856189774724
48,RBBP4,TRIO,0.0,-5.643856189774724
49,RBBP4,RPS4X,0.16,1.0
50,RBBP4,TCP1,0.0,0.7570232465074596
51,RBBP4,SH3PXD2B,0.0,-6.643856189774724
52,RBBP4,SUGP1,0.0,-3.1844245711374275
53,RBBP4,XAB2,0.0,-4.643856189774724
54,RBBP4,TCEB3,0.0,-4.321928094887363
55,RBBP4,PRDX6,0.0,-2.9434164716336326
56,RBBP4,PRDX4,0.0,0.0
57,RBBP4,PRDX3,0.0,0.0
58,RBBP4,PRDX2,0.94,4.643856189774724
59,RBBP4,PRDX1,0.0,0.2630344058337938
60,RBBP4,SMARCA1,0.49,3.9068905956085187
61,RBBP4,SMARCA2,0.0,-2.0
62,RBBP4,MYBL2,1.0,6.965784284662087
63,RBBP4,SMARCA5,0.53,1.5459683691052926
64,RBBP4,GOLGA6L2,0.32,1.584962500721156
65,RBBP4,CSTB,0.09,1.1699250014423124
66,RBBP4,CCT6A,0.0,-0.7369655941662062
67,RBBP4,PAPOLA,0.0,-4.058893689053568
68,RBBP4,PAPOLB,0.01,0.32192809488736235
69,RBBP4,TUFM,0.0,-1.0
70,RBBP4,DCD,0.95,4.906890595608519
71,RBBP4,DNMT1,0.0,-1.2175914350726267
72,RBBP4,CACNA1D,0.0,-3.0588936890535687
73,RBBP4,TRIM28,0.0,-3.473931188332412
74,RBBP4,SLC25A3,0.0,-2.0
75,RBBP4,SLC25A5,0.0,-1.0892673380970874
76,RBBP4,BRD4,0.0,-1.6438561897747246
77,RBBP4,COIL,0.0,-2.643856189774725
78,RBBP4,DMD,0.0,0.0
79,RBBP4,GAPDH,0.0,0.1505596765753814
80,RBBP4,SRSF4,0.0,0.0
81,RBBP4,SRSF3,0.31,2.0
82,RBBP4,SRSF2,0.47,2.321928094887362
83,RBBP4,TSHZ3,1.0,6.643856189774724
84,RBBP4,CDK11B,0.0,-2.8365012677171206
85,RBBP4,KPRP,1.0,5.491853096329675
86,RBBP4,DDR1,0.0,-0.3219280948873623
87,RBBP4,BAG3,0.0,-4.058893689053568
88,RBBP4,MYO1B,0.0,-5.058893689053568
89,RBBP4,MSRB3,0.03,0.8073549220576041
90,RBBP4,RPS6,0.0,-2.5563933485243853
91,RBBP4,VDAC2,0.0,-4.058893689053568
92,RBBP4,CHMP5,0.0,-4.321928094887363
93,RBBP4,RPS8,0.0,-1.2515387669959646
94,RBBP4,CTPS1,0.0,-5.058893689053568
95,RBBP4,HIST2H2AA3,0.0,0.18903382439001684
96,RBBP4,LGALS1,0.58,2.169925001442312
97,RBBP4,USP7,0.0,-5.643856189774724
98,RBBP4,NUP50,0.0,-2.8365012677171206
99,RBBP4,HN1,0.0,-3.321928094887362
100,RBBP4,WAPAL,0.0,-3.8365012677171206
101,RBBP4,TMPO,0.0,-1.8889686876112561
102,RBBP4,RPL29,0.5,2.0
103,RBBP4,NAP1L1,0.0,-5.643856189774724
