Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF15,HIST1H4A,HIST1H4A,2|1,3,1.5,2,6|4,0.0,0.0,0.0,0.0,0.0,-20.46,0.3,0.71,
XDCAF15,HSPA6,HSPA6,2|0,2,1.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.63,0.4,0.71,
XDCAF15,HSPA5,HSPA5,1|0,1,0.5,2,29|32,0.0,0.0,0.0,0.0,0.0,-137.34,0.02,0.71,
XDCAF15,PIK3CA,PIK3CA,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.21,0.5,0.71,
XDCAF15,DHX9,DHX9,2|1,3,1.5,2,68|58,0.0,0.0,0.0,0.0,0.0,-277.67,0.02,0.71,
XDCAF15,HSPA8,HSPA8,26|15,41,20.5,2,44|49,0.0,0.0,0.0,0.0,0.0,-158.27,0.44,0.71,
XDCAF15,PPP2R2A,PPP2R2A,6|4,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,4.95,50.0,0.0,
XDCAF15,ATXN2L,ATXN2L,1|1,2,1.0,2,49|43,0.0,0.0,0.0,0.0,0.0,-201.64,0.02,0.71,
XDCAF15,CSDE1,CSDE1,3|2,5,2.5,2,46|52,0.0,0.0,0.0,0.0,0.0,-210.45,0.05,0.71,
XDCAF15,TIPRL,TIPRL,9|4,13,6.5,2,33|29,0.0,0.0,0.0,0.0,0.0,-123.39,0.21,0.71,
XDCAF15,HLCS,HLCS,9|3,12,6.0,2,6|8,0.0,0.0,0.0,0.0,0.0,-24.03,0.86,0.68,
XDCAF15,SERBP1,SERBP1,6|3,9,4.5,2,38|50,0.0,0.0,0.0,0.0,0.0,-183.98,0.1,0.71,
XDCAF15,CYFIP1,CYFIP1,1|0,1,0.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-21.32,0.11,0.71,
XDCAF15,SZT2,SZT2,0|1,1,0.5,2,5|7,0.0,0.0,0.0,0.0,0.0,-27.88,0.08,0.71,
XDCAF15,RAB11FIP5,RAB11FIP5,1|0,1,0.5,2,42|27,0.0,0.0,0.0,0.0,0.0,-154.8,0.01,0.71,
XDCAF15,EEF1A1,EEF1A1,32|24,56,28.0,2,37|44,0.0,0.0,0.0,0.0,0.0,-114.15,0.69,0.71,
XDCAF15,EEF1A2,EEF1A2,1|2,3,1.5,2,9|7,0.0,0.0,0.0,0.0,0.0,-33.26,0.19,0.71,
XDCAF15,MAGEA4,MAGEA4,4|3,7,3.5,2,9|6,0.0,0.0,0.0,0.0,0.0,-26.07,0.47,0.71,
XDCAF15,COPG2,COPG2,2|2,4,2.0,2,93|72,0.0,0.0,0.0,0.0,0.0,-359.51,0.02,0.71,
XDCAF15,APC,APC,3|0,3,1.5,2,6|5,0.0,0.0,0.0,0.0,0.0,-25.71,0.27,0.71,
XDCAF15,UQCRC2,UQCRC2,2|1,3,1.5,2,0|0,0.4,0.8,0.4,0.8,0.4,-0.67,15.0,0.32,
XDCAF15,UQCRC1,UQCRC1,4|0,4,2.0,2,0|0,0.5,0.99,0.5,0.99,0.5,-3.18,20.0,0.21,
XDCAF15,COPS3,COPS3,1|0,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.62,1.0,0.71,
XDCAF15,FAM135A,FAM135A,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.63,0.2,0.71,
XDCAF15,DPYSL4,DPYSL4,1|0,1,0.5,2,21|12,0.0,0.0,0.0,0.0,0.0,-74.32,0.03,0.71,
XDCAF15,DPYSL2,DPYSL2,5|2,7,3.5,2,49|47,0.0,0.0,0.0,0.0,0.0,-206.0,0.07,0.71,
XDCAF15,PFN2,PFN2,7|4,11,5.5,2,2|3,0.07,0.14,0.07,0.14,0.07,-5.77,2.2,0.5,
XDCAF15,ATP5A1,ATP5A1,12|3,15,7.5,2,3|3,0.47,0.93,0.47,0.93,0.47,-8.96,2.5,0.3,
XDCAF15,ECD,ECD,0|2,2,1.0,2,18|19,0.0,0.0,0.0,0.0,0.0,-83.59,0.05,0.71,
XDCAF15,PRPF40A,PRPF40A,1|1,2,1.0,2,11|9,0.0,0.0,0.0,0.0,0.0,-41.93,0.1,0.71,
XDCAF15,FAM21A,FAM21A,1|0,1,0.5,2,70|79,0.0,0.0,0.0,0.0,0.0,-334.89,0.01,0.71,
XDCAF15,RPS4X,RPS4X,1|0,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.62,1.0,0.71,
