,Bait,Prey Gene,Saint Score,log2FC
0,DCAF15,HIST1H4A,0.0,-1.736965594166206
1,DCAF15,HSPA6,0.0,-1.3219280948873622
2,DCAF15,HSPA5,0.0,-5.643856189774724
3,DCAF15,PIK3CA,0.0,-1.0
4,DCAF15,DHX9,0.0,-5.643856189774724
5,DCAF15,HSPA8,0.0,-1.1844245711374275
6,DCAF15,PPP2R2A,1.0,5.643856189774724
7,DCAF15,ATXN2L,0.0,-5.643856189774724
8,DCAF15,CSDE1,0.0,-4.321928094887363
9,DCAF15,TIPRL,0.0,-2.2515387669959646
10,DCAF15,HLCS,0.0,-0.21759143507262677
11,DCAF15,SERBP1,0.0,-3.321928094887362
12,DCAF15,CYFIP1,0.0,-3.1844245711374275
13,DCAF15,SZT2,0.0,-3.643856189774725
14,DCAF15,RAB11FIP5,0.0,-6.643856189774724
15,DCAF15,EEF1A1,0.0,-0.5353317329965557
16,DCAF15,EEF1A2,0.0,-2.395928676331139
17,DCAF15,MAGEA4,0.0,-1.0892673380970874
18,DCAF15,COPG2,0.0,-5.643856189774724
19,DCAF15,APC,0.0,-1.8889686876112561
20,DCAF15,UQCRC2,0.4,3.9068905956085187
21,DCAF15,UQCRC1,0.5,4.321928094887363
22,DCAF15,COPS3,0.0,0.0
23,DCAF15,FAM135A,0.0,-2.321928094887362
24,DCAF15,DPYSL4,0.0,-5.058893689053568
25,DCAF15,DPYSL2,0.0,-3.8365012677171206
26,DCAF15,PFN2,0.07,1.1375035237499351
27,DCAF15,ATP5A1,0.47,1.3219280948873624
28,DCAF15,ECD,0.0,-4.321928094887363
29,DCAF15,PRPF40A,0.0,-3.321928094887362
30,DCAF15,FAM21A,0.0,-6.643856189774724
31,DCAF15,RPS4X,0.0,0.0
32,DCAF15,TJP1,0.0,-6.643856189774724
33,DCAF15,TCP1,0.0,-2.1844245711374275
34,DCAF15,SH3PXD2B,0.0,-6.643856189774724
35,DCAF15,PRDX6,0.0,-0.8109661756099832
36,DCAF15,PRDX4,0.0,2.321928094887362
37,DCAF15,PRDX3,0.25,1.584962500721156
38,DCAF15,PRDX2,0.98,5.321928094887363
39,DCAF15,PRDX1,0.0,0.48542682717024166
40,DCAF15,CSTB,0.09,1.0
41,DCAF15,CCT6A,0.0,-3.1844245711374275
42,DCAF15,OAT,0.5,4.321928094887363
43,DCAF15,TUFM,0.36,1.4594316186372973
44,DCAF15,TXNDC5,0.48,3.9068905956085187
45,DCAF15,SLC25A3,0.0,-1.0
46,DCAF15,TRIM25,0.0,-5.643856189774724
47,DCAF15,SLC25A5,0.0,-1.0
48,DCAF15,UTRN,0.0,-5.643856189774724
49,DCAF15,GAPDH,0.0,-3.0588936890535687
50,DCAF15,RAPH1,0.0,-5.643856189774724
51,DCAF15,NNMT,0.02,0.5849625007211562
52,DCAF15,BAG3,0.0,-3.1844245711374275
53,DCAF15,RPS6,0.0,-3.0588936890535687
54,DCAF15,RPS3,0.0,-0.5777669993169522
55,DCAF15,VDAC2,0.0,-2.8365012677171206
56,DCAF15,RPS8,0.0,-1.0
57,DCAF15,CTPS1,0.0,-3.473931188332412
58,DCAF15,DSG1,0.21,1.584962500721156
59,DCAF15,LGALS1,0.22,1.4594316186372973
60,DCAF15,FSCN1,0.5,4.906890595608519
61,DCAF15,HN1,0.0,-4.643856189774724
62,DCAF15,WAPAL,0.0,-6.643856189774724
63,DCAF15,KIAA1524,0.0,-6.643856189774724
64,DCAF15,NAP1L1,0.0,-1.8889686876112561
65,DCAF15,RPL27,0.0,-0.4941090702700427
66,DCAF15,RPL21,0.15,1.0
67,DCAF15,RPL23,0.0,-1.0
68,DCAF15,PEAK1,0.0,-5.643856189774724
69,DCAF15,PLIN3,0.0,-4.643856189774724
70,DCAF15,HSP90AB1,0.0,-0.4150374992788438
71,DCAF15,UBR5,0.0,-1.5994620704162712
72,DCAF15,EEF1D,0.0,-2.0588936890535687
73,DCAF15,RPL8,0.0,-2.0
74,DCAF15,PCM1,0.0,-5.643856189774724
75,DCAF15,RPL4,0.0,-1.2175914350726267
76,DCAF15,POLR2B,0.0,-2.0
77,DCAF15,ABHD14B,0.0,-0.18442457113742744
78,DCAF15,NCOR2,0.0,-4.321928094887363
79,DCAF15,RPL6,0.0,-1.0
80,DCAF15,AKAP17A,0.0,0.0
81,DCAF15,ADA,0.4,3.321928094887362
82,DCAF15,HIST1H2AG,0.0,-2.1844245711374275
83,DCAF15,PGRMC2,0.0,-4.643856189774724
84,DCAF15,HOOK1,0.0,0.0
85,DCAF15,PCCA,0.5,1.263034405833794
86,DCAF15,BUB1B,0.0,-5.643856189774724
87,DCAF15,PSPC1,0.0,-3.8365012677171206
88,DCAF15,DBN1,0.0,-5.058893689053568
89,DCAF15,DLG5,0.0,-1.6896598793878495
90,DCAF15,CAMK2G,0.0,-2.321928094887362
91,DCAF15,STK4,0.0,-2.321928094887362
92,DCAF15,AKAP2,0.0,-5.058893689053568
93,DCAF15,CAPZB,0.0,-3.643856189774725
94,DCAF15,TTC1,0.0,-3.473931188332412
95,DCAF15,STIP1,0.0,-1.9434164716336324
96,DCAF15,AHSA1,0.0,-5.643856189774724
97,DCAF15,DSP,0.57,3.0
98,DCAF15,GLMN,0.0,-2.0
99,DCAF15,ARPC4,0.0,0.0
100,DCAF15,PDAP1,0.0,-4.058893689053568
101,DCAF15,CAMSAP1,0.0,-6.643856189774724
102,DCAF15,DNAJC2,0.0,-1.5994620704162712
103,DCAF15,RRP12,0.0,-4.321928094887363
104,DCAF15,PRKDC,0.0,-4.643856189774724
105,DCAF15,GEMIN5,0.0,-5.058893689053568
106,DCAF15,CTTN,0.0,-3.0588936890535687
107,DCAF15,EIF4G2,0.0,-4.643856189774724
108,DCAF15,ERC1,0.0,-4.321928094887363
109,DCAF15,RGAG1,0.37,2.0
110,DCAF15,CTSB,0.0,0.0
111,DCAF15,N4BP2,0.0,-3.1844245711374275
112,DCAF15,TRIP12,0.0,-1.5994620704162712
113,DCAF15,EIF3G,0.0,-4.643856189774724
114,DCAF15,RARS,0.0,-4.643856189774724
115,DCAF15,TPR,0.0,-4.643856189774724
116,DCAF15,TXNDC12,0.89,4.906890595608519
117,DCAF15,CNN3,0.0,-2.643856189774725
118,DCAF15,COPB1,0.0,-4.058893689053568
119,DCAF15,H1F0,0.0,-1.5994620704162712
120,DCAF15,ENO1,0.0,-3.8365012677171206
121,DCAF15,SLC22A11,0.0,0.0
122,DCAF15,HSPD1,0.4,3.9068905956085187
123,DCAF15,NANP,0.0,-4.321928094887363
124,DCAF15,EPRS,0.0,-4.321928094887363
125,DCAF15,TANC2,0.0,-1.0
126,DCAF15,LMNA,0.0,-3.643856189774725
127,DCAF15,PPP4R1,0.0,0.0
128,DCAF15,NUP214,0.0,-5.643856189774724
129,DCAF15,LUC7L3,0.0,-1.0
130,DCAF15,SHC1,0.0,-3.0588936890535687
131,DCAF15,RPL15,0.0,0.0
132,DCAF15,RPL17,0.01,0.0
133,DCAF15,RPL10,0.0,0.0
134,DCAF15,RPL13,0.0,-1.2175914350726267
135,DCAF15,RPL18,0.0,0.0
136,DCAF15,RPL19,0.0,-1.5994620704162712
137,DCAF15,AHNAK,0.0,-1.5145731728297585
138,DCAF15,MAP1B,0.0,-6.643856189774724
139,DCAF15,TUBB3,0.0,-2.321928094887362
140,DCAF15,SFPQ,0.0,-5.058893689053568
