Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF10,HIST1H4A,HIST1H4A,3|13,16,8.0,2,7|7,0.0,0.0,0.0,0.0,0.0,-23.65,1.14,0.54,
XDCAF10,HSPA5,HSPA5,1|0,1,0.5,2,28|31,0.0,0.0,0.0,0.0,0.0,-132.48,0.02,0.63,
XDCAF10,HSPA4,HSPA4,0|1,1,0.5,2,18|19,0.0,0.0,0.0,0.0,0.0,-83.21,0.03,0.63,
XDCAF10,DHX9,DHX9,7|5,12,6.0,2,70|58,0.0,0.0,0.0,0.0,0.0,-264.35,0.09,0.63,
XDCAF10,HSPA8,HSPA8,29|29,58,29.0,2,44|50,0.0,0.0,0.0,0.0,0.0,-129.49,0.62,0.63,
XDCAF10,PPP2R2A,PPP2R2A,5|4,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.33,45.0,0.0,
XDCAF10,SWAP70,SWAP70,1|2,3,1.5,2,31|40,0.0,0.0,0.0,0.0,0.0,-154.45,0.04,0.63,
XDCAF10,CSDE1,CSDE1,10|12,22,11.0,2,47|50,0.0,0.0,0.0,0.0,0.0,-179.93,0.23,0.63,
XDCAF10,TIPRL,TIPRL,11|7,18,9.0,2,30|30,0.0,0.0,0.0,0.0,0.0,-109.57,0.3,0.63,
XDCAF10,TTN,TTN,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.24,1.0,0.63,
XDCAF10,GART,GART,1|0,1,0.5,2,18|16,0.0,0.0,0.0,0.0,0.0,-76.49,0.03,0.63,
XDCAF10,HLCS,HLCS,5|4,9,4.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-16.03,0.82,0.63,
XDCAF10,SERBP1,SERBP1,15|6,21,10.5,2,36|48,0.0,0.0,0.0,0.0,0.0,-164.09,0.25,0.63,
XDCAF10,IGF2R,IGF2R,2|0,2,1.0,2,25|30,0.0,0.0,0.0,0.0,0.0,-123.51,0.04,0.63,
XDCAF10,ABHD14B,ABHD14B,1|1,2,1.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-13.92,0.29,0.63,
XDCAF10,ARF3,ARF3,2|2,4,2.0,2,7|5,0.0,0.0,0.0,0.0,0.0,-21.8,0.33,0.63,
XDCAF10,PLRG1,PLRG1,1|0,1,0.5,2,12|15,0.0,0.0,0.0,0.0,0.0,-60.87,0.04,0.63,
XDCAF10,EIF4B,EIF4B,9|10,19,9.5,2,35|34,0.0,0.0,0.0,0.0,0.0,-123.15,0.28,0.63,
XDCAF10,SZT2,SZT2,1|0,1,0.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-14.34,0.17,0.63,
XDCAF10,EEF1A1,EEF1A1,29|24,53,26.5,2,35|45,0.0,0.0,0.0,0.0,0.0,-111.81,0.66,0.63,
XDCAF10,RBMXL3,RBMXL3,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-4.24,1.0,0.63,
XDCAF10,MAGEA4,MAGEA4,3|2,5,2.5,2,9|8,0.0,0.0,0.0,0.0,0.0,-32.21,0.29,0.63,
XDCAF10,ARHGEF17,ARHGEF17,1|4,5,2.5,2,1|0,0.4,0.81,0.4,0.81,0.4,-2.63,5.0,0.23,
XDCAF10,KIF4A,KIF4A,0|1,1,0.5,2,36|42,0.0,0.0,0.0,0.0,0.0,-175.08,0.01,0.63,
XDCAF10,CDCA2,CDCA2,0|1,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-5.59,0.5,0.63,
XDCAF10,PNN,PNN,4|6,10,5.0,2,16|15,0.0,0.0,0.0,0.0,0.0,-56.38,0.32,0.63,
XDCAF10,COPG2,COPG2,26|21,47,23.5,2,87|74,0.0,0.0,0.0,0.0,0.0,-285.18,0.29,0.63,
XDCAF10,THOC2,THOC2,1|0,1,0.5,2,28|31,0.0,0.0,0.0,0.0,0.0,-132.48,0.02,0.63,
XDCAF10,MAVS,MAVS,1|0,1,0.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-34.17,0.07,0.63,
XDCAF10,PAK2,PAK2,0|1,1,0.5,2,25|34,0.0,0.0,0.0,0.0,0.0,-132.43,0.02,0.63,
XDCAF10,SUB1,SUB1,2|2,4,2.0,2,10|8,0.0,0.0,0.0,0.0,0.0,-34.29,0.22,0.63,
XDCAF10,TNS3,TNS3,1|0,1,0.5,2,7|14,0.0,0.0,0.0,0.0,0.0,-47.2,0.05,0.63,
XDCAF10,DPYSL4,DPYSL4,7|1,8,4.0,2,17|12,0.0,0.0,0.0,0.0,0.0,-61.26,0.28,0.63,
XDCAF10,DPYSL2,DPYSL2,15|8,23,11.5,2,47|43,0.0,0.0,0.0,0.0,0.0,-170.9,0.26,0.63,
XDCAF10,DPYSL3,DPYSL3,2|1,3,1.5,2,35|28,0.0,0.0,0.0,0.0,0.0,-136.59,0.05,0.63,
XDCAF10,NUDT4,NUDT4,1|1,2,1.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-7.93,0.5,0.63,
XDCAF10,NUDT5,NUDT5,1|0,1,0.5,2,15|20,0.0,0.0,0.0,0.0,0.0,-78.74,0.03,0.63,
XDCAF10,ARGLU1,ARGLU1,3|2,5,2.5,2,0|0,0.91,0.97,0.91,0.97,0.91,1.74,25.0,0.02,
XDCAF10,EPS8L2,EPS8L2,2|2,4,2.0,2,8|9,0.0,0.0,0.0,0.0,0.0,-32.21,0.24,0.63,
XDCAF10,PFN2,PFN2,8|8,16,8.0,2,4|3,0.03,0.03,0.03,0.03,0.03,-3.4,2.29,0.42,
XDCAF10,TP53BP1,TP53BP1,1|0,1,0.5,2,52|64,0.0,0.0,0.0,0.0,0.0,-260.38,0.01,0.63,
XDCAF10,ATP5A1,ATP5A1,8|7,15,7.5,2,2|3,0.32,0.45,0.32,0.45,0.32,-1.44,3.0,0.26,
XDCAF10,RPLP2,RPLP2,0|1,1,0.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-16.57,0.14,0.63,
XDCAF10,ECD,ECD,1|3,4,2.0,2,16|19,0.0,0.0,0.0,0.0,0.0,-74.47,0.11,0.63,
XDCAF10,TPM3,TPM3,2|2,4,2.0,2,5|5,0.0,0.0,0.0,0.0,0.0,-17.75,0.4,0.63,
XDCAF10,SNRPA1,SNRPA1,1|0,1,0.5,2,18|18,0.0,0.0,0.0,0.0,0.0,-80.97,0.03,0.63,
XDCAF10,FAM21A,FAM21A,1|2,3,1.5,2,61|63,0.0,0.0,0.0,0.0,0.0,-272.82,0.02,0.63,
XDCAF10,KIAA1683,KIAA1683,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-4.24,1.0,0.63,
XDCAF10,TRIO,TRIO,1|2,3,1.5,2,24|31,0.0,0.0,0.0,0.0,0.0,-118.79,0.05,0.63,
XDCAF10,YKT6,YKT6,1|0,1,0.5,2,21|22,0.0,0.0,0.0,0.0,0.0,-96.64,0.02,0.63,
XDCAF10,RPS4X,RPS4X,4|0,4,2.0,2,1|0,0.4,0.81,0.4,0.81,0.4,-4.24,4.0,0.23,
XDCAF10,ATXN2L,ATXN2L,2|0,2,1.0,2,53|44,0.0,0.0,0.0,0.0,0.0,-217.73,0.02,0.63,
XDCAF10,TJP1,TJP1,2|2,4,2.0,2,85|96,0.0,0.0,0.0,0.0,0.0,-395.29,0.02,0.63,
XDCAF10,TCP1,TCP1,22|11,33,16.5,2,16|12,0.0,0.0,0.0,0.0,0.0,-35.94,1.18,0.59,
XDCAF10,ISY1,ISY1,1|0,1,0.5,2,2|2,0.0,0.0,0.0,0.0,0.0,-10.03,0.25,0.63,
XDCAF10,SH3PXD2B,SH3PXD2B,5|3,8,4.0,2,53|69,0.0,0.0,0.0,0.0,0.0,-258.84,0.07,0.63,
