,Bait,Prey Gene,Saint Score,log2FC
425,NLE1,SETX,0.0,1.0
426,NLE1,EEF1A2,0.0,-1.69
427,NLE1,RIF1,0.0,-0.494
428,NLE1,MECP2,0.46,3.907
429,NLE1,CAPZA1,0.0,-0.494
430,NLE1,ZNF638,0.0,-0.152
431,NLE1,GEMIN5,0.0,-2.059
432,NLE1,CMTR1,0.0,-0.556
433,NLE1,CTTN,0.0,-1.358
434,NLE1,ERC1,0.0,-1.837
435,NLE1,CHMP4B,0.0,-1.474
436,NLE1,WRNIP1,1.0,5.492
437,NLE1,ERH,0.0,-0.578
438,NLE1,EIF2S2,0.0,-2.837
439,NLE1,DDX17,1.0,5.492
440,NLE1,DDX10,0.0,0.287
441,NLE1,CDK12,0.7,2.0
442,NLE1,DDX18,0.68,3.585
443,NLE1,CAD,0.0,-3.059
444,NLE1,N4BP1,0.0,-1.556
445,NLE1,N4BP2,0.0,-4.644
446,NLE1,HEATR1,0.91,1.623
447,NLE1,MDC1,0.0,-0.089
448,NLE1,KIF18A,0.0,-1.599
449,NLE1,DHX16,0.0,0.0
450,NLE1,SFSWAP,0.0,-0.12
451,NLE1,NUP37,0.0,-3.059
452,NLE1,NCL,0.0,-0.074
453,NLE1,SLC1A5,0.0,-3.644
454,NLE1,CHERP,0.0,-1.184
455,NLE1,OSBPL1A,0.0,-1.599
456,NLE1,ZXDB,0.0,-2.184
457,NLE1,GNL3,1.0,7.877
458,NLE1,GNL2,1.0,4.404
459,NLE1,EIF3A,0.0,-4.059
460,NLE1,EIF3B,0.0,-3.644
461,NLE1,EIF3C,0.0,-1.474
462,NLE1,EIF3D,0.14,1.22
463,NLE1,CLIP1,0.0,-1.599
464,NLE1,EIF3F,0.0,-0.578
465,NLE1,EIF3G,0.0,-1.889
466,NLE1,RARS,0.0,-1.837
467,NLE1,CACUL1,0.0,-2.322
468,NLE1,NOL11,1.0,2.722
469,NLE1,NOL10,0.89,1.926
470,NLE1,BAZ1A,0.06,0.74
471,NLE1,BAZ1B,0.0,-1.474
472,NLE1,TPR,0.0,0.014
473,NLE1,PHGDH,0.0,1.0
474,NLE1,CNN3,0.0,-2.059
475,NLE1,FUBP3,0.0,-0.862
476,NLE1,FUBP1,0.0,0.367
477,NLE1,CCAR1,0.0,-0.415
478,NLE1,CCAR2,0.0,-0.434
479,NLE1,MTDH,0.0,-4.059
480,NLE1,FAM189A2,0.02,0.411
481,NLE1,EXOSC4,0.0,2.322
482,NLE1,GTF2E1,0.0,-0.811
483,NLE1,RRBP1,0.0,-3.644
484,NLE1,UBP1,0.0,-3.837
485,NLE1,COPB1,0.0,-5.644
486,NLE1,C3ORF17,1.0,5.907
487,NLE1,RALY,0.0,-1.0
488,NLE1,SRRT,0.34,2.0
489,NLE1,CREBBP,0.06,0.585
490,NLE1,BRIP1,0.5,1.585
491,NLE1,SET,0.0,-0.234
492,NLE1,DNAJB1,0.0,-0.761
493,NLE1,NOC2L,0.74,2.223
494,NLE1,CRYBG3,0.0,-4.322
495,NLE1,GPATCH11,0.0,-1.0
496,NLE1,IFI16,0.0,-1.152
497,NLE1,HNRNPAB,0.0,-1.0
498,NLE1,CCZ1,0.0,-1.0
499,NLE1,SUGP2,0.0,0.057
500,NLE1,DIDO1,0.0,0.251
501,NLE1,PATL1,0.0,-3.474
502,NLE1,H1F0,0.49,1.736
503,NLE1,E2F6,0.05,0.0
504,NLE1,HNRNPA3,0.0,0.0
505,NLE1,HNRNPA0,0.0,-0.358
506,NLE1,HNRNPA1,0.0,-1.69
507,NLE1,BAG3,0.0,-2.556
508,NLE1,U2SURP,0.0,-0.943
509,NLE1,FIGNL1,0.06,0.0
510,NLE1,ENO1,0.0,-2.396
511,NLE1,EPB41,0.0,-2.737
512,NLE1,NPAT,0.87,2.738
513,NLE1,CHAMP1,0.0,-0.396
514,NLE1,LLGL1,0.0,-3.322
515,NLE1,TFIP11,0.0,0.516
516,NLE1,CDK1,0.0,-1.0
517,NLE1,CDK2,0.0,-3.184
518,NLE1,CDK7,0.0,-0.234
519,NLE1,PTK2,0.0,-3.644
520,NLE1,PHB2,1.0,4.17
521,NLE1,MSH2,0.0,-1.322
522,NLE1,SF3B1,0.0,-0.621
523,NLE1,MSH6,0.0,-1.218
524,NLE1,SF3B2,0.0,-1.089
525,NLE1,INPPL1,0.0,-4.644
526,NLE1,DDHD1,0.0,-0.811
527,NLE1,EIF5B,0.0,-2.943
528,NLE1,DNAJC17,0.0,-1.599
529,NLE1,ARHGDIA,0.0,-2.322
