Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR5,HIST1H4A,HIST1H4A,4|6,10,5.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-17.8,0.83,0.64,
XWDR5,HSPA6,HSPA6,2|3,5,2.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-8.23,1.0,0.56,
XWDR5,HSPA5,HSPA5,16|5,21,10.5,2,28|30,0.0,0.0,0.0,0.0,0.0,-111.09,0.36,0.64,
XWDR5,HSPA4,HSPA4,4|0,4,2.0,2,16|18,0.0,0.0,0.0,0.0,0.0,-76.44,0.12,0.64,
XWDR5,HSPA9,HSPA9,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.98,0.33,0.64,
XWDR5,HSPA8,HSPA8,40|19,59,29.5,2,43|48,0.0,0.0,0.0,0.0,0.0,-144.16,0.65,0.64,
XWDR5,ZC3H14,ZC3H14,1|0,1,0.5,2,19|29,0.0,0.0,0.0,0.0,0.0,-107.51,0.02,0.64,
XWDR5,ABCD3,ABCD3,5|1,6,3.0,2,15|14,0.0,0.0,0.0,0.0,0.0,-61.2,0.21,0.64,
XWDR5,DHX9,DHX9,2|0,2,1.0,2,67|57,0.0,0.0,0.0,0.0,0.0,-278.3,0.02,0.64,
XWDR5,TCOF1,TCOF1,1|0,1,0.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-14.28,0.17,0.64,
XWDR5,NUP98,NUP98,129|81,210,105.0,2,32|37,0.5,1.0,0.5,1.0,0.5,-10.7,3.04,0.08,
XWDR5,NUP93,NUP93,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-4.18,1.0,0.64,
XWDR5,ATXN2L,ATXN2L,9|5,14,7.0,2,48|43,0.0,0.0,0.0,0.0,0.0,-182.87,0.15,0.64,
XWDR5,CSDE1,CSDE1,15|4,19,9.5,2,45|50,0.0,0.0,0.0,0.0,0.0,-195.3,0.2,0.64,
XWDR5,TIPRL,TIPRL,9|1,10,5.0,2,30|31,0.0,0.0,0.0,0.0,0.0,-132.08,0.16,0.64,
XWDR5,GART,GART,3|0,3,1.5,2,18|15,0.0,0.0,0.0,0.0,0.0,-74.22,0.09,0.64,
XWDR5,RPS6KA1,RPS6KA1,1|0,1,0.5,2,21|18,0.0,0.0,0.0,0.0,0.0,-87.63,0.03,0.64,
XWDR5,HLCS,HLCS,1|0,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-25.28,0.09,0.64,
XWDR5,SERBP1,SERBP1,9|1,10,5.0,2,37|50,0.0,0.0,0.0,0.0,0.0,-189.83,0.11,0.64,
XWDR5,NUP133,NUP133,1|0,1,0.5,2,11|16,0.0,0.0,0.0,0.0,0.0,-60.82,0.04,0.64,
XWDR5,ARF3,ARF3,3|3,6,3.0,2,7|5,0.0,0.0,0.0,0.0,0.0,-19.63,0.5,0.64,
XWDR5,PLRG1,PLRG1,1|0,1,0.5,2,12|15,0.0,0.0,0.0,0.0,0.0,-60.82,0.04,0.64,
XWDR5,ELMSAN1,ELMSAN1,1|0,1,0.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-34.12,0.07,0.64,
XWDR5,EEF1A1,EEF1A1,24|11,35,17.5,2,39|48,0.0,0.0,0.0,0.0,0.0,-155.73,0.4,0.64,
XWDR5,EEF1A2,EEF1A2,1|2,3,1.5,2,8|7,0.0,0.0,0.0,0.0,0.0,-30.7,0.2,0.64,
XWDR5,MAGEA4,MAGEA4,5|3,8,4.0,2,9|6,0.0,0.0,0.0,0.0,0.0,-25.64,0.53,0.64,
XWDR5,YLPM1,YLPM1,2|0,2,1.0,2,70|73,0.0,0.0,0.0,0.0,0.0,-320.98,0.01,0.64,
XWDR5,SNW1,SNW1,1|0,1,0.5,2,26|37,0.0,0.0,0.0,0.0,0.0,-141.17,0.02,0.64,
XWDR5,PNN,PNN,7|0,7,3.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-71.97,0.22,0.64,
XWDR5,RPN2,RPN2,2|2,4,2.0,2,0|0,0.86,0.86,0.86,0.86,0.86,1.79,20.0,0.01,
XWDR5,AHCTF1,AHCTF1,56|13,69,34.5,2,24|28,0.0,0.0,0.0,0.0,0.0,-78.54,1.33,0.61,
XWDR5,THOC2,THOC2,1|0,1,0.5,2,28|32,0.0,0.0,0.0,0.0,0.0,-134.66,0.02,0.64,
XWDR5,RFX5,RFX5,0|1,1,0.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-16.52,0.14,0.64,
XWDR5,NUP107,NUP107,37|19,56,28.0,2,0|2,1.0,1.0,1.0,1.0,1.0,8.68,28.0,0.0,
XWDR5,NUP88,NUP88,20|11,31,15.5,2,1|2,1.0,1.0,1.0,1.0,1.0,6.29,10.33,0.0,
XWDR5,ADNP,ADNP,3|0,3,1.5,2,36|38,0.0,0.0,0.0,0.0,0.0,-166.05,0.04,0.64,
XWDR5,NUP85,NUP85,11|5,16,8.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.06,80.0,0.0,
XWDR5,YTHDF2,YTHDF2,5|1,6,3.0,2,7|9,0.0,0.0,0.0,0.0,0.0,-32.83,0.38,0.64,
XWDR5,YTHDF1,YTHDF1,5|0,5,2.5,2,9|9,0.0,0.0,0.0,0.0,0.0,-40.75,0.28,0.64,
XWDR5,FAM135A,FAM135A,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.2,0.2,0.64,
XWDR5,DPYSL4,DPYSL4,1|0,1,0.5,2,19|12,0.0,0.0,0.0,0.0,0.0,-69.63,0.03,0.64,
XWDR5,DPYSL2,DPYSL2,15|1,16,8.0,2,47|43,0.0,0.0,0.0,0.0,0.0,-196.74,0.18,0.64,
XWDR5,DPYSL3,DPYSL3,7|1,8,4.0,2,35|31,0.0,0.0,0.0,0.0,0.0,-143.21,0.12,0.64,
XWDR5,DLD,DLD,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,-0.24,10.0,0.64,
XWDR5,NUDT5,NUDT5,2|0,2,1.0,2,16|20,0.0,0.0,0.0,0.0,0.0,-80.91,0.06,0.64,
XWDR5,PHLDB1,PHLDB1,1|0,1,0.5,2,2|2,0.0,0.0,0.0,0.0,0.0,-9.97,0.25,0.64,
XWDR5,EPS8L2,EPS8L2,2|2,4,2.0,2,7|9,0.0,0.0,0.0,0.0,0.0,-30.03,0.25,0.64,
XWDR5,PFN2,PFN2,3|1,4,2.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-13.86,0.57,0.64,
XWDR5,DNAJB1,DNAJB1,3|1,4,2.0,2,14|15,0.0,0.0,0.0,0.0,0.0,-61.2,0.14,0.64,
XWDR5,NUP62,NUP62,1|3,4,2.0,2,8|8,0.0,0.0,0.0,0.0,0.0,-32.83,0.25,0.64,
XWDR5,SNRPA1,SNRPA1,1|0,1,0.5,2,19|19,0.0,0.0,0.0,0.0,0.0,-85.38,0.03,0.64,
XWDR5,ETF1,ETF1,2|0,2,1.0,2,14|11,0.0,0.0,0.0,0.0,0.0,-56.36,0.08,0.64,
XWDR5,YKT6,YKT6,1|0,1,0.5,2,19|22,0.0,0.0,0.0,0.0,0.0,-92.11,0.02,0.64,
XWDR5,RPS4X,RPS4X,1|0,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.18,1.0,0.64,
XWDR5,TJP1,TJP1,1|0,1,0.5,2,87|91,0.0,0.0,0.0,0.0,0.0,-399.61,0.01,0.64,
XWDR5,TCP1,TCP1,300|179,479,239.5,2,14|12,1.0,1.0,1.0,1.0,1.0,171.67,18.42,0.0,
XWDR5,SH3PXD2B,SH3PXD2B,7|0,7,3.5,2,49|68,0.0,0.0,0.0,0.0,0.0,-262.12,0.06,0.64,
XWDR5,GTF3C5,GTF3C5,1|0,1,0.5,2,13|11,0.0,0.0,0.0,0.0,0.0,-54.11,0.04,0.64,
XWDR5,PRDX6,PRDX6,6|2,8,4.0,2,11|12,0.0,0.0,0.0,0.0,0.0,-44.9,0.35,0.64,
XWDR5,PRDX1,PRDX1,17|1,18,9.0,2,25|28,0.0,0.0,0.0,0.0,0.0,-114.29,0.34,0.64,
XWDR5,SMARCA4,SMARCA4,1|0,1,0.5,2,2|2,0.0,0.0,0.0,0.0,0.0,-9.97,0.25,0.64,
XWDR5,CCT6A,CCT6A,25|18,43,21.5,2,4|4,1.0,1.0,1.0,1.0,1.0,6.91,5.38,0.0,
XWDR5,CROCC,CROCC,3|3,6,3.0,2,2|1,0.04,0.04,0.04,0.04,0.04,-3.27,2.0,0.42,
XWDR5,PAPOLB,PAPOLB,2|0,2,1.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-9.97,0.5,0.64,
XWDR5,SLC16A1,SLC16A1,2|0,2,1.0,2,1|1,0.03,0.05,0.03,0.05,0.03,-5.78,1.0,0.45,
XWDR5,TUFM,TUFM,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.98,0.33,0.64,
XWDR5,ZFR,ZFR,13|2,15,7.5,2,38|39,0.0,0.0,0.0,0.0,0.0,-163.37,0.19,0.64,
XWDR5,TXNDC9,TXNDC9,2|2,4,2.0,2,4|2,0.0,0.0,0.0,0.0,0.0,-9.96,0.67,0.64,
XWDR5,DCD,DCD,2|0,2,1.0,2,0|0,0.43,0.86,0.43,0.86,0.43,-2.74,10.0,0.2,
XWDR5,DNMT1,DNMT1,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.2,0.2,0.64,
XWDR5,DLGAP5,DLGAP5,2|1,3,1.5,2,54|52,0.0,0.0,0.0,0.0,0.0,-232.5,0.03,0.64,
XWDR5,EIF4ENIF1,EIF4ENIF1,6|3,9,4.5,2,21|17,0.0,0.0,0.0,0.0,0.0,-74.12,0.24,0.64,
XWDR5,SLC25A3,SLC25A3,2|2,4,2.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-6.45,1.0,0.64,
XWDR5,TRIM25,TRIM25,3|1,4,2.0,2,19|22,0.0,0.0,0.0,0.0,0.0,-87.68,0.1,0.64,
XWDR5,SLC25A5,SLC25A5,21|15,36,18.0,2,17|20,0.0,0.0,0.0,0.0,0.0,-45.98,0.97,0.63,
XWDR5,SEH1L,SEH1L,13|5,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.06,90.0,0.0,
XWDR5,GAPDH,GAPDH,15|7,22,11.0,2,4|4,0.49,0.97,0.49,0.97,0.49,-6.36,2.75,0.18,
XWDR5,ABCF1,ABCF1,0|1,1,0.5,2,14|15,0.0,0.0,0.0,0.0,0.0,-65.28,0.03,0.64,
XWDR5,BAG3,BAG3,8|4,12,6.0,2,30|33,0.0,0.0,0.0,0.0,0.0,-125.14,0.19,0.64,
XWDR5,MYO1B,MYO1B,1|0,1,0.5,2,14|14,0.0,0.0,0.0,0.0,0.0,-63.03,0.04,0.64,
XWDR5,RPS6,RPS6,4|2,6,3.0,2,2|4,0.0,0.0,0.0,0.0,0.0,-9.96,1.0,0.57,
XWDR5,RPS3,RPS3,12|7,19,9.5,2,1|1,0.98,1.0,0.98,1.0,0.98,3.18,9.5,0.0,
XWDR5,RPS2,RPS2,1|2,3,1.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-15.86,0.38,0.64,
XWDR5,VDAC3,VDAC3,2|1,3,1.5,2,0|2,0.03,0.07,0.03,0.07,0.03,-4.13,1.5,0.43,
XWDR5,VDAC2,VDAC2,9|4,13,6.5,2,5|9,0.0,0.0,0.0,0.0,0.0,-21.65,0.93,0.61,
XWDR5,VDAC1,VDAC1,4|3,7,3.5,2,0|1,0.67,0.82,0.67,0.82,0.67,0.1,7.0,0.05,
