,Gene Name,log2(Fold change),P-value
828,RANGAP1,-0.279,0.109
829,RECQL,-0.02,0.881
830,NOP2,0.119,0.422
831,RPL27A,0.368,0.043
832,RPL5,0.193,0.221
833,RPL21,0.27,0.084
834,RPS9,0.267,0.099
835,RPS10;RPS10-NUDT3,0.103,0.442
836,IQGAP1,0.031,0.807
837,STT3A,0.136,0.545
838,CAPZB,0.127,0.338
839,EIF1AX,0.409,0.161
840,QARS,0.037,0.789
841,UQCRFS1;UQCRFS1P1,-0.35,0.446
842,ATP5O,-0.07,0.655
843,ARCN1,0.283,0.086
844,LSS,0.146,0.733
845,PSMD8,0.276,0.279
846,CCT5,-0.072,0.593
847,ALDH9A1,0.676,0.057
848,RPL34,0.32,0.088
849,LMAN1,-0.096,0.547
850,NASP,-0.184,0.213
851,FASN,-0.013,0.932
852,CCT3,-0.161,0.297
853,TUFM,-0.133,0.397
854,SRP9;DKFZp564M2223,-0.407,0.087
855,AARS,-0.213,0.26
856,SARS,-0.07,0.683
857,PSMB3,0.134,0.439
858,PSMB2,-0.121,0.427
859,MCM2,-0.694,0.006
860,ACADVL,-0.365,0.052
861,TMED10,0.077,0.578
862,HINT1,0.064,0.76
863,RANBP2,0.011,0.941
864,GMPS,0.204,0.261
865,IDH3A,-0.564,0.349
866,GDI2,-0.061,0.651
867,SERPINH1,-0.094,0.583
868,PDLIM4,-0.152,0.519
869,ST13;ST13P5;ST13P4,-0.258,0.131
870,VASP,-0.34,0.14
871,CCT8,-0.141,0.345
872,CCT4,-0.168,0.251
873,ANXA11,0.099,0.713
874,RAB5C,-0.12,0.459
875,RAB7A,-0.009,0.95
876,RAB13,-0.586,0.081
877,DUSP3,-0.088,0.591
878,SSR4,-0.158,0.273
879,BCAP31,-0.254,0.162
880,PSMD7,0.219,0.145
881,HDGF,-0.798,0.066
882,NDUFA8,0.406,0.242
883,HNRNPA3,-0.027,0.838
884,PGD,0.046,0.765
885,HNRNPM,-0.14,0.359
886,KPNA2,-0.294,0.116
887,ARHGDIA,-0.137,0.339
888,HNRNPF,-0.109,0.42
889,MSH6,0.054,0.878
890,SMS,-0.121,0.735
891,CAPZA1,0.272,0.141
892,BLVRA,-0.262,0.217
893,SLC25A1,-0.146,0.415
894,ACLY,0.328,0.061
895,METAP1,0.443,0.046
896,SUCLG1,0.186,0.25
897,COPB1,0.373,0.078
898,COPA,0.02,0.887
899,CTSC,0.235,0.458
900,SEC24C,-0.273,0.093
901,SUB1,-0.11,0.424
902,RARS,0.1,0.475
903,YARS,-0.252,0.33
904,BCAT1,-0.286,0.233
905,ATP1B3,-0.449,0.134
906,ALDH18A1,0.082,0.597
907,EIF5,-0.33,0.199
908,PSMD4,0.269,0.112
909,CSE1L,-0.139,0.315
910,VCP,0.009,0.943
911,HADHB,-0.172,0.239
912,ADK,0.211,0.217
913,ADAR,-0.301,0.06
914,SEC13,-1.093,0.0
915,NPEPPS,-0.182,0.268
916,HNRNPH2,-0.078,0.672
917,OXCT1,0.029,0.865
918,EIF3B,-0.112,0.433
919,ATP5J2;ATP5J2-PTCD1,-0.097,0.703
920,MARS,0.307,0.073
921,ATP5I,-0.244,0.228
922,EIF6,-0.127,0.452
923,CTBP2,-0.204,0.418
924,NUP107,-0.372,0.082
925,ARPC4;ARPC4-TTLL3,-0.195,0.258
926,SEC61G,-0.155,0.338
927,TPI1,-0.16,0.301
928,EIF3E,0.074,0.631
929,SEC61B,0.084,0.705
930,UBE2G2,-0.094,0.74
931,ACTB,0.266,0.143
932,EIF4A1,-0.079,0.624
933,RPS20,0.079,0.639
934,S100A10,-0.26,0.228
935,CDC42,-0.008,0.959
936,DSTN,-0.172,0.253
937,RAB8A;RAB8B,0.628,0.232
938,RAB2A,-0.009,0.958
939,RAB10,-0.499,0.019
940,UBE2M,0.036,0.834
941,UBE2K,-0.179,0.424
942,UBE2N,0.078,0.771
943,RAB14,-0.242,0.161
944,ACTR3,-0.319,0.142
945,ACTR2,-0.264,0.225
946,ACTR1A,-0.116,0.453
947,ABCE1,-0.079,0.726
948,RAP1B;RAP1A,-0.072,0.631
949,RPS3A,0.263,0.157
950,RPL26;RPL26L1,0.303,0.062
951,RPL27,0.198,0.18
952,RHOA,0.246,0.13
953,HSPE1;HSPE1-MOB4,-0.06,0.699
954,NUTF2,-0.711,0.027
955,HNRNPK,-0.138,0.373
956,YWHAG,-0.066,0.755
957,RRAS2,0.052,0.692
958,RPS7,0.098,0.482
959,PPP1CA,-0.371,0.033
960,PPP1CB,-0.767,0.032
961,PSMC1,-0.293,0.102
962,PSMC5,0.099,0.508
963,RPS8,0.324,0.047
964,RPS15A,0.176,0.298
965,RPS16,0.278,0.088
966,YWHAE,-0.096,0.457
967,RPS23,0.144,0.397
968,RPS18,0.318,0.048
969,RPS29,0.375,0.029
970,RPS13,0.254,0.118
971,RPS11,0.292,0.099
972,SNRPE,-0.667,0.009
973,SNRPF,-0.765,0.019
974,LSM3,-0.509,0.025
975,SNRPD1,-0.013,0.952
976,SNRPD2,-0.532,0.024
977,SNRPD3,-0.258,0.148
978,TMSB4X,-0.271,0.356
979,PSMC6,-0.26,0.109
980,RPL7A,0.36,0.037
981,ETF1,0.222,0.139
982,RPS4X,0.355,0.055
983,PPP2CA;PPP2CB,-0.137,0.318
984,RPS6,0.132,0.395
985,HIST1H4A,-0.528,0.01
986,RAB1A,-0.071,0.588
987,RPL23,0.153,0.302
988,RPS25,0.264,0.119
989,RPS26;RPS26P11,0.265,0.123
990,RPS28,0.427,0.018
991,GNB1,-0.22,0.236
992,GNB2,-0.261,0.101
993,RPL39;RPL39P5,0.124,0.488
994,RPL31,0.423,0.029
995,RPL10A,0.372,0.029
996,RPL11,0.149,0.285
997,RPL8,-0.053,0.715
998,PPIA,-0.096,0.509
999,FKBP1A,0.034,0.857
1000,RPS27A;UBC;UBB;UBA52,1.041,0.109
1001,RAC1;RAC3,-0.316,0.05
1002,GNAS;GNAL,-0.522,0.04
1003,YWHAZ,0.15,0.279
1004,PPP2R2A;PPP2R2D,0.942,0.022
1005,DYNLL1,-0.553,0.047
1006,RPL38,0.052,0.791
1007,RPS21,0.139,0.38
1008,GNB2L1,0.127,0.385
1009,ACTG1,0.163,0.339
1010,SUPT4H1,-0.53,0.086
1011,TMSB10,-0.25,0.171
1012,YBX1,-0.038,0.803
1013,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.152,0.727
1014,ACTA1;ACTC1,0.201,0.226
1015,EEF1A1;EEF1A1P5,0.236,0.167
1016,TUBA1B;TUBA4A,0.122,0.352
1017,TUBB4B,0.028,0.822
1018,PAFAH1B2,-0.195,0.214
1019,EIF4G2,-0.224,0.149
1020,CCT2,-0.055,0.667
1021,GSTO1,0.042,0.843
1022,PRKDC,-0.079,0.633
1023,MRPS5,0.465,0.075
1024,MRPS9,0.241,0.124
1025,SARNP,-0.251,0.15
1026,LACTB,-0.176,0.453
1027,ARF1;ARF3,-0.187,0.378
1028,ERH,-0.251,0.159
1029,RHOG,-0.474,0.015
1030,SRSF3,-0.002,0.987
1031,FOXK1,-0.112,0.55
1032,RBM10,-0.588,0.095
1033,RBM3,0.052,0.793
1034,TFAM,-0.474,0.112
1035,SLC25A3,0.019,0.881
1036,PURA,-0.018,0.885
1037,CLTC,-0.222,0.143
1038,NFKB2,0.748,0.033
1039,FKBP3,0.014,0.93
1040,SORD,0.438,0.025
1041,HNRNPU,-0.173,0.218
1042,FABP5,0.01,0.958
1043,CAP1,-0.039,0.774
1044,HMGCS1,-0.03,0.835
1045,PFKP,0.038,0.778
1046,ALDH6A1,-0.348,0.281
1047,FKBP4,-0.028,0.823
1048,PLOD1,0.643,0.037
1049,RPL6,0.323,0.044
1050,LMNB2,0.0,0.998
1051,GLO1,-0.021,0.865
1052,SSBP1,-0.29,0.218
1053,YWHAH,-0.147,0.323
1054,CSTF1,-0.161,0.238
1055,SRSF11,0.024,0.893
1056,PPAT,0.713,0.009
1057,GFPT1,0.274,0.096
1058,PSME1,-0.21,0.199
1059,RING1;RNF2,0.902,0.084
1060,CKAP4,0.109,0.474
1061,KHDRBS1,-0.032,0.821
1062,BAX,0.192,0.48
1063,ARHGAP1,-0.039,0.862
1064,PPP3CA,0.327,0.084
1065,DHX9,-0.135,0.326
1066,LGALS3BP,-0.222,0.148
1067,PPID,0.747,0.037
1068,SSRP1,-0.237,0.187
1069,NSUN2,0.575,0.042
1070,RBBP4,-0.271,0.094
1071,AHNAK,0.072,0.837
1072,AP1B1,0.134,0.359
1073,PMPCA,-0.041,0.786
1074,SCRN1,-0.022,0.924
1075,TWF1,-0.078,0.77
1076,SF3A3,0.064,0.68
1077,AIMP1,-0.016,0.9
1078,ILF2,-0.034,0.795
1079,ILF3,-0.095,0.555
1080,TRAP1,0.08,0.56
1081,ECH1,0.186,0.422
1082,FLII,-0.081,0.585
1083,IK,-0.231,0.213
1084,HNRNPA0,-0.223,0.142
1085,AIMP2,-0.123,0.385
1086,PRDX4,0.0,0.999
1087,PAK2,-0.111,0.543
1088,CBX3,-0.294,0.117
1089,PSMD2,0.119,0.381
1090,SRSF9,-0.038,0.828
1091,SRSF5,0.379,0.111
1092,TRIM28,0.418,0.023
1093,DHRS2,-0.741,0.044
1094,G3BP1,-0.112,0.412
1095,EIF3I,-0.017,0.892
1096,CTBP1,-0.304,0.061
1097,UBE2V1;TMEM189-UBE2V1,-0.497,0.012
1098,DYNC1I2,0.063,0.691
1099,NNT,0.018,0.92
1100,TCOF1,-0.132,0.486
1101,SF3B2,-0.337,0.053
1102,PDAP1,-0.298,0.082
1103,TUBB3,0.292,0.121
1104,DCTN2,0.382,0.037
1105,TRA2A,-0.186,0.3
1106,SNX1,0.176,0.667
1107,TSTA3,0.396,0.032
1108,RAB31;RAB22A,-0.299,0.573
1109,ALCAM,0.663,0.007
1110,DDX39B,-0.13,0.402
1111,BLMH,0.309,0.136
1112,EXOSC2,0.336,0.097
1113,IL18,0.349,0.183
1114,BOP1,-0.038,0.785
1115,EIF3A,-0.016,0.899
1116,TTLL12,-0.205,0.229
1117,FHL2,0.072,0.775
1118,DPYSL3,-0.1,0.478
1119,DYNC1H1,0.022,0.863
1120,EIF2B1,1.033,0.026
1121,EIF4A2,-0.606,0.045
1122,CTTN,0.262,0.175
1123,TRIM25,-0.163,0.262
1124,FLNC,0.581,0.028
1125,GNA13,-0.662,0.024
1126,GALE,-0.105,0.473
1127,RBM39,0.053,0.736
1128,MCM6,-0.359,0.07
1129,SMC1A,-0.267,0.103
1130,BMS1,-0.045,0.838
1131,USP10,1.0,0.001
1132,GANAB,-0.008,0.958
1133,MVP,0.342,0.118
1134,LASP1,-0.138,0.372
1135,KPNB1,-0.114,0.382
1136,PSMD6,-0.094,0.743
1137,NCAPD2,-1.607,0.057
1138,EFTUD2,-0.668,0.015
1139,KARS,-0.154,0.359
1140,RRS1,0.17,0.269
1141,EIF4H,-0.919,0.003
1142,WDR43,-0.086,0.907
1143,EEA1,-0.117,0.669
1144,PDIA6,0.004,0.975
1145,PAFAH1B3,-0.485,0.027
1146,PLEC,0.228,0.119
1147,PPA1,-0.122,0.36
1148,NONO,-0.232,0.135
1149,QPRT,-0.129,0.665
1150,RCN1,0.13,0.411
1151,PCBP1,-0.249,0.096
1152,SF3B3,-0.616,0.005
1153,CNN3,0.016,0.901
1154,SAFB,-0.157,0.409
1155,SF3A2,0.469,0.021
1156,SF3A1,-0.271,0.188
1157,TRIP13,0.214,0.341
1158,MAPRE1,-0.19,0.18
1159,ELAVL1,-0.083,0.545
1160,NSDHL,0.416,0.105
1161,MYLK,-0.511,0.026
1162,TOMM34,0.083,0.645
1163,UBE2V2,-0.335,0.122
1164,VAMP3;VAMP2,-0.085,0.562
1165,NEDD8,0.203,0.151
1166,RAB11B;RAB11A,-0.091,0.496
1167,UAP1,0.184,0.644
1168,DDB1,-0.433,0.021
1169,PPP2R5E;PPP2R5D;PPP2R5C;PPP2R5B,-0.556,0.007
1170,MRPL23,0.022,0.914
1171,CDC37,0.077,0.64
1172,FSCN1,0.176,0.261
1173,DECR1,-0.374,0.038
1174,TST,-0.169,0.244
1175,HIST2H2AA3;HIST2H2AC,-0.433,0.027
1176,NDUFA9,0.883,0.001
1177,UPP1,0.055,0.874
1178,CDO1,-0.104,0.461
1179,HNRNPUL2;HNRNPUL2-BSCL2,-0.305,0.071
1180,SMU1,-0.146,0.387
1181,LEPRE1;P3H1,0.338,0.214
1182,TUBB8,0.106,0.45
1183,FAM98B,0.363,0.035
1184,HSP90AB2P,-0.456,0.015
1185,OXLD1,0.178,0.247
1186,ZNF326,-0.139,0.334
1187,MAGED2,-0.455,0.086
1188,RRP12,0.059,0.689
1189,RALY,-0.269,0.086
1190,NOL9,-1.677,0.335
1191,SH3BGRL3,0.766,0.067
1192,C9orf64,-0.671,0.409
1193,NDRG3,-0.075,0.678
1194,CROCC,0.162,0.374
1195,RIF1,1.015,0.035
1196,FLNA,0.058,0.722
1197,ATL3,-0.201,0.254
1198,CIAPIN1,-0.113,0.435
1199,LAMTOR1,-0.272,0.108
1200,SLC25A24,-0.104,0.449
1201,PTRF,-0.752,0.005
1202,SLC27A4,-0.356,0.103
1203,EDC4,0.31,0.109
1204,PRPF8,-0.117,0.434
1205,FAHD1,-0.273,0.088
1206,HSDL2,0.809,0.162
1207,MMS22L,0.057,0.877
1208,HIST2H3A,-0.572,0.009
1209,SND1,0.131,0.38
1210,TRMT10C,-0.008,0.947
1211,EIF3M,0.137,0.509
1212,CYFIP1,0.259,0.119
1213,MYH14,0.12,0.532
1214,HUWE1,-0.836,0.012
1215,PABPN1,0.002,0.993
1216,KTN1,-0.138,0.383
1217,ALYREF,-0.048,0.71
1218,CAND1,0.802,0.078
1219,RTTN,0.757,0.059
1220,TSPYL5,-0.452,0.083
1221,THOC6,-0.563,0.087
1222,CXorf67,-0.578,0.022
1223,CARM1,0.249,0.135
1224,HIST2H2AB,0.086,0.764
1225,AHNAK2,-0.326,0.053
1226,RHOT2,-0.051,0.742
1227,MRPL41,0.163,0.27
1228,FTSJ3,0.017,0.902
1229,KATNAL2,-0.254,0.4
1230,CCAR2,-0.065,0.688
1231,NDUFAF2,-0.123,0.359
1232,NUP93,-0.916,0.002
1233,LRRC47,0.002,0.993
1234,CPSF7,-0.287,0.124
1235,ARFGAP1,0.145,0.365
1236,COLGALT1,-0.33,0.403
1237,TXNDC5,0.147,0.39
1238,ZNF114,-0.236,0.618
1239,SERBP1,0.007,0.963
1240,PDPR,-0.144,0.544
1241,MAPK1IP1L,0.178,0.461
1242,NGDN,0.33,0.046
1243,NUP43,-0.66,0.058
1244,ATL2,0.617,0.027
1245,PLBD2,-0.137,0.502
1246,GADD45GIP1,-0.32,0.059
1247,NPLOC4,0.141,0.667
1248,RDH11,-0.155,0.29
1249,LRRC20,0.193,0.493
1250,PNPT1,0.18,0.318
1251,MAPK15,0.004,0.977
1252,GEMIN5,-0.32,0.061
1253,IPO4,-0.002,0.991
1254,ZC3H15,-0.078,0.668
1255,PPP1R13L,-0.608,0.006
1256,PDCD6IP,-0.073,0.571
1257,SCFD1,-0.085,0.518
1258,UBLCP1,-0.094,0.489
1259,ATXN2L,1.351,0.046
1260,PSPC1,-0.158,0.529
1261,H1FX,-0.068,0.747
1262,CCT6B,-0.337,0.051
1263,HSPH1,-0.261,0.111
1264,GCN1L1,0.011,0.938
1265,TFG,-0.946,0.016
1266,HDAC2,-0.484,0.014
1267,TAF15,-0.089,0.582
1268,RAD50,-0.42,0.035
1269,UFD1L,0.012,0.938
1270,UPF1,0.093,0.535
1271,SMARCC1,-0.423,0.021
1272,TNPO1,-0.012,0.933
1273,EMG1,0.7,0.166
1274,MYDGF,-0.015,0.937
1275,TBRG4,-0.04,0.897
1276,MRPL24,0.297,0.496
1277,MAGOHB,-0.069,0.642
1278,LRRC59,0.209,0.166
1279,FKBP10,0.05,0.758
1280,FAM136A,0.712,0.249
1281,SNRNP40;DKFZp434D199,0.365,0.047
1282,FAHD2A,0.197,0.356
1283,MARS2,-0.159,0.333
1284,ERO1L,-0.282,0.329
1285,PGAM5,0.177,0.413
1286,FUBP3,0.525,0.023
1287,RBM17,0.086,0.688
1288,SUCLG2,-0.701,0.145
1289,ABHD14B,0.009,0.958
1290,CLPTM1L,-0.377,0.033
1291,PBK,-0.667,0.023
1292,CNDP2,0.028,0.874
1293,RBM14,-0.045,0.737
1294,VPS35,0.177,0.343
1295,PURB,-0.266,0.284
1296,GFM1,-1.525,0.042
1297,CDC5L,-0.118,0.542
1298,PSMD1,0.102,0.637
1299,VAT1,-0.009,0.947
1300,PLIN2,-0.374,0.236
1301,NUP88,-0.153,0.51
1302,EIF3C;EIF3CL,0.126,0.481
1303,TTC1,-0.291,0.065
1304,DNAJC7,-0.267,0.101
1305,PHB2,-0.041,0.816
1306,KIF2C,-1.057,0.001
1307,HSD17B10,0.094,0.644
1308,NAP1L4,-0.182,0.218
1309,CCT7,-0.111,0.421
1310,PKP2,-0.783,0.043
1311,NIPSNAP1,1.318,0.001
1312,NCAPG,-0.362,0.073
1313,ARPC5L,-0.069,0.658
1314,WDR77,0.007,0.972
1315,CORO1B,0.201,0.301
1316,TXNDC17,-0.097,0.54
1317,GINS3,0.449,0.103
1318,ERP44,0.093,0.526
1319,TACO1,0.305,0.179
1320,ESYT1,0.074,0.7
1321,ANP32E,0.154,0.435
1322,TUBB6,0.305,0.059
1323,NTMT1,-0.37,0.056
1324,TUBB2B,0.401,0.023
1325,PBDC1,-0.073,0.59
1326,TMED9,-0.197,0.325
1327,GNL3,0.255,0.249
1328,RBM4,-0.214,0.195
1329,SF3B5,-0.342,0.056
1330,HINT2,-0.467,0.141
1331,SRRT,0.296,0.145
1332,CECR5,0.133,0.642
1333,EIF2A,-0.454,0.132
1334,MRPL13,-0.032,0.88
1335,MRPL1,-0.539,0.272
1336,NLN,-0.057,0.696
1337,RAB34,-0.134,0.507
1338,DPY30,0.522,0.507
1339,TANC1,-0.311,0.197
1340,SLIRP,-0.015,0.925
1341,NAT10,0.001,0.991
1342,ILKAP,1.2,0.261
1343,XRN2,-0.306,0.058
1344,DDX47,-0.098,0.504
1345,RAB1B,-0.159,0.258
1346,PNN,-0.8,0.022
1347,TMX1,-0.213,0.193
1348,EHD1,-0.546,0.069
1349,NOL6,-0.312,0.131
1350,PTGES2,-0.095,0.549
1351,PHAX,-0.131,0.48
1352,SFXN1,-0.149,0.283
1353,GRPEL1,-0.391,0.035
1354,C12orf10,-0.204,0.158
1355,CACYBP,-0.381,0.038
1356,MCCC2,1.603,0.102
1357,SDF2L1,0.885,0.002
1358,TM9SF3,-0.085,0.655
1359,RAB18,0.203,0.264
1360,MRPS30,-0.496,0.016
1361,EXOSC4,-0.263,0.179
1362,NOP10,0.26,0.178
1363,TIGAR,-0.042,0.788
1364,RTN4,-0.283,0.141
1365,RPRD1B,-0.079,0.567
1366,NIT2,0.335,0.108
1367,EXOSC5,0.334,0.278
1368,EXOSC3,-0.748,0.016
1369,ANLN,0.64,0.56
1370,PDLIM7,-0.312,0.073
1371,DIABLO,0.515,0.208
1372,DDX21,0.161,0.431
1373,SAR1A,-1.394,0.177
1374,NANS,0.244,0.224
1375,EIF2B3,-0.416,0.038
1376,POLE3,-0.217,0.26
1377,AASDHPPT,-0.539,0.228
1378,APOBEC3C,-0.271,0.299
1379,FARSB,0.155,0.278
1380,IARS2,-0.03,0.902
1381,LIN7C,-0.234,0.459
1382,FAM49B,0.713,0.003
1383,DDX19A,0.054,0.828
1384,IMP3,-0.388,0.373
1385,ATAD3A,0.554,0.165
1386,DDX18,-0.593,0.109
1387,PNPO,-0.2,0.307
1388,SLTM,0.115,0.593
1389,NDUFB11,0.016,0.912
1390,OCIAD1,-0.249,0.117
1391,GAR1,-0.027,0.867
1392,AATF,0.275,0.109
1393,MRPL39,0.327,0.094
1394,UGGT1,-0.192,0.189
1395,CISD1,-0.353,0.133
1396,MAT2B,-0.311,0.266
1397,MYOF,0.544,0.189
1398,MRPL15,0.317,0.088
1399,HACD3,0.188,0.492
1400,NDUFA13,-0.343,0.038
1401,RCC2,-0.491,0.011
1402,BCCIP,-0.558,0.009
1403,LARS,0.236,0.137
1404,MRC2,-0.231,0.18
1405,GNG12,-0.467,0.104
1406,GRHPR,-0.203,0.399
1407,CTSZ,-0.774,0.011
1408,UBA2,-0.942,0.063
1409,PEF1,0.601,0.008
1410,SRP68,0.022,0.881
1411,CHORDC1,0.428,0.055
1412,SEPT9,0.126,0.35
1413,DDX20,-0.19,0.307
1414,PFDN2,0.267,0.31
1415,TRMT112,-0.714,0.007
1416,SLC25A13,-0.396,0.06
1417,DBNL,-0.183,0.19
1418,STOML2,-0.175,0.217
1419,MRTO4,-0.031,0.867
1420,CPSF3,-0.545,0.055
1421,CDV3,-0.096,0.675
1422,CORO1C,0.325,0.097
1423,PRPF19,-0.522,0.018
1424,UBQLN1;UBQLN4,-0.259,0.104
1425,SNX6,-0.1,0.663
1426,PSMD13,0.346,0.054
1427,PROCR,0.624,0.017
1428,COPS3,-0.26,0.085
1429,NSFL1C,0.779,0.085
1430,SRRM2,-0.251,0.133
1431,PA2G4,-0.012,0.944
1432,SMC3,-0.734,0.019
1433,RUVBL2,-0.364,0.054
1434,RUVBL1,-0.298,0.086
1435,NUDC,-0.047,0.715
1436,VDAC3,-0.319,0.222
1437,CFL2,-0.447,0.077
1438,FARSA,0.032,0.902
1439,DRG1,-0.542,0.008
1440,CNPY2,0.005,0.976
1441,MRPS28,-0.974,0.077
1442,MRPS17;hCG_1984214,-0.171,0.214
1443,POLDIP2,-0.385,0.044
1444,NOP58,-0.055,0.8
1445,SUGT1,-0.255,0.197
1446,YARS2,-0.982,0.208
1447,LSM2,-0.068,0.642
1448,MRPS2,-0.231,0.171
1449,PPIL1,-0.197,0.239
1450,STRAP,-0.061,0.711
1451,RTCB,-0.132,0.32
1452,RPL36,0.287,0.074
1453,TLN1,0.022,0.859
1454,AFG3L2,-0.363,0.055
1455,LSM5,-0.996,0.001
1456,PPME1,0.846,0.16
1457,YTHDF2,-0.027,0.855
1458,SUPT16H,-0.261,0.158
1459,TIMM9,0.519,0.018
1460,CD2AP,-0.505,0.053
1461,TIMM13,0.091,0.507
1462,SRPRB,0.426,0.019
1463,RBM8A,-0.135,0.352
1464,SNX8,0.505,0.019
1465,COPG1,-0.084,0.724
1466,CLIC4,0.107,0.616
1467,MTCH2,-0.355,0.033
1468,MAD1L1,-0.111,0.847
1469,PSMC3,-0.357,0.17
1470,ACIN1,0.014,0.972
