Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWSB1,HIST1H4A,HIST1H4A,1|9,10,5.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-24.66,0.83,0.74,
XWSB1,HSPA6,HSPA6,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.61,0.2,0.78,
XWSB1,HSPA8,HSPA8,6|6,12,6.0,2,43|49,0.0,0.0,0.0,0.0,0.0,-182.02,0.13,0.78,
XWSB1,DENND4C,DENND4C,1|0,1,0.5,2,27|25,0.0,0.0,0.0,0.0,0.0,-117.13,0.02,0.78,
XWSB1,WSB1,WSB1,5|8,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,6.65,65.0,0.0,
XWSB1,ARF3,ARF3,0|1,1,0.5,2,7|5,0.0,0.0,0.0,0.0,0.0,-27.86,0.08,0.78,
XWSB1,EEF1A1,EEF1A1,5|8,13,6.5,2,39|50,0.0,0.0,0.0,0.0,0.0,-178.85,0.15,0.78,
XWSB1,EEF1A2,EEF1A2,0|2,2,1.0,2,10|7,0.0,0.0,0.0,0.0,0.0,-38.96,0.12,0.78,
XWSB1,MAGEA4,MAGEA4,1|3,4,2.0,2,9|6,0.0,0.0,0.0,0.0,0.0,-31.11,0.27,0.78,
XWSB1,YLPM1,YLPM1,1|0,1,0.5,2,72|75,0.0,0.0,0.0,0.0,0.0,-330.37,0.01,0.78,
XWSB1,TCP1,TCP1,0|7,7,3.5,2,14|12,0.0,0.0,0.0,0.0,0.0,-58.98,0.27,0.78,
XWSB1,PRDX3,PRDX3,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-12.61,0.2,0.78,
XWSB1,PRDX1,PRDX1,6|3,9,4.5,2,26|29,0.0,0.0,0.0,0.0,0.0,-111.5,0.16,0.78,
XWSB1,CROCC,CROCC,2|1,3,1.5,2,2|1,0.0,0.01,0.0,0.01,0.0,-6.58,1.0,0.7,
XWSB1,VCP,VCP,0|3,3,1.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-12.61,0.6,0.72,
XWSB1,PAPOLB,PAPOLB,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-8.39,0.33,0.78,
XWSB1,ARHGAP39,ARHGAP39,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.19,0.5,0.78,
XWSB1,DCD,DCD,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,-0.64,10.0,0.78,
XWSB1,DNMT1,DNMT1,1|2,3,1.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-12.19,0.5,0.78,
XWSB1,CACNA1D,CACNA1D,6|0,6,3.0,2,3|5,0.0,0.0,0.0,0.0,0.0,-19.05,0.75,0.73,
XWSB1,SLC25A5,SLC25A5,3|7,10,5.0,2,18|20,0.0,0.0,0.0,0.0,0.0,-74.53,0.26,0.78,
XWSB1,GAPDH,GAPDH,0|5,5,2.5,2,4|5,0.0,0.0,0.0,0.0,0.0,-21.29,0.56,0.74,
XWSB1,RPS6,RPS6,0|1,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-14.69,0.17,0.78,
XWSB1,RPS3,RPS3,0|3,3,1.5,2,1|1,0.06,0.12,0.06,0.12,0.06,-6.19,1.5,0.64,
XWSB1,RPS2,RPS2,0|1,1,0.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-19.05,0.12,0.78,
XWSB1,VDAC3,VDAC3,0|3,3,1.5,2,0|2,0.06,0.13,0.06,0.13,0.06,-5.94,1.5,0.62,
XWSB1,VDAC2,VDAC2,0|5,5,2.5,2,7|9,0.0,0.0,0.0,0.0,0.0,-36.72,0.31,0.78,
XWSB1,VDAC1,VDAC1,0|2,2,1.0,2,0|1,0.08,0.16,0.08,0.16,0.08,-4.59,2.0,0.54,
XWSB1,RPS8,RPS8,0|1,1,0.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-27.86,0.08,0.78,
XWSB1,LGALS1,LGALS1,5|2,7,3.5,2,1|1,0.31,0.58,0.31,0.58,0.31,-3.33,3.5,0.45,
XWSB1,RPL24,RPL24,0|2,2,1.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-25.69,0.18,0.78,
XWSB1,RPL23,RPL23,0|2,2,1.0,2,1|1,0.02,0.03,0.02,0.03,0.02,-6.19,1.0,0.67,
XWSB1,HSP90AB1,HSP90AB1,6|10,16,8.0,2,55|46,0.0,0.0,0.0,0.0,0.0,-201.67,0.16,0.78,
XWSB1,EEF1D,EEF1D,2|4,6,3.0,2,39|44,0.0,0.0,0.0,0.0,0.0,-177.09,0.07,0.78,
XWSB1,RPL9,RPL9,0|3,3,1.5,2,0|0,0.48,0.96,0.48,0.96,0.48,-3.15,15.0,0.29,
XWSB1,TRIM36,TRIM36,0|1,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-4.59,1.0,0.78,
XWSB1,A0A222,A0A222,16|21,37,18.5,2,1767|1755,0.0,0.0,0.0,0.0,0.0,,0.01,0.78,
XWSB1,RPL6,RPL6,0|1,1,0.5,2,9|7,0.0,0.0,0.0,0.0,0.0,-36.72,0.06,0.78,
XWSB1,HIST1H2AG,HIST1H2AG,2|1,3,1.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-14.27,0.43,0.78,
XWSB1,WDR44,WDR44,0|1,1,0.5,2,30|33,0.0,0.0,0.0,0.0,0.0,-141.8,0.02,0.78,
XWSB1,AHSA1,AHSA1,0|1,1,0.5,2,25|17,0.0,0.0,0.0,0.0,0.0,-94.64,0.02,0.78,
XWSB1,DSP,DSP,4|6,10,5.0,2,0|1,0.86,0.98,0.86,0.98,0.86,1.09,10.0,0.0,
XWSB1,IFT172,IFT172,0|1,1,0.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-14.69,0.17,0.78,
XWSB1,DHRS2,DHRS2,0|4,4,2.0,2,1|1,0.15,0.31,0.15,0.31,0.15,-6.19,2.0,0.51,
XWSB1,ATP5A1,ATP5A1,1|5,6,3.0,2,2|3,0.01,0.01,0.01,0.01,0.01,-10.28,1.2,0.69,
XWSB1,CCZ1,CCZ1,0|1,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-5.94,0.5,0.78,
XWSB1,H1F0,H1F0,4|5,9,4.5,2,2|1,0.17,0.25,0.17,0.25,0.17,-2.36,3.0,0.49,
XWSB1,HNRNPA0,HNRNPA0,0|1,1,0.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-21.29,0.11,0.78,
XWSB1,MIF,MIF,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.19,0.5,0.78,
XWSB1,PHB2,PHB2,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.59,1.0,0.78,
XWSB1,RPL14,RPL14,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.61,0.2,0.78,
XWSB1,RPL15,RPL15,0|3,3,1.5,2,4|2,0.0,0.0,0.0,0.0,0.0,-14.69,0.5,0.78,
