,Bait,Prey Gene,Saint Score,log2FC
252,BTRC,APOD,0.49,3.907
253,BTRC,RPL7A,0.5,2.17
254,BTRC,PAICS,0.0,-4.644
255,BTRC,RSBN1L,0.0,-3.184
256,BTRC,DLG1,0.0,-5.644
257,BTRC,ZC2HC1A,0.0,-2.322
258,BTRC,MTHFD1L,0.49,4.322
259,BTRC,MYH14,0.0,-1.252
260,BTRC,CCDC180,0.93,4.322
261,BTRC,CDC37,0.0,-2.556
262,BTRC,S100A9,0.99,5.781
263,BTRC,S100A8,0.97,5.322
264,BTRC,S100A7,0.49,4.322
265,BTRC,NASP,0.0,-6.644
266,BTRC,LASP1,0.0,-4.322
267,BTRC,CAD,0.0,-1.286
268,BTRC,NUDC,0.0,-2.059
269,BTRC,ESYT1,0.0,-5.059
270,BTRC,RBMX,0.0,-2.556
271,BTRC,PPP1R13B,0.0,3.322
272,BTRC,EEF2,0.0,-2.644
273,BTRC,PYCR1,0.0,0.0
274,BTRC,DDX39A,0.0,-1.12
275,BTRC,PLEKHA5,0.0,-5.644
276,BTRC,TRIP6,0.0,-3.644
277,BTRC,ANXA1,0.0,-4.059
278,BTRC,DHX38,0.0,-3.322
279,BTRC,ARFGAP1,0.0,-6.644
280,BTRC,ADAR,0.0,-2.737
281,BTRC,U2AF2,0.0,-2.556
282,BTRC,ZNF185,0.0,-2.396
283,BTRC,STAG1,0.0,-5.059
284,BTRC,ALYREF,0.0,-1.0
285,BTRC,MTHFD1,0.49,1.263
286,BTRC,PCNP,0.0,-5.059
287,BTRC,PROSC,0.5,4.322
288,BTRC,MRE11A,0.0,-2.184
289,BTRC,MYH9,0.0,-3.322
290,BTRC,RANBP2,0.0,-5.059
291,BTRC,GNB2,0.47,3.322
292,BTRC,RTCB,0.0,-3.644
293,BTRC,KEAP1,0.0,-3.059
294,BTRC,RPS3A,0.0,-2.837
295,BTRC,POLA1,0.26,0.74
296,BTRC,PITHD1,0.0,3.322
297,BTRC,YWHAB,0.0,-2.252
298,BTRC,GLRX,0.47,3.907
299,BTRC,CALD1,0.0,-4.322
300,BTRC,BOLA2,0.03,0.322
301,BTRC,POU2F2,0.0,-2.837
302,BTRC,PCCB,1.0,5.392
303,BTRC,LRPPRC,0.0,-1.599
304,BTRC,ACOT1,0.0,-4.059
305,BTRC,LIMA1,0.0,-4.322
306,BTRC,PPFIBP1,0.0,-6.644
307,BTRC,ZBTB21,0.0,-4.322
308,BTRC,DOCK7,0.0,-5.644
309,BTRC,HSPH1,0.0,-6.644
310,BTRC,UBAP2L,0.0,-5.059
311,BTRC,JUP,1.0,2.272
312,BTRC,JMJD1C,0.0,-6.644
313,BTRC,RBM39,0.65,2.0
314,BTRC,C2CD4C,0.0,-1.0
315,BTRC,NAMPT,0.0,-2.322
316,BTRC,GNB2L1,1.0,4.459
317,BTRC,RPS27,0.36,1.585
318,BTRC,RPS24,0.0,-2.556
319,BTRC,ACACA,1.0,9.926
320,BTRC,RPS23,0.07,0.848
321,BTRC,ACACB,1.0,5.748
322,BTRC,RPS28,0.0,3.322
323,BTRC,PPIA,0.0,0.506
324,BTRC,CORO1B,0.0,-1.837
325,BTRC,FAU,0.05,0.585
326,BTRC,HNRNPA2B1,0.0,-4.059
327,BTRC,A0A222,0.0,-4.322
328,BTRC,TP53BP2,0.0,-4.322
329,BTRC,UPP1,0.47,3.907
330,BTRC,DARS,0.0,-1.0
331,BTRC,LYPLA2,0.0,-3.322
332,BTRC,S100A16,0.47,3.322
333,BTRC,PIP,0.5,4.644
334,BTRC,PRRC2C,0.0,-6.644
335,BTRC,PRRC2A,0.0,-6.644
336,BTRC,SERPINB1,0.47,3.907
337,BTRC,MAGED2,0.0,-4.322
338,BTRC,UBC,0.0,0.098
339,BTRC,DEK,0.0,0.0
340,BTRC,CD2AP,0.0,-3.644
341,BTRC,LANCL2,0.47,3.907
342,BTRC,PCBP2,0.0,-2.059
343,BTRC,PCBP1,0.0,-1.252
344,BTRC,ZBTB33,0.0,-2.644
345,BTRC,SERPINB12,0.96,3.585
346,BTRC,PLEC,0.0,-4.322
347,BTRC,DYNC1H1,0.0,-3.474
348,BTRC,C11ORF49,0.0,-0.377
349,BTRC,HNRNPH3,0.0,-1.599
350,BTRC,NES,0.0,-4.059
351,BTRC,WWOX,0.0,-2.644
352,BTRC,RPS12,0.0,3.322
353,BTRC,RPS11,0.7,3.17
354,BTRC,CEP131,0.0,-1.599
355,BTRC,TXN,0.52,2.17
356,BTRC,TXNL1,0.0,-1.889
357,BTRC,ACTN4,0.0,-2.837
358,BTRC,EZR,0.0,-5.059
359,BTRC,SRSF11,0.0,0.111
360,BTRC,DIAPH2,0.0,-4.322
361,BTRC,WIPI2,0.0,-2.474
362,BTRC,WIPI1,0.0,-5.644
363,BTRC,CSRP2,0.99,5.129
364,BTRC,ATP6V1A,0.0,-5.059
365,BTRC,PUM1,0.07,0.0
366,BTRC,IFIT5,0.0,-4.059
367,BTRC,CCT8,0.0,-2.322
368,BTRC,CCT5,0.0,0.0
369,BTRC,PDLIM4,0.0,-1.837
370,BTRC,PDLIM5,0.0,-5.644
371,BTRC,HEATR5B,0.0,-4.059
372,BTRC,MCCC2,0.96,2.585
373,BTRC,MCCC1,0.5,1.692
374,BTRC,FLNA,1.0,5.568
375,BTRC,FLNB,0.0,-6.644
376,BTRC,FLNC,0.0,-3.837
377,BTRC,EIF4A1,0.0,-1.252
378,BTRC,KRT18,0.0,-2.644
379,BTRC,RPL24,0.0,-0.862
380,BTRC,GIGYF1,0.0,-1.218
381,BTRC,GIGYF2,0.0,-2.322
382,BTRC,TLE3,0.0,-1.599
383,BTRC,XIAP,0.0,-4.322
384,BTRC,NMT1,0.0,-4.322
385,BTRC,ELOVL5,0.0,-1.599
386,BTRC,SIPA1L1,0.0,-6.644
387,BTRC,CNOT1,0.0,-1.737
388,BTRC,PARD3,0.0,-5.644
389,BTRC,HUWE1,0.0,-4.644
390,BTRC,TUBA3E,0.0,-0.269
391,BTRC,RAN,0.0,0.0
392,BTRC,SLC12A6,0.0,-1.599
393,BTRC,LPP,0.0,-5.644
394,BTRC,ARID1B,0.0,-3.474
395,BTRC,ARID1A,0.0,-1.515
396,BTRC,VIM,0.0,-2.396
397,BTRC,SNX1,0.0,-4.059
398,BTRC,KHSRP,0.0,-3.644
399,BTRC,MKL2,0.0,-1.286
400,BTRC,PKM,0.0,-0.786
401,BTRC,EIF4B,0.0,-4.644
402,BTRC,TUBB,0.0,0.043
403,BTRC,HDAC6,0.0,-1.599
404,BTRC,FABP5,0.93,4.322
405,BTRC,PGAM1,0.0,-3.837
406,BTRC,RAB10,0.72,2.585
407,BTRC,CSTB,0.46,1.459
408,BTRC,IGF2BP2,0.0,-5.644
409,BTRC,DUT,0.0,-3.059
410,BTRC,USP5,0.0,-3.644
411,BTRC,FN3KRP,1.0,5.907
412,BTRC,DVL2,0.0,-5.644
413,BTRC,PFKL,0.0,-1.218
414,BTRC,ARL6IP4,0.97,5.907
415,BTRC,CTNNA1,0.0,-3.059
416,BTRC,CHD1L,0.96,4.644
417,BTRC,ZGRF1,0.01,-0.578
418,BTRC,NSFL1C,0.0,-4.322
419,BTRC,TAGLN2,0.0,-3.059
420,BTRC,GMPS,0.0,-4.644
421,BTRC,SNRPD1,0.0,0.0
422,BTRC,CNN2,0.0,-1.252
423,BTRC,SLTM,0.0,-3.059
424,BTRC,NCAPH,0.0,-5.059
425,BTRC,SEPTIN-7,0.0,-4.644
426,BTRC,SEPTIN-2,0.0,-3.837
427,BTRC,SEPTIN-9,0.0,-3.474
428,BTRC,CRK,0.0,-2.644
429,BTRC,PAGE2,0.0,-3.059
430,BTRC,EIF5A,0.0,-3.837
431,BTRC,NONO,0.0,-3.059
432,BTRC,PC,1.0,1.82
433,BTRC,SMARCAD1,0.0,-2.556
434,BTRC,TUBB6,0.0,0.444
435,BTRC,STK38,0.0,-3.184
436,BTRC,MIS18A,0.0,-1.322
437,BTRC,STAT3,0.0,-3.474
438,BTRC,STAT1,0.0,-3.837
439,BTRC,USP9X,0.03,0.585
440,BTRC,MAP4,0.0,-4.059
441,BTRC,SON,0.0,-3.322
442,BTRC,HSPB1,0.0,-0.713
443,BTRC,NUMB,0.0,-3.837
444,BTRC,CKAP5,0.0,-3.837
445,BTRC,ERBB2IP,0.0,-2.943
446,BTRC,CASP14,0.97,4.907
447,BTRC,PTBP1,0.0,-1.474
448,BTRC,ATP2B1,0.0,-2.556
449,BTRC,LDHA,0.0,0.263
450,BTRC,XRN1,0.0,-4.644
451,BTRC,PLCE1,0.01,-0.578
452,BTRC,MACF1,0.0,-6.644
453,BTRC,UBE2L6,1.0,5.322
454,BTRC,DCP1B,0.0,-4.059
455,BTRC,DCP1A,0.0,-5.059
456,BTRC,TUBA1C,0.0,-2.556
457,BTRC,TUBA1B,0.0,-0.889
458,BTRC,PPME1,0.0,-4.644
459,BTRC,PDIA3,0.97,5.129
460,BTRC,IFT74,0.0,-6.644
461,BTRC,EVPL,0.05,0.0
462,BTRC,ARG1,1.0,6.229
463,BTRC,AP1G2,0.0,3.322
464,BTRC,G6PD,0.0,-2.252
465,BTRC,FUS,0.0,-3.644
466,BTRC,HNRNPR,0.0,-5.644
467,BTRC,HNRNPU,0.0,-0.377
468,BTRC,HNRNPK,0.0,-3.474
469,BTRC,HNRNPL,0.0,-2.12
470,BTRC,HNRNPM,0.0,-1.029
471,BTRC,RPL27A,0.7,3.0
472,BTRC,HNRNPF,0.0,-0.218
473,BTRC,ARFGEF2,0.0,-2.556
474,BTRC,ARFGEF3,0.0,-3.184
475,BTRC,DSG1,1.0,4.858
476,BTRC,HSP90AA1,0.0,-4.059
477,BTRC,LDHB,0.0,0.227
478,BTRC,PLS3,0.0,-4.059
479,BTRC,PDIA6,0.99,3.524
480,BTRC,CFL1,0.0,0.111
481,BTRC,BICD2,0.0,-2.322
482,BTRC,RCC2,0.48,1.459
483,BTRC,PDCD6IP,0.0,-1.12
