Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR76,HIST1H4A,HIST1H4A,1|1,2,1.0,2,7|7,0.0,0.0,0.0,0.0,0.0,-29.44,0.14,0.66,
XWDR76,HSPA8,HSPA8,4|5,9,4.5,2,44|51,0.0,0.0,0.0,0.0,0.0,-196.21,0.09,0.66,
XWDR76,TCOF1,TCOF1,1|0,1,0.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-15.2,0.17,0.66,
XWDR76,XPC,XPC,1|0,1,0.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-17.43,0.14,0.66,
XWDR76,NOP2,NOP2,1|2,3,1.5,2,17|17,0.0,0.0,0.0,0.0,0.0,-73.12,0.09,0.66,
XWDR76,SERBP1,SERBP1,1|0,1,0.5,2,37|50,0.0,0.0,0.0,0.0,0.0,-195.92,0.01,0.66,
XWDR76,ELMSAN1,ELMSAN1,1|2,3,1.5,2,8|8,0.0,0.0,0.0,0.0,0.0,-33.74,0.19,0.66,
XWDR76,EEF1A1,EEF1A1,4|4,8,4.0,2,42|49,0.0,0.0,0.0,0.0,0.0,-187.4,0.09,0.66,
XWDR76,NOLC1,NOLC1,1|1,2,1.0,2,8|9,0.0,0.0,0.0,0.0,0.0,-35.93,0.12,0.66,
XWDR76,PNN,PNN,5|4,9,4.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-59.34,0.28,0.66,
XWDR76,WDR76,WDR76,36|50,86,43.0,2,1|2,1.0,1.0,1.0,1.0,1.0,39.07,28.67,0.0,
XWDR76,AHCTF1,AHCTF1,1|1,2,1.0,2,24|32,0.0,0.0,0.0,0.0,0.0,-121.91,0.04,0.66,
XWDR76,PES1,PES1,2|0,2,1.0,2,22|21,0.0,0.0,0.0,0.0,0.0,-97.5,0.05,0.66,
XWDR76,RGS5,RGS5,0|2,2,1.0,2,1|0,0.05,0.1,0.05,0.1,0.05,-5.1,2.0,0.38,
XWDR76,ADNP,ADNP,1|0,1,0.5,2,40|41,0.0,0.0,0.0,0.0,0.0,-182.68,0.01,0.66,
XWDR76,DPYSL2,DPYSL2,1|0,1,0.5,2,47|44,0.0,0.0,0.0,0.0,0.0,-205.12,0.01,0.66,
XWDR76,PFN2,PFN2,2|1,3,1.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-14.78,0.43,0.66,
XWDR76,RPS4X,RPS4X,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-5.1,1.0,0.66,
XWDR76,TJP1,TJP1,2|0,2,1.0,2,90|101,0.0,0.0,0.0,0.0,0.0,-429.75,0.01,0.66,
XWDR76,TCP1,TCP1,3|8,11,5.5,2,16|11,0.0,0.0,0.0,0.0,0.0,-51.49,0.41,0.66,
XWDR76,XAB2,XAB2,0|1,1,0.5,2,21|22,0.0,0.0,0.0,0.0,0.0,-97.5,0.02,0.66,
XWDR76,PRDX1,PRDX1,6|9,15,7.5,2,24|29,0.0,0.0,0.0,0.0,0.0,-98.36,0.28,0.66,
XWDR76,SMARCA5,SMARCA5,0|1,1,0.5,2,17|19,0.0,0.0,0.0,0.0,0.0,-81.83,0.03,0.66,
XWDR76,CCDC168,CCDC168,1|0,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-6.45,0.5,0.66,
XWDR76,MYH7B,MYH7B,0|1,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-6.45,0.5,0.66,
XWDR76,ZFR,ZFR,1|0,1,0.5,2,40|43,0.0,0.0,0.0,0.0,0.0,-187.17,0.01,0.66,
XWDR76,DNMT1,DNMT1,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.11,0.2,0.66,
XWDR76,SLC25A5,SLC25A5,6|12,18,9.0,2,21|20,0.0,0.0,0.0,0.0,0.0,-73.02,0.44,0.66,
XWDR76,BRD4,BRD4,2|2,4,2.0,2,30|42,0.0,0.0,0.0,0.0,0.0,-152.96,0.06,0.66,
XWDR76,ECM29,ECM29,1|1,2,1.0,2,1|1,0.0,0.0,0.0,0.0,0.0,-5.29,1.0,0.66,
XWDR76,MYO1B,MYO1B,0|1,1,0.5,2,15|15,0.0,0.0,0.0,0.0,0.0,-68.42,0.03,0.66,
XWDR76,MSRB3,MSRB3,3|3,6,3.0,2,3|1,0.0,0.0,0.0,0.0,0.0,-5.91,1.5,0.63,
XWDR76,RTTN,RTTN,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-5.1,1.0,0.66,
XWDR76,SF3B3,SF3B3,0|1,1,0.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-21.8,0.11,0.66,
XWDR76,LGALS1,LGALS1,3|0,3,1.5,2,1|1,0.04,0.07,0.04,0.07,0.04,-6.7,1.5,0.5,
XWDR76,NUP50,NUP50,0|1,1,0.5,2,12|9,0.0,0.0,0.0,0.0,0.0,-48.36,0.05,0.66,
XWDR76,MYL12A,MYL12A,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.7,0.5,0.66,
XWDR76,HN1,HN1,1|1,2,1.0,2,12|13,0.0,0.0,0.0,0.0,0.0,-53.34,0.08,0.66,
XWDR76,WAPAL,WAPAL,0|1,1,0.5,2,44|53,0.0,0.0,0.0,0.0,0.0,-218.59,0.01,0.66,
XWDR76,NAP1L4,NAP1L4,1|1,2,1.0,2,9|15,0.0,0.0,0.0,0.0,0.0,-51.04,0.08,0.66,
XWDR76,SRRM2,SRRM2,1|2,3,1.5,2,0|0,0.35,0.71,0.35,0.71,0.35,-1.15,15.0,0.12,
XWDR76,HSP90AB1,HSP90AB1,2|6,8,4.0,2,57|45,0.0,0.0,0.0,0.0,0.0,-219.76,0.08,0.66,
XWDR76,EEF1D,EEF1D,0|2,2,1.0,2,41|44,0.0,0.0,0.0,0.0,0.0,-191.65,0.02,0.66,
XWDR76,RPL8,RPL8,3|4,7,3.5,2,2|2,0.01,0.01,0.01,0.01,0.01,-5.91,1.75,0.59,
XWDR76,RPL4,RPL4,1|1,2,1.0,2,7|6,0.0,0.0,0.0,0.0,0.0,-27.33,0.15,0.66,
XWDR76,CHD4,CHD4,2|2,4,2.0,2,91|95,0.0,0.0,0.0,0.0,0.0,-407.33,0.02,0.66,
XWDR76,CHD8,CHD8,0|1,1,0.5,2,24|28,0.0,0.0,0.0,0.0,0.0,-117.64,0.02,0.66,
XWDR76,A0A222,A0A222,13|13,26,13.0,2,1797|1824,0.0,0.0,0.0,0.0,0.0,,0.01,0.66,
XWDR76,VBP1,VBP1,0|2,2,1.0,2,1|1,0.01,0.02,0.01,0.02,0.01,-6.7,1.0,0.56,
XWDR76,RPL6,RPL6,1|5,6,3.0,2,9|7,0.0,0.0,0.0,0.0,0.0,-33.74,0.38,0.66,
XWDR76,HELLS,HELLS,5|4,9,4.5,2,0|0,0.99,1.0,0.99,1.0,0.99,4.47,45.0,0.0,
XWDR76,MKI67,MKI67,10|13,23,11.5,2,40|38,0.0,0.0,0.0,0.0,0.0,-140.32,0.29,0.66,
XWDR76,ZMYM4,ZMYM4,0|1,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-6.45,0.5,0.66,
XWDR76,OSBPL9,OSBPL9,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.7,0.5,0.66,
