,Gene Name,log2(Fold change),P-value
833,RPS15A,0.228,0.172
834,RPS16,0.208,0.188
835,YWHAE,-0.089,0.54
836,RPS23,-0.032,0.84
837,RPS18,0.228,0.135
838,RPS29,0.126,0.351
839,RPS13,0.186,0.269
840,RPS11,0.252,0.138
841,SNRPE,-0.697,0.01
842,SNRPF,-0.007,0.993
843,SNRPG;SNRPGP15,-0.695,0.003
844,LSM3,-0.462,0.022
845,SNRPD1,-0.362,0.107
846,SNRPD2,-0.651,0.03
847,SNRPD3,-0.101,0.416
848,ARF6,-1.777,0.191
849,PSMC6,-0.09,0.556
850,RPL7A,0.355,0.05
851,ETF1,0.445,0.017
852,RPS4X,0.286,0.086
853,PPP2CA;PPP2CB,-0.158,0.242
854,RPL23A,0.046,0.725
855,RPS6,0.045,0.753
856,HIST1H4A,-0.323,0.05
857,RPL23,0.115,0.371
858,RPS25,0.083,0.52
859,RPS26;RPS26P11,0.295,0.086
860,RPS28,0.116,0.541
861,GNB1,-0.575,0.017
862,GNB2,0.078,0.595
863,RPL39;RPL39P5,0.007,0.973
864,RPL31,0.252,0.125
865,RPL10A,0.35,0.048
866,RPL11,0.091,0.49
867,RPL8,-0.004,0.975
868,PPIA,-0.272,0.143
869,FKBP1A;FKBP12-Exin;FKBP12-Exip2,-0.358,0.121
870,RPS27A;UBC;UBB,0.68,0.257
871,RAC1;RAC3,-0.12,0.353
872,AP2B1,0.002,0.988
873,YWHAZ,-0.11,0.376
874,DYNLL1;DYNLL2,-0.525,0.051
875,RPL38,-0.025,0.894
876,RPS21,-0.014,0.906
877,GNB2L1,-0.036,0.761
878,ACTG1,-0.071,0.665
879,TMSB10,-0.119,0.446
880,YBX1,-0.13,0.579
881,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.534,0.262
882,ACTC1;ACTA1,-0.087,0.587
883,EEF1A1;EEF1A1P5,-0.02,0.877
884,TUBA1B;TUBA4A,-0.161,0.234
885,TUBB4B,-0.086,0.481
886,EIF4G2,0.094,0.476
887,CCT2,-0.022,0.862
888,RAE1,-0.211,0.347
889,GSTO1,-0.041,0.832
890,PRKDC,-0.103,0.521
891,ARG2,-0.79,0.053
892,MRPS5,0.27,0.123
893,MRPS9,0.374,0.073
894,SARNP,-0.358,0.088
895,LACTB,0.36,0.036
896,RPL24,0.047,0.732
897,ARF1;ARF3,-0.139,0.409
898,ERH,0.202,0.214
899,RHOG,0.336,0.037
900,SRSF3,-0.075,0.65
901,FOXK1,-0.323,0.139
902,RBM10;RBM6,-0.65,0.04
903,RBM3,0.12,0.576
904,TFAM,-0.164,0.334
905,CLTC,-0.115,0.373
906,FKBP3,-0.163,0.337
907,SORD,1.375,0.159
908,HNRNPU,-0.132,0.294
909,FABP5,0.545,0.113
910,CAP1,-0.24,0.148
911,HMGCS1,-0.68,0.009
912,PLCB3,-0.217,0.6
913,ALDH6A1,0.458,0.483
914,RPL18A,0.22,0.19
915,FKBP4,0.125,0.358
916,PLOD1,-0.335,0.059
917,RPL6,0.127,0.386
918,LMNB2,0.075,0.723
919,GLO1,0.61,0.009
920,YWHAH,0.118,0.408
921,CSTF1,-0.469,0.025
922,SRSF11,0.037,0.915
923,PSME1,-0.459,0.023
924,PRDX1,0.007,0.96
925,C1QBP,0.12,0.404
926,CKAP4,-0.059,0.715
927,KHDRBS1,0.103,0.504
928,BAX,-0.152,0.521
929,DHX9,-0.211,0.171
930,LGALS3BP,0.36,0.058
931,SSRP1,-0.285,0.079
932,NSUN2,0.433,0.046
933,RBBP4,-0.423,0.026
934,AHNAK,0.034,0.927
935,PMPCA,-0.01,0.942
936,TWF1,0.093,0.707
937,SF3A3,-0.081,0.591
938,ILF2,-0.069,0.582
939,ILF3,0.097,0.443
940,TRAP1,0.26,0.117
941,ECH1,-0.02,0.938
942,FLII,0.337,0.07
943,IK,-0.064,0.66
944,HNRNPA0,-0.261,0.075
945,AIMP2,0.09,0.561
946,PRDX4,0.185,0.315
947,PAK2,0.848,0.009
948,CBX3,-0.408,0.088
949,PSMD2,-0.303,0.096
950,SRSF9,0.177,0.433
951,SRSF5,-0.003,0.987
952,TRIM28,0.633,0.007
953,DHRS2,-0.369,0.081
954,G3BP1,-0.048,0.733
955,EIF3I,-0.191,0.18
956,UBE2V1;TMEM189-UBE2V1,-0.119,0.35
957,NNT,-0.282,0.18
958,SF3B2,-0.151,0.423
959,PDAP1,0.076,0.634
960,TUBB3,0.357,0.171
961,HDAC1,-0.738,0.006
962,CAMK2B;CAMK2G,1.033,0.154
963,TRA2A,-0.151,0.328
964,RAB31;RAB22A,-0.631,0.013
965,MOGS,-0.215,0.175
966,ALCAM,0.542,0.026
967,DDX39B,-0.151,0.294
968,EXOSC2,-0.342,0.057
969,CKAP5,0.638,0.003
970,IL18,-0.005,0.986
971,BOP1,0.267,0.108
972,EIF3A,0.239,0.152
973,FHL2,-0.034,0.854
974,CRMP1,-0.634,0.251
975,DYNC1H1,0.194,0.169
976,EIF4A2,-0.514,0.037
977,FLNC,0.607,0.018
978,FKBP8,-0.708,0.121
979,GNA13,-0.406,0.027
980,CAPRIN1,-0.507,0.029
981,RBM39,0.085,0.578
982,MCM6,-0.307,0.254
983,SMC1A,-0.055,0.68
984,USP10,2.052,0.02
985,GANAB,0.03,0.841
986,MVP,0.538,0.159
987,LASP1,-0.156,0.393
988,KPNB1,0.077,0.556
989,PSMD6,0.322,0.346
990,SEPT2,-0.256,0.082
991,NCAPD2,-0.921,0.233
992,EFTUD2,-0.696,0.023
993,KARS,0.223,0.36
994,RRS1,0.444,0.017
995,EIF4H,-0.911,0.004
996,WDR43,0.753,0.111
997,EEA1,-0.787,0.053
998,PDIA6,-0.06,0.666
999,PLEC,0.121,0.357
1000,PPA1,-0.308,0.349
1001,PTGES3,-0.069,0.59
1002,NONO,-0.212,0.147
1003,RCN1,-0.141,0.606
1004,PCBP1,-0.24,0.09
1005,PCBP2,-0.27,0.091
1006,SF3B3,-0.435,0.035
1007,CNN3,-0.225,0.143
1008,SAFB,-0.021,0.863
1009,SF3B4,0.756,0.032
1010,SF3A2,0.399,0.063
1011,SF3A1,0.002,0.993
1012,SLC9A3R2,1.832,0.002
1013,SF1,0.274,0.195
1014,MAPRE1,0.163,0.434
1015,ELAVL1,0.102,0.479
1016,NSDHL,-0.259,0.269
1017,MYLK,0.057,0.858
1018,TOMM34,0.511,0.024
1019,VAMP3;VAMP2,0.312,0.047
1020,NEDD8;NEDD8-MDP1,0.119,0.342
1021,RAB11B;RAB11A,-0.332,0.045
1022,ADRM1,-0.073,0.611
1023,UAP1,-0.086,0.778
1024,DDB1,-0.5,0.056
1025,MRPL23,-0.024,0.877
1026,DBN1,0.011,0.953
1027,FSCN1,0.098,0.515
1028,DECR1,0.009,0.98
1029,TST,0.106,0.666
1030,CDO1,-0.121,0.392
1031,HNRNPUL2;HNRNPUL2-BSCL2,-0.071,0.657
1032,SMU1,-0.389,0.059
1033,LEPRE1,-0.08,0.637
1034,TUBB8,-0.036,0.841
1035,FAM98B,-0.193,0.172
1036,HSP90AB2P,-0.156,0.351
1037,ZNF326,-0.033,0.833
1038,MAGED2,-0.585,0.044
1039,DPCD,-0.103,0.577
1040,RRP12,-0.18,0.227
1041,GNAS,-0.093,0.501
1042,SH3BGRL3,-0.489,0.174
1043,PSMB7,-0.389,0.045
1044,CROCC,0.273,0.346
1045,KIAA1614,0.418,0.04
1046,FLNA,-0.029,0.862
1047,ATL3,-0.377,0.032
1048,LAMTOR1,-0.1,0.488
1049,SLC25A24,-0.59,0.006
1050,PTRF,-1.636,0.0
1051,SLC27A4,-0.158,0.346
1052,PRPF8,0.08,0.561
1053,HIST2H3A,-0.466,0.031
1054,SND1,0.079,0.553
1055,TRMT10C,-0.051,0.668
1056,EIF3M,-0.057,0.675
1057,CYFIP1,0.115,0.467
1058,PABPN1,-0.036,0.829
1059,KTN1,0.77,0.03
1060,ALYREF,-0.045,0.798
1061,TSPYL5,0.071,0.741
1062,THOC6,-0.65,0.216
1063,CXorf67,-0.004,0.979
1064,HIST2H2AB,0.499,0.134
1065,AHNAK2,0.266,0.246
1066,MISP,1.613,0.096
1067,,-0.807,0.106
1068,RHOT2,0.147,0.574
1069,MRPL41,0.05,0.696
1070,FTSJ3,0.009,0.955
1071,CCAR2,0.225,0.229
1072,NUP93,-1.201,0.009
1073,CPSF7,-0.737,0.006
1074,ARFGAP1,0.555,0.071
1075,COLGALT1,-0.246,0.543
1076,TXNDC5,-0.144,0.287
1077,SERBP1,0.209,0.128
1078,PDPR,-0.066,0.73
1079,CMAS,0.093,0.83
1080,NPLOC4,-0.223,0.185
1081,RDH11,-0.197,0.173
1082,PNPT1,0.269,0.133
1083,IPO4,0.04,0.808
1084,ZC3H15,0.255,0.217
1085,PPP1R13L,-0.117,0.599
1086,SCFD1,-0.361,0.357
1087,PALLD,-0.911,0.001
1088,PSPC1,0.27,0.215
1089,DDX1,-0.247,0.147
1090,H1FX,-0.387,0.111
1091,CCT6B,-0.129,0.322
1092,HSPH1,-0.119,0.345
1093,GCN1L1,0.072,0.613
1094,HDAC2,-0.498,0.009
1095,TAF15,-0.07,0.636
1096,RAD50,0.227,0.147
1097,UFD1L,0.004,0.976
1098,UPF1,0.151,0.423
1099,SMARCC1,-0.176,0.291
1100,TNPO1;TNPO2,0.21,0.309
1101,EMG1,0.059,0.776
1102,HIST1H2AC;HIST3H2A;HIST1H2AB,0.058,0.633
1103,MYDGF,-0.263,0.13
1104,TBRG4,-0.026,0.936
1105,LRRC59,0.224,0.12
1106,FKBP10,0.226,0.209
1107,SNRNP40,0.275,0.214
1108,SEH1L,-0.738,0.054
1109,ERO1L,-0.193,0.332
1110,PGAM5,1.175,0.298
1111,FUBP3,0.15,0.544
1112,ABHD14B,0.167,0.292
1113,CNDP2,-0.005,0.969
1114,PRRC1,0.323,0.083
1115,RBM14,0.053,0.662
1116,VPS35,-0.035,0.812
1117,PURB,0.29,0.319
1118,CDC5L,-0.113,0.542
1119,PSMD1,-0.358,0.143
1120,VAT1,-0.101,0.514
1121,PLIN2,0.305,0.573
1122,S100A13,-0.004,0.985
1123,EIF3C;EIF3CL,0.121,0.504
1124,PHB2,0.2,0.248
1125,KIF2C,-0.395,0.046
1126,HSD17B10,0.31,0.094
1127,NAP1L4,0.006,0.963
1128,CCT7,-0.026,0.827
1129,HIST1H2BL,-0.349,0.046
1130,NIPSNAP1,-0.224,0.178
1131,ARPC5L,0.142,0.29
1132,WDR77,-0.029,0.885
1133,MYBBP1A,1.726,0.001
1134,CORO1B,-0.278,0.08
1135,ERP44,0.005,0.973
1136,TACO1,0.716,0.015
1137,ESYT1,0.004,0.982
1138,FAM103A1,-0.117,0.732
1139,TUBB6,0.002,0.989
1140,TUBB2B,0.305,0.051
1141,TMED9,0.054,0.78
1142,GNL3,0.082,0.78
1143,NUP85,0.717,0.492
1144,RBM4;RBM4B,-0.253,0.218
1145,SF3B5,-0.597,0.03
1146,HINT2,-0.301,0.35
1147,MRPL13,0.324,0.174
1148,MRPL1,-0.16,0.739
1149,NLN,-0.269,0.094
1150,RAB34,-0.286,0.153
1151,NAT10,0.228,0.112
1152,ILKAP;ILKAP3,-0.54,0.246
1153,XRN2,-0.161,0.231
1154,DDX47,0.077,0.604
1155,RAB1B;RAB1C,-0.379,0.026
1156,EHD4,-0.384,0.123
1157,PNN,-0.329,0.214
1158,TMX1,-0.137,0.42
1159,NOL6,-0.202,0.21
1160,PTGES2,-0.006,0.967
1161,PHAX,-0.31,0.075
1162,SFXN1,0.051,0.669
1163,GRPEL1,-0.195,0.205
1164,C12orf10,0.112,0.399
1165,MCCC2,-1.291,0.128
1166,TM9SF3,0.146,0.64
1167,MRPS30,0.48,0.023
1168,EXOSC4,-0.453,0.091
1169,NOP10,0.464,0.015
1170,RTN4,0.228,0.109
1171,RPRD1B,0.132,0.332
1172,NIT2,-0.062,0.919
1173,EXOSC3,4.744,0.001
1174,ANLN,0.425,0.382
1175,PDLIM7,-0.064,0.736
1176,DDX21,0.038,0.839
1177,AASDHPPT,0.118,0.379
1178,HEBP1,-0.454,0.016
1179,APOBEC3C,0.04,0.866
1180,FARSB,0.368,0.031
1181,IARS2,-0.812,0.253
1182,LIN7C,0.26,0.165
1183,FAM49B,-0.184,0.176
1184,IMP3,0.38,0.064
1185,ATAD3A,0.603,0.149
1186,DDX18,-0.104,0.66
1187,ARMC1,0.339,0.357
1188,RBM22,0.594,0.038
1189,SLTM,0.058,0.685
1190,NDUFB11,0.176,0.202
1191,OCIAD1,-0.292,0.058
1192,GAR1,0.004,0.978
1193,COA4,0.056,0.77
1194,MRPL39,0.378,0.09
1195,UGGT1,-0.089,0.675
1196,CISD1,-0.053,0.873
1197,C9orf78,0.151,0.454
1198,MYOF,0.093,0.81
1199,MRPL15,0.668,0.032
1200,NDUFA13,-0.66,0.033
1201,PDP1,-2.382,0.002
1202,RCC2,0.014,0.938
1203,CPSF2,-0.119,0.908
1204,LARS,0.222,0.128
1205,GNG12,-0.411,0.193
1206,GRHPR,0.265,0.17
1207,CTSZ,-0.639,0.031
1208,PEF1,0.041,0.77
1209,SRP68,-0.112,0.415
1210,SEPT9,-0.249,0.093
1211,DDX20,-0.258,0.128
1212,TRMT112,-0.432,0.041
1213,SLC25A13,-0.019,0.911
1214,STOML2,0.106,0.411
1215,HN1,0.491,0.34
1216,MRTO4,0.137,0.501
1217,CPSF3,-0.621,0.011
1218,RALY,-0.301,0.052
1219,CDV3,0.147,0.345
1220,CORO1C,0.285,0.11
1221,PRPF19,-0.232,0.219
1222,UBQLN1;UBQLN4,-0.234,0.183
1223,G3BP2,-0.421,0.071
1224,STUB1,0.024,0.875
1225,PROCR,0.566,0.028
1226,COPS3,-0.369,0.113
1227,SRRM2,0.011,0.941
1228,PA2G4,-0.005,0.975
1229,SMC3,-0.107,0.46
1230,C14orf166,-0.529,0.166
1231,RUVBL2,-0.341,0.205
1232,RUVBL1,-0.258,0.272
1233,NUDC,-0.122,0.329
1234,VDAC3,-0.461,0.095
1235,FARSA,-0.031,0.909
1236,DRG1,-0.445,0.021
1237,CNPY2,0.081,0.596
1238,LAMTOR2,-0.538,0.015
1239,POLDIP2,-0.12,0.341
1240,NOP58,0.149,0.449
1241,YARS2,0.377,0.088
1242,LSM2,-0.149,0.312
1243,LUC7L2,-0.046,0.84
1244,MRPS2,-0.038,0.797
1245,MRPL11,0.264,0.153
1246,PPIL1,0.159,0.42
1247,GOLT1B,-0.057,0.638
1248,STRAP,-0.178,0.296
1249,RTCB,-0.099,0.421
1250,RPL36,0.369,0.038
1251,TLN1,-0.083,0.506
1252,AFG3L2,0.094,0.48
1253,LSM5,-1.421,0.003
1254,YTHDF2,-0.933,0.01
1255,SUPT16H,0.072,0.605
1256,UTP18,0.459,0.075
1257,TIMM9,1.094,0.085
1258,TIMM13,0.251,0.13
1259,SRPRB,0.297,0.119
1260,RBM8A,0.223,0.308
1261,COPG1,-0.115,0.35
1262,CLIC4,0.207,0.331
1263,MTCH2,-0.136,0.292
1264,PSMC3,-0.549,0.048
1265,MTHFD1,-0.006,0.959
