Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR61,SH3PXD2B,SH3PXD2B,0|4,4,2.0,2,55|71,0.0,0.0,0.0,0.0,0.0,-283.39,0.03,0.65,
XWDR61,PRDX6,PRDX6,2|0,2,1.0,2,11|12,0.0,0.0,0.0,0.0,0.0,-52.75,0.09,0.65,
XWDR61,PRDX1,PRDX1,5|13,18,9.0,2,25|29,0.0,0.0,0.0,0.0,0.0,-103.33,0.33,0.65,
XWDR61,SMARCA2,SMARCA2,1|0,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.05,0.2,0.65,
XWDR61,CCT6A,CCT6A,37|51,88,44.0,2,5|4,1.0,1.0,1.0,1.0,1.0,26.15,9.78,0.0,
XWDR61,CCT6B,CCT6B,1|1,2,1.0,2,0|2,0.0,0.0,0.0,0.0,0.0,-4.98,1.0,0.65,
XWDR61,CROCC,CROCC,1|2,3,1.5,2,2|1,0.0,0.0,0.0,0.0,0.0,-7.03,1.0,0.51,
XWDR61,PAPOLB,PAPOLB,1|1,2,1.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-8.73,0.5,0.65,
XWDR61,ARHGAP35,ARHGAP35,1|0,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-26.13,0.09,0.65,
XWDR61,ZFR,ZFR,1|3,4,2.0,2,37|39,0.0,0.0,0.0,0.0,0.0,-166.35,0.05,0.65,
XWDR61,TXNDC9,TXNDC9,1|2,3,1.5,2,4|2,0.0,0.0,0.0,0.0,0.0,-12.63,0.5,0.65,
XWDR61,DLGAP5,DLGAP5,1|1,2,1.0,2,56|54,0.0,0.0,0.0,0.0,0.0,-242.29,0.02,0.65,
XWDR61,EIF4ENIF1,EIF4ENIF1,1|2,3,1.5,2,23|17,0.0,0.0,0.0,0.0,0.0,-86.31,0.07,0.65,
XWDR61,WDR61,WDR61,111|144,255,127.5,2,0|0,1.0,1.0,1.0,1.0,1.0,159.29,1275.0,0.0,
XWDR61,TRIM25,TRIM25,1|0,1,0.5,2,23|24,0.0,0.0,0.0,0.0,0.0,-106.39,0.02,0.65,
XWDR61,PRMT7,PRMT7,0|2,2,1.0,2,14|19,0.0,0.0,0.0,0.0,0.0,-75.07,0.06,0.65,
XWDR61,SLC25A5,SLC25A5,4|7,11,5.5,2,18|20,0.0,0.0,0.0,0.0,0.0,-72.0,0.29,0.65,
XWDR61,COIL,COIL,0|1,1,0.5,2,8|11,0.0,0.0,0.0,0.0,0.0,-43.85,0.05,0.65,
XWDR61,GAPDH,GAPDH,10|1,11,5.5,2,4|5,0.0,0.01,0.0,0.01,0.0,-18.83,1.22,0.49,
XWDR61,SEC16A,SEC16A,1|0,1,0.5,2,1|7,0.0,0.0,0.0,0.0,0.0,-18.85,0.12,0.65,
XWDR61,ABCF1,ABCF1,1|0,1,0.5,2,15|14,0.0,0.0,0.0,0.0,0.0,-66.13,0.03,0.65,
XWDR61,BAG2,BAG2,1|0,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-15.13,0.17,0.65,
XWDR61,BAG3,BAG3,3|6,9,4.5,2,29|33,0.0,0.0,0.0,0.0,0.0,-127.26,0.15,0.65,
XWDR61,RPS3,RPS3,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.63,0.5,0.65,
XWDR61,RPS2,RPS2,0|1,1,0.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-19.5,0.12,0.65,
XWDR61,VDAC2,VDAC2,1|0,1,0.5,2,5|9,0.0,0.0,0.0,0.0,0.0,-32.76,0.07,0.65,
XWDR61,RPS8,RPS8,1|0,1,0.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-28.3,0.08,0.65,
XWDR61,CTPS1,CTPS1,7|12,19,9.5,2,30|37,0.0,0.0,0.0,0.0,0.0,-125.3,0.28,0.65,
XWDR61,LGALS1,LGALS1,3|6,9,4.5,2,1|1,0.41,0.75,0.41,0.75,0.41,-2.45,4.5,0.08,
XWDR61,HN1,HN1,2|3,5,2.5,2,11|13,0.0,0.0,0.0,0.0,0.0,-47.87,0.21,0.65,
XWDR61,KIAA1524,KIAA1524,0|3,3,1.5,2,37|44,0.0,0.0,0.0,0.0,0.0,-182.61,0.04,0.65,
XWDR61,AP3B1,AP3B1,0|1,1,0.5,2,14|16,0.0,0.0,0.0,0.0,0.0,-68.35,0.03,0.65,
XWDR61,ATG3,ATG3,1|0,1,0.5,2,13|13,0.0,0.0,0.0,0.0,0.0,-59.42,0.04,0.65,
XWDR61,PUF60,PUF60,1|3,4,2.0,2,30|27,0.0,0.0,0.0,0.0,0.0,-124.04,0.07,0.65,
XWDR61,PLIN3,PLIN3,7|9,16,8.0,2,49|42,0.0,0.0,0.0,0.0,0.0,-177.01,0.18,0.65,
XWDR61,ZYX,ZYX,1|3,4,2.0,2,28|31,0.0,0.0,0.0,0.0,0.0,-128.48,0.07,0.65,
XWDR61,CIAPIN1,CIAPIN1,1|7,8,4.0,2,25|26,0.0,0.0,0.0,0.0,0.0,-110.7,0.16,0.65,
XWDR61,HSP90AB1,HSP90AB1,32|41,73,36.5,2,56|46,0.0,0.0,0.0,0.0,0.0,-140.12,0.72,0.65,
XWDR61,ARHGAP29,ARHGAP29,0|1,1,0.5,2,18|31,0.0,0.0,0.0,0.0,0.0,-110.36,0.02,0.65,
XWDR61,UBR5,UBR5,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.05,0.2,0.65,
XWDR61,TWF2,TWF2,1|1,2,1.0,2,19|14,0.0,0.0,0.0,0.0,0.0,-70.86,0.06,0.65,
XWDR61,EIF4G2,EIF4G2,10|11,21,10.5,2,64|66,0.0,0.0,0.0,0.0,0.0,-251.91,0.16,0.65,
XWDR61,EEF1D,EEF1D,12|16,28,14.0,2,38|44,0.0,0.0,0.0,0.0,0.0,-143.36,0.34,0.65,
XWDR61,CHD4,CHD4,1|0,1,0.5,2,89|95,0.0,0.0,0.0,0.0,0.0,-413.95,0.01,0.65,
XWDR61,SKIV2L,SKIV2L,2|3,5,2.5,2,3|0,0.02,0.02,0.02,0.02,0.02,-5.02,1.67,0.44,
XWDR61,A0A222,A0A222,205|201,406,203.0,2,1784|1788,0.0,0.0,0.0,0.0,0.0,,0.11,0.65,
XWDR61,VBP1,VBP1,22|21,43,21.5,2,1|1,1.0,1.0,1.0,1.0,1.0,21.43,21.5,0.0,
XWDR61,RPL6,RPL6,6|0,6,3.0,2,9|7,0.0,0.0,0.0,0.0,0.0,-37.16,0.38,0.65,
