Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF12,HIST1H4A,HIST1H4A,10|1,11,5.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-23.84,0.92,0.62,
XDCAF12,HSPA6,HSPA6,1|2,3,1.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-9.46,0.6,0.72,
XDCAF12,HSPA5,HSPA5,12|5,17,8.5,2,29|32,0.0,0.0,0.0,0.0,0.0,-117.15,0.28,0.72,
XDCAF12,HSPA4,HSPA4,1|4,5,2.5,2,17|21,0.0,0.0,0.0,0.0,0.0,-80.62,0.13,0.72,
XDCAF12,NELFA,NELFA,10|4,14,7.0,2,8|11,0.0,0.0,0.0,0.0,0.0,-31.11,0.74,0.67,
XDCAF12,NELFE,NELFE,26|9,35,17.5,2,24|25,0.0,0.0,0.0,0.0,0.0,-80.91,0.71,0.7,
XDCAF12,COPRS,COPRS,2|0,2,1.0,2,2|4,0.0,0.0,0.0,0.0,0.0,-13.86,0.33,0.72,
XDCAF12,ZC3H15,ZC3H15,1|0,1,0.5,2,13|12,0.0,0.0,0.0,0.0,0.0,-55.94,0.04,0.72,
XDCAF12,KDM2A,KDM2A,3|3,6,3.0,2,0|0,0.98,0.98,0.98,0.98,0.98,4.06,30.0,0.0,
XDCAF12,ZC3H18,ZC3H18,7|2,9,4.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-19.33,0.82,0.64,
XDCAF12,PRMT7,PRMT7,11|1,12,6.0,2,15|19,0.0,0.0,0.0,0.0,0.0,-71.78,0.35,0.72,
XDCAF12,PPHLN1,PPHLN1,2|0,2,1.0,2,1|1,0.04,0.08,0.04,0.08,0.04,-5.36,1.0,0.46,
XDCAF12,HSPA8,HSPA8,48|33,81,40.5,2,44|50,0.0,0.0,0.0,0.0,0.0,-121.68,0.86,0.71,
XDCAF12,TCOF1,TCOF1,56|17,73,36.5,2,3|4,1.0,1.0,1.0,1.0,1.0,7.53,10.43,0.0,
XDCAF12,NSRP1,NSRP1,0|2,2,1.0,2,4|5,0.0,0.0,0.0,0.0,0.0,-20.46,0.22,0.72,
XDCAF12,NUP98,NUP98,25|21,46,23.0,2,38|39,0.0,0.0,0.0,0.0,0.0,-111.36,0.6,0.72,
XDCAF12,XPC,XPC,8|10,18,9.0,2,4|3,0.23,0.4,0.23,0.4,0.23,-2.93,2.57,0.34,
XDCAF12,HNRNPDL,HNRNPDL,3|0,3,1.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-11.78,0.6,0.58,
XDCAF12,ANKRD20A12P,ANKRD20A12P,2|0,2,1.0,2,1|3,0.0,0.0,0.0,0.0,0.0,-9.55,0.5,0.72,
XDCAF12,ANP32E,ANP32E,8|10,18,9.0,2,3|4,0.23,0.4,0.23,0.4,0.23,-2.93,2.57,0.34,
XDCAF12,ATXN2L,ATXN2L,1|1,2,1.0,2,51|46,0.0,0.0,0.0,0.0,0.0,-211.97,0.02,0.72,
XDCAF12,PNISR,PNISR,7|3,10,5.0,2,2|4,0.04,0.07,0.04,0.07,0.04,-8.1,1.67,0.48,
XDCAF12,NOP2,NOP2,13|7,20,10.0,2,19|18,0.0,0.0,0.0,0.0,0.0,-60.96,0.54,0.72,
XDCAF12,GTF3C3,GTF3C3,1|1,2,1.0,2,1|0,0.0,0.0,0.0,0.0,0.0,-2.16,2.0,0.72,
XDCAF12,GTF3C1,GTF3C1,34|26,60,30.0,2,27|20,0.0,0.0,0.0,0.0,0.0,-47.08,1.28,0.69,
XDCAF12,GTF3C5,GTF3C5,10|7,17,8.5,2,14|12,0.0,0.0,0.0,0.0,0.0,-38.82,0.65,0.72,
XDCAF12,GTF3C4,GTF3C4,13|12,25,12.5,2,15|17,0.0,0.0,0.0,0.0,0.0,-41.24,0.78,0.72,
XDCAF12,SWAP70,SWAP70,1|1,2,1.0,2,33|44,0.0,0.0,0.0,0.0,0.0,-167.2,0.03,0.72,
XDCAF12,XPO1,XPO1,1|0,1,0.5,2,5|12,0.0,0.0,0.0,0.0,0.0,-37.74,0.06,0.72,
XDCAF12,ZNF451,ZNF451,8|1,9,4.5,2,6|9,0.0,0.0,0.0,0.0,0.0,-30.28,0.6,0.66,
XDCAF12,XPO5,XPO5,1|2,3,1.5,2,1|1,0.04,0.08,0.04,0.08,0.04,-3.96,1.5,0.46,
XDCAF12,CSDE1,CSDE1,5|6,11,5.5,2,49|52,0.0,0.0,0.0,0.0,0.0,-204.38,0.11,0.72,
XDCAF12,TIPRL,TIPRL,24|8,32,16.0,2,33|29,0.0,0.0,0.0,0.0,0.0,-110.58,0.52,0.72,
XDCAF12,TTN,TTN,4|1,5,2.5,2,3|0,0.1,0.19,0.1,0.19,0.1,-5.47,1.67,0.42,
XDCAF12,GART,GART,12|9,21,10.5,2,19|16,0.0,0.0,0.0,0.0,0.0,-52.58,0.6,0.72,
XDCAF12,ZEB1,ZEB1,0|2,2,1.0,2,1|0,0.15,0.3,0.15,0.3,0.15,-3.77,2.0,0.37,
XDCAF12,RPS6KA1,RPS6KA1,0|2,2,1.0,2,21|19,0.0,0.0,0.0,0.0,0.0,-89.44,0.05,0.72,
XDCAF12,PPID,PPID,4|2,6,3.0,2,3|6,0.0,0.0,0.0,0.0,0.0,-15.33,0.67,0.72,
XDCAF12,HLCS,HLCS,7|3,10,5.0,2,6|8,0.0,0.0,0.0,0.0,0.0,-23.18,0.71,0.72,
XDCAF12,UTP20,UTP20,1|2,3,1.5,2,1|1,0.04,0.08,0.04,0.08,0.04,-3.96,1.5,0.46,
XDCAF12,SERBP1,SERBP1,9|6,15,7.5,2,39|52,0.0,0.0,0.0,0.0,0.0,-178.82,0.16,0.72,
XDCAF12,RTFDC1,RTFDC1,2|1,3,1.5,2,0|3,0.01,0.02,0.01,0.02,0.01,-5.47,1.0,0.52,
