,Bait,Prey Gene,Saint Score,log2FC
0,DCAF12,HIST1H4A,0.0,-0.12029423371771175
1,DCAF12,HSPA6,0.0,-0.7369655941662062
2,DCAF12,HSPA5,0.0,-1.8365012677171204
3,DCAF12,HSPA4,0.0,-2.9434164716336326
4,DCAF12,NELFA,0.0,-0.4344028241457749
5,DCAF12,NELFE,0.0,-0.4941090702700427
6,DCAF12,COPRS,0.0,-1.5994620704162712
7,DCAF12,ZC3H15,0.0,-4.643856189774724
8,DCAF12,KDM2A,0.98,4.906890595608519
9,DCAF12,ZC3H18,0.0,-0.2863041851566411
10,DCAF12,PRMT7,0.0,-1.5145731728297585
11,DCAF12,PPHLN1,0.04,0.0
12,DCAF12,HSPA8,0.0,-0.21759143507262677
13,DCAF12,TCOF1,1.0,3.382667252745041
14,DCAF12,NSRP1,0.0,-2.1844245711374275
15,DCAF12,NUP98,0.0,-0.7369655941662062
16,DCAF12,XPC,0.23,1.3617683594191532
17,DCAF12,HNRNPDL,0.0,-0.7369655941662062
18,DCAF12,ANKRD20A12P,0.0,-1.0
19,DCAF12,ANP32E,0.23,1.3617683594191532
20,DCAF12,ATXN2L,0.0,-5.643856189774724
21,DCAF12,PNISR,0.04,0.7398481026993275
22,DCAF12,NOP2,0.0,-0.888968687611256
23,DCAF12,GTF3C3,0.0,1.0
24,DCAF12,GTF3C1,0.0,0.35614381022527536
25,DCAF12,GTF3C5,0.0,-0.6214883767462702
26,DCAF12,GTF3C4,0.0,-0.3584539709124763
27,DCAF12,SWAP70,0.0,-5.058893689053568
28,DCAF12,XPO1,0.0,-4.058893689053568
29,DCAF12,ZNF451,0.0,-0.7369655941662062
30,DCAF12,XPO5,0.04,0.5849625007211562
31,DCAF12,CSDE1,0.0,-3.1844245711374275
32,DCAF12,TIPRL,0.0,-0.9434164716336325
33,DCAF12,TTN,0.1,0.7398481026993275
34,DCAF12,GART,0.0,-0.7369655941662062
35,DCAF12,ZEB1,0.15,1.0
36,DCAF12,RPS6KA1,0.0,-4.321928094887363
37,DCAF12,PPID,0.0,-0.5777669993169522
38,DCAF12,HLCS,0.0,-0.4941090702700427
