Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XRBBP5,AHDC1,AHDC1,0|2,2,1.0,2,0|0,0.47,0.94,0.47,0.94,0.47,-1.86,10.0,0.36,
XRBBP5,MTA1,MTA1,20|6,26,13.0,2,6|3,0.5,1.0,0.5,1.0,0.5,-8.59,2.89,0.16,
XRBBP5,CLASP2,CLASP2,3|2,5,2.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-11.0,0.71,0.69,
XRBBP5,CUBN,CUBN,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-3.3,1.0,0.69,
XRBBP5,PDIA6,PDIA6,4|0,4,2.0,2,0|1,0.46,0.92,0.46,0.92,0.46,-3.3,4.0,0.38,
XRBBP5,ORC2,ORC2,24|19,43,21.5,2,25|26,0.0,0.0,0.0,0.0,0.0,-64.44,0.84,0.69,
XRBBP5,GTF2E2,GTF2E2,21|7,28,14.0,2,15|19,0.0,0.0,0.0,0.0,0.0,-54.37,0.82,0.66,
XRBBP5,CFL1,CFL1,11|3,14,7.0,2,12|10,0.0,0.0,0.0,0.0,0.0,-39.14,0.64,0.69,
XRBBP5,MPHOSPH10,MPHOSPH10,6|0,6,3.0,2,1|0,0.5,0.99,0.5,0.99,0.5,-3.3,6.0,0.3,
XRBBP5,NFIA,NFIA,2|0,2,1.0,2,3|2,0.0,0.0,0.0,0.0,0.0,-11.32,0.4,0.69,
