,Bait,Prey Gene,Saint Score,log2FC
142,RBBP5,CALM2,0.0,-0.737
143,RBBP5,DCD,0.46,2.322
144,RBBP5,DNMT1,0.5,1.766
145,RBBP5,DLGAP5,0.0,-5.059
146,RBBP5,TRIM28,0.0,-0.737
147,RBBP5,PNKP,0.0,0.0
148,RBBP5,TRIM24,0.5,4.907
149,RBBP5,TRIM25,0.0,-5.644
150,RBBP5,TONSL,0.49,3.907
151,RBBP5,SLC25A5,0.0,-4.322
152,RBBP5,BRD4,0.0,-0.415
153,RBBP5,COIL,0.0,0.722
154,RBBP5,BRD7,0.0,2.322
155,RBBP5,KAT8,0.49,3.907
156,RBBP5,NELFCD,0.0,-0.105
157,RBBP5,PTPN12,0.0,-4.322
158,RBBP5,KIF5B,0.0,-6.644
159,RBBP5,PQBP1,0.14,0.411
160,RBBP5,TTC14,0.0,-1.0
161,RBBP5,CCDC50,0.0,-3.837
162,RBBP5,SLBP,0.36,2.0
163,RBBP5,GAPDH,0.0,0.465
164,RBBP5,PPM1G,0.0,-1.152
165,RBBP5,SRSF4,0.0,0.0
166,RBBP5,AATF,0.01,0.0
167,RBBP5,CDK11B,0.5,2.0
168,RBBP5,RPUSD2,0.5,1.807
169,RBBP5,KPRP,0.99,5.492
170,RBBP5,PTPN2,0.0,-0.454
171,RBBP5,ASUN,0.01,-0.578
172,RBBP5,C10ORF90,0.0,0.0
173,RBBP5,BAG3,0.0,-5.644
174,RBBP5,MYO1E,0.0,-1.786
175,RBBP5,MYO1B,0.0,-5.059
176,RBBP5,CTDP1,0.0,-1.396
177,RBBP5,RPS6,0.0,-2.556
178,RBBP5,VDAC1,0.0,0.0
179,RBBP5,CHMP5,0.0,-0.667
180,RBBP5,RPS8,0.0,-0.578
181,RBBP5,DSG1,0.69,2.807
182,RBBP5,SH3BP5L,0.0,-4.322
183,RBBP5,ERCC5,0.0,-3.184
184,RBBP5,LGALS1,0.66,2.322
185,RBBP5,NUP50,0.0,-0.862
186,RBBP5,HN1,0.0,-1.644
187,RBBP5,ATAD5,0.2,1.585
