,Bait,Prey Gene,Saint Score,log2FC
0,FBXW5,HIST1H4A,0.0,-1.7858751946471527
1,FBXW5,HSPA5,0.0,-2.736965594166206
2,FBXW5,HSPA4,0.0,-0.6665762662748083
3,FBXW5,SSFA2,0.0,-2.321928094887362
4,FBXW5,DHX9,0.0,-4.321928094887363
5,FBXW5,HSPA8,0.0,0.4646682670034443
6,FBXW5,PPP2R2A,1.0,6.321928094887363
7,FBXW5,ANKRD20A12P,0.0,-2.0
8,FBXW5,ATXN2L,0.0,-1.8365012677171204
9,FBXW5,ALDH3A2,0.0,-2.0
10,FBXW5,SWAP70,0.0,-2.0
11,FBXW5,XPO5,0.02,0.0
12,FBXW5,CSDE1,0.0,-1.6896598793878495
13,FBXW5,HBS1L,0.0,-3.8365012677171206
14,FBXW5,TIPRL,0.0,-0.6438561897747246
15,FBXW5,EPS15L1,0.0,-5.058893689053568
16,FBXW5,ANAPC1,0.0,-4.643856189774724
17,FBXW5,GART,0.0,-3.473931188332412
18,FBXW5,RPS6KA1,0.0,-3.321928094887362
19,FBXW5,PPID,0.08,1.2203299548795556
20,FBXW5,HLCS,0.0,-0.888968687611256
21,FBXW5,SERBP1,0.0,-3.0588936890535687
22,FBXW5,ARF3,0.0,-1.6896598793878495
23,FBXW5,CKS1B,0.0,3.321928094887362
24,FBXW5,AP3D1,0.0,-4.058893689053568
25,FBXW5,EIF4B,0.0,-1.5145731728297585
26,FBXW5,RAB11FIP5,0.0,-4.643856189774724
27,FBXW5,CORO1C,0.0,-2.5563933485243853
28,FBXW5,EEF1A1,0.0,-0.2863041851566411
29,FBXW5,MAGEA4,0.0,-1.5145731728297585
30,FBXW5,ARHGEF17,0.5,4.643856189774724
31,FBXW5,RSF1,0.41,3.9068905956085187
32,FBXW5,FGFR1OP,0.0,-2.0588936890535687
33,FBXW5,ASPSCR1,0.0,-2.8365012677171206
34,FBXW5,FXR1,0.0,-3.1844245711374275
35,FBXW5,FXR2,0.0,-0.4150374992788438
36,FBXW5,COPG2,0.0,-2.1844245711374275
37,FBXW5,THOC2,0.0,-5.058893689053568
38,FBXW5,THOC6,0.0,0.0
39,FBXW5,ZNF844,0.09,1.0
40,FBXW5,APC,0.0,-2.473931188332412
41,FBXW5,PAK2,0.0,-4.058893689053568
42,FBXW5,UQCRC1,0.23,2.0
43,FBXW5,KHDRBS1,0.0,-1.5994620704162712
44,FBXW5,YTHDF2,0.0,-1.9434164716336324
45,FBXW5,YTHDF1,0.0,-0.5563933485243853
46,FBXW5,CEP97,0.0,-1.7858751946471527
47,FBXW5,SUB1,0.0,-1.0
48,FBXW5,TNS3,0.0,-4.643856189774724
49,FBXW5,DPYSL4,0.0,-0.6665762662748083
50,FBXW5,DPYSL2,0.0,-2.0
51,FBXW5,DPYSL3,0.0,-1.8889686876112561
52,FBXW5,NUDT5,0.0,-1.6438561897747246
53,FBXW5,TK1,0.0,-1.0
54,FBXW5,PHLDB1,0.0,-2.0
55,FBXW5,EPS8L2,0.0,-3.321928094887362
56,FBXW5,LARS,0.0,-3.8365012677171206
57,FBXW5,PPP5C,1.0,6.129283016944966
58,FBXW5,ZNF114,0.0,-1.3219280948873622
59,FBXW5,ATP5A1,0.17,1.4382928515791469
60,FBXW5,EIF2B2,0.0,-2.0
61,FBXW5,TPM3,0.0,-2.473931188332412
62,FBXW5,SNRPA1,0.0,-5.058893689053568
63,FBXW5,ETF1,0.0,-2.1844245711374275
64,FBXW5,FAM21C,0.0,-3.1844245711374275
65,FBXW5,FBXW5,1.0,10.398743691938193
66,FBXW5,PHACTR4,0.0,-4.643856189774724
67,FBXW5,TRIO,0.0,-2.473931188332412
68,FBXW5,YKT6,0.0,-3.473931188332412
69,FBXW5,DDX19A,0.0,-1.5994620704162712
70,FBXW5,TJP1,0.0,-3.0588936890535687
71,FBXW5,TCP1,1.0,2.361768359419153
72,FBXW5,SH3PXD2B,0.0,-2.1844245711374275
73,FBXW5,SUGP1,0.0,-5.643856189774724
74,FBXW5,MAD2L2,0.41,3.9068905956085187
75,FBXW5,EDC4,0.0,-6.643856189774724
76,FBXW5,PRDX6,0.0,-0.4344028241457749
77,FBXW5,DENND4C,0.0,-3.643856189774725
78,FBXW5,PRDX3,0.01,0.2630344058337938
79,FBXW5,PRDX2,0.5,4.643856189774724
80,FBXW5,PRDX1,0.0,0.2141248053528473
81,FBXW5,CCDC168,0.0,-1.0
82,FBXW5,GOLGA6L2,0.0,1.0
83,FBXW5,CSTB,0.05,1.1699250014423124
84,FBXW5,CCT6A,1.0,2.655351828612554
85,FBXW5,PAPOLB,0.01,0.5849625007211562
86,FBXW5,TUFM,0.12,1.4168397419128291
87,FBXW5,ZFR,0.0,-5.643856189774724
88,FBXW5,TXNDC9,0.0,-1.0
89,FBXW5,TXNDC5,0.41,3.9068905956085187
90,FBXW5,CALM2,0.0,-2.0
91,FBXW5,CACNA1A,0.0,-2.321928094887362
92,FBXW5,DCD,0.48,3.9068905956085187
93,FBXW5,DNMT1,0.0,-3.321928094887362
94,FBXW5,CACNA1D,0.0,-0.16812275880832692
95,FBXW5,DLGAP5,0.0,-4.058893689053568
96,FBXW5,EIF4ENIF1,0.0,0.09761079662642233
97,FBXW5,SLC25A3,0.01,0.5849625007211562
98,FBXW5,TRIM25,0.0,-2.0
99,FBXW5,R3HDM1,0.0,0.0
100,FBXW5,SLC25A5,0.0,-0.9714308478032291
101,FBXW5,PTPN12,0.0,-3.321928094887362
102,FBXW5,KIF5B,0.0,-3.1844245711374275
103,FBXW5,UTRN,0.0,-2.8365012677171206
104,FBXW5,DMD,0.0,0.0
105,FBXW5,GAPDH,0.03,0.8073549220576041
106,FBXW5,ZFP91,0.0,-1.0
107,FBXW5,ARHGAP1,0.0,-4.643856189774724
108,FBXW5,ABCF3,0.0,-4.321928094887363
109,FBXW5,RAPH1,0.0,-3.1844245711374275
110,FBXW5,KPRP,0.5,4.643856189774724
111,FBXW5,DDR1,0.0,-2.321928094887362
112,FBXW5,NNMT,0.02,0.5849625007211562
113,FBXW5,CEP120,0.48,4.321928094887363
114,FBXW5,BAG3,0.0,-1.2175914350726267
115,FBXW5,MSRB3,0.0,0.32192809488736235
116,FBXW5,RPS2,0.0,-3.0588936890535687
117,FBXW5,VDAC2,0.0,-4.058893689053568
118,FBXW5,CHMP5,0.0,-3.473931188332412
119,FBXW5,RPS8,0.0,-0.2688167584278
120,FBXW5,CTPS1,0.0,-1.3584539709124763
121,FBXW5,SLC6A11,0.5,4.0
122,FBXW5,DSG1,0.49,2.584962500721156
123,FBXW5,SH3BP5L,0.0,-2.9434164716336326
124,FBXW5,LGALS1,0.81,2.807354922057604
125,FBXW5,FSCN1,0.48,4.321928094887363
126,FBXW5,NRBF2,0.0,-2.736965594166206
127,FBXW5,HN1,0.0,-1.1844245711374275
128,FBXW5,KIAA1217,0.0,-1.434402824145775
129,FBXW5,KIAA1211,0.0,-5.643856189774724
130,FBXW5,VARS,0.0,-3.8365012677171206
131,FBXW5,SMCR8,0.0,-6.643856189774724
132,FBXW5,KIAA1524,0.0,0.3895668117627256
133,FBXW5,KIAA1033,0.0,-1.0
134,FBXW5,RPL29,0.0,-1.0
135,FBXW5,NAP1L1,0.0,-2.5563933485243853
136,FBXW5,RPL27,0.0,0.16349873228287956
137,FBXW5,NAP1L4,0.0,-4.643856189774724
138,FBXW5,RPL23,0.44,2.0
139,FBXW5,PEAK1,0.0,-3.1844245711374275
140,FBXW5,CATSPERD,0.0,0.0
141,FBXW5,ELAC2,0.01,0.0
142,FBXW5,PLIN3,0.0,-1.1844245711374275
143,FBXW5,ZYX,0.0,-2.643856189774725
144,FBXW5,SMAP1,0.0,-1.3219280948873622
145,FBXW5,SMAP2,0.0,-2.321928094887362
146,FBXW5,CIAPIN1,0.0,-2.321928094887362
147,FBXW5,HSP90AB1,0.0,1.263034405833794
