,Gene Name,log2(Fold change),P-value
843,ARHGAP1,2.326,0.051
844,PPP3CA;PPP3CB,0.487,0.745
845,DHX9,0.529,0.075
846,SSRP1,0.228,0.575
847,RBBP4,-0.342,0.23
848,AHNAK,0.807,0.118
849,AP1B1,2.641,0.0
850,SCRN1,0.201,0.629
851,TWF1,0.264,0.382
852,SF3A3,0.768,0.142
853,ILF2,0.011,0.96
854,ILF3,0.694,0.037
855,TRAP1,0.895,0.021
856,ECH1,1.045,0.118
857,FLII,-0.566,0.135
858,HNRNPA0,0.093,0.912
859,AIMP2,0.757,0.084
860,PRDX4,-0.007,0.99
861,PAK2,2.728,0.003
862,CBX3,0.924,0.018
863,PSMD2,0.47,0.101
864,TRIM28,0.344,0.198
865,DHRS2,-0.498,0.188
866,G3BP1,-0.017,0.951
867,EIF3I,0.202,0.638
868,UBE2V1;TMEM189-UBE2V1,1.192,0.022
869,SF3B2,-0.28,0.483
870,PDAP1,1.99,0.002
871,TUBB3,0.515,0.085
872,DCTN2,1.098,0.012
873,SNX1,1.007,0.014
874,TSTA3,0.728,0.061
875,DDX39B,0.658,0.057
876,BLMH,5.511,0.024
877,IL18,1.096,0.18
878,BOP1,1.277,0.017
879,EIF3A,1.226,0.005
880,TTLL12,1.502,0.015
881,DPYSL3,0.831,0.076
882,DYNC1H1,0.994,0.013
883,EIF4A2,0.526,0.281
884,TRIM25,0.682,0.055
885,FLNC,1.113,0.013
886,GNA13,-0.211,0.398
887,RBM39,2.088,0.001
888,MCM6,0.901,0.021
889,SMC1A,2.857,0.029
890,GANAB,-0.121,0.742
891,MVP,0.346,0.197
892,LASP1,0.088,0.727
893,KPNB1,0.782,0.035
894,PSMD6,1.358,0.134
895,SEPT2,-0.144,0.562
896,EFTUD2,1.12,0.035
897,KARS,1.739,0.202
898,EEA1,0.31,0.562
899,PDIA6,0.099,0.727
900,PAFAH1B3,0.234,0.745
901,PLEC,0.606,0.065
902,PPA1,-0.021,0.929
903,NONO,0.129,0.59
904,QPRT,1.634,0.004
905,RCN1,0.14,0.807
906,PCBP1,-0.54,0.088
907,PCBP2,-0.229,0.583
908,SF3B3,0.102,0.703
909,CNN3,-0.954,0.019
910,SAFB,1.923,0.03
911,SF3A1,1.274,0.015
912,MAPRE1,0.348,0.213
913,ELAVL1,1.159,0.007
914,MYLK,0.511,0.168
915,TOMM34,0.006,0.981
916,UBE2V2,-2.304,0.327
917,RAB11B;RAB11A,-0.148,0.597
918,DDB1,0.133,0.621
919,MRPL23,1.546,0.032
920,FSCN1,-0.062,0.814
921,DECR1,1.357,0.052
922,TST,1.356,0.042
923,CDO1,-0.746,0.259
924,HNRNPUL2;HNRNPUL2-BSCL2,2.286,0.03
925,SMU1,-0.01,0.984
926,FAM98B,2.648,0.001
927,HSP90AB2P,-0.174,0.51
928,SH3BGRL3,-0.957,0.013
929,FLNA,0.973,0.035
930,SLC25A24,-0.909,0.015
931,SLC27A4,-1.761,0.002
932,PRPF8,0.879,0.017
933,SND1,0.969,0.016
934,EIF3M,0.955,0.055
935,CYFIP1,1.571,0.158
936,HUWE1,1.297,0.163
937,PABPN1,-0.113,0.746
938,KTN1,0.602,0.307
939,ALYREF,-0.024,0.936
940,CAND1,0.846,0.057
941,CXorf67,1.848,0.002
942,CARM1,0.772,0.232
943,TREML1,0.221,0.576
944,RHOT2,3.387,0.001
945,MRPL41,-1.962,0.005
946,FTSJ3,-0.432,0.203
947,CCAR2,1.715,0.002
948,NUP93,1.029,0.276
949,ARFGAP1,0.726,0.036
950,TXNDC5,-0.481,0.122
951,PDPR,0.161,0.608
952,RDH11,-1.37,0.006
953,LRRC20,2.338,0.001
954,GEMIN5,0.444,0.113
955,IPO4,0.718,0.088
956,DYNLRB1;DYNLRB2,5.225,0.0
957,PPP1R13L,-0.727,0.032
958,PDCD6IP,1.593,0.013
959,SCFD1,0.856,0.137
960,PCNP,0.643,0.052
961,PSPC1,1.646,0.084
962,CCT6B,0.148,0.537
963,HSPH1,0.594,0.215
964,GCN1L1,2.447,0.001
965,HDAC2,0.886,0.215
966,UFD1L,0.053,0.822
967,UPF1,1.166,0.25
968,SMARCC1,0.318,0.427
969,TNPO1,-0.348,0.391
970,GLMN,1.95,0.002
971,HIST1H2AC;HIST3H2A;HIST1H2AB,-0.764,0.113
972,MYDGF,0.344,0.519
973,MAGOHB,0.221,0.394
974,LRRC59,0.974,0.065
975,FAM136A,0.406,0.794
976,PPP1R14B,1.751,0.017
977,SNRNP40;DKFZp434D199,1.517,0.088
978,GNPNAT1,-1.197,0.532
979,PGM2,2.513,0.0
980,PDLIM5,1.87,0.047
981,ERO1L,1.418,0.085
982,FUBP3,0.606,0.053
983,GMPPA,-0.553,0.378
984,ABHD14B,0.383,0.216
985,PBK,0.742,0.079
986,CNDP2,0.426,0.341
987,RBM14,0.949,0.083
988,VPS35,0.462,0.566
989,PSMB7,2.317,0.0
990,PSMD1,2.043,0.004
991,VAT1,0.001,0.997
992,PLIN2,0.566,0.252
993,S100A13,0.16,0.593
994,EIF3C;EIF3CL,0.326,0.287
995,PHB2,0.105,0.682
996,HSD17B10,0.861,0.048
997,NAP1L4,1.239,0.014
998,CCT7,0.747,0.041
999,NIPSNAP1,0.141,0.749
1000,WDR77,1.597,0.014
1001,CORO1B,0.279,0.521
1002,TXNDC17,0.51,0.467
1003,ERP44,1.164,0.008
1004,ESYT1,1.342,0.007
1005,TUBB6,0.242,0.342
1006,TUBB2B,0.591,0.101
1007,PBDC1,0.831,0.024
1008,TMED9,0.222,0.416
1009,GNL3,0.366,0.2
1010,SF3B5,1.066,0.008
1011,SFXN3,0.379,0.275
1012,EIF2A,1.386,0.005
1013,NAT10,1.461,0.003
1014,KLC2,0.887,0.043
1015,ILKAP,-0.39,0.686
1016,XRN2,0.092,0.774
1017,DDX47,-0.606,0.112
1018,RAB1B;RAB1C,-0.153,0.647
1019,EHD4,-0.039,0.918
1020,TMX1,-0.944,0.061
1021,PTGES2,1.672,0.011
1022,UBE2Z,1.41,0.003
1023,SFXN1,1.391,0.004
1024,C12orf10,1.068,0.027
1025,CACYBP,0.954,0.303
1026,GLOD4,1.332,0.01
1027,TM9SF3,0.504,0.167
1028,RAB18,1.506,0.019
1029,EXOSC4,0.613,0.065
1030,TIGAR,-0.272,0.46
1031,RTN4,1.214,0.008
1032,RPRD1B,2.271,0.009
1033,NIT2,0.232,0.367
1034,EXOSC3,3.0,0.008
1035,DDX21,1.181,0.012
1036,SAR1A;SAR1B,-1.174,0.34
1037,NANS,1.245,0.009
1038,EIF2B3,0.742,0.03
1039,AASDHPPT,0.027,0.942
1040,HEBP1,0.51,0.235
1041,PHPT1,0.57,0.591
1042,FARSB,1.591,0.008
1043,IARS2,1.255,0.087
1044,ATG3,0.553,0.26
1045,FAM49B,1.074,0.069
1046,DDX19A,0.988,0.01
1047,ATAD3A,1.733,0.075
1048,DDX18,2.033,0.06
1049,ADPRHL2,1.388,0.003
1050,RCC2,0.235,0.38
1051,BCCIP,1.12,0.019
1052,LARS,1.579,0.003
1053,GRHPR,0.365,0.35
1054,UBA2,0.827,0.142
1055,PEF1,0.255,0.337
1056,ABCF2,1.237,0.005
1057,SRP68,1.865,0.001
1058,CHORDC1,1.699,0.003
1059,SEPT9,0.805,0.271
1060,PFDN2,1.288,0.017
1061,TRMT112,0.231,0.396
1062,SLC25A13,1.063,0.012
1063,DCTN4,1.569,0.07
1064,STOML2,0.761,0.03
1065,HN1,1.486,0.014
1066,MRTO4,0.783,0.062
1067,RALY,-0.503,0.234
1068,CDV3,0.877,0.022
1069,CORO1C,0.557,0.205
1070,PRPF19,0.795,0.023
1071,UBQLN1,-0.354,0.201
1072,VPS4A,0.314,0.53
1073,PSMD13,1.341,0.158
1074,COPS3,-1.399,0.026
1075,SRRM2,0.745,0.234
1076,PA2G4,0.534,0.14
1077,RUVBL2,1.312,0.016
1078,RUVBL1,0.771,0.03
1079,NUDC,1.216,0.097
1080,VDAC3,1.956,0.12
1081,FARSA,2.326,0.037
1082,CNPY2,-0.146,0.699
1083,POLDIP2,-0.799,0.086
1084,WBP11,1.837,0.038
1085,NOP58,2.03,0.004
1086,SUGT1,0.838,0.02
1087,LSM2,1.05,0.378
1088,LUC7L2,0.956,0.13
1089,MRPS2,0.152,0.827
1090,STRAP,0.566,0.298
1091,RTCB,1.077,0.008
1092,RPL36,1.153,0.046
1093,TLN1,0.798,0.024
1094,AFG3L2,0.582,0.184
1095,LSM5,0.434,0.135
1096,YTHDF2,0.071,0.948
1097,SUPT16H,2.13,0.001
1098,TIMM13,-0.438,0.585
1099,GMPPB,2.507,0.004
1100,COPG1,0.534,0.069
1101,CLIC4,1.517,0.019
1102,MTCH2,0.906,0.019
1103,PSMC3,-0.524,0.085
1104,ACIN1,1.332,0.024
