,Gene Name,log2(Fold change),P-value
821,CCT4,0.199,0.103
822,ANXA11,-0.209,0.272
823,RAB5C,-0.599,0.005
824,DUSP3,-0.219,0.423
825,GALK1,-0.222,0.43
826,SSR4,-0.156,0.494
827,PSMD7,0.225,0.076
828,HDGF,-0.096,0.684
829,NDUFA8,-0.702,0.02
830,HNRNPA3,-0.251,0.069
831,PGD,0.218,0.078
832,HNRNPM,-0.197,0.123
833,KPNA2,-0.152,0.249
834,ARHGDIA,0.015,0.883
835,HNRNPF,-0.019,0.859
836,MSH6,-0.585,0.005
837,KIF11,-0.723,0.007
838,SMS,0.239,0.066
839,CAPZA1,0.058,0.688
840,BLVRA,-0.401,0.031
841,ACLY,0.489,0.005
842,METAP1,-0.127,0.412
843,COPB1,-0.509,0.01
844,CTSC,-1.43,0.0
845,SUB1,-0.093,0.463
846,RARS,0.154,0.23
847,YARS,-0.47,0.01
848,BCAT1,-0.664,0.138
849,ALDH18A1,0.247,0.09
850,EIF5,-0.229,0.145
851,PSMD4,0.029,0.821
852,CSE1L,0.063,0.591
853,VCP,-0.118,0.271
854,HADHB,-0.303,0.035
855,ADK,0.192,0.112
856,ADAR,-0.495,0.021
857,SEC13,-0.615,0.005
858,HNRNPH2,-0.309,0.024
859,OXCT1,-0.016,0.91
860,EIF3B,0.119,0.282
861,MARS,-0.06,0.797
862,ATP5I,-0.637,0.002
863,EIF6,-0.073,0.516
864,CTBP2,-0.163,0.393
865,MTPN,-0.175,0.131
866,ARPC4;ARPC4-TTLL3,0.139,0.574
867,SEC61G,0.064,0.668
868,TPI1,-0.345,0.016
869,EIF3E,0.162,0.185
870,ACTB,0.104,0.463
871,EIF4A1,-0.074,0.61
872,RPS20,0.162,0.303
873,S100A10,-0.256,0.083
874,CDC42,-0.064,0.586
875,DSTN,-0.375,0.019
876,RAB2A;RAB2B,-0.55,0.011
877,RAB10,-0.498,0.018
878,UBE2M,-0.193,0.206
879,UBE2K,-0.006,0.971
880,UBE2N,0.34,0.041
881,ACTR3,-0.104,0.469
882,ACTR2,-0.09,0.425
883,ACTR1A,-0.309,0.034
884,ABCE1,0.07,0.6
885,RAP1B;RAP1A,-0.064,0.62
886,RPS3A,0.42,0.01
887,PSME3,0.134,0.293
888,RPL27,0.1,0.358
889,RHOA,0.087,0.465
890,HSPE1,-0.026,0.793
891,VBP1,0.325,0.627
892,B2M,-1.002,0.001
893,NUTF2,0.151,0.344
894,HNRNPK,-0.199,0.12
895,YWHAG,0.098,0.639
896,RPS7,0.444,0.01
897,PPP1CA,-0.48,0.006
898,PPP1CB,-0.544,0.077
899,PSMC1,-0.016,0.889
900,PSMC5,0.119,0.388
901,RPS8,0.491,0.005
902,RPS16,0.387,0.011
903,YWHAE,-0.132,0.286
904,RPS23,0.322,0.068
905,RPS18,0.518,0.004
906,RPS29,0.415,0.008
907,RPS13,0.308,0.044
908,RPS11,0.557,0.004
909,SNRPE,-0.159,0.188
910,SNRPF,-0.45,0.08
911,LSM3,-0.278,0.046
912,SNRPD1,0.307,0.161
913,SNRPD2,-0.24,0.078
914,SNRPD3,-0.127,0.267
915,TMSB4X,-0.025,0.963
916,ARF6,-0.322,0.077
917,PSMC6,0.003,0.977
918,RPL7A,0.224,0.074
919,ETF1,0.254,0.188
920,RPS4X,0.51,0.003
921,PPP2CA;PPP2CB,-0.17,0.147
922,RPS6,0.387,0.017
923,HIST1H4A,-0.727,0.001
924,RPL23,0.293,0.036
925,RPS25,0.516,0.005
926,RPS26;RPS26P11,0.529,0.003
927,RPS28,0.557,0.005
928,GNB1,-0.221,0.18
929,GNB2,-0.321,0.024
930,RPL39;RPL39P5,0.304,0.104
931,RPL31,0.403,0.015
932,RPL10A,0.405,0.009
933,RPL11,0.347,0.019
934,RPL8,0.102,0.366
935,PPIA,-0.15,0.214
936,FKBP1A;FKBP12-Exip2,-0.4,0.032
937,RPS27A;UBC;UBB,1.065,0.009
938,RAC1;RAC3,-0.153,0.193
939,AP2B1,0.231,0.19
940,YWHAZ,-0.028,0.774
941,PPP2R2A,0.234,0.449
942,RPL38,0.269,0.158
943,RPS21,0.356,0.026
944,GNB2L1,0.2,0.097
945,SUPT4H1,-0.179,0.283
946,TMSB10,-0.318,0.064
947,YBX1,0.091,0.492
948,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.311,0.498
949,ACTC1;ACTA1,0.196,0.225
950,EEF1A1;EEF1A1P5,0.505,0.007
951,TUBA1B;TUBA4A,0.072,0.516
952,TUBB4B,0.115,0.272
953,PAFAH1B2,0.1,0.414
954,EIF4G2,-0.338,0.03
955,CCT2,0.301,0.03
956,GSTO1,-0.397,0.127
957,SRPX,-0.014,0.938
958,MRPS35,0.081,0.872
959,MRPS5,0.948,0.26
960,MRPS9,0.218,0.096
961,SARNP,-0.345,0.112
962,LACTB,-0.424,0.015
963,RPL24,0.336,0.032
964,ARF1;ARF3,-0.291,0.16
965,ERH,-0.113,0.487
966,SRSF3,-0.222,0.097
967,FOXK1,-0.34,0.091
968,RBM10,-0.212,0.502
969,RBM3,-0.362,0.068
970,TFAM,-0.576,0.045
971,PURA,-0.241,0.083
972,CLTC,-0.314,0.022
973,NFKB2,0.851,0.018
974,FKBP3,-0.327,0.033
975,SORD,0.002,0.986
976,HNRNPU,-0.036,0.722
977,FABP5,-0.093,0.595
978,CAP1,-0.138,0.207
979,HMGCS1,0.755,0.001
980,PFKP,0.45,0.011
981,FKBP4,0.39,0.011
982,RPL6,0.251,0.046
983,LMNB2,-0.146,0.466
984,GBE1,1.669,0.0
985,GLO1,-0.272,0.038
986,YWHAH,0.027,0.831
987,CSTF1,-0.172,0.147
988,SRSF11,-0.197,0.26
989,PPAT,0.659,0.001
990,GFPT1,0.012,0.915
991,PSME1,-0.475,0.007
992,PRDX1,-0.046,0.666
993,CKAP4,-0.373,0.033
994,KHDRBS1,-0.11,0.403
995,BAX,-0.6,0.033
996,ARHGAP1,-0.218,0.294
997,PPP3CA;PPP3CB,0.165,0.374
998,DHX9,-0.093,0.414
999,LGALS3BP,-0.879,0.001
1000,PPID,0.138,0.41
1001,SSRP1,-0.388,0.022
1002,NSUN2,0.677,0.006
1003,RBBP4,-0.286,0.049
1004,AHNAK,-0.057,0.873
1005,AP1B1,-0.288,0.125
1006,PMPCA,-0.134,0.254
1007,SCRN1,-0.195,0.103
1008,TWF1,0.107,0.539
1009,SF3A3,0.238,0.213
1010,AIMP1,0.025,0.818
1011,ILF2,0.008,0.946
1012,ILF3,-0.001,0.995
1013,TRAP1,0.11,0.344
1014,IK,-0.618,0.035
1015,TARDBP;TDP43,-0.156,0.332
1016,HNRNPA0,-0.432,0.016
1017,AIMP2,0.051,0.608
1018,PRDX4,-0.115,0.485
1019,PAK2,-0.205,0.326
1020,CBX3,-0.534,0.006
1021,PSMD2,0.462,0.009
1022,SRSF9,-0.237,0.176
1023,SRSF5,0.4,0.058
1024,TRIM28,0.101,0.363
1025,DHRS2,-0.603,0.01
1026,G3BP1,-0.05,0.656
1027,EIF3I,0.065,0.56
1028,UBE2V1;TMEM189-UBE2V1,-0.069,0.621
1029,DYNC1I2,-0.212,0.544
1030,SF3B2,-0.173,0.174
1031,PDAP1,-0.323,0.035
1032,SQSTM1,-0.316,0.13
1033,TUBB3,0.418,0.021
1034,HDAC1,-0.032,0.782
1035,DCTN2,0.044,0.695
1036,NAE1,-0.343,0.116
1037,TRA2A,-0.17,0.149
1038,SNX1,-0.737,0.001
1039,TSTA3,-0.171,0.305
1040,BLMH,0.49,0.004
1041,EXOSC2,0.03,0.775
1042,IL18,0.29,0.057
1043,BOP1,0.237,0.079
1044,EIF3A,0.131,0.258
1045,FHL2,0.485,0.049
1046,DPYSL3,-0.106,0.428
1047,DYNC1H1,0.003,0.976
1048,EIF4A2,-0.855,0.005
1049,CTTN,0.032,0.825
1050,TRIM25,0.113,0.418
1051,FLNC,1.22,0.001
1052,GNA13,-0.189,0.553
1053,GALE,-0.634,0.002
1054,CAPRIN1,-0.468,0.016
1055,RBM39,0.011,0.944
1056,MCM6,-0.378,0.042
1057,GANAB,-0.531,0.009
1058,MVP,-0.382,0.067
1059,LASP1,-0.042,0.709
1060,RAB39A;RAB6A;RAB6B,-0.128,0.502
1061,KPNB1,-0.043,0.67
1062,PSMD6,0.214,0.392
1063,02-Sep,-0.512,0.004
1064,EFTUD2,-0.024,0.834
1065,KARS,0.058,0.65
1066,RRS1,0.116,0.69
1067,EIF4H,-0.07,0.502
1068,EEA1,0.029,0.93
1069,PDIA6,-0.208,0.092
1070,PAFAH1B3,-0.415,0.022
1071,PLEC,0.677,0.001
1072,PPA1,-0.011,0.918
1073,NONO,-0.342,0.022
1074,QPRT,-0.465,0.031
1075,RCN1,-0.45,0.128
1076,PCBP1,-0.223,0.065
1077,SF3B3,-0.388,0.015
1078,CNN3,-0.102,0.367
1079,SAFB,-0.151,0.179
1080,SF3A2,0.389,0.011
1081,SF3A1,0.077,0.573
1082,TRIP11,-0.626,0.15
1083,TRIP13,0.2,0.321
1084,MAPRE1,-0.164,0.235
1085,ELAVL1,0.049,0.692
1086,MYLK,-0.624,0.003
1087,TOMM34,0.168,0.282
1088,UBE2V2,0.013,0.9
1089,NEDD8;NEDD8-MDP1,0.048,0.649
1090,ADRM1,0.181,0.134
1091,CCDC6,-0.098,0.541
1092,UAP1,0.47,0.159
1093,DDB1,-0.31,0.064
1094,CDC37,0.127,0.418
1095,DBN1,-0.635,0.002
1096,FSCN1,0.204,0.121
1097,NDUFA5,-0.423,0.032
1098,UPP1,-0.195,0.205
1099,CDO1,0.179,0.164
1100,HNRNPUL2;HNRNPUL2-BSCL2,-0.251,0.104
1101,SMU1,-0.198,0.214
1102,TRMT5,0.134,0.217
1103,TUBB8,0.007,0.95
1104,FAM98B,-0.394,0.014
1105,HSP90AB2P,-0.275,0.117
1106,ZNF326,-0.422,0.021
1107,MAGED2,-0.81,0.009
1108,DPCD,-0.868,0.003
1109,SH3BGRL3,0.18,0.17
1110,C9orf64,-0.07,0.533
1111,CROCC,0.039,0.809
1112,FLNA,0.119,0.37
1113,HIST2H2AA3;HIST2H2AC,-0.551,0.004
1114,CIAPIN1,-0.192,0.127
1115,SMYD5,-2.591,0.004
1116,TWF2,-0.745,0.067
1117,SLC25A24,0.558,0.044
1118,HIBCH,-1.0,0.121
1119,PTRF,0.079,0.571
1120,EDC4,-0.169,0.262
1121,FAHD1,-0.485,0.026
1122,HIST2H3A,-0.876,0.001
1123,SND1,0.131,0.244
1124,TRMT10C,0.406,0.012
1125,EIF3M,0.181,0.356
1126,CYFIP1;CYFIP2,-0.059,0.676
1127,HUWE1,-0.2,0.324
1128,PABPN1,0.029,0.856
1129,KTN1,-0.171,0.257
1130,ALYREF,-0.091,0.383
1131,CAND1,-0.399,0.026
1132,TSPYL5,-0.26,0.237
1133,THOC6,-0.716,0.043
1134,CXorf67,-0.059,0.73
1135,CARM1,-0.019,0.885
1136,HIST2H2AB,-0.096,0.744
1137,AHNAK2,-0.806,0.001
1138,MRPL41,-0.873,0.003
1139,FTSJ3,-0.26,0.135
1140,KATNAL2,-0.618,0.114
1141,CCAR2,0.004,0.977
1142,NUP93,-0.656,0.006
1143,LRRC47,-0.479,0.007
1144,ARFGAP1,-0.142,0.515
1145,COLGALT1,-0.585,0.173
1146,TXNDC5,-0.206,0.082
1147,MAPK1IP1L,0.255,0.303
1148,NUP43,0.169,0.268
1149,NPLOC4,-0.068,0.619
1150,LRRC20,-0.02,0.92
1151,PNPT1,0.285,0.04
1152,GEMIN5,-0.411,0.022
1153,IPO4,-0.104,0.537
1154,ZC3H15,0.109,0.549
1155,PPP1R13L,-0.225,0.099
1156,PDCD6IP,-0.004,0.969
1157,SCFD1,-0.492,0.048
1158,PCNP,-0.368,0.037
1159,ATXN2L,-0.351,0.212
1160,PSPC1,-0.189,0.446
1161,DYX1C1,-1.318,0.0
1162,DNAJC9,0.119,0.298
1163,DDX1,-0.08,0.465
1164,H1FX,-0.545,0.003
1165,CCT6B,-0.083,0.459
1166,HSPH1,0.164,0.155
1167,GCN1L1,0.075,0.536
1168,TFG,-0.735,0.039
1169,RAD50,-0.176,0.766
1170,UFD1L,0.225,0.099
1171,UPF1,0.126,0.361
1172,COPS5,-0.095,0.631
1173,SMARCC1,-0.368,0.186
1174,TNPO1,0.312,0.048
1175,EMG1,0.238,0.222
1176,HIST1H2AC;HIST3H2A;HIST1H2AB,-0.359,0.06
1177,TSR2,-0.526,0.007
1178,MYDGF,-0.359,0.021
1179,MAGOHB,-0.098,0.398
1180,LRRC59,0.248,0.058
1181,FAM136A,-0.783,0.009
1182,PPP1R14B,0.288,0.53
1183,CCDC124,-0.032,0.753
1184,SNRNP40;DKFZp434D199,0.457,0.022
1185,GNPNAT1,0.557,0.028
1186,DYNLL2;DYNLL1,-0.391,0.091
1187,FUBP3,0.002,0.994
1188,SUCLG2,-0.362,0.024
1189,ABHD14B,-0.303,0.036
1190,PBK,-0.341,0.035
1191,CNDP2,-0.219,0.073
1192,PRRC1,-0.111,0.325
1193,RBM14,-0.037,0.752
1194,VPS35,-0.15,0.25
1195,PURB,0.138,0.425
1196,NUDCD1,0.546,0.027
1197,CDC5L,-0.578,0.031
1198,PSMD1,0.26,0.299
1199,PARK7,-0.536,0.003
1200,VAT1,-0.5,0.006
1201,PLIN2,-0.652,0.036
1202,EIF3C;EIF3CL,0.158,0.346
1203,TTC1,-0.148,0.194
1204,PHB2,-0.09,0.551
1205,KIF2C;KIF2B,-0.693,0.003
1206,HSD17B10,0.144,0.302
1207,NAP1L4,-0.166,0.193
1208,CCT7,0.24,0.053
1209,HIST1H2BM,-0.934,0.001
1210,NIPSNAP1,-0.378,0.044
1211,ARPC5L,-0.438,0.018
1212,WDR77,0.465,0.044
1213,CORO1B,-0.776,0.001
1214,TXNDC17,-0.211,0.092
1215,GINS3,-0.33,0.053
1216,ERP44,-0.284,0.039
1217,ESYT1,0.293,0.396
1218,TUBB6,0.425,0.007
1219,NTMT1,-0.252,0.103
1220,TUBB2B,0.51,0.009
1221,PBDC1,-0.076,0.517
1222,GNL3,-0.271,0.193
1223,ACAT2,0.051,0.89
1224,SF3B5,-0.002,0.984
1225,HINT2,-1.085,0.023
1226,QTRT1,-0.328,0.033
1227,ITPA,0.096,0.546
1228,EIF2A,-0.264,0.313
1229,MRPL1,-0.14,0.762
1230,NLN,-0.395,0.018
1231,DPY30,-1.031,0.017
1232,XRN2,-0.132,0.239
1233,DDX47,-0.076,0.495
1234,RAB1B;RAB1C,-0.258,0.076
1235,IRF2BPL,-0.553,0.032
1236,EHD4,-0.006,0.976
1237,BOLA2;BOLA2B,-0.388,0.011
1238,EHD1,0.209,0.386
1239,PHAX,0.032,0.774
1240,UBE2Z,-0.121,0.631
1241,MOB1A;MOB1B,-0.681,0.019
1242,HN1L,-0.319,0.035
1243,SFXN1,0.11,0.334
1244,GRPEL1,-0.054,0.712
1245,C12orf10,0.048,0.643
1246,CACYBP,-0.02,0.844
1247,APOBEC3G,-0.049,0.625
1248,SDF2L1,0.013,0.92
1249,DYNLRB1;DYNLRB2,-0.331,0.08
1250,EXOSC4,-0.107,0.541
1251,TIGAR,0.079,0.504
1252,RTN4,-0.203,0.542
1253,RPRD1B,0.122,0.385
1254,NIT2,-0.658,0.004
1255,EXOSC3,-0.103,0.665
1256,XPNPEP1,0.412,0.056
1257,PDLIM7,-0.036,0.844
1258,DDX21,0.482,0.036
1259,SAR1A,-0.966,0.326
1260,NANS,0.373,0.043
1261,EIF2B3,-0.31,0.062
1262,POLE3,-0.093,0.541
1263,AASDHPPT,-0.667,0.036
1264,HEBP1,-0.591,0.017
1265,PHPT1,-0.284,0.112
1266,FARSB,0.14,0.279
1267,LIN7C;LIN7A,-0.543,0.037
1268,FAM49B,0.049,0.749
1269,DDX19A,-0.633,0.001
1270,IMP3,-0.482,0.135
1271,ATAD3A;ATAD3B;ATAD3C,0.419,0.356
1272,SLTM,0.005,0.965
1273,ADPRHL2,-0.236,0.074
1274,GAR1,0.233,0.157
1275,AATF,-0.591,0.006
1276,MRPL39,0.388,0.053
1277,MAT2B,-0.255,0.105
1278,MRPL15,-0.087,0.686
1279,NDUFA13,-0.086,0.797
1280,PDP1,-3.211,0.001
1281,RCC2,-0.413,0.023
1282,BCCIP,-0.227,0.078
1283,LARS,0.195,0.114
1284,GNG12,-0.039,0.771
1285,GRHPR,-0.781,0.001
1286,SRP68,-0.354,0.033
1287,CHORDC1,0.881,0.003
1288,09-Sep,0.06,0.632
1289,UBQLN2,-0.812,0.021
1290,PFDN2,0.513,0.012
1291,TRMT112,-0.924,0.001
1292,DBNL,-0.245,0.194
1293,HSPB8,0.364,0.026
1294,STOML2,-0.159,0.186
1295,MRTO4,0.247,0.155
1296,RALY,-0.555,0.003
1297,CDV3,0.227,0.104
1298,CORO1C,0.497,0.015
1299,NOB1,-0.695,0.006
1300,PRPF19,-0.252,0.092
1301,UBQLN1,-0.067,0.505
1302,VPS4A,-1.333,0.076
1303,G3BP2,-0.265,0.2
1304,STUB1,-0.164,0.344
1305,PSMD13,0.096,0.394
1306,COPS3,0.145,0.316
1307,NSFL1C,0.459,0.22
1308,SRRM2,-0.137,0.338
1309,PA2G4,0.053,0.712
1310,RUVBL2,-0.161,0.18
1311,PIN4,-0.374,0.036
1312,RUVBL1,0.024,0.858
1313,NUDC,-0.019,0.857
1314,VDAC3,-0.126,0.564
1315,CFL2,-0.194,0.152
1316,FARSA,0.213,0.373
1317,DRG1,-0.017,0.868
1318,CNPY2,-0.56,0.017
1319,LAMTOR2,-0.6,0.13
1320,NOP58,0.317,0.183
1321,SUGT1,-0.245,0.12
1322,LSM2,-0.32,0.04
1323,LUC7L2,-0.152,0.181
1324,MRPL11,-0.384,0.054
1325,PPIL1,0.084,0.703
1326,STRAP,-0.109,0.462
1327,RTCB,0.013,0.895
1328,RPL36,0.392,0.015
1329,TLN1,0.068,0.495
1330,AFG3L2,-0.357,0.032
1331,LSM5,-0.62,0.004
1332,PPME1,-0.306,0.405
1333,YTHDF2,-0.509,0.053
1334,NME7,-0.301,0.059
1335,SUPT16H,-0.109,0.303
1336,TIMM9,0.19,0.175
1337,CD2AP,-0.209,0.287
1338,TIMM13,-0.212,0.091
1339,GMPPB,-0.374,0.022
1340,RBM8A,-0.03,0.795
1341,NUBP2,-0.763,0.002
1342,COPG1,-0.006,0.954
1343,CLIC4,0.009,0.96
1344,PSMC3,-0.218,0.114
