Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XFBXW8,HIST1H4A,HIST1H4A,2|3,5,2.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-26.7,0.36,0.69,
XFBXW8,HSPA5,HSPA5,2|0,2,1.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-135.5,0.03,0.69,
XFBXW8,ZC3H14,ZC3H14,2|0,2,1.0,2,19|30,0.0,0.0,0.0,0.0,0.0,-110.52,0.04,0.69,
XFBXW8,DHX9,DHX9,1|0,1,0.5,2,71|59,0.0,0.0,0.0,0.0,0.0,-292.67,0.01,0.69,
XFBXW8,HSPA8,HSPA8,32|26,58,29.0,2,44|50,0.0,0.0,0.0,0.0,0.0,-136.12,0.62,0.69,
XFBXW8,MAZ,MAZ,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.62,0.5,0.69,
XFBXW8,ATXN2L,ATXN2L,7|3,10,5.0,2,53|48,0.0,0.0,0.0,0.0,0.0,-213.3,0.1,0.69,
XFBXW8,ALDH3A2,ALDH3A2,1|0,1,0.5,2,6|5,0.0,0.0,0.0,0.0,0.0,-26.12,0.09,0.69,
XFBXW8,SWAP70,SWAP70,2|0,2,1.0,2,32|43,0.0,0.0,0.0,0.0,0.0,-169.01,0.03,0.69,
XFBXW8,CSDE1,CSDE1,9|5,14,7.0,2,49|50,0.0,0.0,0.0,0.0,0.0,-201.25,0.14,0.69,
XFBXW8,TIPRL,TIPRL,14|4,18,9.0,2,30|30,0.0,0.0,0.0,0.0,0.0,-119.45,0.3,0.69,
XFBXW8,RPS6KA1,RPS6KA1,2|1,3,1.5,2,21|18,0.0,0.0,0.0,0.0,0.0,-84.1,0.08,0.69,
XFBXW8,PPID,PPID,1|0,1,0.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-21.73,0.11,0.69,
XFBXW8,HLCS,HLCS,2|0,2,1.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-26.12,0.18,0.69,
XFBXW8,PSMD12,PSMD12,1|0,1,0.5,2,6|2,0.0,0.0,0.0,0.0,0.0,-19.25,0.12,0.69,
XFBXW8,SERBP1,SERBP1,3|5,8,4.0,2,34|49,0.0,0.0,0.0,0.0,0.0,-173.1,0.1,0.69,
