Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF6,HIST1H4A,HIST1H4A,13|12,25,12.5,2,6|6,0.01,0.01,0.01,0.01,0.01,-5.77,2.08,0.4,
XDCAF6,HSPA6,HSPA6,1|1,2,1.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-9.25,0.4,0.49,
XDCAF6,HSPA5,HSPA5,10|8,18,9.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-106.15,0.3,0.49,
XDCAF6,HSPA4,HSPA4,0|2,2,1.0,2,16|18,0.0,0.0,0.0,0.0,0.0,-75.81,0.06,0.49,
XDCAF6,DHX9,DHX9,8|10,18,9.0,2,63|55,0.0,0.0,0.0,0.0,0.0,-230.92,0.15,0.49,
XDCAF6,HSPA8,HSPA8,33|37,70,35.0,2,42|48,0.0,0.0,0.0,0.0,0.0,-113.91,0.78,0.49,
XDCAF6,TCOF1,TCOF1,1|2,3,1.5,2,4|63,0.0,0.0,0.0,0.0,0.0,-142.95,0.04,0.49,
XDCAF6,PPP2R2A,PPP2R2A,3|3,6,3.0,2,0|0,0.99,0.99,0.99,0.99,0.99,4.27,30.0,0.0,
XDCAF6,NOP2,NOP2,8|6,14,7.0,2,16|17,0.0,0.0,0.0,0.0,0.0,-54.88,0.42,0.49,
XDCAF6,KIAA1279,KIAA1279,2|3,5,2.5,2,1|0,0.51,0.67,0.51,0.67,0.51,-0.62,5.0,0.07,
XDCAF6,SWAP70,SWAP70,1|0,1,0.5,2,31|37,0.0,0.0,0.0,0.0,0.0,-151.96,0.01,0.49,
XDCAF6,CSDE1,CSDE1,0|1,1,0.5,2,46|49,0.0,0.0,0.0,0.0,0.0,-212.55,0.01,0.49,
XDCAF6,TIPRL,TIPRL,10|11,21,10.5,2,29|30,0.0,0.0,0.0,0.0,0.0,-98.94,0.36,0.49,
XDCAF6,ANAPC1,ANAPC1,1|0,1,0.5,2,7|13,0.0,0.0,0.0,0.0,0.0,-44.38,0.05,0.49,
XDCAF6,PPID,PPID,2|3,5,2.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-15.12,0.56,0.49,
XDCAF6,HLCS,HLCS,11|11,22,11.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-5.42,2.0,0.4,
XDCAF6,SERBP1,SERBP1,1|1,2,1.0,2,38|49,0.0,0.0,0.0,0.0,0.0,-189.36,0.02,0.49,
XDCAF6,ARF3,ARF3,1|1,2,1.0,2,7|5,0.0,0.0,0.0,0.0,0.0,-23.62,0.17,0.49,
XDCAF6,NFRKB,NFRKB,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-11.57,0.2,0.49,
XDCAF6,EEF1A1,EEF1A1,22|19,41,20.5,2,37|47,0.0,0.0,0.0,0.0,0.0,-129.34,0.49,0.49,
XDCAF6,MAGEA4,MAGEA4,3|4,7,3.5,2,8|6,0.0,0.0,0.0,0.0,0.0,-22.97,0.5,0.49,
XDCAF6,KIF4A,KIF4A,0|3,3,1.5,2,35|41,0.0,0.0,0.0,0.0,0.0,-169.91,0.04,0.49,
XDCAF6,YLPM1,YLPM1,1|0,1,0.5,2,72|72,0.0,0.0,0.0,0.0,0.0,-322.59,0.01,0.49,
XDCAF6,SNW1,SNW1,1|0,1,0.5,2,26|36,0.0,0.0,0.0,0.0,0.0,-138.37,0.02,0.49,
XDCAF6,PNN,PNN,2|2,4,2.0,2,16|16,0.0,0.0,0.0,0.0,0.0,-63.67,0.12,0.49,
XDCAF6,TRIM11,TRIM11,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.55,1.0,0.49,
XDCAF6,COPG2,COPG2,8|5,13,6.5,2,86|72,0.0,0.0,0.0,0.0,0.0,-329.95,0.08,0.49,
XDCAF6,THOC2,THOC2,1|0,1,0.5,2,29|31,0.0,0.0,0.0,0.0,0.0,-134.02,0.02,0.49,
XDCAF6,COPS2,COPS2,2|0,2,1.0,2,0|1,0.18,0.35,0.18,0.35,0.18,-3.55,2.0,0.31,
XDCAF6,COPS5,COPS5,0|2,2,1.0,2,1|1,0.05,0.09,0.05,0.09,0.05,-5.15,1.0,0.36,
XDCAF6,PPP1R9B,PPP1R9B,3|2,5,2.5,2,8|8,0.0,0.0,0.0,0.0,0.0,-29.4,0.31,0.49,
XDCAF6,DPYSL2,DPYSL2,4|3,7,3.5,2,46|43,0.0,0.0,0.0,0.0,0.0,-185.27,0.08,0.49,
XDCAF6,DPYSL3,DPYSL3,5|4,9,4.5,2,34|27,0.0,0.0,0.0,0.0,0.0,-120.15,0.15,0.49,
XDCAF6,KRTAP10-11,KRTAP10-11,5|0,5,2.5,2,0|0,0.5,1.0,0.5,1.0,0.5,-2.11,25.0,0.16,
XDCAF6,LARS,LARS,3|0,3,1.5,2,4|7,0.0,0.0,0.0,0.0,0.0,-24.65,0.27,0.49,
XDCAF6,PPP5C,PPP5C,2|1,3,1.5,2,0|0,0.46,0.92,0.46,0.92,0.46,0.4,15.0,0.22,
XDCAF6,PFN2,PFN2,4|5,9,4.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-8.2,1.29,0.42,
XDCAF6,ATP5A1,ATP5A1,1|0,1,0.5,2,1|3,0.0,0.0,0.0,0.0,0.0,-9.34,0.25,0.49,
XDCAF6,H1FX,H1FX,3|1,4,2.0,2,1|0,0.34,0.67,0.34,0.67,0.34,-1.94,4.0,0.28,
