Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF4,HIST1H4A,HIST1H4A,16|10,26,13.0,2,6|6,0.23,0.46,0.23,0.46,0.23,-7.99,2.17,0.21,
XDCAF4,HSPA6,HSPA6,3|2,5,2.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-7.14,1.0,0.36,
XDCAF4,HSPA5,HSPA5,22|25,47,23.5,2,28|32,0.0,0.0,0.0,0.0,0.0,-75.98,0.78,0.55,
XDCAF4,HSPA4,HSPA4,7|7,14,7.0,2,18|20,0.0,0.0,0.0,0.0,0.0,-62.32,0.37,0.55,
XDCAF4,HSPA9,HSPA9,0|1,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-6.89,0.33,0.55,
XDCAF4,HSPA8,HSPA8,52|59,111,55.5,2,45|47,0.0,0.0,0.0,0.0,0.0,-87.97,1.21,0.54,
XDCAF4,NELFE,NELFE,19|10,29,14.5,2,24|22,0.0,0.0,0.0,0.0,0.0,-71.81,0.63,0.55,
XDCAF4,PDCD11,PDCD11,5|5,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.16,50.0,0.0,
XDCAF4,NR0B1,NR0B1,2|1,3,1.5,2,0|0,0.47,0.95,0.47,0.95,0.47,0.86,15.0,0.09,
XDCAF4,CAMK4,CAMK4,1|1,2,1.0,2,4|7,0.0,0.0,0.0,0.0,0.0,-21.07,0.18,0.55,
XDCAF4,ZC3H13,ZC3H13,2|1,3,1.5,2,1|0,0.23,0.46,0.23,0.46,0.23,-1.48,3.0,0.17,
XDCAF4,ZC3H15,ZC3H15,14|8,22,11.0,2,13|12,0.0,0.0,0.0,0.0,0.0,-34.33,0.88,0.49,
XDCAF4,ZC3H14,ZC3H14,16|15,31,15.5,2,21|30,0.0,0.0,0.0,0.0,0.0,-71.35,0.61,0.55,
XDCAF4,ZC3H18,ZC3H18,17|14,31,15.5,2,5|6,0.59,0.93,0.59,0.93,0.59,-1.08,2.82,0.04,
XDCAF4,ABCD3,ABCD3,1|0,1,0.5,2,16|14,0.0,0.0,0.0,0.0,0.0,-66.4,0.03,0.55,
XDCAF4,DHX9,DHX9,94|86,180,90.0,2,67|58,0.0,0.0,0.0,0.0,0.0,-97.41,1.44,0.54,
XDCAF4,TCOF1,TCOF1,38|40,78,39.0,2,3|4,1.0,1.0,1.0,1.0,1.0,33.3,11.14,0.0,
XDCAF4,NSRP1,NSRP1,0|1,1,0.5,2,3|5,0.0,0.0,0.0,0.0,0.0,-17.55,0.12,0.55,
XDCAF4,NUP98,NUP98,13|15,28,14.0,2,38|41,0.0,0.0,0.0,0.0,0.0,-132.6,0.35,0.55,
XDCAF4,XPC,XPC,5|3,8,4.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-9.2,1.14,0.36,
XDCAF4,PPP2R2A,PPP2R2A,4|3,7,3.5,2,0|0,0.99,1.0,0.99,1.0,0.99,4.74,35.0,0.0,
XDCAF4,CEP85,CEP85,5|7,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.16,60.0,0.0,
XDCAF4,HNRNPDL,HNRNPDL,10|9,19,9.5,2,2|4,0.75,0.86,0.75,0.86,0.75,0.61,3.17,0.02,
