,Bait,Prey Gene,Saint Score,log2FC
191,KATNB1,EIF3D,0.0,0.0
192,KATNB1,EIF3F,0.0,0.0
193,KATNB1,EIF3G,0.0,-4.322
194,KATNB1,RARS,0.0,-2.837
195,KATNB1,BAZ1B,0.0,-4.059
196,KATNB1,TPR,0.0,-4.644
197,KATNB1,NMT1,0.0,-4.059
198,KATNB1,CNN3,0.0,-5.644
199,KATNB1,KATNA1,1.0,3.274
200,KATNB1,ATP5B,0.0,-1.474
201,KATNB1,COPB1,0.0,-4.644
202,KATNB1,DNAJB1,0.0,-3.474
203,KATNB1,ERCC6L,0.0,-5.059
204,KATNB1,CRYBG3,0.0,-5.059
205,KATNB1,DIDO1,0.0,-5.644
206,KATNB1,H1F0,0.16,1.417
207,KATNB1,HNRNPA0,0.0,-2.184
208,KATNB1,HNRNPA1,0.0,-4.322
209,KATNB1,ENO1,0.0,-2.837
210,KATNB1,EPB41,0.0,-5.644
211,KATNB1,TAOK3,0.0,-1.0
212,KATNB1,PTK2,0.0,-2.0
213,KATNB1,PHB2,0.97,3.585
214,KATNB1,CEP55,0.0,-2.0
215,KATNB1,SF3B1,0.0,-6.644
216,KATNB1,DDHD1,0.0,-3.322
217,KATNB1,EIF5B,0.0,-5.059
218,KATNB1,DNAJC13,0.0,-5.059
219,KATNB1,NANP,0.0,-4.322
220,KATNB1,EPRS,0.0,-3.322
221,KATNB1,TANC1,0.0,-4.059
222,KATNB1,TANC2,0.0,-0.578
223,KATNB1,LMNA,0.0,-0.644
224,KATNB1,PLCD4,0.0,1.0
225,KATNB1,SCRIB,0.0,-3.322
226,KATNB1,SYNE2,0.0,-2.322
227,KATNB1,NUP214,0.0,-2.644
228,KATNB1,IARS,0.02,0.585
229,KATNB1,SHC1,0.0,-4.059
230,KATNB1,RPL15,0.01,0.74
231,KATNB1,RPL10,0.0,-2.837
232,KATNB1,RPL11,0.71,3.0
233,KATNB1,RPL13,0.0,-1.786
234,KATNB1,RPL18,0.02,0.74
235,KATNB1,RAI14,0.0,-5.644
236,KATNB1,AHNAK,0.0,-1.69
237,KATNB1,MAP1B,0.0,-5.059
238,KATNB1,KATNAL1,1.0,4.087
239,KATNB1,TUBB3,0.0,-1.737
240,KATNB1,UBA6,0.0,-2.556
241,KATNB1,UBE2O,0.0,-3.837
242,KATNB1,AGFG1,0.0,-3.644
243,KATNB1,RPL18A,0.12,1.322
244,KATNB1,RPS15A,0.25,1.807
245,KATNB1,VCPIP1,0.0,-1.943
246,KATNB1,QARS,0.0,-1.644
247,KATNB1,DFNA5,0.0,-2.322
248,KATNB1,FARSB,0.0,-2.474
249,KATNB1,DDOST,0.83,4.322
250,KATNB1,EFHD2,0.0,-2.059
251,KATNB1,BIRC6,0.0,-1.599
252,KATNB1,TTF2,0.0,-3.059
253,KATNB1,EIF5,0.0,-2.556
254,KATNB1,ANKRD17,0.0,-2.396
255,KATNB1,SPTBN1,0.0,-2.474
256,KATNB1,TLN1,0.0,-2.396
257,KATNB1,PCNA,0.0,-1.599
258,KATNB1,ANXA2,0.0,-1.474
259,KATNB1,SEC24B,0.0,-3.644
260,KATNB1,DHX16,0.0,-2.322
261,KATNB1,DDX3X,0.0,-2.943
262,KATNB1,SAFB,0.0,-2.837
263,KATNB1,RANGAP1,0.0,-2.184
264,KATNB1,H2AFY,0.42,3.907
265,KATNB1,DDX5,0.0,-4.059
266,KATNB1,DDX1,0.0,-3.644
267,KATNB1,STMN1,0.0,-2.943
268,KATNB1,NFKBIE,0.0,-3.644
269,KATNB1,CLTC,0.0,-0.415
270,KATNB1,HAUS6,0.0,-2.252
271,KATNB1,HAUS5,0.0,2.322
272,KATNB1,NACA,0.0,-1.515
273,KATNB1,RECQL,0.0,-3.059
274,KATNB1,HIST1H2BL,0.0,0.189
275,KATNB1,SART1,0.0,-6.644
276,KATNB1,MISP,0.0,-3.837
277,KATNB1,CDC23,0.0,-3.474
278,KATNB1,IPO7,0.0,-4.322
279,KATNB1,NAP1L1,0.0,-1.69
280,KATNB1,GCN1L1,0.0,-2.837
281,KATNB1,MAPK6,0.0,1.0
282,KATNB1,PPP1R12A,0.0,-3.322
283,KATNB1,ALDH18A1,0.47,2.585
284,KATNB1,ANKS1A,0.0,-5.644
285,KATNB1,CSE1L,0.0,-5.059
286,KATNB1,FBL,0.25,1.807
287,KATNB1,HSPA1A,0.0,0.333
288,KATNB1,HCFC1,0.0,-5.644
289,KATNB1,PXN,0.0,-2.644
290,KATNB1,ANLN,0.0,-4.644
291,KATNB1,USP14,0.0,-4.322
292,KATNB1,USP15,0.0,-3.059
293,KATNB1,NPM1,0.0,-4.059
294,KATNB1,BRAP,0.0,-3.474
295,KATNB1,RUVBL2,0.0,-1.0
296,KATNB1,UNC45A,0.0,-1.599
297,KATNB1,AHNAK2,0.0,-3.184
298,KATNB1,SYNPO,0.0,-2.737
299,KATNB1,CRKL,0.0,-2.474
300,KATNB1,ARPIN,0.0,-3.059
301,KATNB1,ZFYVE16,0.0,-4.644
302,KATNB1,ALMS1,0.0,-5.644
303,KATNB1,ESPL1,0.0,0.0
304,KATNB1,LARP1,0.0,-1.786
305,KATNB1,DHX29,0.0,-4.644
306,KATNB1,KLC1,0.0,-4.322
307,KATNB1,STK38L,0.02,0.585
308,KATNB1,LSM14B,0.0,-4.322
309,KATNB1,RPL7A,0.14,1.585
310,KATNB1,PAICS,0.0,-1.889
311,KATNB1,COMMD8,0.0,-3.322
312,KATNB1,MYH14,0.0,-3.644
313,KATNB1,MBOAT7,0.0,1.0
314,KATNB1,PIK3AP1,0.0,-5.059
315,KATNB1,TSC1,0.0,-2.556
316,KATNB1,CDC37,0.0,0.345
317,KATNB1,S100A9,0.42,3.322
318,KATNB1,NASP,0.0,-6.644
319,KATNB1,AIP,0.42,3.907
320,KATNB1,TNKS1BP1,0.0,-5.059
321,KATNB1,LASP1,0.0,-5.059
322,KATNB1,CAD,0.0,-1.184
323,KATNB1,DYNC1I2,0.0,-1.786
324,KATNB1,NUDC,1.0,1.669
325,KATNB1,ESYT1,0.0,-4.322
326,KATNB1,PEA15,0.0,-2.252
327,KATNB1,NUMBL,0.0,-3.184
328,KATNB1,EXOC4,0.0,-2.474
329,KATNB1,OGT,0.18,1.0
330,KATNB1,PPP1R13L,0.0,-2.837
331,KATNB1,EEF2,0.0,-1.12
332,KATNB1,SF1,0.0,-4.644
333,KATNB1,STRAP,0.0,-2.0
334,KATNB1,CCDC43,0.0,-4.059
335,KATNB1,SEC24C,0.0,0.0
336,KATNB1,DBNL,0.0,-5.059
337,KATNB1,PLEKHA5,0.0,-3.322
338,KATNB1,TRIP6,0.0,-3.837
339,KATNB1,ANXA1,0.0,-3.322
340,KATNB1,ARFGAP3,0.0,-4.059
341,KATNB1,ARFGAP1,0.0,-4.059
342,KATNB1,RUVBL1,0.0,-0.415
343,KATNB1,NEK3,0.9,4.644
344,KATNB1,NEK1,0.0,-0.515
345,KATNB1,NEK9,0.0,-4.059
346,KATNB1,ZNF185,0.0,-3.059
347,KATNB1,PCNP,0.0,-3.837
348,KATNB1,NUDCD3,0.0,0.651
349,KATNB1,MRE11A,0.0,-1.69
350,KATNB1,MYH9,0.0,-2.943
351,KATNB1,RANBP1,0.0,-2.322
352,KATNB1,RANBP2,0.0,-2.737
353,KATNB1,HN1L,0.0,-2.644
354,KATNB1,RTCB,0.0,-1.599
355,KATNB1,A0A3B3ITT5,0.0,-1.599
356,KATNB1,KEAP1,0.18,1.438
357,KATNB1,RPS3A,0.0,-2.322
358,KATNB1,RPA1,0.0,-4.059
359,KATNB1,GTF2A1,0.0,-3.322
360,KATNB1,YWHAB,0.0,-1.474
361,KATNB1,KRI1,0.0,-1.0
362,KATNB1,CASC5,0.0,-2.12
363,KATNB1,DYNC1H1,0.0,-5.644
364,KATNB1,CALD1,0.0,-2.837
365,KATNB1,CSTF2,0.0,-3.474
366,KATNB1,PCCB,1.0,6.17
367,KATNB1,LRPPRC,0.0,-1.599
368,KATNB1,SUGT1,0.0,-1.943
369,KATNB1,CLINT1,0.0,-3.059
370,KATNB1,ACOT1,0.0,-2.396
371,KATNB1,ZAK,0.0,-3.644
372,KATNB1,LIMA1,0.0,-3.322
373,KATNB1,PPFIBP1,0.0,-4.322
374,KATNB1,XRCC5,0.0,-2.322
375,KATNB1,HSPH1,0.0,-1.515
376,KATNB1,UBAP2L,0.0,-2.837
377,KATNB1,JMJD1C,0.0,-6.644
378,KATNB1,GPHN,0.0,-4.644
379,KATNB1,CCDC88A,0.1,1.585
380,KATNB1,C2CD4C,0.0,-1.0
381,KATNB1,NAMPT,0.0,-2.322
382,KATNB1,CTNND1,0.0,-4.644
383,KATNB1,GNB2L1,1.0,4.954
384,KATNB1,RPS24,0.0,-1.599
385,KATNB1,ACACA,0.0,0.526
386,KATNB1,RPS23,0.0,0.485
387,KATNB1,RPS20,0.01,0.411
388,KATNB1,ACACB,0.45,1.459
389,KATNB1,PPIA,0.0,-2.556
390,KATNB1,CORO1B,0.0,-1.252
391,KATNB1,MPRIP,0.0,-4.644
392,KATNB1,CHORDC1,0.0,-2.474
393,KATNB1,SYNJ1,0.0,-4.322
394,KATNB1,HNRNPA2B1,0.0,-2.644
395,KATNB1,A0A222,0.0,-3.474
396,KATNB1,TP53BP2,0.0,-5.644
397,KATNB1,PIH1D1,0.0,-1.786
398,KATNB1,PRRC2C,0.0,-4.322
399,KATNB1,PRRC2A,0.0,-6.644
400,KATNB1,SPAG5,0.0,-4.322
401,KATNB1,SLC4A7,0.0,-3.837
402,KATNB1,UBC,0.0,0.485
403,KATNB1,ELP6,0.42,3.907
404,KATNB1,ELP4,0.0,-3.059
405,KATNB1,ANKRD52,0.0,-3.184
406,KATNB1,DEK,0.0,0.0
407,KATNB1,ST13,0.0,-1.0
408,KATNB1,CD2AP,0.0,-2.474
409,KATNB1,UBAP2,0.0,-3.059
410,KATNB1,PCBP2,0.0,-2.12
411,KATNB1,PCBP1,0.0,-2.556
412,KATNB1,ZBTB33,0.0,-1.737
413,KATNB1,PLEC,0.0,-1.943
414,KATNB1,PEX5,0.0,-4.322
415,KATNB1,FAM91A1,0.0,-4.644
416,KATNB1,CSTF2T,0.0,-1.786
417,KATNB1,EPHA2,0.0,-3.059
418,KATNB1,C11ORF49,0.0,0.872
419,KATNB1,HNRNPH3,0.07,1.22
420,KATNB1,NES,0.0,-2.556
421,KATNB1,TBC1D8,0.0,-2.737
422,KATNB1,KATNBL1,0.63,2.807
423,KATNB1,PFDN1,1.0,6.409
424,KATNB1,PFDN2,1.0,2.766
425,KATNB1,PFDN5,1.0,7.714
426,KATNB1,PFDN4,1.0,7.022
427,KATNB1,PFDN6,1.0,7.814
428,KATNB1,SEPTIN-10,0.0,-3.059
429,KATNB1,WWOX,0.0,-2.322
430,KATNB1,RPS11,0.3,2.0
431,KATNB1,RPS16,0.83,4.322
432,KATNB1,RIPK2,0.0,-3.322
433,KATNB1,ZNF818P,0.39,2.0
434,KATNB1,TXNL1,0.0,0.74
435,KATNB1,ACTN1,0.0,-3.644
436,KATNB1,ACTN4,0.0,-4.059
437,KATNB1,EZR,0.0,-3.644
438,KATNB1,G3BP1,0.0,-4.322
439,KATNB1,FKBP4,0.0,0.411
440,KATNB1,SRSF11,0.0,-2.556
441,KATNB1,GAPVD1,0.0,-4.644
442,KATNB1,APBB1,0.0,-3.184
443,KATNB1,NOB1,0.0,-0.184
444,KATNB1,IRAK1,0.0,-3.474
445,KATNB1,DIAPH1,0.0,-4.059
446,KATNB1,WIPI2,0.0,-2.644
447,KATNB1,SNAP23,0.0,-4.644
448,KATNB1,SNAP29,0.0,-4.644
449,KATNB1,RPS27L,0.19,2.0
450,KATNB1,RC3H2,0.0,-1.0
451,KATNB1,IFIT5,0.0,-2.322
452,KATNB1,CCT8,0.0,1.118
453,KATNB1,CCT2,1.0,3.116
454,KATNB1,CCT3,0.05,0.74
455,KATNB1,CCT4,0.63,2.807
456,KATNB1,CCT5,1.0,6.644
457,KATNB1,PDLIM4,0.0,-1.556
458,KATNB1,PDLIM5,0.0,-2.252
459,KATNB1,PDLIM7,0.0,-1.599
460,KATNB1,RPRD2,0.0,-5.644
461,KATNB1,MCCC2,1.0,7.229
462,KATNB1,MCCC1,0.0,-0.358
463,KATNB1,WDR36,0.0,-3.837
464,KATNB1,FLNA,1.0,5.743
465,KATNB1,FLNB,0.0,-5.644
466,KATNB1,FLNC,0.0,-2.252
467,KATNB1,EIF4A1,0.0,-0.494
468,KATNB1,EFCAB3,0.0,3.322
469,KATNB1,KRT18,0.0,-1.252
470,KATNB1,GIGYF2,0.0,-2.556
471,KATNB1,XIAP,0.0,-3.322
472,KATNB1,SAP30BP,0.0,-4.322
473,KATNB1,ZC3HAV1,0.0,-5.059
474,KATNB1,WDR62,0.25,1.807
475,KATNB1,ABCA7,0.0,-1.0
476,KATNB1,AP1G1,0.0,-2.837
477,KATNB1,TUBGCP6,0.83,4.322
478,KATNB1,PSMD4,0.0,-3.474
479,KATNB1,PSMD1,0.0,-1.889
480,KATNB1,PSMD2,0.0,-2.252
481,KATNB1,CPSF6,0.0,-5.644
482,KATNB1,CPSF3,0.0,-2.943
483,KATNB1,EIF2S1,0.0,-3.322
484,KATNB1,SIPA1L1,0.0,-3.184
485,KATNB1,CNOT1,0.0,-2.474
486,KATNB1,ITGB4,0.0,0.0
487,KATNB1,RTN4,0.0,-2.644
488,KATNB1,NCK1,0.0,-3.322
489,KATNB1,KIF13B,0.0,-3.184
490,KATNB1,TUBA3E,0.0,-1.599
491,KATNB1,RAN,0.08,1.299
492,KATNB1,LPP,0.0,-4.322
493,KATNB1,VIM,0.0,-0.943
494,KATNB1,SNX1,0.0,-3.184
495,KATNB1,MKL2,0.0,-1.059
496,KATNB1,PKM,0.0,-0.168
497,KATNB1,MAGEB2,0.02,0.585
498,KATNB1,EIF4B,0.0,-2.644
499,KATNB1,CEP170,0.0,-1.889
500,KATNB1,TUBB,0.0,-0.434
501,KATNB1,CBX3,0.0,-2.556
502,KATNB1,LCP1,0.0,-4.644
503,KATNB1,FASN,0.0,-1.837
504,KATNB1,SRP72,0.0,-4.322
505,KATNB1,DNMBP,0.0,-3.322
506,KATNB1,RAB1A,0.02,0.585
507,KATNB1,AIM1L,0.0,-1.0
508,KATNB1,SEC16A,0.0,-0.494
509,KATNB1,DVL2,0.0,-2.556
510,KATNB1,DVL3,0.0,-2.474
511,KATNB1,XRCC6,0.0,-4.322
512,KATNB1,SLK,0.0,-5.059
513,KATNB1,ABCF2,0.0,-4.322
514,KATNB1,ZGRF1,0.01,0.411
515,KATNB1,TMEM33,0.68,2.807
516,KATNB1,NSFL1C,0.0,-3.184
517,KATNB1,TAGLN2,0.0,-2.184
518,KATNB1,GMPS,0.0,-2.837
519,KATNB1,SNRPD3,0.0,-2.322
520,KATNB1,SNRPD1,0.0,-1.396
521,KATNB1,CNN2,0.0,-3.837
522,KATNB1,NCAPH,0.0,-2.943
523,KATNB1,NCAPG,0.0,-4.322
524,KATNB1,COPB2,0.0,-2.837
525,KATNB1,SEPTIN-7,0.0,-3.474
526,KATNB1,KIAA1671,0.0,-3.474
527,KATNB1,SEPTIN-9,0.0,-3.322
528,KATNB1,CRK,0.0,-1.474
529,KATNB1,PAGE2,0.0,-3.059
530,KATNB1,EIF5A,0.0,-2.0
531,KATNB1,NONO,0.0,-3.184
532,KATNB1,PC,0.0,-0.059
533,KATNB1,SURF4,0.39,2.322
534,KATNB1,TUBB6,0.0,-1.0
535,KATNB1,EIF3J,0.0,-3.474
536,KATNB1,HERC1,0.1,1.0
537,KATNB1,RPAP3,0.0,-1.322
538,KATNB1,STK38,0.0,-3.474
539,KATNB1,TBC1D15,0.0,-5.644
540,KATNB1,RHOT2,0.02,0.0
541,KATNB1,STAT3,0.0,-4.322
542,KATNB1,STAT1,0.0,-2.837
543,KATNB1,IGBP1,0.0,-3.837
544,KATNB1,ASNS,0.0,-2.322
545,KATNB1,SRP68,0.0,-3.184
546,KATNB1,MAP4,0.0,-2.644
547,KATNB1,PTPN23,0.0,-5.644
548,KATNB1,SON,0.0,-4.322
549,KATNB1,HSPB1,0.0,-1.786
550,KATNB1,MTR,0.0,-3.644
551,KATNB1,NUMB,0.0,-3.059
552,KATNB1,CKAP5,0.0,-2.737
553,KATNB1,ERBB2IP,0.0,-3.474
554,KATNB1,ITSN2,0.0,-2.322
555,KATNB1,XRN1,0.0,-2.252
556,KATNB1,PABPC1,0.0,-4.059
557,KATNB1,MACF1,0.0,-6.644
558,KATNB1,DCP1B,0.0,-2.184
559,KATNB1,DCP1A,0.0,-0.535
560,KATNB1,PREX1,0.19,2.0
561,KATNB1,TUBA1C,0.0,-2.556
562,KATNB1,TUBA1B,0.0,-1.599
563,KATNB1,IFT74,0.0,-3.059
564,KATNB1,TAF7,0.0,-2.252
565,KATNB1,ARG1,0.5,4.644
566,KATNB1,AAK1,0.0,-3.644
567,KATNB1,SNRPN,0.0,-0.578
568,KATNB1,HNRNPU,0.0,-5.644
569,KATNB1,HNRNPK,0.0,-4.644
570,KATNB1,HNRNPM,0.0,-5.059
571,KATNB1,PDCD5,0.0,-2.0
572,KATNB1,RPL27A,0.78,3.0
573,KATNB1,HNRNPF,0.0,-5.059
574,KATNB1,HDLBP,0.0,-3.644
575,KATNB1,EEF1B2,0.0,-4.059
576,KATNB1,STAU1,0.0,-4.059
577,KATNB1,HSP90AA1,0.0,-0.621
578,KATNB1,CACYBP,0.0,-0.168
579,KATNB1,LDHA,0.0,0.485
580,KATNB1,LDHB,0.0,-1.599
581,KATNB1,CLASP1,0.0,-3.184
582,KATNB1,LUZP1,0.0,-4.322
583,KATNB1,CFL1,0.0,-1.943
584,KATNB1,DNM1L,0.0,-5.644
