,Gene Name,log2(Fold change),P-value
828,LSM3,-0.528,0.041
829,SNRPD1,-0.454,0.049
830,SNRPD2,-0.761,0.013
831,SNRPD3,-0.166,0.216
832,ARF6,-0.407,0.052
833,PSMC6,-0.53,0.085
834,RPL7A,0.373,0.048
835,ETF1,0.223,0.262
836,RPS4X,0.231,0.119
837,RPS6,0.095,0.484
838,HIST1H4A,-0.34,0.043
839,RAB1A,-0.251,0.1
840,RPL23,0.136,0.373
841,RPS25,0.117,0.464
842,RPS26;RPS26P11,0.118,0.354
843,RPS28,0.281,0.111
844,GNB1,-0.417,0.049
845,GNB2,-0.453,0.017
846,RPL39;RPL39P5,0.335,0.107
847,RPL31,0.373,0.038
848,RPL10A,0.387,0.028
849,RPL11,0.272,0.127
850,RPL8,0.254,0.2
851,PPIA,-0.078,0.559
852,RPS27A;UBC;UBB;UBA52,1.201,0.007
853,RAC1;RAC3,-0.143,0.267
854,GNAS;GNAL,-0.281,0.312
855,YWHAZ,-0.034,0.779
856,DYNLL1,-0.418,0.094
857,RPL38,0.276,0.245
858,RPS21,0.156,0.297
859,GNB2L1,-0.021,0.86
860,ACTG1,-0.105,0.566
861,SUPT4H1,-0.412,0.167
862,TMSB10,-0.147,0.364
863,YBX1,0.06,0.744
864,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.167,0.708
865,ACTC1;ACTA1,0.041,0.839
866,EEF1A1;EEF1A1P5,-0.08,0.561
867,TUBA1B;TUBA4A,-0.01,0.934
868,TUBB4B,-0.031,0.797
869,EIF4G2,0.256,0.439
870,CCT2,-0.015,0.913
871,PRKDC,-0.038,0.821
872,MRPS5,-0.021,0.909
873,MRPS9,-0.066,0.627
874,HMGN5,-0.14,0.708
875,SARNP,-0.122,0.412
876,LACTB,0.049,0.708
877,RPL24,0.071,0.592
878,ARF1;ARF3,-0.147,0.397
879,ERH,-0.041,0.838
880,RHOG,-0.302,0.053
881,RBM10,-0.728,0.033
882,RBM3,0.086,0.627
883,TFAM,-0.454,0.124
884,CLTC,-0.139,0.281
885,FKBP3,0.096,0.506
886,HNRNPU,-0.052,0.699
887,SPTBN1,-0.265,0.177
888,FABP5,-0.106,0.578
889,CAP1,-0.262,0.091
890,HMGCS1,-0.479,0.286
891,PLCB3,-0.068,0.611
892,ALDH6A1,0.527,0.149
893,FKBP4,-0.122,0.415
894,PLOD1,-0.217,0.476
895,RPL6,0.213,0.16
896,LMNB2,0.012,0.955
897,GLO1,1.227,0.13
898,SSBP1,-0.208,0.365
899,CSTF1,-0.26,0.196
900,SRSF11,-0.069,0.686
901,GFPT1,2.176,0.215
902,PSME1,-0.389,0.078
903,RING1;RNF2,-0.07,0.671
904,PRDX1,0.084,0.509
905,CKAP4,-0.099,0.51
906,KHDRBS1,0.091,0.5
907,ARHGAP1,-0.145,0.646
908,DHX9,-0.012,0.923
909,LGALS3BP,1.008,0.023
910,SSRP1,-0.32,0.062
911,NSUN2,0.567,0.114
912,RBBP4,-0.306,0.077
913,AHNAK,0.096,0.802
914,AP1B1,-0.069,0.582
915,PMPCA,-0.249,0.117
916,TWF1,-0.199,0.32
917,SF3A3,0.007,0.961
918,ILF2,0.036,0.769
919,ILF3,0.166,0.221
920,TRAP1,0.265,0.083
921,PPP1R8,-0.505,0.043
922,ECH1,-0.02,0.928
923,FLII,0.098,0.533
924,IK,-0.055,0.741
925,TARDBP;TDP43,-0.223,0.249
926,HNRNPA0,-0.254,0.095
927,PRDX4,0.202,0.285
928,CBX3,-0.307,0.056
929,PSMD2,-0.464,0.048
930,SRSF9,0.294,0.165
931,SRSF5,0.335,0.18
932,TRIM28,0.664,0.005
933,DHRS2,-0.172,0.579
934,G3BP1,0.066,0.678
935,EIF3I,-0.051,0.723
936,CTBP1,-0.072,0.811
937,UBE2V1;TMEM189-UBE2V1,0.077,0.535
938,NNT,-0.093,0.661
939,TCOF1,0.128,0.468
940,SF3B2,-0.181,0.259
941,PDAP1,0.323,0.099
942,PICALM,-0.326,0.048
943,TUBB3,-0.027,0.862
944,DCTN2,0.02,0.879
945,TRA2A,-0.107,0.498
946,SNX1,-0.361,0.072
947,TSTA3,-0.102,0.425
948,MOGS,-0.307,0.055
949,ALCAM,0.453,0.016
950,SPTAN1,0.141,0.521
951,DDX39B,0.113,0.434
952,EXOSC2,-0.222,0.291
953,CKAP5,0.031,0.861
954,IL18,0.581,0.015
955,BOP1,0.372,0.03
956,EIF3A,-0.019,0.902
957,DPYSL3,0.024,0.861
958,DYNC1H1,0.04,0.749
959,EIF2B1,0.53,0.143
960,EIF4A2,-0.341,0.193
961,CTTN,-0.316,0.105
962,TRIM25,-0.37,0.134
963,FLNC,0.497,0.048
964,FKBP8,-0.278,0.369
965,GNA13,1.048,0.383
966,RBM39,-0.025,0.869
967,MCM6,-0.23,0.296
968,SMC1A,0.002,0.99
969,GANAB,-0.002,0.992
970,MVP,0.318,0.15
971,LASP1,-0.146,0.348
972,KPNB1,0.004,0.977
973,PSMD6,0.941,0.224
974,NCAPD2,-0.708,0.333
975,EFTUD2,-0.876,0.005
976,KARS,0.216,0.201
977,RRS1,0.126,0.659
978,EIF4H,0.12,0.348
979,WDR43,0.51,0.244
980,EEA1,-0.359,0.315
981,PDIA6,-0.029,0.842
982,PLEC,0.113,0.382
983,PPA1,0.092,0.467
984,NONO,-0.146,0.286
985,RCN1,-0.454,0.037
986,PCBP1,-0.122,0.367
987,PCBP2,-0.056,0.643
988,SF3B3,-0.593,0.009
989,CNN3,0.172,0.202
990,SAFB,-0.118,0.423
991,SF3A2,0.405,0.033
992,SF3A1,0.121,0.401
993,MAPRE1,-0.307,0.103
994,ELAVL1,0.035,0.846
995,NSDHL,0.042,0.849
996,TOMM34,0.09,0.626
997,NEDD8;NEDD8-MDP1,0.362,0.033
998,ZYX,0.025,0.924
999,ADRM1,-0.157,0.289
1000,DDB1,-0.596,0.056
1001,DBN1,-0.282,0.129
1002,FSCN1,-0.117,0.572
1003,DECR1,-0.015,0.906
1004,NDUFA5,0.011,0.936
1005,TST,-0.375,0.043
1006,NDUFA9,0.643,0.006
1007,UPP1,0.463,0.143
1008,CDO1,-0.119,0.51
1009,HNRNPUL2;HNRNPUL2-BSCL2,-0.105,0.512
1010,KIAA1109,1.558,0.007
1011,SMU1,-0.318,0.098
1012,LEPRE1,-0.681,0.074
1013,FAM98B,0.031,0.871
1014,ZNF326,-0.164,0.259
1015,MAGED2,-0.814,0.074
1016,RRP12,0.129,0.327
1017,CROCC,-0.036,0.927
1018,FLNA,-0.077,0.63
1019,ATL3,-0.173,0.295
1020,HIST2H2AA3;HIST2H2AC,-0.149,0.305
1021,LAMTOR1,0.242,0.1
1022,SLC25A24,-0.471,0.013
1023,PTRF,-1.766,0.001
1024,SLC27A4,0.097,0.595
1025,PRPF8,-0.142,0.332
1026,FAHD1,-0.152,0.308
1027,HIST2H3A,-0.441,0.023
1028,SND1,0.239,0.109
1029,TRMT10C,-0.054,0.695
1030,CYFIP1;CYFIP2,0.231,0.169
1031,ZC3HAV1,-0.239,0.105
1032,PABPN1,-0.196,0.399
1033,KTN1,-0.052,0.697
1034,ALYREF,-0.178,0.205
1035,CAND1,-0.147,0.392
1036,TSPYL5,-0.165,0.468
1037,THOC6,-0.349,0.256
1038,CXorf67,-0.018,0.918
1039,CARM1,0.047,0.861
1040,HIST2H2AB,0.397,0.332
1041,AHNAK2,0.219,0.241
1042,RHOT2,-0.133,0.357
1043,MRPL41,-0.095,0.741
1044,FTSJ3,0.117,0.37
1045,CCAR2,0.1,0.56
1046,NDUFAF2,-0.113,0.582
1047,NUP93,-1.315,0.0
1048,C17orf53,2.127,0.058
1049,MMGT1,-0.368,0.096
1050,ARFGAP1,-0.229,0.138
1051,COLGALT1,-0.392,0.353
1052,TXNDC5,-0.047,0.7
1053,PDPR,-0.029,0.83
1054,NGDN,0.037,0.89
1055,NUP43,-0.69,0.038
1056,GADD45GIP1,0.759,0.409
1057,NPLOC4,-0.18,0.293
1058,RDH11,-0.202,0.221
1059,LRRC20,0.092,0.699
1060,PNPT1,0.259,0.14
1061,PPP4R1,-1.349,0.208
1062,ZC3H15,-0.044,0.811
1063,PPP1R13L,-0.135,0.403
1064,NUP133,-1.062,0.014
1065,PDCD6IP,-0.131,0.318
1066,SCFD1,-0.075,0.596
1067,UBLCP1,-0.285,0.072
1068,PCNP,0.126,0.544
1069,ATXN2L,-0.196,0.181
1070,PSPC1,0.364,0.284
1071,DDX1,-0.133,0.343
1072,H1FX,0.2,0.158
1073,CCT6B,-0.16,0.347
1074,HSPH1,-0.428,0.095
1075,GCN1L1,0.08,0.616
1076,TFG,-1.105,0.011
1077,HDAC2,-0.1,0.509
1078,RAD50,-0.572,0.04
1079,UFD1L,0.053,0.765
1080,UPF1,-0.031,0.844
1081,SMARCC1,-0.359,0.036
1082,TNPO1,-0.013,0.925
1083,EMG1,0.088,0.686
1084,MYDGF,-0.462,0.038
1085,MAGOHB,0.181,0.195
1086,LRRC59,0.193,0.198
1087,FKBP10,0.026,0.882
1088,PYCR2,-0.328,0.068
1089,SNRNP40,0.406,0.035
1090,FAHD2A;FAHD2B,-0.13,0.392
1091,PDLIM5,-0.874,0.002
1092,PGAM5,-0.126,0.564
1093,FUBP3,-0.445,0.054
1094,SUCLG2,-0.293,0.063
1095,GMPPA,-0.121,0.624
1096,CNDP2,0.208,0.501
1097,DOCK7,-0.059,0.855
1098,RBM14,-0.012,0.926
1099,VPS35,-0.251,0.141
1100,PURB,0.174,0.375
1101,CDC5L,-0.194,0.304
1102,PSMD1,-0.093,0.718
1103,VAT1,-0.068,0.614
1104,PLIN2,-1.127,0.009
1105,S100A13,0.05,0.803
1106,EIF3C;EIF3CL,0.076,0.629
1107,TTC1,-0.05,0.684
1108,PHB2,0.148,0.379
1109,KIF2C,-0.813,0.004
1110,HSD17B10,0.258,0.081
1111,NAP1L4,0.458,0.108
1112,CCT7,-0.177,0.283
1113,HIST1H2BM,-0.074,0.548
1114,NIPSNAP1,-0.077,0.639
1115,NCAPG,-0.084,0.507
1116,ARPC5L,0.083,0.538
1117,DDX50,-0.703,0.31
1118,CORO1B,-0.252,0.121
1119,TXNDC17,0.106,0.451
1120,ERP44,0.013,0.927
1121,TACO1,0.497,0.033
1122,ESYT1,-0.026,0.9
1123,TUBB6,0.179,0.29
1124,TMED9,-0.328,0.205
1125,GNL3,0.112,0.586
1126,RBM4,-0.35,0.037
1127,SF3B5,-0.403,0.03
1128,HINT2,-0.456,0.075
1129,SRRT,-0.298,0.208
1130,QTRT1,0.883,0.007
1131,CECR5,0.078,0.79
1132,EIF2A,-0.495,0.141
1133,MRPL13,0.231,0.291
1134,MRPL1,-0.154,0.747
1135,NLN,-0.092,0.769
1136,RAB34,-0.263,0.094
1137,NAT10,0.251,0.242
1138,ILKAP,-1.212,0.229
1139,XRN2,-0.098,0.443
1140,DDX47,0.061,0.623
1141,RAB1B,-0.311,0.065
1142,IRF2BPL,0.104,0.651
1143,EHD4,-0.555,0.038
1144,MRPL46,-0.058,0.67
1145,TMX1,-0.155,0.291
1146,EHD1,-0.982,0.007
1147,NOL6,-0.313,0.076
1148,PTGES2,-0.352,0.233
1149,PHAX,-0.114,0.394
1150,SFXN1,-0.088,0.477
1151,XPO5,-0.445,0.015
1152,GRPEL1,0.739,0.45
1153,C12orf10,-0.264,0.102
1154,CACYBP,0.368,0.03
1155,MCCC2,-0.226,0.813
1156,TM9SF3,-0.174,0.431
1157,MRPS30,-0.2,0.468
1158,EXOSC4,-0.262,0.167
1159,NOP10,0.128,0.48
1160,RTN4,-0.39,0.039
1161,RPRD1B,0.327,0.24
1162,NIT2,0.221,0.545
1163,EXOSC3,-0.151,0.572
1164,PDLIM7,-0.348,0.033
1165,DDX21,-0.05,0.807
1166,NANS,1.249,0.094
1167,POLE3,0.146,0.655
1168,FARSB,0.089,0.514
1169,IARS2,-0.097,0.484
1170,LIN7C,0.059,0.698
1171,FAM49B,0.084,0.748
1172,DDX19A,-0.488,0.016
1173,IMP3,-0.175,0.558
1174,ATAD3A,0.276,0.202
1175,DDX18,-0.363,0.34
1176,SLTM,-0.436,0.034
1177,OCIAD1,-0.349,0.09
1178,ADPRHL2,-0.457,0.013
1179,TRMT1,-0.262,0.262
1180,GAR1,0.127,0.417
1181,PPP4R2,0.146,0.522
1182,DDX56,0.229,0.283
1183,UGGT1,-0.201,0.36
1184,CISD1,-0.377,0.094
1185,MAT2B,-0.081,0.58
1186,MYOF,0.062,0.871
1187,CHMP5,-2.406,0.0
1188,MRPL15,0.041,0.866
1189,HACD3,-0.041,0.738
1190,NDUFA13,-0.728,0.007
1191,RCC2,-0.325,0.056
1192,BCCIP,-0.488,0.017
1193,CPSF2,-0.654,0.241
1194,RBM27,-0.591,0.307
1195,GNG12,-0.266,0.142
1196,GRHPR,-0.352,0.118
1197,UBA2,-0.313,0.363
1198,ABCF2,0.372,0.027
1199,LIMA1,-0.018,0.879
1200,SRP68,-0.257,0.097
1201,SEPT9,-0.111,0.386
1202,PFDN2,0.169,0.482
1203,ATP6V1H,-1.607,0.011
1204,TRMT112,-0.448,0.044
1205,SLC25A13,-0.317,0.143
1206,DBNL,-0.138,0.416
1207,STOML2,0.027,0.839
1208,MRTO4,0.002,0.992
1209,CPSF3,-0.625,0.004
1210,RALY,-0.132,0.35
1211,CDV3,-0.074,0.559
1212,RAB22A;RAB31,-0.609,0.125
1213,CORO1C,0.181,0.403
1214,NOB1,-0.725,0.044
1215,PRPF19,-0.265,0.127
1216,VPS4A,-0.965,0.174
1217,G3BP2,-0.528,0.017
1218,PSMD13,-0.115,0.543
1219,PROCR,0.522,0.037
1220,COPS3,0.026,0.882
1221,WDR3,0.424,0.105
1222,SRRM2,-0.157,0.346
1223,PA2G4,0.104,0.531
1224,SMC3,0.093,0.683
1225,RUVBL2,-0.439,0.133
1226,RUVBL1,-0.278,0.232
1227,NUDC,-0.016,0.899
1228,VDAC3,-0.372,0.164
1229,CFL2,0.154,0.34
1230,FARSA,-0.097,0.721
1231,DRG1,0.119,0.806
1232,CNPY2,-0.119,0.484
1233,GSTK1,-0.301,0.117
1234,LAMTOR2,-0.693,0.05
1235,POLDIP2,-0.011,0.926
1236,AP3M1;AP3M2,0.018,0.928
1237,NOP58,0.064,0.74
1238,YARS2,0.287,0.285
1239,LSM2,-0.136,0.703
1240,LUC7L2,-0.048,0.781
1241,MRPS2,-0.21,0.182
1242,MRPL11,0.211,0.276
1243,PPIL1,0.14,0.378
1244,GOLT1B,-0.813,0.196
1245,STRAP,-0.039,0.807
1246,RTCB,-0.083,0.597
1247,RPL36,0.373,0.068
1248,KNSTRN,0.576,0.305
1249,TLN1,-0.053,0.681
1250,AFG3L2,-0.113,0.454
1251,LSM5,-1.298,0.002
1252,PPME1,0.318,0.485
1253,YTHDF2,-0.242,0.131
1254,SUPT16H,0.032,0.834
1255,TIMM9,0.391,0.063
1256,CD2AP,-0.246,0.104
1257,TIMM13,0.038,0.763
1258,SRPRB,0.257,0.103
1259,GTF3C5,-0.256,0.309
1260,COPG1,-0.041,0.777
1261,CLIC4,0.25,0.289
1262,MTCH2,-0.059,0.668
1263,MAD1L1,0.47,0.075
1264,SLC30A1,-0.264,0.153
1265,PSMC3,0.693,0.399
