Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF8,HIST1H4A,HIST1H4A,3|6,9,4.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-24.6,0.64,0.73,
XDCAF8,HSPA5,HSPA5,0|1,1,0.5,2,29|31,0.0,0.0,0.0,0.0,0.0,-135.66,0.02,0.73,
XDCAF8,HSPA8,HSPA8,10|16,26,13.0,2,44|51,0.0,0.0,0.0,0.0,0.0,-176.6,0.27,0.73,
XDCAF8,TCOF1,TCOF1,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.2,0.2,0.73,
XDCAF8,PPP2R2A,PPP2R2A,1|3,4,2.0,2,0|0,0.47,0.93,0.47,0.93,0.47,-1.24,20.0,0.18,
XDCAF8,MAZ,MAZ,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.79,0.5,0.73,
XDCAF8,ATXN2L,ATXN2L,0|1,1,0.5,2,54|47,0.0,0.0,0.0,0.0,0.0,-227.66,0.01,0.73,
XDCAF8,SWAP70,SWAP70,3|6,9,4.5,2,32|39,0.0,0.0,0.0,0.0,0.0,-147.2,0.13,0.73,
XDCAF8,CSDE1,CSDE1,0|9,9,4.5,2,49|50,0.0,0.0,0.0,0.0,0.0,-223.17,0.09,0.73,
XDCAF8,TIPRL,TIPRL,7|9,16,8.0,2,30|30,0.0,0.0,0.0,0.0,0.0,-110.52,0.27,0.73,
XDCAF8,EPS15L1,EPS15L1,0|1,1,0.5,2,34|33,0.0,0.0,0.0,0.0,0.0,-151.36,0.01,0.73,
XDCAF8,RPS6KA1,RPS6KA1,0|1,1,0.5,2,21|19,0.0,0.0,0.0,0.0,0.0,-90.86,0.03,0.73,
XDCAF8,HLCS,HLCS,0|1,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-26.29,0.09,0.73,
XDCAF8,SERBP1,SERBP1,4|10,14,7.0,2,35|51,0.0,0.0,0.0,0.0,0.0,-176.05,0.16,0.73,
XDCAF8,ARF3,ARF3,0|1,1,0.5,2,7|5,0.0,0.0,0.0,0.0,0.0,-28.46,0.08,0.73,
XDCAF8,RAB11FIP5,RAB11FIP5,0|3,3,1.5,2,37|23,0.0,0.0,0.0,0.0,0.0,-135.18,0.05,0.73,
XDCAF8,EEF1A1,EEF1A1,19|21,40,20.0,2,40|50,0.0,0.0,0.0,0.0,0.0,-143.18,0.44,0.73,
XDCAF8,MAGEA4,MAGEA4,2|2,4,2.0,2,9|6,0.0,0.0,0.0,0.0,0.0,-28.97,0.27,0.73,
XDCAF8,SNW1,SNW1,1|2,3,1.5,2,26|37,0.0,0.0,0.0,0.0,0.0,-137.32,0.05,0.73,
XDCAF8,COPG2,COPG2,3|13,16,8.0,2,87|72,0.0,0.0,0.0,0.0,0.0,-342.31,0.1,0.73,
XDCAF8,THOC2,THOC2,0|3,3,1.5,2,27|31,0.0,0.0,0.0,0.0,0.0,-131.18,0.05,0.73,
XDCAF8,COPS5,COPS5,7|7,14,7.0,2,1|1,0.9,0.9,0.9,0.9,0.9,2.17,7.0,0.0,
XDCAF8,DPYSL4,DPYSL4,0|4,4,2.0,2,17|12,0.0,0.0,0.0,0.0,0.0,-66.29,0.14,0.73,
XDCAF8,DPYSL2,DPYSL2,7|13,20,10.0,2,47|45,0.0,0.0,0.0,0.0,0.0,-179.33,0.22,0.73,
XDCAF8,DPYSL3,DPYSL3,3|5,8,4.0,2,37|30,0.0,0.0,0.0,0.0,0.0,-138.4,0.12,0.73,
XDCAF8,NUDT5,NUDT5,8|6,14,7.0,2,16|20,0.0,0.0,0.0,0.0,0.0,-62.69,0.39,0.73,
