,Bait,Prey Gene,Saint Score,log2FC
0,DCAF8,HIST1H4A,0.0,-0.6438561897747246
1,DCAF8,HSPA5,0.0,-5.643856189774724
2,DCAF8,HSPA8,0.0,-1.8889686876112561
3,DCAF8,TCOF1,0.0,-2.321928094887362
4,DCAF8,PPP2R2A,0.47,4.321928094887363
5,DCAF8,MAZ,0.0,-1.0
6,DCAF8,ATXN2L,0.0,-6.643856189774724
7,DCAF8,SWAP70,0.0,-2.9434164716336326
8,DCAF8,CSDE1,0.0,-3.473931188332412
9,DCAF8,TIPRL,0.0,-1.8889686876112561
10,DCAF8,EPS15L1,0.0,-6.643856189774724
11,DCAF8,RPS6KA1,0.0,-5.058893689053568
12,DCAF8,HLCS,0.0,-3.473931188332412
13,DCAF8,SERBP1,0.0,-2.643856189774725
14,DCAF8,ARF3,0.0,-3.643856189774725
15,DCAF8,RAB11FIP5,0.0,-4.321928094887363
16,DCAF8,EEF1A1,0.0,-1.1844245711374275
17,DCAF8,MAGEA4,0.0,-1.8889686876112561
18,DCAF8,SNW1,0.0,-4.321928094887363
19,DCAF8,COPG2,0.0,-3.321928094887362
20,DCAF8,THOC2,0.0,-4.321928094887363
21,DCAF8,COPS5,0.9,2.807354922057604
22,DCAF8,DPYSL4,0.0,-2.8365012677171206
23,DCAF8,DPYSL2,0.0,-2.1844245711374275
24,DCAF8,DPYSL3,0.0,-3.0588936890535687
25,DCAF8,NUDT5,0.0,-1.3584539709124763
26,DCAF8,EPS8L2,0.0,-4.058893689053568
27,DCAF8,PFN2,0.06,1.0
28,DCAF8,CREM,0.0,-1.0
29,DCAF8,RPLP2,0.0,-1.7858751946471527
30,DCAF8,PRKAR2A,0.0,-5.058893689053568
31,DCAF8,SNRPA1,0.0,-3.473931188332412
32,DCAF8,FAM21A,0.0,-5.643856189774724
33,DCAF8,PHACTR4,0.0,-4.321928094887363
34,DCAF8,SSX2IP,0.0,-1.0
35,DCAF8,YKT6,0.0,-4.643856189774724
36,DCAF8,TCP1,0.0,-2.2515387669959646
37,DCAF8,SH3PXD2B,0.0,-5.058893689053568
38,DCAF8,PRDX6,0.0,-3.473931188332412
39,DCAF8,PRDX4,0.0,1.0
40,DCAF8,PRDX3,0.0,-2.321928094887362
41,DCAF8,PRDX1,0.0,-0.25153876699596445
42,DCAF8,CCDC168,0.0,-0.5777669993169522
43,DCAF8,GOLGA6L2,0.0,0.0
44,DCAF8,NINJ2,0.0,0.0
45,DCAF8,VCL,0.0,-5.643856189774724
46,DCAF8,CROCC,0.0,-0.5777669993169522
47,DCAF8,PAPOLA,0.0,-5.058893689053568
48,DCAF8,PAPOLB,0.0,-2.0
49,DCAF8,DCAF8,1.0,9.92184093707449
50,DCAF8,CALM2,0.0,-0.4941090702700427
51,DCAF8,CACNA1A,0.0,-1.5994620704162712
52,DCAF8,DCD,0.84,4.906890595608519
53,DCAF8,CACNA1D,0.0,-4.058893689053568
54,DCAF8,TRIM28,0.0,-5.643856189774724
55,DCAF8,TRIM25,0.0,-3.321928094887362
56,DCAF8,PRMT7,0.0,-3.473931188332412
57,DCAF8,SLC25A5,0.0,-2.5563933485243853
58,DCAF8,PTPN12,0.0,-5.643856189774724
59,DCAF8,GAPDH,0.0,-1.5994620704162712
60,DCAF8,ABCF3,0.0,-3.8365012677171206
61,DCAF8,ABCF1,0.0,-4.643856189774724
62,DCAF8,AATF,0.0,-1.5994620704162712
63,DCAF8,BAG3,0.0,-3.643856189774725
64,DCAF8,CHMP5,0.0,-4.321928094887363
65,DCAF8,CTPS1,0.0,-3.8365012677171206
66,DCAF8,DSG1,0.09,2.0
67,DCAF8,LGALS1,0.25,2.0
68,DCAF8,HN1,0.0,-1.5145731728297585
69,DCAF8,TMPO,0.0,-2.321928094887362
70,DCAF8,VARS,0.0,-5.643856189774724
71,DCAF8,KIAA1524,0.0,-6.643856189774724
72,DCAF8,RPL29,0.0,-1.0
73,DCAF8,NAP1L1,0.0,-3.1844245711374275
74,DCAF8,NAP1L4,0.0,-4.643856189774724
75,DCAF8,ATG3,0.0,-5.058893689053568
76,DCAF8,PLIN3,0.0,-1.8365012677171204
77,DCAF8,ZYX,0.0,-4.321928094887363
78,DCAF8,SMAP1,0.0,-1.7858751946471527
79,DCAF8,CIAPIN1,0.0,-3.321928094887362
80,DCAF8,HSP90AB1,0.0,-1.8889686876112561
81,DCAF8,A0A5F9ZHW2,0.0,0.0
82,DCAF8,UBR1,0.0,-1.0
83,DCAF8,TWF1,0.0,-3.8365012677171206
84,DCAF8,TWF2,0.0,-5.643856189774724
85,DCAF8,EIF4G2,0.0,-3.321928094887362
86,DCAF8,EEF1D,0.0,-2.1844245711374275
87,DCAF8,FEN1,0.0,-5.058893689053568
88,DCAF8,CHD4,0.0,-6.643856189774724
89,DCAF8,CAP1,0.0,-5.058893689053568
90,DCAF8,GPRC5B,0.0,-2.0
91,DCAF8,WARS,0.0,-5.058893689053568
92,DCAF8,GOLGA6A,0.5,5.321928094887363
93,DCAF8,VBP1,0.0,-1.0
94,DCAF8,RPL6,0.0,-2.395928676331139
95,DCAF8,HIST1H1E,0.22,1.8073549220576042
96,DCAF8,HIST1H1C,1.0,3.169925001442312
97,DCAF8,TACC1,0.0,-5.058893689053568
98,DCAF8,HIST1H2AG,0.0,-0.4941090702700427
99,DCAF8,PGRMC2,0.0,-3.643856189774725
100,DCAF8,PCCA,0.0,-0.3959286763311392
101,DCAF8,TBC1D10A,0.0,3.321928094887362
102,DCAF8,FAM114A1,0.0,-5.058893689053568
103,DCAF8,ZMYM4,0.0,-1.0
104,DCAF8,AKAP2,0.0,-5.643856189774724
105,DCAF8,EIF2A,0.0,-2.0
106,DCAF8,CAPZB,0.0,-2.8365012677171206
107,DCAF8,TANGO6,0.0,-5.643856189774724
108,DCAF8,TTC1,0.0,-3.473931188332412
109,DCAF8,STIP1,0.0,-3.473931188332412
110,DCAF8,WDR43,0.0,-2.473931188332412
111,DCAF8,AHSA1,0.0,-3.473931188332412
112,DCAF8,DSP,1.0,5.906890595608519
113,DCAF8,GLMN,0.06,1.0
114,DCAF8,PDAP1,0.0,-0.9159357352115255
115,DCAF8,DYRK2,0.0,0.0
116,DCAF8,PHAX,0.0,-4.321928094887363
117,DCAF8,DDB1,0.34,3.321928094887362
118,DCAF8,EEF1A2,0.0,-2.1844245711374275
119,DCAF8,GEMIN5,0.0,-3.643856189774725
120,DCAF8,CTTN,0.0,-1.8365012677171204
121,DCAF8,EIF2S2,0.0,-0.7369655941662062
122,DCAF8,N4BP1,0.0,-4.321928094887363
123,DCAF8,RPL14,0.0,-2.321928094887362
124,DCAF8,C15ORF39,0.0,0.0
125,DCAF8,IFT172,0.0,-2.5563933485243853
126,DCAF8,NCL,0.0,-3.1844245711374275
127,DCAF8,GNL2,0.0,-1.3219280948873622
128,DCAF8,RARS,0.0,-4.643856189774724
