,Gene Name,log2(Fold change),P-value
823,CCT2,-0.073,0.582
824,PRKDC,-0.192,0.293
825,MRPS5,0.435,0.079
826,MRPS9,0.307,0.202
827,SARNP,-0.19,0.413
828,LACTB,0.148,0.304
829,RPL24,-0.026,0.857
830,ARF1;ARF3,-0.031,0.897
831,ERH,0.021,0.898
832,RHOG,0.643,0.132
833,SRSF3,-0.259,0.3
834,RBM10;RBM6,-0.182,0.544
835,RBM3,0.187,0.421
836,TFAM,-0.397,0.19
837,SLC25A3,0.145,0.287
838,CLTC,-0.119,0.411
839,FKBP3,-0.094,0.582
840,HNRNPU,-0.145,0.276
841,FABP5,0.577,0.12
842,CAP1,0.04,0.864
843,RPL18A,0.227,0.183
844,FKBP4,0.239,0.14
845,RPL6,-0.011,0.93
846,LMNB2,-0.038,0.855
847,GLO1,0.453,0.378
848,YWHAH,0.207,0.199
849,CSTF1,-0.561,0.081
850,SRSF11,0.037,0.836
851,GFPT1,0.096,0.688
852,PSME1,-0.415,0.043
853,RING1;RNF2,-0.471,0.063
854,CKAP4,-0.071,0.701
855,KHDRBS1,0.051,0.803
856,BAX,0.317,0.261
857,PPP3CA;PPP3CB,0.303,0.135
858,DHX9,-0.209,0.163
859,LGALS3BP,0.169,0.546
860,SSRP1,-0.44,0.045
861,RBBP4,-0.333,0.064
862,AHNAK,-0.036,0.924
863,CPSF1,-0.324,0.549
864,PMPCA,0.116,0.669
865,SF3A3,-0.137,0.338
866,ILF2,-0.04,0.765
867,ILF3,0.128,0.402
868,TRAP1,0.282,0.089
869,FLII,-0.024,0.873
870,IK,0.163,0.296
871,HNRNPA0,-0.235,0.246
872,AIMP2,0.067,0.627
873,PRDX4,-1.01,0.27
874,CBX3,-0.487,0.021
875,PSMD2,-0.314,0.244
876,SRSF9,0.003,0.988
877,SRSF5,-0.039,0.834
878,TRIM28,0.462,0.019
879,DHRS2,-0.707,0.011
880,G3BP1,0.025,0.848
881,EIF3I,0.038,0.785
882,CTBP1,0.613,0.06
883,UBE2V1;TMEM189-UBE2V1,0.302,0.378
884,NNT,0.035,0.927
885,SF3B2,-0.027,0.849
886,PDAP1,-0.141,0.289
887,TUBB3,0.479,0.047
888,HDAC1,-0.682,0.014
889,TRA2A,-0.244,0.174
890,SNX1,-0.698,0.005
891,RAB31,-0.773,0.027
892,MOGS,-0.529,0.019
893,DDX39B,-0.157,0.293
894,EXOSC2,0.101,0.613
895,CKAP5,0.586,0.216
896,IL18,-0.196,0.424
897,BOP1,0.31,0.069
898,EIF3A,0.251,0.176
899,MLEC,0.108,0.444
900,DYNC1H1,-0.001,0.99
901,EIF4A2,0.44,0.463
902,FLNC,0.741,0.015
903,GNA13,-0.587,0.009
904,CAPRIN1,-0.34,0.076
905,RBM39,0.07,0.677
906,MCM6,-0.529,0.061
907,GANAB,-0.115,0.48
908,MVP,0.284,0.168
909,LASP1,0.061,0.823
910,KPNB1,0.053,0.679
911,PSMD6,1.439,0.004
912,EFTUD2,-0.913,0.003
913,KARS,-0.263,0.144
914,RRS1,0.431,0.049
915,EIF4H,-0.846,0.007
916,WDR43,0.322,0.681
917,PDIA6,-0.113,0.418
918,PLEC,0.097,0.455
919,PPA1,0.308,0.058
920,PTGES3,-0.137,0.529
921,NONO,-0.263,0.103
922,RCN1,-0.302,0.139
923,PCBP1,-0.226,0.138
924,PCBP2,-0.106,0.43
925,SF3B3,-0.529,0.012
926,CNN3,0.28,0.302
927,SAFB,0.012,0.947
928,SF3A2,0.246,0.102
929,SF3A1,-0.163,0.377
930,MAPRE1,0.357,0.275
931,ELAVL1,0.059,0.689
932,NSDHL,0.248,0.321
933,TOMM34,0.64,0.01
934,NEDD8;NEDD8-MDP1,0.337,0.054
935,RAB11B;RAB11A,-0.427,0.02
936,UAP1,0.236,0.508
937,DDB1,-0.654,0.058
938,MRPL23,0.281,0.325
939,DBN1,-0.439,0.061
940,FSCN1,-0.072,0.61
941,DECR1,-0.245,0.267
942,CDO1,-0.209,0.169
943,HNRNPUL2;HNRNPUL2-BSCL2,-0.159,0.268
944,TSR1,0.811,0.294
945,SMU1,-0.33,0.116
946,LEPRE1;P3H1,0.268,0.133
947,TUBB8,-0.002,0.99
948,MRPL51,1.026,0.064
949,FAM98B,0.069,0.642
950,LACTB2,1.336,0.483
951,HSP90AB2P,-0.566,0.021
952,ZNF326,-0.072,0.731
953,MAGED2,-0.746,0.025
954,RRP12,-0.058,0.686
955,CROCC,-0.384,0.087
956,FLNA,-0.067,0.662
957,ATL3,-0.315,0.174
958,LAMTOR1,-0.355,0.039
959,PDE12,-0.162,0.552
960,SLC25A24,-0.569,0.018
961,PTRF,-1.248,0.007
962,PRPF8,0.121,0.459
963,FAHD1,0.157,0.458
964,HIST2H3A,-0.681,0.006
965,SND1,-0.086,0.534
966,TRMT10C,0.071,0.602
967,EIF3M,0.132,0.61
968,CYFIP1;CYFIP2,0.186,0.317
969,PABPN1,-0.148,0.434
970,KTN1,0.402,0.378
971,ALYREF,-0.041,0.878
972,RTTN,0.114,0.474
973,THOC6,-0.011,0.982
974,CXorf67,0.153,0.483
975,CARM1,0.072,0.658
976,HIST2H2AB,0.4,0.279
977,RHOT2,0.113,0.447
978,MRPL41,-0.148,0.299
979,FTSJ3,-0.061,0.682
980,KATNAL2,0.044,0.771
981,CCAR2,0.045,0.787
982,NUP93,-1.066,0.019
983,MMGT1,-0.315,0.202
984,COLGALT1,-0.244,0.594
985,TXNDC5,-0.145,0.362
986,PDPR,0.064,0.668
987,RDH11,-0.485,0.013
988,PNPT1,0.763,0.036
989,GEMIN5,-0.42,0.079
990,PPP1R13L,-0.358,0.085
991,BRK1,-0.429,0.404
992,SCFD1,0.6,0.01
993,PALLD,-1.079,0.002
994,PSPC1,-0.003,0.988
995,DDX1,-0.161,0.294
996,H1FX,-0.585,0.046
997,CCT6B,-0.267,0.131
998,HSPH1,0.099,0.479
999,GCN1L1,0.075,0.625
1000,HDAC2,-0.497,0.016
1001,UFD1L,0.071,0.604
1002,UPF1,0.074,0.609
1003,SMARCC1,-0.239,0.148
1004,TNPO1,0.367,0.047
1005,EMG1,0.039,0.814
1006,MYDGF,-0.155,0.267
1007,LRRC59,0.203,0.179
1008,FKBP10,0.456,0.037
1009,FAM136A,0.662,0.172
1010,SNRNP40;DKFZp434D199,0.665,0.008
1011,ERO1L,0.117,0.582
1012,PGAM5,1.604,0.192
1013,FUBP3,0.041,0.919
1014,SUCLG2,-0.808,0.12
1015,ABHD14B,-0.058,0.768
1016,RBM14,0.261,0.135
1017,VPS35,-0.186,0.364
1018,PURB,0.437,0.345
1019,MMS19,-0.644,0.336
1020,CDC5L,-0.136,0.644
1021,PSMD1,-0.098,0.548
1022,VAT1,-0.279,0.112
1023,PLIN2,1.164,0.038
1024,S100A13,-0.357,0.121
1025,EIF3C;EIF3CL,0.316,0.172
1026,PHB2,0.237,0.205
1027,KIF2C,-0.211,0.263
1028,HSD17B10,0.276,0.146
1029,CCT7,-0.008,0.952
1030,HIST1H2BL,-0.381,0.167
1031,NIPSNAP1,-0.575,0.036
1032,ARPC5L,0.315,0.064
1033,WDR77,1.396,0.1
1034,MYBBP1A,1.765,0.001
1035,CORO1B,-0.405,0.031
1036,ERP44,-0.225,0.128
1037,TACO1,-0.019,0.947
1038,ESYT1,-0.041,0.827
1039,TUBB6,0.454,0.016
1040,TUBB2B,0.754,0.015
1041,TMED9,-0.118,0.651
1042,GNL3,0.301,0.214
1043,RBM4;RBM4B,-0.357,0.077
1044,SF3B5,-0.317,0.065
1045,HINT2,-0.456,0.045
1046,EIF2A,-0.075,0.802
1047,MRPL13,0.217,0.35
1048,MRPL1,-0.163,0.745
1049,NLN,-0.361,0.048
1050,RAB34,-0.367,0.156
1051,SLIRP,-0.049,0.741
1052,NAT10,0.266,0.101
1053,ILKAP,-1.166,0.315
1054,XRN2,-0.118,0.388
1055,DDX47,0.01,0.962
1056,RAB1B,-0.427,0.023
1057,EHD4,-0.249,0.316
1058,TMX1,-0.093,0.623
1059,EHD1,-0.074,0.771
1060,PTGES2,-0.265,0.132
1061,PHAX,-0.175,0.349
1062,SFXN1,-0.077,0.582
1063,GRPEL1,1.063,0.047
1064,C12orf10,0.422,0.216
1065,CACYBP,1.967,0.172
1066,MCCC2,-1.225,0.161
1067,TM9SF3,0.86,0.198
1068,RAB18,-0.106,0.642
1069,EXOSC4,-0.129,0.501
1070,RTN4,-0.449,0.03
1071,RPRD1B,0.234,0.47
1072,NIT2,1.081,0.195
1073,PDLIM7,-0.67,0.014
1074,DIABLO,1.245,0.037
1075,DDX21,0.217,0.367
1076,POLE3,-0.036,0.905
1077,APOBEC3C,-0.226,0.296
1078,FARSB,0.318,0.138
1079,IARS2,-0.516,0.474
1080,FAM49B,0.611,0.112
1081,ATAD3A;ATAD3B,0.55,0.191
1082,DDX18,-0.169,0.66
1083,SLTM,0.078,0.542
1084,OCIAD1,-0.344,0.086
1085,GAR1,-0.089,0.671
1086,MRPL39,0.398,0.178
1087,TECR,-0.489,0.159
1088,CISD1,-0.619,0.016
1089,MRPL15,0.462,0.032
1090,HACD3,0.001,0.992
1091,PDP1,-2.919,0.001
1092,RCC2,-0.16,0.543
1093,CPSF2,-0.543,0.352
1094,LARS,0.102,0.522
1095,GNG12,-0.075,0.701
1096,GRHPR,0.119,0.804
1097,CTSZ,-0.837,0.006
1098,PEF1,-0.057,0.73
1099,ABCF2,0.469,0.017
1100,SRP68,0.037,0.834
1101,SEPT9,-0.047,0.71
1102,DDX20,0.011,0.974
1103,TRMT112,-0.372,0.094
1104,SLC25A13,-0.319,0.148
1105,STOML2,-0.026,0.857
1106,HN1,-0.204,0.255
1107,MRTO4,0.265,0.34
1108,CPSF3,-0.174,0.46
1109,RALY,-0.343,0.049
1110,CDV3,0.164,0.368
1111,CORO1C,0.546,0.021
1112,PRPF19,-0.153,0.277
1113,UBQLN1;UBQLN4,-0.32,0.116
1114,PROCR,0.566,0.037
1115,COPS3,-0.122,0.348
1116,SRRM2,-0.226,0.199
1117,PA2G4,0.085,0.671
1118,SMC3,-0.453,0.018
1119,RUVBL2,-0.275,0.398
1120,EIF3L,0.169,0.428
1121,RUVBL1,-0.189,0.423
1122,VDAC3,-0.395,0.159
1123,FARSA,0.121,0.644
1124,DRG1,-0.24,0.314
1125,NCKAP1,0.592,0.64
1126,CNPY2,-0.231,0.228
1127,LAMTOR2,-0.85,0.03
1128,MRPS28,-0.054,0.706
1129,POLDIP2,-0.139,0.524
1130,NOP58,0.202,0.412
1131,SUGT1,-0.252,0.154
1132,YARS2,-0.728,0.36
1133,LSM2,0.407,0.357
1134,LUC7L2,0.031,0.831
1135,MRPS2,-0.13,0.472
1136,PPIL1,0.08,0.614
1137,STRAP,-0.154,0.395
1138,RTCB,-0.005,0.97
1139,RPL36,0.264,0.253
1140,TLN1,-0.078,0.627
1141,AFG3L2,0.14,0.41
1142,LSM5,-0.902,0.002
1143,PPME1,0.407,0.617
1144,SUPT16H,0.233,0.189
1145,TIMM13,0.22,0.156
1146,RBM8A,0.417,0.029
1147,COPG1,-0.176,0.199
1148,CLIC4,0.403,0.183
1149,PSMC3,-0.2,0.209
1150,ACIN1,1.417,0.09
