Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF16,HIST1H4A,HIST1H4A,3|6,9,4.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-20.46,0.75,0.65,
XDCAF16,HSPA6,HSPA6,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.02,0.2,0.65,
XDCAF16,HSPA5,HSPA5,0|2,2,1.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-135.48,0.03,0.65,
XDCAF16,ABCD3,ABCD3,14|21,35,17.5,2,16|14,0.0,0.0,0.0,0.0,0.0,-35.68,1.17,0.6,
XDCAF16,HSPA8,HSPA8,14|14,28,14.0,2,43|49,0.0,0.0,0.0,0.0,0.0,-159.11,0.3,0.65,
XDCAF16,CSDE1,CSDE1,2|2,4,2.0,2,49|50,0.0,0.0,0.0,0.0,0.0,-213.07,0.04,0.65,
XDCAF16,HBS1L,HBS1L,0|1,1,0.5,2,18|21,0.0,0.0,0.0,0.0,0.0,-88.46,0.03,0.65,
XDCAF16,TIPRL,TIPRL,2|2,4,2.0,2,29|30,0.0,0.0,0.0,0.0,0.0,-124.36,0.07,0.65,
XDCAF16,SERBP1,SERBP1,3|1,4,2.0,2,37|49,0.0,0.0,0.0,0.0,0.0,-188.48,0.05,0.65,
XDCAF16,EEF1A1,EEF1A1,13|21,34,17.0,2,37|48,0.0,0.0,0.0,0.0,0.0,-146.97,0.4,0.65,
XDCAF16,MAGEA4,MAGEA4,0|2,2,1.0,2,9|6,0.0,0.0,0.0,0.0,0.0,-34.94,0.13,0.65,
XDCAF16,SNW1,SNW1,2|2,4,2.0,2,28|37,0.0,0.0,0.0,0.0,0.0,-137.61,0.06,0.65,
XDCAF16,PNN,PNN,1|1,2,1.0,2,16|16,0.0,0.0,0.0,0.0,0.0,-68.62,0.06,0.65,
XDCAF16,PRPF3,PRPF3,0|1,1,0.5,2,34|32,0.0,0.0,0.0,0.0,0.0,-148.93,0.02,0.65,
XDCAF16,COPG2,COPG2,4|13,17,8.5,2,92|74,0.0,0.0,0.0,0.0,0.0,-353.13,0.1,0.65,
XDCAF16,COPS5,COPS5,7|14,21,10.5,2,1|1,0.96,1.0,0.96,1.0,0.96,2.36,10.5,0.0,
XDCAF16,DPYSL2,DPYSL2,3|4,7,3.5,2,47|45,0.0,0.0,0.0,0.0,0.0,-193.36,0.08,0.65,
XDCAF16,DPYSL3,DPYSL3,1|2,3,1.5,2,36|31,0.0,0.0,0.0,0.0,0.0,-146.27,0.04,0.65,
XDCAF16,PFN2,PFN2,1|4,5,2.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-14.68,0.71,0.57,
XDCAF16,TPM3,TPM3,0|1,1,0.5,2,6|5,0.0,0.0,0.0,0.0,0.0,-26.1,0.09,0.65,
XDCAF16,PRPF40A,PRPF40A,0|1,1,0.5,2,11|9,0.0,0.0,0.0,0.0,0.0,-46.03,0.05,0.65,
XDCAF16,FAM21C,FAM21C,0|1,1,0.5,2,62|67,0.0,0.0,0.0,0.0,0.0,-290.35,0.01,0.65,
XDCAF16,TCP1,TCP1,2|5,7,3.5,2,16|13,0.0,0.0,0.0,0.0,0.0,-58.64,0.24,0.65,
XDCAF16,SH3PXD2B,SH3PXD2B,0|1,1,0.5,2,54|71,0.0,0.0,0.0,0.0,0.0,-281.06,0.01,0.65,
XDCAF16,PRDX4,PRDX4,0|2,2,1.0,2,0|0,0.36,0.73,0.36,0.73,0.36,-3.57,10.0,0.24,
XDCAF16,PRDX1,PRDX1,11|14,25,12.5,2,25|30,0.0,0.0,0.0,0.0,0.0,-89.79,0.45,0.65,
XDCAF16,CCT6A,CCT6A,1|0,1,0.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-21.71,0.11,0.65,
XDCAF16,CROCC,CROCC,2|2,4,2.0,2,2|1,0.0,0.0,0.0,0.0,0.0,-5.5,1.33,0.48,
XDCAF16,DLGAP5,DLGAP5,0|1,1,0.5,2,57|56,0.0,0.0,0.0,0.0,0.0,-254.42,0.01,0.65,
XDCAF16,TRIM25,TRIM25,1|0,1,0.5,2,23|23,0.0,0.0,0.0,0.0,0.0,-104.11,0.02,0.65,
XDCAF16,SLC25A5,SLC25A5,1|0,1,0.5,2,18|20,0.0,0.0,0.0,0.0,0.0,-86.21,0.03,0.65,
XDCAF16,GAPDH,GAPDH,0|4,4,2.0,2,4|5,0.0,0.0,0.0,0.0,0.0,-21.71,0.44,0.65,
XDCAF16,KPRP,KPRP,2|7,9,4.5,2,0|0,0.86,1.0,0.86,1.0,0.86,0.97,45.0,0.01,
XDCAF16,BAG3,BAG3,1|1,2,1.0,2,31|33,0.0,0.0,0.0,0.0,0.0,-139.58,0.03,0.65,
XDCAF16,RPS8,RPS8,2|2,4,2.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-22.57,0.33,0.65,
XDCAF16,CTPS1,CTPS1,1|1,2,1.0,2,32|38,0.0,0.0,0.0,0.0,0.0,-152.95,0.03,0.65,
XDCAF16,DSG1,DSG1,0|4,4,2.0,2,0|0,0.49,0.99,0.49,0.99,0.49,-3.57,20.0,0.13,
XDCAF16,LGALS1,LGALS1,4|6,10,5.0,2,1|1,0.49,0.75,0.49,0.75,0.49,-1.22,5.0,0.16,
XDCAF16,HN1,HN1,1|3,4,2.0,2,13|13,0.0,0.0,0.0,0.0,0.0,-55.43,0.15,0.65,
XDCAF16,TMPO,TMPO,0|1,1,0.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-34.94,0.07,0.65,
XDCAF16,VARS,VARS,4|4,8,4.0,2,36|31,0.0,0.0,0.0,0.0,0.0,-134.69,0.12,0.65,
XDCAF16,SMCR8,SMCR8,1|4,5,2.5,2,38|38,0.0,0.0,0.0,0.0,0.0,-166.32,0.07,0.65,
XDCAF16,KIAA1524,KIAA1524,0|2,2,1.0,2,35|44,0.0,0.0,0.0,0.0,0.0,-178.19,0.03,0.65,
XDCAF16,NAP1L1,NAP1L1,6|3,9,4.5,2,21|23,0.0,0.0,0.0,0.0,0.0,-87.94,0.2,0.65,
XDCAF16,KIAA1143,KIAA1143,0|1,1,0.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-21.71,0.11,0.65,
XDCAF16,PLIN3,PLIN3,2|5,7,3.5,2,49|44,0.0,0.0,0.0,0.0,0.0,-199.72,0.08,0.65,
XDCAF16,HSP90AB1,HSP90AB1,15|10,25,12.5,2,56|47,0.0,0.0,0.0,0.0,0.0,-193.58,0.24,0.65,
XDCAF16,ARHGAP29,ARHGAP29,0|1,1,0.5,2,18|33,0.0,0.0,0.0,0.0,0.0,-114.69,0.02,0.65,
XDCAF16,PA2G4,PA2G4,1|0,1,0.5,2,11|12,0.0,0.0,0.0,0.0,0.0,-52.72,0.04,0.65,
XDCAF16,EIF4G2,EIF4G2,4|7,11,5.5,2,64|67,0.0,0.0,0.0,0.0,0.0,-275.67,0.08,0.65,
XDCAF16,EEF1D,EEF1D,6|13,19,9.5,2,39|44,0.0,0.0,0.0,0.0,0.0,-162.86,0.23,0.65,
XDCAF16,RPL8,RPL8,1|1,2,1.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-8.7,0.5,0.65,
XDCAF16,RPL4,RPL4,0|3,3,1.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-32.7,0.21,0.65,
XDCAF16,CHD4,CHD4,0|2,2,1.0,2,89|96,0.0,0.0,0.0,0.0,0.0,-416.17,0.01,0.65,
XDCAF16,RPL6,RPL6,2|1,3,1.5,2,9|7,0.0,0.0,0.0,0.0,0.0,-33.65,0.19,0.65,
XDCAF16,HIST1H1E,HIST1H1E,7|16,23,11.5,2,2|3,0.55,1.0,0.55,1.0,0.55,-2.21,4.6,0.06,
XDCAF16,HIST1H1C,HIST1H1C,0|3,3,1.5,2,1|1,0.04,0.08,0.04,0.08,0.04,-6.6,1.5,0.41,
XDCAF16,TACC3,TACC3,0|1,1,0.5,2,15|17,0.0,0.0,0.0,0.0,0.0,-72.79,0.03,0.65,
XDCAF16,PSMB3,PSMB3,0|1,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-6.36,0.5,0.65,
XDCAF16,HIST1H2AG,HIST1H2AG,2|2,4,2.0,2,3|4,0.0,0.0,0.0,0.0,0.0,-12.71,0.57,0.65,
XDCAF16,MYO6,MYO6,1|0,1,0.5,2,43|48,0.0,0.0,0.0,0.0,0.0,-205.03,0.01,0.65,
XDCAF16,NACC1,NACC1,0|1,1,0.5,2,12|12,0.0,0.0,0.0,0.0,0.0,-54.94,0.04,0.65,
XDCAF16,SH3KBP1,SH3KBP1,1|0,1,0.5,2,14|11,0.0,0.0,0.0,0.0,0.0,-57.18,0.04,0.65,
XDCAF16,PGRMC2,PGRMC2,0|1,1,0.5,2,9|16,0.0,0.0,0.0,0.0,0.0,-56.96,0.04,0.65,
XDCAF16,PCCA,PCCA,135|180,315,157.5,2,128|127,0.0,0.0,0.0,0.0,0.0,-256.72,1.24,0.62,
XDCAF16,DLG5,DLG5,0|2,2,1.0,2,30|37,0.0,0.0,0.0,0.0,0.0,-151.18,0.03,0.65,
XDCAF16,METTL13,METTL13,1|0,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-6.36,0.5,0.65,
XDCAF16,ZMYM1,ZMYM1,1|4,5,2.5,2,0|2,0.09,0.18,0.09,0.18,0.09,-4.96,2.5,0.32,
XDCAF16,SRFBP1,SRFBP1,0|1,1,0.5,2,13|16,0.0,0.0,0.0,0.0,0.0,-66.11,0.03,0.65,
XDCAF16,AKAP2,AKAP2,0|1,1,0.5,2,72|85,0.0,0.0,0.0,0.0,0.0,-353.32,0.01,0.65,
XDCAF16,GTF2F2,GTF2F2,0|1,1,0.5,2,13|14,0.0,0.0,0.0,0.0,0.0,-61.64,0.04,0.65,
XDCAF16,EIF2A,EIF2A,3|8,11,5.5,2,36|43,0.0,0.0,0.0,0.0,0.0,-164.65,0.14,0.65,
XDCAF16,CELF1,CELF1,1|0,1,0.5,2,6|4,0.0,0.0,0.0,0.0,0.0,-23.86,0.1,0.65,
XDCAF16,STIP1,STIP1,0|3,3,1.5,2,23|28,0.0,0.0,0.0,0.0,0.0,-115.32,0.06,0.65,
XDCAF16,WDR43,WDR43,0|1,1,0.5,2,5|6,0.0,0.0,0.0,0.0,0.0,-26.1,0.09,0.65,
XDCAF16,DSP,DSP,3|11,14,7.0,2,0|1,0.66,1.0,0.66,1.0,0.66,-0.73,14.0,0.02,
XDCAF16,GLMN,GLMN,5|9,14,7.0,2,2|2,0.44,0.83,0.44,0.83,0.44,-3.13,3.5,0.22,
XDCAF16,ARPC4,ARPC4,1|1,2,1.0,2,0|1,0.0,0.0,0.0,0.0,0.0,-3.4,2.0,0.65,
XDCAF16,PDAP1,PDAP1,4|2,6,3.0,2,15|17,0.0,0.0,0.0,0.0,0.0,-65.13,0.19,0.65,
XDCAF16,CAMSAP2,CAMSAP2,0|1,1,0.5,2,18|18,0.0,0.0,0.0,0.0,0.0,-81.73,0.03,0.65,
XDCAF16,PHAX,PHAX,1|1,2,1.0,2,13|10,0.0,0.0,0.0,0.0,0.0,-48.88,0.09,0.65,
XDCAF16,DDB1,DDB1,10|25,35,17.5,2,0|0,1.0,1.0,1.0,1.0,1.0,14.17,175.0,0.0,
XDCAF16,GEMIN5,GEMIN5,20|32,52,26.0,2,122|133,0.0,0.0,0.0,0.0,0.0,-490.74,0.2,0.65,
XDCAF16,CTTN,CTTN,3|7,10,5.0,2,62|68,0.0,0.0,0.0,0.0,0.0,-277.65,0.08,0.65,
XDCAF16,ERC1,ERC1,0|1,1,0.5,2,60|55,0.0,0.0,0.0,0.0,0.0,-258.91,0.01,0.65,
XDCAF16,IFT172,IFT172,1|3,4,2.0,2,3|3,0.0,0.0,0.0,0.0,0.0,-12.6,0.67,0.65,
XDCAF16,GNL2,GNL2,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.02,0.2,0.65,
XDCAF16,DCAF16,DCAF16,34|31,65,32.5,2,0|0,1.0,1.0,1.0,1.0,1.0,45.23,325.0,0.0,
XDCAF16,BAZ1B,BAZ1B,0|2,2,1.0,2,40|43,0.0,0.0,0.0,0.0,0.0,-187.07,0.02,0.65,
XDCAF16,SQSTM1,SQSTM1,3|3,6,3.0,2,3|3,0.0,0.0,0.0,0.0,0.0,-9.35,1.0,0.65,
XDCAF16,H1F0,H1F0,3|5,8,4.0,2,2|1,0.1,0.18,0.1,0.18,0.1,-4.09,2.67,0.29,
XDCAF16,HNRNPA1,HNRNPA1,1|2,3,1.5,2,22|18,0.0,0.0,0.0,0.0,0.0,-86.28,0.07,0.65,
XDCAF16,CHAMP1,CHAMP1,0|1,1,0.5,2,42|48,0.0,0.0,0.0,0.0,0.0,-202.78,0.01,0.65,
XDCAF16,SF3B2,SF3B2,0|2,2,1.0,2,72|74,0.0,0.0,0.0,0.0,0.0,-328.54,0.01,0.65,
XDCAF16,NUP214,NUP214,1|1,2,1.0,2,61|62,0.0,0.0,0.0,0.0,0.0,-271.35,0.02,0.65,
XDCAF16,LUC7L3,LUC7L3,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.6,0.5,0.65,
XDCAF16,RPL18,RPL18,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-8.81,0.33,0.65,
XDCAF16,PES1,PES1,2|4,6,3.0,2,23|21,0.0,0.0,0.0,0.0,0.0,-91.34,0.14,0.65,
XDCAF16,GLYR1,GLYR1,0|1,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.02,0.2,0.65,
XDCAF16,AHNAK,AHNAK,174|299,473,236.5,2,1269|1262,0.0,0.0,0.0,0.0,0.0,,0.19,0.65,
XDCAF16,TUBB3,TUBB3,0|1,1,0.5,2,5|5,0.0,0.0,0.0,0.0,0.0,-23.86,0.1,0.65,
XDCAF16,UBE2M,UBE2M,0|2,2,1.0,2,3|3,0.0,0.0,0.0,0.0,0.0,-15.11,0.33,0.65,
XDCAF16,VCPIP1,VCPIP1,12|16,28,14.0,2,108|99,0.0,0.0,0.0,0.0,0.0,-413.05,0.14,0.65,
XDCAF16,WBP11,WBP11,1|3,4,2.0,2,23|30,0.0,0.0,0.0,0.0,0.0,-115.12,0.08,0.65,
XDCAF16,MAEA,MAEA,0|1,1,0.5,2,0|0,0.0,0.0,0.0,0.0,0.0,-3.57,5.0,0.65,
XDCAF16,EFHD2,EFHD2,10|5,15,7.5,2,47|33,0.0,0.0,0.0,0.0,0.0,-159.31,0.19,0.65,
XDCAF16,TTF2,TTF2,0|1,1,0.5,2,31|23,0.0,0.0,0.0,0.0,0.0,-122.05,0.02,0.65,
XDCAF16,EIF5,EIF5,10|10,20,10.0,2,49|35,0.0,0.0,0.0,0.0,0.0,-152.63,0.24,0.65,
XDCAF16,ANKRD17,ANKRD17,1|3,4,2.0,2,58|57,0.0,0.0,0.0,0.0,0.0,-253.45,0.03,0.65,
XDCAF16,TLN1,TLN1,2|7,9,4.5,2,217|220,0.0,0.0,0.0,0.0,0.0,,0.02,0.65,
XDCAF16,ANXA2,ANXA2,14|29,43,21.5,2,82|75,0.0,0.0,0.0,0.0,0.0,-297.65,0.27,0.65,
XDCAF16,UFD1L,UFD1L,1|2,3,1.5,2,12|12,0.0,0.0,0.0,0.0,0.0,-51.05,0.12,0.65,
XDCAF16,DHX16,DHX16,0|2,2,1.0,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.02,0.4,0.65,
XDCAF16,GSE1,GSE1,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.02,0.2,0.65,
XDCAF16,DDX3X,DDX3X,0|1,1,0.5,2,42|32,0.0,0.0,0.0,0.0,0.0,-166.83,0.01,0.65,
XDCAF16,SAFB,SAFB,1|3,4,2.0,2,12|15,0.0,0.0,0.0,0.0,0.0,-57.64,0.15,0.65,
XDCAF16,RANGAP1,RANGAP1,2|4,6,3.0,2,47|52,0.0,0.0,0.0,0.0,0.0,-213.07,0.06,0.65,
XDCAF16,LSG1,LSG1,1|1,2,1.0,2,21|23,0.0,0.0,0.0,0.0,0.0,-95.14,0.05,0.65,
XDCAF16,DDX4,DDX4,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.6,0.5,0.65,
XDCAF16,DDX5,DDX5,0|1,1,0.5,2,28|23,0.0,0.0,0.0,0.0,0.0,-115.32,0.02,0.65,
XDCAF16,CCDC67,CCDC67,0|2,2,1.0,2,1|0,0.06,0.11,0.06,0.11,0.06,-5.01,2.0,0.35,
XDCAF16,STMN1,STMN1,0|2,2,1.0,2,14|19,0.0,0.0,0.0,0.0,0.0,-75.04,0.06,0.65,
XDCAF16,PPP3CA,PPP3CA,1|0,1,0.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-32.7,0.07,0.65,
XDCAF16,NACA,NACA,0|2,2,1.0,2,9|7,0.0,0.0,0.0,0.0,0.0,-37.13,0.12,0.65,
XDCAF16,SART1,SART1,1|0,1,0.5,2,54|54,0.0,0.0,0.0,0.0,0.0,-243.19,0.01,0.65,
XDCAF16,TOX4,TOX4,1|6,7,3.5,2,28|27,0.0,0.0,0.0,0.0,0.0,-119.56,0.13,0.65,
XDCAF16,DTX3L,DTX3L,0|1,1,0.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-34.94,0.07,0.65,
XDCAF16,GCN1L1,GCN1L1,0|1,1,0.5,2,123|137,0.0,0.0,0.0,0.0,0.0,-584.75,0.0,0.65,
XDCAF16,PPP1R12A,PPP1R12A,1|0,1,0.5,2,17|17,0.0,0.0,0.0,0.0,0.0,-77.26,0.03,0.65,
XDCAF16,HSPA1A,HSPA1A,1|2,3,1.5,2,17|19,0.0,0.0,0.0,0.0,0.0,-77.44,0.08,0.65,
XDCAF16,HCFC1,HCFC1,3|3,6,3.0,2,67|64,0.0,0.0,0.0,0.0,0.0,-279.88,0.05,0.65,
XDCAF16,ANLN,ANLN,0|1,1,0.5,2,31|43,0.0,0.0,0.0,0.0,0.0,-166.65,0.01,0.65,
XDCAF16,USP14,USP14,1|2,3,1.5,2,24|20,0.0,0.0,0.0,0.0,0.0,-95.14,0.07,0.65,
XDCAF16,USP15,USP15,1|2,3,1.5,2,91|79,0.0,0.0,0.0,0.0,0.0,-376.62,0.02,0.65,
XDCAF16,UNC45A,UNC45A,2|5,7,3.5,2,36|36,0.0,0.0,0.0,0.0,0.0,-153.11,0.1,0.65,
XDCAF16,AHNAK2,AHNAK2,14|21,35,17.5,2,355|348,0.0,0.0,0.0,0.0,0.0,,0.05,0.65,
XDCAF16,CRKL,CRKL,6|10,16,8.0,2,34|37,0.0,0.0,0.0,0.0,0.0,-136.87,0.23,0.65,
XDCAF16,ARPIN,ARPIN,1|3,4,2.0,2,12|12,0.0,0.0,0.0,0.0,0.0,-51.05,0.17,0.65,
XDCAF16,ZFYVE16,ZFYVE16,1|0,1,0.5,2,14|9,0.0,0.0,0.0,0.0,0.0,-52.78,0.04,0.65,
XDCAF16,LARP1,LARP1,6|8,14,7.0,2,29|29,0.0,0.0,0.0,0.0,0.0,-108.93,0.24,0.65,
XDCAF16,DHX29,DHX29,1|0,1,0.5,2,42|44,0.0,0.0,0.0,0.0,0.0,-193.8,0.01,0.65,
XDCAF16,DDX42,DDX42,1|1,2,1.0,2,45|35,0.0,0.0,0.0,0.0,0.0,-175.24,0.03,0.65,
XDCAF16,KLC1,KLC1,0|1,1,0.5,2,28|31,0.0,0.0,0.0,0.0,0.0,-133.25,0.02,0.65,
XDCAF16,MFAP1,MFAP1,1|0,1,0.5,2,10|11,0.0,0.0,0.0,0.0,0.0,-48.27,0.05,0.65,
XDCAF16,SRP68,SRP68,2|6,8,4.0,2,55|43,0.0,0.0,0.0,0.0,0.0,-210.75,0.08,0.65,
XDCAF16,PAICS,PAICS,3|2,5,2.5,2,29|28,0.0,0.0,0.0,0.0,0.0,-119.95,0.09,0.65,
XDCAF16,PPP1R18,PPP1R18,2|0,2,1.0,2,12|15,0.0,0.0,0.0,0.0,0.0,-61.64,0.07,0.65,
XDCAF16,SOAT1,SOAT1,0|1,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-5.01,1.0,0.65,
XDCAF16,NEDD8,NEDD8,0|3,3,1.5,2,4|3,0.0,0.0,0.0,0.0,0.0,-17.34,0.43,0.65,
XDCAF16,NASP,NASP,2|5,7,3.5,2,51|58,0.0,0.0,0.0,0.0,0.0,-235.33,0.06,0.65,
XDCAF16,LASP1,LASP1,1|0,1,0.5,2,17|19,0.0,0.0,0.0,0.0,0.0,-81.73,0.03,0.65,
XDCAF16,MAP2K3,MAP2K3,0|2,2,1.0,2,5|0,0.0,0.0,0.0,0.0,0.0,-12.45,0.4,0.65,
XDCAF16,NUDC,NUDC,2|2,4,2.0,2,32|27,0.0,0.0,0.0,0.0,0.0,-124.36,0.07,0.65,
XDCAF16,ESYT1,ESYT1,0|1,1,0.5,2,63|71,0.0,0.0,0.0,0.0,0.0,-301.58,0.01,0.65,
XDCAF16,PEA15,PEA15,0|1,1,0.5,2,6|13,0.0,0.0,0.0,0.0,0.0,-43.47,0.05,0.65,
XDCAF16,NUMBL,NUMBL,1|2,3,1.5,2,14|16,0.0,0.0,0.0,0.0,0.0,-64.21,0.1,0.65,
XDCAF16,RBMX,RBMX,0|3,3,1.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.02,0.6,0.52,
XDCAF16,PPP1R13L,PPP1R13L,0|1,1,0.5,2,16|18,0.0,0.0,0.0,0.0,0.0,-77.26,0.03,0.65,
XDCAF16,EEF2,EEF2,2|7,9,4.5,2,37|38,0.0,0.0,0.0,0.0,0.0,-159.76,0.12,0.65,
XDCAF16,USP24,USP24,0|1,1,0.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-17.34,0.14,0.65,
XDCAF16,STRAP,STRAP,4|3,7,3.5,2,29|25,0.0,0.0,0.0,0.0,0.0,-109.72,0.13,0.65,
XDCAF16,PLEKHA5,PLEKHA5,8|10,18,9.0,2,52|52,0.0,0.0,0.0,0.0,0.0,-201.95,0.17,0.65,
XDCAF16,ARFGAP1,ARFGAP1,2|1,3,1.5,2,34|41,0.0,0.0,0.0,0.0,0.0,-164.1,0.04,0.65,
XDCAF16,RUVBL1,RUVBL1,2|5,7,3.5,2,29|24,0.0,0.0,0.0,0.0,0.0,-111.13,0.13,0.65,
XDCAF16,U2AF2,U2AF2,0|1,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-15.11,0.17,0.65,
XDCAF16,ZNF185,ZNF185,4|2,6,3.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-126.56,0.1,0.65,
XDCAF16,PCNP,PCNP,1|2,3,1.5,2,13|15,0.0,0.0,0.0,0.0,0.0,-59.82,0.11,0.65,
XDCAF16,MRE11A,MRE11A,24|27,51,25.5,2,50|52,0.0,0.0,0.0,0.0,0.0,-156.2,0.5,0.65,
XDCAF16,MYH9,MYH9,5|7,12,6.0,2,294|318,0.0,0.0,0.0,0.0,0.0,,0.02,0.65,
XDCAF16,RANBP2,RANBP2,0|1,1,0.5,2,172|164,0.0,0.0,0.0,0.0,0.0,,0.0,0.65,
XDCAF16,HN1L,HN1L,1|1,2,1.0,2,18|15,0.0,0.0,0.0,0.0,0.0,-70.83,0.06,0.65,
XDCAF16,KEAP1,KEAP1,8|18,26,13.0,2,3|4,0.51,1.0,0.51,1.0,0.51,-4.17,3.71,0.1,
XDCAF16,RPS3A,RPS3A,3|5,8,4.0,2,18|18,0.0,0.0,0.0,0.0,0.0,-70.64,0.22,0.65,
XDCAF16,RPA1,RPA1,0|2,2,1.0,2,16|16,0.0,0.0,0.0,0.0,0.0,-72.79,0.06,0.65,
XDCAF16,DYNC1H1,DYNC1H1,0|1,1,0.5,2,29|36,0.0,0.0,0.0,0.0,0.0,-146.7,0.02,0.65,
XDCAF16,CALD1,CALD1,4|5,9,4.5,2,41|32,0.0,0.0,0.0,0.0,0.0,-147.86,0.12,0.65,
XDCAF16,CSTF2,CSTF2,0|1,1,0.5,2,29|30,0.0,0.0,0.0,0.0,0.0,-133.25,0.02,0.65,
XDCAF16,CUL4A,CUL4A,6|13,19,9.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.87,95.0,0.0,
XDCAF16,POU2F2,POU2F2,2|0,2,1.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-17.34,0.29,0.65,
XDCAF16,PCCB,PCCB,0|2,2,1.0,2,1|0,0.06,0.11,0.06,0.11,0.06,-5.01,2.0,0.35,
XDCAF16,CCNT1,CCNT1,0|1,1,0.5,2,17|16,0.0,0.0,0.0,0.0,0.0,-75.04,0.03,0.65,
XDCAF16,SUGT1,SUGT1,0|1,1,0.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-72.79,0.03,0.65,
XDCAF16,FAM50A,FAM50A,0|1,1,0.5,2,9|9,0.0,0.0,0.0,0.0,0.0,-41.58,0.06,0.65,
XDCAF16,ACOT1,ACOT1,1|2,3,1.5,2,33|32,0.0,0.0,0.0,0.0,0.0,-141.81,0.05,0.65,
XDCAF16,LIMA1,LIMA1,2|6,8,4.0,2,52|52,0.0,0.0,0.0,0.0,0.0,-224.19,0.08,0.65,
XDCAF16,NUCKS1,NUCKS1,1|0,1,0.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-19.47,0.12,0.65,
XDCAF16,HIST3H3,HIST3H3,5|6,11,5.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-8.23,1.57,0.5,
XDCAF16,HSPH1,HSPH1,0|1,1,0.5,2,36|42,0.0,0.0,0.0,0.0,0.0,-175.85,0.01,0.65,
XDCAF16,UBAP2L,UBAP2L,2|1,3,1.5,2,33|33,0.0,0.0,0.0,0.0,0.0,-144.03,0.05,0.65,
XDCAF16,JUP,JUP,0|4,4,2.0,2,5|7,0.0,0.0,0.0,0.0,0.0,-28.27,0.33,0.65,
XDCAF16,PPP2R5D,PPP2R5D,0|5,5,2.5,2,5|7,0.0,0.0,0.0,0.0,0.0,-28.27,0.42,0.65,
XDCAF16,ACACA,ACACA,282|339,621,310.5,2,165|182,0.0,0.0,0.0,0.0,0.0,-210.63,1.79,0.61,
XDCAF16,RPS23,RPS23,1|0,1,0.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-13.02,0.2,0.65,
XDCAF16,ACACB,ACACB,16|33,49,24.5,2,4|1,0.99,1.0,0.99,1.0,0.99,3.78,9.8,0.0,
XDCAF16,PPIA,PPIA,0|1,1,0.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-28.27,0.08,0.65,
XDCAF16,CORO1B,CORO1B,22|26,48,24.0,2,60|61,0.0,0.0,0.0,0.0,0.0,-199.54,0.4,0.65,
XDCAF16,CHORDC1,CHORDC1,1|1,2,1.0,2,22|18,0.0,0.0,0.0,0.0,0.0,-86.28,0.05,0.65,
XDCAF16,A0A222,A0A222,81|125,206,103.0,2,1769|1807,0.0,0.0,0.0,0.0,0.0,,0.06,0.65,
XDCAF16,PRRC2A,PRRC2A,0|2,2,1.0,2,38|42,0.0,0.0,0.0,0.0,0.0,-180.34,0.03,0.65,
XDCAF16,MAGED2,MAGED2,0|1,1,0.5,2,23|19,0.0,0.0,0.0,0.0,0.0,-95.16,0.02,0.65,
XDCAF16,SLC4A7,SLC4A7,0|1,1,0.5,2,8|9,0.0,0.0,0.0,0.0,0.0,-39.38,0.06,0.65,
