,Bait,Prey Gene,Saint Score,log2FC
139,DCAF16,LARP1,0.0,-2.059
140,DCAF16,DHX29,0.0,-6.644
141,DCAF16,DDX42,0.0,-5.059
142,DCAF16,KLC1,0.0,-5.644
143,DCAF16,MFAP1,0.0,-4.322
144,DCAF16,SRP68,0.0,-3.644
145,DCAF16,PAICS,0.0,-3.474
146,DCAF16,PPP1R18,0.0,-3.837
147,DCAF16,SOAT1,0.0,0.0
148,DCAF16,NEDD8,0.0,-1.218
149,DCAF16,NASP,0.0,-4.059
150,DCAF16,LASP1,0.0,-5.059
151,DCAF16,MAP2K3,0.0,-1.322
152,DCAF16,NUDC,0.0,-3.837
153,DCAF16,ESYT1,0.0,-6.644
154,DCAF16,PEA15,0.0,-4.322
155,DCAF16,NUMBL,0.0,-3.322
156,DCAF16,RBMX,0.0,-0.737
157,DCAF16,PPP1R13L,0.0,-5.059
158,DCAF16,EEF2,0.0,-3.059
159,DCAF16,USP24,0.0,-2.837
160,DCAF16,STRAP,0.0,-2.943
161,DCAF16,PLEKHA5,0.0,-2.556
162,DCAF16,ARFGAP1,0.0,-4.644
163,DCAF16,RUVBL1,0.0,-2.943
164,DCAF16,U2AF2,0.0,-2.556
165,DCAF16,ZNF185,0.0,-3.322
166,DCAF16,PCNP,0.0,-3.184
167,DCAF16,MRE11A,0.0,-1.0
168,DCAF16,MYH9,0.0,-5.644
169,DCAF16,RANBP2,0.0,0.0
170,DCAF16,HN1L,0.0,-4.059
171,DCAF16,KEAP1,0.51,1.891
172,DCAF16,RPS3A,0.0,-2.184
173,DCAF16,RPA1,0.0,-4.059
174,DCAF16,DYNC1H1,0.0,-5.644
175,DCAF16,CALD1,0.0,-3.059
176,DCAF16,CSTF2,0.0,-5.644
177,DCAF16,CUL4A,1.0,6.57
178,DCAF16,POU2F2,0.0,-1.786
179,DCAF16,PCCB,0.06,1.0
180,DCAF16,CCNT1,0.0,-5.059
181,DCAF16,SUGT1,0.0,-5.059
182,DCAF16,FAM50A,0.0,-4.059
183,DCAF16,ACOT1,0.0,-4.322
184,DCAF16,LIMA1,0.0,-3.644
185,DCAF16,NUCKS1,0.0,-3.059
186,DCAF16,HIST3H3,0.0,0.651
187,DCAF16,HSPH1,0.0,-6.644
188,DCAF16,UBAP2L,0.0,-4.322
189,DCAF16,JUP,0.0,-1.599
190,DCAF16,PPP2R5D,0.0,-1.252
191,DCAF16,ACACA,0.0,0.84
192,DCAF16,RPS23,0.0,-2.322
193,DCAF16,ACACB,0.99,3.293
194,DCAF16,PPIA,0.0,-3.644
195,DCAF16,CORO1B,0.0,-1.322
196,DCAF16,CHORDC1,0.0,-4.322
197,DCAF16,A0A222,0.0,-4.059
198,DCAF16,PRRC2A,0.0,-5.059
199,DCAF16,MAGED2,0.0,-5.644
200,DCAF16,SLC4A7,0.0,-4.059
201,DCAF16,UBC,0.0,-0.578
202,DCAF16,ELP4,0.0,-2.943
203,DCAF16,DEK,0.0,0.0
204,DCAF16,CD2AP,0.0,-2.556
205,DCAF16,PCBP2,0.0,-3.474
206,DCAF16,PCBP1,0.0,-2.474
207,DCAF16,ZBTB33,0.0,-3.184
208,DCAF16,SERPINB12,0.0,0.0
209,DCAF16,FAM91A1,0.0,-5.644
210,DCAF16,RBM27,0.0,-6.644
211,DCAF16,C11ORF49,0.0,-0.12
212,DCAF16,NES,0.0,-6.644
213,DCAF16,WWOX,0.0,-1.69
214,DCAF16,TXNL1,0.0,0.903
215,DCAF16,NGFRAP1,0.0,-1.599
216,DCAF16,EZR,0.0,-3.474
217,DCAF16,SRSF11,0.0,-2.737
218,DCAF16,NOB1,0.0,-3.184
219,DCAF16,DUS2,0.0,-2.837
220,DCAF16,WIPI2,0.0,-3.322
221,DCAF16,IFIT5,0.0,-3.059
222,DCAF16,CCT8,0.0,-0.69
223,DCAF16,CCT2,0.0,-2.737
224,DCAF16,EFTUD2,0.0,-2.252
225,DCAF16,PDLIM4,0.0,-1.474
226,DCAF16,PDLIM5,0.0,-3.644
227,DCAF16,MCCC1,0.0,0.251
228,DCAF16,FLNA,1.0,5.524
229,DCAF16,FLNC,0.0,-6.644
230,DCAF16,KRT18,0.0,-2.644
231,DCAF16,GIGYF2,0.0,-3.474
232,DCAF16,CACNA1D,0.0,-2.0
233,DCAF16,HIST1H2BN,0.0,-2.322
234,DCAF16,POLH,0.0,-1.599
235,DCAF16,RBM10,0.0,-6.644
236,DCAF16,SAP30BP,0.0,-2.396
237,DCAF16,MXRA5,0.0,-1.0
238,DCAF16,PSMD4,0.0,-2.474
239,DCAF16,PSMD2,0.0,-4.322
240,DCAF16,CPSF3,0.0,-4.059
241,DCAF16,EIF2S1,0.0,-2.737
242,DCAF16,RTN4,0.0,-4.059
243,DCAF16,ABR,0.0,-1.599
244,DCAF16,COPS7B,0.0,0.0
245,DCAF16,COPS7A,1.0,5.209
246,DCAF16,RAN,0.0,-1.69
247,DCAF16,LPP,0.0,-4.322
248,DCAF16,ARID1A,0.0,0.0
249,DCAF16,ZNF280C,0.0,-2.0
250,DCAF16,VIM,0.0,-4.322
251,DCAF16,SNX1,0.0,-5.644
252,DCAF16,MKL2,0.0,-1.12
253,DCAF16,PKM,0.0,-3.322
254,DCAF16,EIF4H,0.0,-1.218
