,Bait,Prey Gene,Saint Score,log2FC
0,DCAF13,HIST1H4A,0.0,-0.5777669993169522
1,DCAF13,HSPA6,0.0,-0.3219280948873623
2,DCAF13,HSPA5,0.0,-3.643856189774725
3,DCAF13,PIK3CB,0.16,1.0
4,DCAF13,DHX9,0.0,-5.058893689053568
5,DCAF13,HSPA8,0.0,-1.0588936890535685
6,DCAF13,TCOF1,0.0,-0.8109661756099832
7,DCAF13,PPP2R2A,0.99,5.491853096329675
8,DCAF13,MAZ,0.0,0.0
9,DCAF13,NOP2,0.0,-3.0588936890535687
10,DCAF13,CSDE1,0.0,-5.643856189774724
11,DCAF13,TIPRL,0.0,-3.8365012677171206
12,DCAF13,ANAPC1,0.0,-4.321928094887363
13,DCAF13,HLCS,0.0,-1.8889686876112561
14,DCAF13,EXOSC10,0.0,-1.3959286763311392
15,DCAF13,ARF3,0.0,-3.643856189774725
16,DCAF13,EEF1A1,0.0,-1.8365012677171204
17,DCAF13,MAGEA4,0.0,-1.8889686876112561
18,DCAF13,ARHGEF17,0.05,0.0
19,DCAF13,CDCA2,0.0,-1.0
20,DCAF13,PNN,0.0,-3.473931188332412
21,DCAF13,COPG2,0.0,-6.643856189774724
22,DCAF13,THOC2,0.0,-4.321928094887363
23,DCAF13,PAK1,0.0,-1.5994620704162712
24,DCAF13,DPYSL2,0.0,-6.643856189774724
25,DCAF13,EPS8L2,0.0,-2.473931188332412
26,DCAF13,AZGP1,0.49,3.9068905956085187
27,DCAF13,CALML5,0.5,5.906890595608519
28,DCAF13,PFN2,0.1,1.1953475983222193
29,DCAF13,ATP5A1,0.0,-2.0
30,DCAF13,RPLP2,0.0,-2.8365012677171206
31,DCAF13,TPM3,0.0,-2.321928094887362
32,DCAF13,SNRPA1,0.0,-5.058893689053568
33,DCAF13,MTMR14,0.71,1.925999418556223
34,DCAF13,CELSR2,0.0,0.0
35,DCAF13,TCP1,1.0,2.2234225499349374
36,DCAF13,PRDX6,0.0,-2.5563933485243853
37,DCAF13,PRDX3,0.0,0.2630344058337938
38,DCAF13,PRDX2,0.49,4.321928094887363
39,DCAF13,PRDX1,0.0,0.12432813500220177
40,DCAF13,CCT6A,0.0,-2.0
41,DCAF13,CROCC,0.02,0.41142624572646497
42,DCAF13,VCP,0.0,-2.321928094887362
43,DCAF13,GSDMA,0.5,4.321928094887363
44,DCAF13,DCD,0.95,4.643856189774724
45,DCAF13,SLC25A5,0.0,-1.6438561897747246
46,DCAF13,COIL,0.0,-4.058893689053568
47,DCAF13,GAPDH,0.01,0.16349873228287956
48,DCAF13,KPRP,0.95,6.965784284662087
49,DCAF13,ECM29,0.0,-1.0
50,DCAF13,NNMT,0.0,-1.0
51,DCAF13,RPS3,0.27,1.0
52,DCAF13,RPS2,0.0,-3.0588936890535687
53,DCAF13,VDAC2,0.0,-3.8365012677171206
54,DCAF13,DSG1,0.94,4.643856189774724
55,DCAF13,XP32,0.49,4.321928094887363
56,DCAF13,LGALS1,0.98,2.9068905956085187
57,DCAF13,LGALS7,0.5,5.129283016944966
58,DCAF13,KIAA1524,0.0,-6.643856189774724
59,DCAF13,RPL24,0.0,-3.473931188332412
60,DCAF13,NAP1L4,0.0,-2.1844245711374275
61,DCAF13,PLIN3,0.0,-5.643856189774724
62,DCAF13,HSP90AB1,0.0,-0.7612131404128835
63,DCAF13,URI1,0.0,-2.321928094887362
64,DCAF13,EEF1G,0.0,-3.643856189774725
65,DCAF13,EEF1D,0.0,-4.321928094887363
66,DCAF13,RPL8,0.0,-0.4150374992788438
67,DCAF13,RPL4,0.0,-0.5353317329965557
68,DCAF13,FEN1,0.0,-3.8365012677171206
69,DCAF13,CHD7,0.0,-5.643856189774724
70,DCAF13,SKIV2L,0.0,-1.5994620704162712
71,DCAF13,VBP1,0.13,1.0
72,DCAF13,RPL6,0.0,-3.0588936890535687
73,DCAF13,MKI67,0.0,-1.6896598793878495
74,DCAF13,HIST1H2AG,0.0,-0.4941090702700427
75,DCAF13,NACC1,0.0,-3.643856189774725
76,DCAF13,PCCA,0.0,0.765534746362977
77,DCAF13,SRFBP1,0.0,-5.058893689053568
78,DCAF13,CAPZB,0.0,-0.7612131404128835
79,DCAF13,SIRT1,0.45,1.7355221772965375
80,DCAF13,HSP90B1,0.0,0.0
81,DCAF13,STIP1,0.0,-3.321928094887362
82,DCAF13,DSP,0.82,6.584962500721156
83,DCAF13,GLMN,0.0,-2.0
84,DCAF13,ARPC4,0.0,0.0
85,DCAF13,PDAP1,0.0,-3.473931188332412
86,DCAF13,ZNF638,0.0,-6.643856189774724
87,DCAF13,CTTN,0.0,-5.643856189774724
88,DCAF13,EIF2S2,0.0,-2.321928094887362
89,DCAF13,DDX10,0.0,-3.1844245711374275
90,DCAF13,CTSB,0.0,-1.3219280948873622
91,DCAF13,RPL14,0.0,-2.321928094887362
92,DCAF13,IFT172,0.0,-1.5994620704162712
93,DCAF13,NCL,0.0,-1.7858751946471527
94,DCAF13,TGM1,0.49,3.9068905956085187
95,DCAF13,TGM3,0.5,5.906890595608519
96,DCAF13,RPL12,0.45,3.9068905956085187
97,DCAF13,DHRS2,0.08,1.0
98,DCAF13,TPR,0.0,-2.0
99,DCAF13,TXNDC12,0.45,3.9068905956085187
100,DCAF13,SET,0.0,-1.0
101,DCAF13,H1F0,0.32,1.584962500721156
102,DCAF13,HNRNPA3,0.0,-3.8365012677171206
103,DCAF13,HNRNPA0,0.0,-2.8365012677171206
104,DCAF13,HNRNPA1,0.0,-3.321928094887362
105,DCAF13,U2SURP,0.0,-5.058893689053568
106,DCAF13,ENO1,0.0,-2.2515387669959646
107,DCAF13,CHAMP1,0.0,-6.643856189774724
108,DCAF13,SF3B1,0.0,-6.643856189774724
109,DCAF13,SF3B2,0.0,-3.8365012677171206
110,DCAF13,LMNA,0.0,-1.3959286763311392
111,DCAF13,GSTP1,0.45,3.321928094887362
112,DCAF13,AHCTF1,0.0,-5.643856189774724
113,DCAF13,IARS,0.0,0.0
114,DCAF13,HAL,0.5,4.321928094887363
115,DCAF13,CTSD,0.49,3.9068905956085187
116,DCAF13,RPL17,0.23,1.0
117,DCAF13,RPL10,0.0,-2.8365012677171206
118,DCAF13,RPL11,0.0,1.0
119,DCAF13,RPL13,0.0,-0.8109661756099832
120,DCAF13,MIF,0.0,0.0
121,DCAF13,RPL18,0.05,0.0
122,DCAF13,B7ZB17,0.0,0.0
123,DCAF13,INPP5A,0.0,-1.0
124,DCAF13,PES1,0.0,-2.8365012677171206
125,DCAF13,CXORF56,0.0,-4.643856189774724
126,DCAF13,AHNAK,0.0,-2.395928676331139
127,DCAF13,TUBB3,0.0,-2.321928094887362
128,DCAF13,SFPQ,0.0,-5.643856189774724
129,DCAF13,UBE2O,0.0,-1.736965594166206
130,DCAF13,SEC14L1,0.33,2.0
131,DCAF13,RPL18A,0.0,-0.4150374992788438
132,DCAF13,UPF2,0.0,-2.0
133,DCAF13,VCPIP1,0.0,0.0
134,DCAF13,THRAP3,0.0,-4.321928094887363
135,DCAF13,NCCRP1,0.49,3.9068905956085187
136,DCAF13,DCAF13,1.0,8.876516946565
137,DCAF13,BLMH,0.45,3.321928094887362
138,DCAF13,EFHD2,0.0,-3.643856189774725
139,DCAF13,EIF5,0.0,-3.1844245711374275
140,DCAF13,HIST2H2BF,0.0,-1.5994620704162712
141,DCAF13,TLN1,0.0,-6.643856189774724
142,DCAF13,ANXA2,0.0,-0.7369655941662062
143,DCAF13,RREB1,0.0,-2.321928094887362
144,DCAF13,DSC3,0.49,3.9068905956085187
145,DCAF13,DSC1,0.95,6.022367813028454
146,DCAF13,DDX3X,0.0,-6.643856189774724
147,DCAF13,DDX5,0.0,-2.321928094887362
148,DCAF13,STMN1,0.0,-3.0588936890535687
149,DCAF13,PRSS35,0.32,1.584962500721156
150,DCAF13,NACA,0.0,-1.3959286763311392
151,DCAF13,SART3,0.0,-3.8365012677171206
152,DCAF13,SART1,0.0,-3.8365012677171206
153,DCAF13,TOX4,0.0,-2.9434164716336326
154,DCAF13,IPO7,0.0,-0.3959286763311392
155,DCAF13,NAP1L1,0.0,-1.1202942337177118
156,DCAF13,PPP1R12B,0.0,0.0
157,DCAF13,NUMA1,0.0,-5.643856189774724
158,DCAF13,HSPA1A,0.0,-0.888968687611256
159,DCAF13,HCFC1,0.0,-2.9434164716336326
160,DCAF13,CPNE3,0.0,-3.1844245711374275
161,DCAF13,PXN,0.0,-5.643856189774724
162,DCAF13,USP14,0.0,-5.643856189774724
163,DCAF13,NPM1,0.0,-1.2515387669959646
164,DCAF13,UNC45A,0.0,-4.643856189774724
165,DCAF13,AHNAK2,0.0,-5.058893689053568
166,DCAF13,CRKL,0.0,-1.8889686876112561
167,DCAF13,ZFYVE16,0.0,-4.643856189774724
168,DCAF13,STK38L,0.0,0.0
169,DCAF13,MYH14,0.0,-2.0
170,DCAF13,S100A9,0.5,6.022367813028454
171,DCAF13,S100A8,0.5,5.643856189774724
172,DCAF13,S100A7,0.5,4.321928094887363
173,DCAF13,NASP,0.0,-4.058893689053568
174,DCAF13,SCAF4,0.0,-3.1844245711374275
175,DCAF13,NAA35,0.0,-2.8365012677171206
176,DCAF13,CAT,0.49,3.9068905956085187
177,DCAF13,NUDC,0.0,0.8718436485093178
178,DCAF13,EXOC3,0.0,-3.321928094887362
179,DCAF13,EEF2,0.0,-2.2515387669959646
180,DCAF13,USP24,0.0,-2.8365012677171206
181,DCAF13,STRAP,0.0,-4.643856189774724
182,DCAF13,SSH3,0.0,-4.321928094887363
183,DCAF13,CENPT,0.0,-1.0
184,DCAF13,SFN,0.5,4.321928094887363
185,DCAF13,ANXA1,0.0,-4.058893689053568
186,DCAF13,RUVBL1,0.0,-5.643856189774724
187,DCAF13,NEK9,0.0,-4.058893689053568
188,DCAF13,ZNF185,0.0,-4.643856189774724
189,DCAF13,ALYREF,0.0,-2.321928094887362
190,DCAF13,MTHFD1,0.0,-2.5563933485243853
191,DCAF13,PCNP,0.0,-1.7858751946471527
192,DCAF13,NUDCD3,0.0,-3.643856189774725
193,DCAF13,TCERG1,0.0,-4.321928094887363
194,DCAF13,MRE11A,0.0,-2.5563933485243853
195,DCAF13,MYH9,0.0,-5.643856189774724
196,DCAF13,STAB1,0.0,-1.0
197,DCAF13,YWHAZ,0.0,-2.0
198,DCAF13,YWHAB,0.0,-2.1202942337177118
199,DCAF13,BMS1,0.0,-4.321928094887363
200,DCAF13,CALD1,0.0,-6.643856189774724
201,DCAF13,ABI1,0.0,-3.8365012677171206
202,DCAF13,BOLA2,0.01,0.5849625007211562
203,DCAF13,PCCB,1.0,4.169925001442312
204,DCAF13,EPPK1,0.0,-1.0
205,DCAF13,SUGT1,0.0,-3.321928094887362
206,DCAF13,ACOT1,0.0,-4.058893689053568
207,DCAF13,HIST3H3,0.0,0.18903382439001684
208,DCAF13,HSPH1,0.0,-6.643856189774724
209,DCAF13,JUP,0.5,2.0874628412503395
210,DCAF13,JMJD1C,0.0,-6.643856189774724
211,DCAF13,TCHP,0.0,-0.5777669993169522
212,DCAF13,CTNND1,0.0,-5.058893689053568
213,DCAF13,GNB2L1,1.0,3.700439718141092
214,DCAF13,ACACA,0.0,0.6780719051126377
215,DCAF13,RPS23,0.0,-0.3219280948873623
216,DCAF13,RPS20,0.02,0.41142624572646497
217,DCAF13,RPS21,0.0,0.0
218,DCAF13,SON,0.0,-3.321928094887362
219,DCAF13,PPIA,0.0,-0.12029423371771175
220,DCAF13,CORO1B,0.0,-3.473931188332412
221,DCAF13,CHORDC1,0.0,-4.321928094887363
222,DCAF13,HNRNPA2B1,0.0,-2.736965594166206
223,DCAF13,A0A222,0.0,-5.058893689053568
224,DCAF13,YWHAQ,0.0,-1.0
225,DCAF13,PIH1D1,0.0,-3.8365012677171206
226,DCAF13,EVC2,0.0,3.321928094887362
227,DCAF13,S100A14,0.5,4.321928094887363
228,DCAF13,S100A16,0.45,3.321928094887362
229,DCAF13,NOSIP,0.0,-1.5994620704162712
230,DCAF13,SERPINB3,0.5,3.700439718141092
231,DCAF13,SERPINB5,0.0,0.0
232,DCAF13,UBC,0.0,-0.9159357352115255
233,DCAF13,DEK,0.16,1.0
234,DCAF13,CD2AP,0.0,-4.643856189774724
235,DCAF13,PCBP2,0.0,-4.058893689053568
236,DCAF13,PCBP1,0.0,-1.9434164716336324
237,DCAF13,ZBTB33,0.0,-2.321928094887362
238,DCAF13,SERPINB12,0.48,2.584962500721156
239,DCAF13,PLEC,0.0,-6.643856189774724
240,DCAF13,IPO5,0.91,4.321928094887363
241,DCAF13,CSTF2T,0.0,-1.7858751946471527
242,DCAF13,C11ORF49,0.0,-2.0
243,DCAF13,HNRNPH3,0.0,-1.5994620704162712
244,DCAF13,NES,0.0,-6.643856189774724
245,DCAF13,PFDN2,0.16,1.263034405833794
246,DCAF13,PFDN6,1.0,6.569855608330948
247,DCAF13,RPS12,0.95,5.129283016944966
248,DCAF13,RPS16,1.0,5.906890595608519
249,DCAF13,TXN,0.99,5.321928094887363
250,DCAF13,TXNL1,0.0,-0.4540316308947075
251,DCAF13,ACTN1,0.0,-5.643856189774724
252,DCAF13,EZR,0.0,-6.643856189774724
253,DCAF13,FKBP4,0.0,-1.3584539709124763
254,DCAF13,SRSF11,0.0,-2.473931188332412
255,DCAF13,WIPI2,0.0,-3.0588936890535687
256,DCAF13,IWS1,0.0,-2.321928094887362
257,DCAF13,ABLIM1,0.0,-5.058893689053568
258,DCAF13,SNAP25,0.0,0.0
259,DCAF13,ATP6V1A,0.0,-5.058893689053568
260,DCAF13,CCT8,0.0,-0.7612131404128835
261,DCAF13,CCT2,0.0,0.6229303509201767
262,DCAF13,CCT5,0.45,3.321928094887362
263,DCAF13,PDLIM4,0.0,-3.473931188332412
264,DCAF13,GDI2,0.49,3.9068905956085187
265,DCAF13,MCCC1,0.0,0.16349873228287956
266,DCAF13,FLNA,1.0,5.376776571882982
267,DCAF13,FLNC,0.0,-6.643856189774724
268,DCAF13,EIF4A1,0.0,-2.2515387669959646
269,DCAF13,KRT18,0.0,-4.321928094887363
270,DCAF13,GIGYF2,0.0,-4.643856189774724
271,DCAF13,CACNA1D,0.0,-2.473931188332412
272,DCAF13,RBM11,0.45,3.9068905956085187
273,DCAF13,SAP30BP,0.0,-2.5563933485243853
274,DCAF13,F8,0.16,1.0
275,DCAF13,A2ML1,0.0,-1.5994620704162712
276,DCAF13,PKP1,0.5,6.129283016944966
277,DCAF13,TUBA3E,0.0,-2.5563933485243853
278,DCAF13,RAN,0.0,-2.736965594166206
279,DCAF13,UTP14A,0.65,1.5509006646475232
280,DCAF13,ARID1A,0.0,-0.7369655941662062
281,DCAF13,VIM,0.0,-5.058893689053568
282,DCAF13,SNX1,0.0,-5.058893689053568
283,DCAF13,FTSJ3,0.0,-1.0892673380970874
284,DCAF13,MKL2,0.0,-1.286304185156641
285,DCAF13,PKM,0.0,-0.7858751946471527
286,DCAF13,GALNT5,0.0,0.0
287,DCAF13,EIF4B,0.0,-6.643856189774724
288,DCAF13,ZBTB21,0.0,-3.1844245711374275
289,DCAF13,TUBB,0.0,-1.434402824145775
290,DCAF13,FABP5,0.5,6.569855608330948
291,DCAF13,LCP1,0.0,-6.643856189774724
292,DCAF13,NLRP4,0.45,3.9068905956085187
293,DCAF13,NLRP7,0.0,-1.5994620704162712
294,DCAF13,HNRNPL,0.0,-2.5563933485243853
295,DCAF13,CSTB,0.14,1.3219280948873624
296,DCAF13,DUT,0.0,-3.0588936890535687
297,DCAF13,NAT10,0.0,-1.9434164716336324
298,DCAF13,HNRNPD,0.0,-2.9434164716336326
299,DCAF13,HNRNPF,0.0,-1.8365012677171204
300,DCAF13,AIM1L,0.39,1.3219280948873624
301,DCAF13,ZGRF1,0.01,0.0
302,DCAF13,NOTCH2,0.0,2.321928094887362
303,DCAF13,RAPGEF6,0.0,-4.643856189774724
304,DCAF13,RAPGEF2,0.0,0.0
305,DCAF13,TAGLN2,0.0,-2.9434164716336326
306,DCAF13,SEPTIN-7,0.0,-3.473931188332412
307,DCAF13,SEPTIN-9,0.0,-5.643856189774724
308,DCAF13,CRK,0.0,-2.395928676331139
309,DCAF13,PAGE2,0.0,-1.0
310,DCAF13,NONO,0.0,-3.1844245711374275
311,DCAF13,PC,0.0,0.7570232465074596
312,DCAF13,TRPM7,0.45,3.321928094887362
313,DCAF13,EIF3J,0.0,-3.1844245711374275
314,DCAF13,RPAP3,0.0,-3.321928094887362
315,DCAF13,STAT1,0.0,-6.643856189774724
316,DCAF13,USP9Y,0.0,-0.3219280948873623
317,DCAF13,MAP4,0.0,-4.058893689053568
318,DCAF13,PPL,1.0,5.643856189774724
319,DCAF13,HSPB1,0.0,-2.1202942337177118
320,DCAF13,CKAP5,0.0,-6.643856189774724
321,DCAF13,CASP14,0.5,5.129283016944966
322,DCAF13,ITSN1,0.0,-3.473931188332412
323,DCAF13,PTBP1,0.0,-4.321928094887363
324,DCAF13,TDP2,0.13,0.5849625007211562
325,DCAF13,XRN1,0.0,-6.643856189774724
326,DCAF13,BTN3A1,0.16,1.0
327,DCAF13,PREX1,0.19,1.3219280948873624
328,DCAF13,TUBA1C,0.0,-2.1202942337177118
329,DCAF13,S100A7L2,0.0,0.0
330,DCAF13,ARG1,0.5,5.321928094887363
331,DCAF13,G6PD,0.0,-5.058893689053568
