Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF11,HIST1H4A,HIST1H4A,5|13,18,9.0,2,6|4,0.09,0.18,0.09,0.18,0.09,-12.37,1.8,0.43,
XDCAF11,HSPA6,HSPA6,5|3,8,4.0,2,2|3,0.01,0.02,0.01,0.02,0.01,-6.45,1.6,0.5,
XDCAF11,HSPA5,HSPA5,18|21,39,19.5,2,29|32,0.0,0.0,0.0,0.0,0.0,-85.99,0.64,0.66,
XDCAF11,HSPA4,HSPA4,9|15,24,12.0,2,17|18,0.0,0.0,0.0,0.0,0.0,-52.7,0.69,0.66,
XDCAF11,HSPA9,HSPA9,0|3,3,1.5,2,1|2,0.02,0.05,0.02,0.05,0.02,-7.68,1.0,0.49,
XDCAF11,SSFA2,SSFA2,5|3,8,4.0,2,10|12,0.0,0.0,0.0,0.0,0.0,-39.73,0.36,0.66,
XDCAF11,NELFE,NELFE,1|0,1,0.5,2,24|22,0.0,0.0,0.0,0.0,0.0,-102.99,0.02,0.66,
XDCAF11,PIK3CA,PIK3CA,1|2,3,1.5,2,1|1,0.03,0.07,0.03,0.07,0.03,-4.07,1.5,0.47,
XDCAF11,COPRS,COPRS,1|0,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-13.98,0.17,0.66,
XDCAF11,CAMK4,CAMK4,0|2,2,1.0,2,3|7,0.0,0.0,0.0,0.0,0.0,-22.61,0.2,0.66,
XDCAF11,ZC3H15,ZC3H15,0|3,3,1.5,2,13|13,0.0,0.0,0.0,0.0,0.0,-58.27,0.12,0.66,
XDCAF11,ZC3H14,ZC3H14,1|1,2,1.0,2,20|30,0.0,0.0,0.0,0.0,0.0,-107.08,0.04,0.66,
XDCAF11,ABCD3,ABCD3,0|2,2,1.0,2,15|17,0.0,0.0,0.0,0.0,0.0,-71.67,0.06,0.66,
XDCAF11,DHX9,DHX9,5|16,21,10.5,2,66|58,0.0,0.0,0.0,0.0,0.0,-255.12,0.17,0.66,
XDCAF11,HSPA8,HSPA8,57|64,121,60.5,2,40|47,0.0,0.0,0.0,0.0,0.0,-72.95,1.39,0.66,
XDCAF11,TCOF1,TCOF1,2|3,5,2.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-7.93,1.0,0.57,
XDCAF11,NUP98,NUP98,6|2,8,4.0,2,34|38,0.0,0.0,0.0,0.0,0.0,-151.98,0.11,0.66,
XDCAF11,PPP2R2A,PPP2R2A,1|3,4,2.0,2,0|0,0.49,0.98,0.49,0.98,0.49,0.06,20.0,0.21,
XDCAF11,CEP85,CEP85,5|4,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.68,45.0,0.0,
XDCAF11,HNRNPDL,HNRNPDL,1|1,2,1.0,2,2|1,0.0,0.0,0.0,0.0,0.0,-5.87,0.67,0.66,
XDCAF11,ANKRD20A12P,ANKRD20A12P,2|1,3,1.5,2,1|2,0.01,0.01,0.01,0.01,0.01,-5.87,1.0,0.53,
XDCAF11,PARP14,PARP14,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.88,1.0,0.66,
XDCAF11,MAZ,MAZ,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.88,1.0,0.66,
XDCAF11,PARP10,PARP10,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-5.48,0.5,0.66,
XDCAF11,ACLY,ACLY,0|3,3,1.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-18.35,0.38,0.66,
XDCAF11,ATXN2L,ATXN2L,9|10,19,9.5,2,48|44,0.0,0.0,0.0,0.0,0.0,-171.82,0.21,0.66,
XDCAF11,ALDH3A2,ALDH3A2,18|16,34,17.0,2,5|4,0.99,1.0,0.99,1.0,0.99,3.61,3.78,0.0,
XDCAF11,NOP2,NOP2,0|1,1,0.5,2,18|17,0.0,0.0,0.0,0.0,0.0,-78.38,0.03,0.66,
XDCAF11,GTF3C5,GTF3C5,0|1,1,0.5,2,13|11,0.0,0.0,0.0,0.0,0.0,-53.81,0.04,0.66,
XDCAF11,SWAP70,SWAP70,8|12,20,10.0,2,33|41,0.0,0.0,0.0,0.0,0.0,-136.2,0.27,0.66,
XDCAF11,XPO1,XPO1,0|1,1,0.5,2,5|10,0.0,0.0,0.0,0.0,0.0,-33.68,0.07,0.66,
XDCAF11,CSDE1,CSDE1,40|40,80,40.0,2,46|52,0.0,0.0,0.0,0.0,0.0,-117.4,0.82,0.66,
XDCAF11,HBS1L,HBS1L,6|6,12,6.0,2,16|21,0.0,0.0,0.0,0.0,0.0,-63.47,0.32,0.66,
XDCAF11,TIPRL,TIPRL,16|11,27,13.5,2,29|30,0.0,0.0,0.0,0.0,0.0,-96.87,0.46,0.66,
XDCAF11,EPS15L1,EPS15L1,9|7,16,8.0,2,32|33,0.0,0.0,0.0,0.0,0.0,-119.87,0.25,0.66,
XDCAF11,C2ORF44,C2ORF44,1|2,3,1.5,2,0|1,0.14,0.28,0.14,0.28,0.14,-2.27,3.0,0.39,
XDCAF11,GART,GART,9|11,20,10.0,2,18|15,0.0,0.0,0.0,0.0,0.0,-48.75,0.61,0.66,
XDCAF11,RPS6KA1,RPS6KA1,4|5,9,4.5,2,21|18,0.0,0.0,0.0,0.0,0.0,-73.0,0.23,0.66,
XDCAF11,PPID,PPID,2|5,7,3.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-15.45,0.78,0.6,
XDCAF11,HLCS,HLCS,3|2,5,2.5,2,6|6,0.0,0.0,0.0,0.0,0.0,-21.44,0.42,0.66,
XDCAF11,PSMD11,PSMD11,5|8,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.36,65.0,0.0,
XDCAF11,PSMD12,PSMD12,12|11,23,11.5,2,6|2,0.22,0.29,0.22,0.29,0.22,-1.79,2.88,0.36,
XDCAF11,GIT1,GIT1,0|1,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.68,0.33,0.66,
XDCAF11,SERBP1,SERBP1,14|18,32,16.0,2,38|52,0.0,0.0,0.0,0.0,0.0,-153.52,0.36,0.66,
XDCAF11,TMEM199,TMEM199,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-11.9,0.2,0.66,
XDCAF11,NUP133,NUP133,1|2,3,1.5,2,10|22,0.0,0.0,0.0,0.0,0.0,-66.84,0.09,0.66,
XDCAF11,VAPB,VAPB,0|1,1,0.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-33.82,0.07,0.66,
XDCAF11,SHROOM2,SHROOM2,2|2,4,2.0,2,13|14,0.0,0.0,0.0,0.0,0.0,-53.19,0.15,0.66,
XDCAF11,SHROOM1,SHROOM1,0|2,2,1.0,2,1|0,0.14,0.28,0.14,0.28,0.14,-3.88,2.0,0.39,
XDCAF11,CYFIP1,CYFIP1,1|4,5,2.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-17.67,0.56,0.66,
XDCAF11,ARF3,ARF3,2|4,6,3.0,2,7|5,0.0,0.0,0.0,0.0,0.0,-21.44,0.5,0.66,
XDCAF11,PLRG1,PLRG1,2|1,3,1.5,2,12|15,0.0,0.0,0.0,0.0,0.0,-56.51,0.11,0.66,
XDCAF11,ARF4,ARF4,0|2,2,1.0,2,0|0,0.45,0.89,0.45,0.89,0.45,-2.44,10.0,0.26,
XDCAF11,ELMSAN1,ELMSAN1,0|1,1,0.5,2,8|9,0.0,0.0,0.0,0.0,0.0,-38.25,0.06,0.66,
