Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR59,HSPA6,HSPA6,0|2,2,1.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.65,0.4,0.7,
XWDR59,HSPA8,HSPA8,6|23,29,14.5,2,43|49,0.0,0.0,0.0,0.0,0.0,-182.06,0.32,0.7,
XWDR59,ZC3H13,ZC3H13,1|11,12,6.0,2,1|0,0.5,1.0,0.5,1.0,0.5,-3.02,12.0,0.13,
XWDR59,A0A669KBL0,A0A669KBL0,0|1,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-4.63,1.0,0.7,
XWDR59,DENND4C,DENND4C,1|0,1,0.5,2,29|25,0.0,0.0,0.0,0.0,0.0,-121.66,0.02,0.7,
XWDR59,TIPRL,TIPRL,0|5,5,2.5,2,34|31,0.0,0.0,0.0,0.0,0.0,-146.32,0.08,0.7,
XWDR59,HLCS,HLCS,0|1,1,0.5,2,6|7,0.0,0.0,0.0,0.0,0.0,-30.14,0.08,0.7,
XWDR59,SERBP1,SERBP1,0|1,1,0.5,2,36|51,0.0,0.0,0.0,0.0,0.0,-195.31,0.01,0.7,
XWDR59,MIOS,MIOS,8|30,38,19.0,2,0|1,1.0,1.0,1.0,1.0,1.0,6.82,38.0,0.0,
XWDR59,EEF1A1,EEF1A1,9|8,17,8.5,2,41|49,0.0,0.0,0.0,0.0,0.0,-171.29,0.19,0.7,
XWDR59,PNN,PNN,0|1,1,0.5,2,17|16,0.0,0.0,0.0,0.0,0.0,-74.66,0.03,0.7,
XWDR59,ADNP,ADNP,0|1,1,0.5,2,41|44,0.0,0.0,0.0,0.0,0.0,-191.19,0.01,0.7,
XWDR59,PPFIA4,PPFIA4,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.23,0.5,0.7,
XWDR59,PFN2,PFN2,2|2,4,2.0,2,4|4,0.0,0.0,0.0,0.0,0.0,-14.2,0.5,0.7,
XWDR59,TMEM217,TMEM217,1|0,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-5.99,0.5,0.7,
XWDR59,TCP1,TCP1,53|103,156,78.0,2,17|14,1.0,1.0,1.0,1.0,1.0,13.73,5.03,0.0,
XWDR59,GTF3C5,GTF3C5,0|1,1,0.5,2,14|12,0.0,0.0,0.0,0.0,0.0,-59.02,0.04,0.7,
XWDR59,PRDX6,PRDX6,0|1,1,0.5,2,11|12,0.0,0.0,0.0,0.0,0.0,-52.35,0.04,0.7,
XWDR59,PRDX1,PRDX1,8|3,11,5.5,2,25|29,0.0,0.0,0.0,0.0,0.0,-109.34,0.2,0.7,
XWDR59,CCDC168,CCDC168,1|0,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-5.99,0.5,0.7,
