,Bait,Prey Gene,Saint Score,log2FC
0,WDR59,HSPA6,0.0,-1.3219280948873622
1,WDR59,HSPA8,0.0,-1.6438561897747246
2,WDR59,ZC3H13,0.5,3.584962500721156
3,WDR59,A0A669KBL0,0.0,0.0
4,WDR59,DENND4C,0.0,-5.643856189774724
5,WDR59,TIPRL,0.0,-3.643856189774725
6,WDR59,HLCS,0.0,-3.643856189774725
7,WDR59,SERBP1,0.0,-6.643856189774724
8,WDR59,MIOS,1.0,5.247927513443585
9,WDR59,EEF1A1,0.0,-2.395928676331139
10,WDR59,PNN,0.0,-5.058893689053568
11,WDR59,ADNP,0.0,-6.643856189774724
12,WDR59,PPFIA4,0.0,-1.0
13,WDR59,PFN2,0.0,-1.0
14,WDR59,TMEM217,0.0,-1.0
15,WDR59,TCP1,1.0,2.3305584000308026
16,WDR59,GTF3C5,0.0,-4.643856189774724
17,WDR59,PRDX6,0.0,-4.643856189774724
18,WDR59,PRDX1,0.0,-2.321928094887362
19,WDR59,CCDC168,0.0,-1.0
20,WDR59,CCT6A,0.31,0.6415460290875237
21,WDR59,PI4K2B,0.08,1.0
22,WDR59,PPM1D,0.0,0.0
23,WDR59,C10ORF90,0.0,0.0
24,WDR59,BAG3,0.0,-5.058893689053568
25,WDR59,LGALS1,0.12,1.2203299548795556
26,WDR59,HN1,0.0,-3.643856189774725
27,WDR59,KIAA1524,0.0,-3.473931188332412
28,WDR59,HSP90AB1,0.0,-0.8109661756099832
29,WDR59,EIF4G2,0.0,-5.643856189774724
30,WDR59,EEF1D,0.0,-2.643856189774725
31,WDR59,WDR59,1.0,10.752380646552893
32,WDR59,FAT4,0.0,-0.7369655941662062
33,WDR59,TTC4,0.0,0.0
34,WDR59,ANKRD28,0.0,-3.8365012677171206
35,WDR59,VBP1,0.04,0.41142624572646497
36,WDR59,FAM120A,0.0,-4.643856189774724
37,WDR59,HIST1H1E,0.0,-1.3219280948873622
38,WDR59,HIST1H2AG,0.0,-3.1844245711374275
39,WDR59,SLC35A2,0.41,1.584962500721156
40,WDR59,SBF1,0.0,-1.0
41,WDR59,ZMYM4,0.02,0.0
42,WDR59,CD3EAP,0.0,0.0
43,WDR59,STIP1,0.0,-1.736965594166206
44,WDR59,WDR44,0.0,-5.643856189774724
45,WDR59,GLMN,0.0,-1.0
46,WDR59,PDAP1,0.0,-4.058893689053568
47,WDR59,GOLGA6A,0.02,0.5849625007211562
48,WDR59,NCOA3,0.0,0.0
49,WDR59,CAPZA1,0.0,-1.7858751946471527
50,WDR59,PRDM11,0.5,4.321928094887363
51,WDR59,LMO7,0.0,-6.643856189774724
52,WDR59,CTTN,0.0,-5.643856189774724
53,WDR59,DDX18,0.0,0.0
54,WDR59,C15ORF39,0.0,0.0
55,WDR59,IFT172,0.0,-0.8109661756099832
56,WDR59,BAZ1B,0.0,-6.643856189774724
57,WDR59,FASN,0.0,-4.321928094887363
58,WDR59,MIF,0.0,0.0
59,WDR59,SYNRG,0.0,-5.058893689053568
60,WDR59,LUC7L3,0.0,-1.0
61,WDR59,ZNF207,0.0,-1.5994620704162712
62,WDR59,AHNAK,0.0,-3.0588936890535687
63,WDR59,VCPIP1,0.0,-5.643856189774724
64,WDR59,IL18,0.0,-1.0
65,WDR59,DFNA5,0.0,-5.643856189774724
66,WDR59,EFHD2,0.0,-3.643856189774725
67,WDR59,EIF5,0.0,-3.1844245711374275
68,WDR59,ANKRD17,0.0,-6.643856189774724
69,WDR59,TLN2,0.0,-3.1844245711374275
70,WDR59,TLN1,0.0,0.0
71,WDR59,ANXA2,0.0,-1.9434164716336324
72,WDR59,RANGAP1,0.0,-5.058893689053568
73,WDR59,ADRBK1,0.08,1.0
74,WDR59,NACA,0.0,-4.058893689053568
75,WDR59,NAP1L1,0.0,-4.321928094887363
76,WDR59,HSPA1A,0.0,-0.888968687611256
77,WDR59,UNC45A,0.0,-6.643856189774724
78,WDR59,AHNAK2,0.0,0.0
79,WDR59,ZDHHC17,0.0,2.321928094887362
80,WDR59,CRKL,0.0,-3.643856189774725
81,WDR59,MYO18A,0.0,-2.0
82,WDR59,MAP2K3,0.0,-2.0
83,WDR59,NUDC,0.0,0.9107326619029126
84,WDR59,EEF2,0.0,-4.643856189774724
85,WDR59,CENPE,0.37,2.0
86,WDR59,ARFGAP1,0.0,-5.058893689053568
87,WDR59,RUVBL1,0.0,-2.321928094887362
88,WDR59,ZNF185,0.0,-3.8365012677171206
89,WDR59,CCDC6,0.0,-3.0588936890535687
90,WDR59,NUDCD3,0.0,-1.4739311883324124
91,WDR59,MRE11A,0.0,-2.0
92,WDR59,RANBP2,0.0,0.0
93,WDR59,HN1L,0.0,-5.058893689053568
94,WDR59,GTF2A1,0.0,-3.1844245711374275
95,WDR59,DYNC1H1,0.0,-5.058893689053568
96,WDR59,CALD1,0.0,-6.643856189774724
97,WDR59,CHST10,0.08,1.0
98,WDR59,VPS16,0.0,-1.5994620704162712
99,WDR59,SUGT1,0.0,-1.9434164716336324
100,WDR59,HSPH1,0.0,-6.643856189774724
101,WDR59,UBAP2L,0.0,-6.643856189774724
102,WDR59,JUP,0.0,-2.5563933485243853
103,WDR59,JMJD1C,0.0,-6.643856189774724
104,WDR59,ZNF532,0.0,0.0
105,WDR59,ACACA,0.0,0.3895668117627256
106,WDR59,RPS23,0.0,-1.3219280948873622
107,WDR59,MYEF2,0.0,0.0
108,WDR59,ACACB,0.0,-0.2688167584278
109,WDR59,PPIA,0.0,-3.643856189774725
110,WDR59,CORO1B,0.0,-2.2515387669959646
111,WDR59,COPG2,0.0,-5.058893689053568
112,WDR59,A0A222,0.0,-4.643856189774724
113,WDR59,UBC,0.0,-0.9159357352115255
114,WDR59,CD2AP,0.0,-4.643856189774724
115,WDR59,PCBP1,0.0,-3.643856189774725
116,WDR59,PLEC,0.0,-6.643856189774724
117,WDR59,EPHA2,0.0,-3.0588936890535687
118,WDR59,C11ORF49,0.0,-1.0
119,WDR59,HSP90AB2P,0.02,0.48542682717024166
120,WDR59,PFDN2,0.0,0.0
121,WDR59,PFDN6,0.5,4.643856189774724
122,WDR59,RRAGA,0.5,2.807354922057604
123,WDR59,TXNL1,0.0,-2.0
124,WDR59,NGFRAP1,0.0,-1.5994620704162712
125,WDR59,EZR,0.0,-5.058893689053568
126,WDR59,G3BP1,0.0,-5.643856189774724
127,WDR59,FKBP4,0.0,-1.8365012677171204
128,WDR59,SRSF11,0.0,-3.643856189774725
129,WDR59,PCCA,0.0,0.0
130,WDR59,DIAPH2,0.0,-4.321928094887363
131,WDR59,WIPI2,0.0,-4.058893689053568
132,WDR59,SNAP25,0.0,-1.0
133,WDR59,IFIT5,0.0,-5.643856189774724
134,WDR59,GEMIN5,0.0,-6.643856189774724
135,WDR59,CCT8,0.0,0.028569152196770916
136,WDR59,CCT2,0.42,1.2078928516413328
137,WDR59,PDLIM4,0.0,-2.321928094887362
138,WDR59,MCCC1,0.0,-0.4739311883324124
139,WDR59,FLNA,1.0,4.6904170955324656
140,WDR59,FLNC,0.0,-6.643856189774724
141,WDR59,KRT18,0.0,-4.643856189774724
142,WDR59,GIGYF2,0.0,-4.058893689053568
143,WDR59,CPSF3,0.0,-4.643856189774724
144,WDR59,NCK2,0.0,-2.321928094887362
145,WDR59,AASDH,0.0,-3.643856189774725
146,WDR59,VIM,0.0,-3.8365012677171206
147,WDR59,MKL2,0.0,-2.473931188332412
