Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR53,HIST1H4A,HIST1H4A,3|14,17,8.5,2,6|6,0.01,0.02,0.01,0.02,0.01,-19.55,1.42,0.58,
XWDR53,HSPA6,HSPA6,0|2,2,1.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-12.12,0.4,0.68,
XWDR53,HSPA5,HSPA5,0|2,2,1.0,2,29|32,0.0,0.0,0.0,0.0,0.0,-136.82,0.03,0.68,
XWDR53,HSPA8,HSPA8,16|36,52,26.0,2,44|51,0.0,0.0,0.0,0.0,0.0,-159.42,0.55,0.68,
XWDR53,DHX9,DHX9,3|12,15,7.5,2,66|57,0.0,0.0,0.0,0.0,0.0,-261.19,0.12,0.68,
XWDR53,PPP2R2A,PPP2R2A,1|8,9,4.5,2,0|0,0.5,1.0,0.5,1.0,0.5,-0.16,45.0,0.22,
XWDR53,ALDH3A2,ALDH3A2,0|1,1,0.5,2,5|5,0.0,0.0,0.0,0.0,0.0,-22.96,0.1,0.68,
XWDR53,SWAP70,SWAP70,0|3,3,1.5,2,32|42,0.0,0.0,0.0,0.0,0.0,-165.93,0.04,0.68,
XWDR53,CSDE1,CSDE1,1|12,13,6.5,2,48|52,0.0,0.0,0.0,0.0,0.0,-219.01,0.13,0.68,
XWDR53,TIPRL,TIPRL,0|8,8,4.0,2,33|29,0.0,0.0,0.0,0.0,0.0,-139.06,0.13,0.68,
XWDR53,GART,GART,2|6,8,4.0,2,19|15,0.0,0.0,0.0,0.0,0.0,-68.57,0.24,0.68,
XWDR53,RPS6KA1,RPS6KA1,0|4,4,2.0,2,21|19,0.0,0.0,0.0,0.0,0.0,-89.78,0.1,0.68,
XWDR53,A8K968,EPB41L3,1|0,1,0.5,2,15|16,0.0,0.0,0.0,0.0,0.0,-69.67,0.03,0.68,
XWDR53,HLCS,HLCS,1|7,8,4.0,2,6|7,0.0,0.0,0.0,0.0,0.0,-26.33,0.62,0.65,
XWDR53,UTP20,UTP20,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-4.1,1.0,0.68,
XWDR53,SERBP1,SERBP1,1|3,4,2.0,2,39|51,0.0,0.0,0.0,0.0,0.0,-196.53,0.04,0.68,
