,Bait,Prey Gene,Saint Score,log2FC
0,WDR53,HIST1H4A,0.01,0.5058909297299573
1,WDR53,HSPA6,0.0,-1.3219280948873622
2,WDR53,HSPA5,0.0,-5.058893689053568
3,WDR53,HSPA8,0.0,-0.862496476250065
4,WDR53,DHX9,0.0,-3.0588936890535687
5,WDR53,PPP2R2A,0.5,5.491853096329675
6,WDR53,ALDH3A2,0.0,-3.321928094887362
7,WDR53,SWAP70,0.0,-4.643856189774724
8,WDR53,CSDE1,0.0,-2.9434164716336326
9,WDR53,TIPRL,0.0,-2.9434164716336326
10,WDR53,GART,0.0,-2.0588936890535687
11,WDR53,RPS6KA1,0.0,-3.321928094887362
12,WDR53,EPB41L3,0.0,-5.058893689053568
13,WDR53,HLCS,0.0,-0.6896598793878495
14,WDR53,UTP20,0.0,0.0
15,WDR53,SERBP1,0.0,-4.643856189774724
16,WDR53,GANAB,0.5,4.643856189774724
17,WDR53,CYFIP1,0.0,-1.5994620704162712
18,WDR53,ARF3,0.0,-2.736965594166206
19,WDR53,MYO15B,0.0,-2.9434164716336326
20,WDR53,TUBB2B,0.49,4.321928094887363
21,WDR53,SZT2,0.0,-3.643856189774725
22,WDR53,EEF1A1,0.0,-0.20091269392599642
23,WDR53,EEF1A2,0.0,-3.0588936890535687
24,WDR53,MAGEA4,0.0,-0.9159357352115255
25,WDR53,YLPM1,0.0,-6.643856189774724
26,WDR53,PNN,0.0,-5.058893689053568
27,WDR53,PCK2,0.43,3.321928094887362
28,WDR53,RPN1,0.0,-4.643856189774724
29,WDR53,UQCRC2,0.0,3.321928094887362
30,WDR53,UQCRC1,0.93,4.906890595608519
31,WDR53,KHDRBS1,0.0,-1.5994620704162712
32,WDR53,YTHDF1,0.0,-4.058893689053568
33,WDR53,TNS3,0.0,-5.058893689053568
34,WDR53,DPYSL2,0.0,-3.1844245711374275
35,WDR53,DPYSL3,0.0,-3.643856189774725
36,WDR53,DLD,0.49,3.9068905956085187
37,WDR53,NUDT5,0.0,-5.058893689053568
38,WDR53,LARS,0.0,-3.8365012677171206
39,WDR53,PFN2,0.53,1.925999418556223
40,WDR53,DNAJB1,0.0,-4.058893689053568
41,WDR53,TPM3,0.0,-0.6438561897747246
42,WDR53,PRPF40A,0.0,-4.321928094887363
43,WDR53,FAM21A,0.0,-6.643856189774724
44,WDR53,TRIO,0.0,-5.058893689053568
45,WDR53,RPS4X,0.12,1.0
46,WDR53,ATXN2L,0.0,-4.058893689053568
47,WDR53,TJP1,0.0,-6.643856189774724
48,WDR53,TCP1,1.0,1.8196681834964554
49,WDR53,SH3PXD2B,0.0,-4.321928094887363
50,WDR53,PRDX6,0.0,-1.2175914350726267
51,WDR53,PRDX3,0.45,1.3785116232537298
52,WDR53,PRDX2,0.5,5.491853096329675
53,WDR53,PRDX1,0.0,0.5849625007211562
54,WDR53,SMARCA4,0.0,-0.4150374992788438
55,WDR53,CCDC168,0.0,-1.0
56,WDR53,CCT6A,0.48,1.2203299548795556
57,WDR53,CDC5L,0.0,-5.643856189774724
58,WDR53,OAT,0.49,3.9068905956085187
59,WDR53,TUFM,0.5,2.169925001442312
60,WDR53,TIGAR,0.12,1.0
61,WDR53,TXNDC5,0.5,5.129283016944966
62,WDR53,EIF4ENIF1,0.0,-3.8365012677171206
63,WDR53,TRIM28,0.0,-6.643856189774724
64,WDR53,SLC25A3,0.0,0.0
65,WDR53,TRIM25,0.0,-4.643856189774724
66,WDR53,SLC25A5,0.0,-0.12029423371771175
67,WDR53,PTPN11,0.0,-5.643856189774724
68,WDR53,UTRN,0.0,-5.643856189774724
69,WDR53,GAPDH,0.0,0.0
70,WDR53,SRSF3,0.0,0.0
71,WDR53,RAPH1,0.0,-4.643856189774724
72,WDR53,KPRP,0.43,3.9068905956085187
73,WDR53,NNMT,0.03,0.0
74,WDR53,BAG3,0.0,-2.736965594166206
75,WDR53,MYO1C,0.5,4.321928094887363
76,WDR53,MYO1B,0.0,-5.058893689053568
77,WDR53,MSRB3,0.05,0.8073549220576041
78,WDR53,RPS6,0.0,-1.0
79,WDR53,RPS3,0.02,0.41142624572646497
80,WDR53,RPS2,0.0,-1.3959286763311392
81,WDR53,VDAC3,0.04,0.0
82,WDR53,VDAC2,0.0,-3.8365012677171206
83,WDR53,CHMP5,0.0,-4.321928094887363
84,WDR53,RPS8,0.0,-0.2688167584278
85,WDR53,CTPS1,0.0,-2.5563933485243853
86,WDR53,DSG1,0.53,2.584962500721156
87,WDR53,MSH2,0.0,-2.5563933485243853
88,WDR53,MSH6,0.0,-4.058893689053568
89,WDR53,LGALS1,0.4,1.3219280948873624
90,WDR53,LGALS7,0.5,4.643856189774724
91,WDR53,FSCN1,0.5,4.643856189774724
92,WDR53,HN1,0.0,-2.321928094887362
93,WDR53,ASAP1,0.0,-5.643856189774724
94,WDR53,TMPO,0.0,-4.058893689053568
95,WDR53,VARS,0.0,-4.643856189774724
96,WDR53,KIAA1524,0.0,-1.9434164716336324
97,WDR53,RPL29,0.34,1.3219280948873624
98,WDR53,RPL24,0.0,-1.4739311883324124
99,WDR53,RPL27,0.0,-0.3219280948873623
100,WDR53,RPL21,0.09,1.0
101,WDR53,RPL23,0.59,2.584962500721156
102,WDR53,P4HB,0.0,3.321928094887362
103,WDR53,PEAK1,0.0,-4.058893689053568
104,WDR53,PLIN3,0.0,-2.643856189774725
105,WDR53,ZYX,0.0,-5.643856189774724
106,WDR53,HSPD1,0.43,3.321928094887362
107,WDR53,CIAPIN1,0.0,-4.643856189774724
108,WDR53,HSP90AB1,0.0,0.41142624572646497
109,WDR53,ARHGAP29,0.0,-4.643856189774724
110,WDR53,UBR4,0.0,-2.5563933485243853
111,WDR53,TWF2,0.0,-5.058893689053568
112,WDR53,WDR53,1.0,8.491853096329674
113,WDR53,EIF4G2,0.0,-5.643856189774724
114,WDR53,EEF1D,0.0,-2.1202942337177118
115,WDR53,EEF1G,0.0,-0.4941090702700427
116,WDR53,RPL8,0.05,0.5849625007211562
117,WDR53,RPL6,0.0,-0.18442457113742744
118,WDR53,RPL4,0.0,-0.8109661756099832
119,WDR53,RPL3,0.41,2.321928094887362
