,Gene Name,log2(Fold change),P-value
129,STAT1,-0.2620116986,0.243390862625814
130,USP7,-0.0086465712,0.952270096761699
131,ILVBL,0.0119227128,0.94459729622323
132,ACO2,-0.011004022,0.933087458182428
133,STMN1,0.0898380976,0.626743312976526
134,PRNP,0.1766744864,0.326288794956984
135,HCFC1,-0.5013584934,0.0177832847100919
136,PIGK,0.1455036799,0.424463868594798
137,NUDT5,0.0028387418,0.983635498975955
138,USP14,0.2926674881,0.107990468396977
139,CRYZ,-0.0104587961,0.941241248881999
140,PRAF2,-0.0084731161,0.958691295459983
141,MANF,0.0711385037,0.613269438211165
142,SUMO2;SUMO3;SUMO4,-0.6922447204,0.00642820500817448
143,EIF3L,-0.1095041551,0.43417791007257
144,UBE2I,-0.3849616859,0.0686457140801228
145,MPST,-0.114416446,0.67483175908157
146,MCM5,-0.3125294822,0.104499929000857
147,MRPL43,0.3427248171,0.0439670418254599
148,PRPS1;PRPS1L1,0.2665532918,0.140594390985908
149,PABPC4,0.3739939788,0.0705534620918577
150,TSHZ2,-0.1850556873,0.330123049128749
151,HNRNPC,-0.0992884532,0.470385443351419
152,CNN2,-0.5748342611,0.00902842847333306
153,CS,0.146623169,0.268999197231898
154,CARS,-0.2228265623,0.280794231832694
155,SLC25A10,0.2484236979,0.118893036628749
156,FXR1,0.0094156217,0.961795892312833
157,DERL1,-0.189582695,0.219481319346024
158,BZW2,0.3705572847,0.0379808721953299
159,PES1,-0.0968753401,0.617243734761314
160,SEPT10,0.0078133371,0.975613779958416
161,HNRNPUL1,-0.56387468,0.00643347264485864
162,DDX27,0.3585233342,0.0329009726783214
163,ACADM,-0.2076822158,0.351187469028398
164,SUMO1,-0.0485637006,0.787936274748316
165,PTMA,-0.1583976083,0.234574968070264
166,HIBCH,-1.102508966,0.148520927084982
167,IMMT,-0.1327565811,0.601156242978067
168,PFN2,-0.1113019514,0.431091090830407
169,SRI,-0.2184715157,0.384873469368821
170,EEF1E1;EEF1E1-BLOC1S5,-0.1772510151,0.527924821092038
171,RPL37A,0.1026178227,0.427117169691694
172,PDCD10,0.426704614,0.104467546319801
173,ZC3HAV1,-0.5535756647,0.107840389687972
174,PFN2,-0.1025358457,0.581764684345592
175,SSR3,0.9900189589,0.0081193974368938
176,SNAP29,-0.1078458989,0.553730874776268
177,HIGD1A,0.0725823828,0.568853763999621
178,APEH,-0.2364698998,0.224704588895147
179,MTPN,-0.2002835365,0.207264826233949
180,POLR2H,-2.340917059,0.000612197002416577
181,NAA10;NAA11,-0.2648896673,0.346031825174607
182,C7orf50,-2.020512038,0.000648623173824304
183,ATP5J2;ATP5J2-PTCD1,-0.0304322061,0.868510011341033
184,RPL22L1,0.31885863,0.392899233443544
185,RFC4,-0.4110254531,0.0213136881866639
186,RPL32,0.2884420167,0.182325508836106
187,HLA-B,-0.5278907441,0.00796122481094136
188,ABCE1,-0.4394412258,0.120058556794562
189,HNRNPAB,-0.0112757053,0.939293625354368
190,LMAN2,-0.0216494623,0.910121167141108
191,EIF4E,0.253415777,0.118989536573075
192,COPS4,1.0938396466,0.035980304296893
193,SEPT11,-0.2081268065,0.181990924524839
194,CYB5B,-0.0888846162,0.595901494039026
195,CIRBP,-0.0485016957,0.890424747643998
196,GINS4,0.0327160494,0.884589333875548
197,CHRAC1,-0.2053409411,0.165764390962451
198,TCEB1,-0.0731875907,0.557453719134815
199,RPL30,0.3816400812,0.0327427386430452
200,SLC39A14,-0.1110801722,0.460913268372127
201,RBM22,0.4924808069,0.0515282923839938
202,FLOT2,-1.337610709,0.0101365500172925
203,AP1M1;AP1M2,2.3198294264,0.00440275408001054
204,RPL14,0.3418799147,0.0930253260296566
205,SEPT7,-0.1800038458,0.211338288750297
206,MRPS25,0.4003256675,0.0916084505806565
207,IDH3G,-0.3300144934,0.0709779868258521
208,HMGB3,0.0179502319,0.883354578772489
209,GPX8,-1.9365934317,0.00612350997806984
210,EIF4G1,-0.0622049541,0.720490072523829
211,MAP4,0.2080935511,0.342182338629021
212,CSTF2,-0.0299641127,0.807360391829345
213,EIF4B,-0.2280047794,0.350319784353819
214,CALD1,-0.061747225,0.90267654094152
215,NIF3L1,-0.6977403722,0.00621379697136546
216,NACA,-0.1405631192,0.302970290890599
217,RBBP7,-0.3860569068,0.0822057077967106
218,OGDH,-0.1092623599,0.452025598233813
219,HNRNPH1,0.0340255082,0.787793622109736
