,Bait,Prey Gene,Saint Score,log2FC
203,NUP43,BRD4,0.0,0.856
204,NUP43,COIL,1.0,1.888
205,NUP43,KAT8,1.0,5.781
206,NUP43,NELFCD,0.0,-0.811
207,NUP43,KIF5B,0.0,-3.837
208,NUP43,PQBP1,0.92,2.585
209,NUP43,TTC14,0.98,3.17
210,NUP43,UTRN,0.0,-3.474
211,NUP43,LYAR,0.49,3.322
212,NUP43,SLBP,0.31,1.0
213,NUP43,MROH2B,0.0,-2.0
214,NUP43,GAPDH,1.0,2.101
215,NUP43,ZFP91,0.88,2.322
216,NUP43,ARHGAP1,0.0,-5.644
217,NUP43,PPM1G,0.0,-0.644
218,NUP43,SRSF7,1.0,5.781
219,NUP43,SRSF6,0.67,1.807
220,NUP43,SRSF1,0.5,4.322
221,NUP43,RAPH1,0.0,-3.644
222,NUP43,AATF,1.0,2.807
223,NUP43,RAD50,0.49,3.322
224,NUP43,CDK11B,1.0,2.625
225,NUP43,RPUSD2,0.0,-2.0
226,NUP43,KPRP,0.5,4.907
227,NUP43,PTPN2,0.0,0.124
228,NUP43,PTPN1,0.0,-4.059
229,NUP43,ASUN,0.09,0.411
230,NUP43,SLC3A2,0.0,-2.059
231,NUP43,BAP18,0.5,4.644
232,NUP43,SRCAP,0.99,4.907
233,NUP43,MYO1E,0.0,-3.322
234,NUP43,MSRB3,1.0,4.0
235,NUP43,CTDP1,0.0,-0.556
236,NUP43,RPS6,0.0,-0.578
237,NUP43,RPS3,0.27,0.585
238,NUP43,VDAC2,0.0,0.098
239,NUP43,VDAC1,0.86,2.585
240,NUP43,GART,0.0,-5.059
241,NUP43,CHMP5,0.0,-0.152
242,NUP43,RPS8,0.0,0.322
243,NUP43,CTPS1,0.0,-4.644
244,NUP43,ANAPC4,0.94,1.465
245,NUP43,DSG2,0.0,-0.862
246,NUP43,ZNF106,0.5,4.644
247,NUP43,XP32,0.97,4.322
248,NUP43,ERCC5,1.0,3.0
249,NUP43,LGALS1,0.93,2.087
250,NUP43,FSCN1,1.0,7.229
251,NUP43,NRBF2,0.0,-4.322
252,NUP43,NUP50,0.0,0.333
253,NUP43,HN1,0.0,0.0
254,NUP43,ATAD5,0.31,1.0
255,NUP43,WAPAL,0.0,0.322
256,NUP43,KIAA1217,0.0,-3.322
257,NUP43,KIAA1211,0.0,-5.644
258,NUP43,TMPO,0.0,1.124
259,NUP43,MCM3AP,0.0,-1.599
260,NUP43,VARS,0.0,-6.644
261,NUP43,SMCR8,0.0,-4.644
262,NUP43,ATAD2,1.0,7.409
263,NUP43,AP3B1,0.0,-5.059
264,NUP43,RPL29,0.0,0.0
265,NUP43,RPL28,0.0,-0.415
266,NUP43,NAP1L1,0.0,-1.737
267,NUP43,RPL27,0.0,-1.396
268,NUP43,NAP1L4,0.0,-3.059
269,NUP43,RPL23,0.52,1.585
270,NUP43,SPAG7,0.0,0.0
271,NUP43,EYA3,0.0,-0.218
272,NUP43,ILKAP,0.0,-1.089
273,NUP43,KIAA1143,0.0,-1.184
274,NUP43,TAGLN,0.0,-3.644
275,NUP43,ELAC2,0.0,-2.322
276,NUP43,SRRM1,1.0,4.0
277,NUP43,SRRM2,1.0,9.18
278,NUP43,CCDC174,0.0,-0.269
279,NUP43,KANK2,0.0,-5.059
280,NUP43,FAM178A,1.0,5.781
281,NUP43,WBP4,0.18,0.807
282,NUP43,ABHD15,0.0,-1.0
283,NUP43,PUF60,0.0,0.07
284,NUP43,ZFAND4,0.31,1.0
285,NUP43,PLIN3,0.0,-1.089
286,NUP43,ZYX,0.0,-6.644
