Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE1,HIST1H4A,HIST1H4A,6|5,11,5.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-18.38,0.79,0.44,
XTLE1,HSPA5,HSPA5,39|34,73,36.5,2,29|32,0.0,0.0,0.0,0.0,0.0,-59.04,1.2,0.42,
XTLE1,HSPA4,HSPA4,1|2,3,1.5,2,19|19,0.0,0.0,0.0,0.0,0.0,-79.57,0.08,0.44,
XTLE1,HSPA9,HSPA9,0|2,2,1.0,2,1|2,0.02,0.04,0.02,0.04,0.02,-6.52,0.67,0.25,
XTLE1,NELFA,NELFA,7|6,13,6.5,2,6|13,0.0,0.0,0.0,0.0,0.0,-25.76,0.68,0.44,
XTLE1,NELFE,NELFE,18|17,35,17.5,2,26|23,0.0,0.0,0.0,0.0,0.0,-63.56,0.71,0.44,
XTLE1,KIAA0907,KIAA0907,4|4,8,4.0,2,1|1,0.75,0.75,0.75,0.75,0.75,1.07,4.0,0.02,
XTLE1,ZNF703,ZNF703,7|5,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.53,60.0,0.0,
XTLE1,PIK3CB,PIK3CB,2|4,6,3.0,2,1|0,0.75,0.95,0.75,0.95,0.75,0.22,6.0,0.02,
XTLE1,ZC3H14,ZC3H14,31|35,66,33.0,2,18|30,0.0,0.0,0.0,0.0,0.0,-40.52,1.38,0.41,
XTLE1,ZC3H18,ZC3H18,4|2,6,3.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-18.28,0.55,0.44,
XTLE1,DHX8,DHX8,0|3,3,1.5,2,1|2,0.07,0.14,0.07,0.14,0.07,-6.52,1.0,0.22,
XTLE1,PPHLN1,PPHLN1,1|1,2,1.0,2,0|1,0.0,0.0,0.0,0.0,0.0,-1.11,2.0,0.44,
XTLE1,HSPA8,HSPA8,119|136,255,127.5,2,44|50,0.6,1.0,0.6,1.0,0.6,-1.39,2.71,0.03,
XTLE1,TCOF1,TCOF1,10|15,25,12.5,2,3|3,0.95,1.0,0.95,1.0,0.95,2.18,4.17,0.0,
XTLE1,NUP98,NUP98,22|30,52,26.0,2,33|37,0.0,0.0,0.0,0.0,0.0,-94.69,0.74,0.44,
XTLE1,HNRNPDL,HNRNPDL,3|3,6,3.0,2,2|1,0.14,0.14,0.14,0.14,0.14,-1.8,2.0,0.19,
XTLE1,ANKRD20A12P,ANKRD20A12P,1|3,4,2.0,2,2|2,0.01,0.03,0.01,0.03,0.01,-6.41,1.0,0.27,
XTLE1,MAZ,MAZ,2|0,2,1.0,2,1|0,0.28,0.55,0.28,0.55,0.28,-2.72,2.0,0.15,
XTLE1,PARP12,PARP12,0|1,1,0.5,2,2|5,0.0,0.0,0.0,0.0,0.0,-15.03,0.14,0.44,
XTLE1,CTBP2,CTBP2,0|2,2,1.0,2,1|1,0.09,0.19,0.09,0.19,0.09,-4.31,1.0,0.2,
XTLE1,RAD54L2,RAD54L2,0|6,6,3.0,2,0|0,0.5,1.0,0.5,1.0,0.5,-1.28,30.0,0.06,
XTLE1,PNISR,PNISR,3|4,7,3.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-7.06,1.17,0.3,
XTLE1,NOP2,NOP2,2|6,8,4.0,2,17|17,0.0,0.0,0.0,0.0,0.0,-67.19,0.24,0.44,
