Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XRBBP7,HIST1H4A,HIST1H4A,10|8,18,9.0,2,7|6,0.0,0.0,0.0,0.0,0.0,-13.31,1.38,0.5,
XRBBP7,HSPA6,HSPA6,1|1,2,1.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-9.57,0.4,0.6,
XRBBP7,HSPA5,HSPA5,19|17,36,18.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-85.97,0.6,0.6,
XRBBP7,HSPA4,HSPA4,5|3,8,4.0,2,19|20,0.0,0.0,0.0,0.0,0.0,-75.99,0.21,0.6,
XRBBP7,NELFA,NELFA,5|4,9,4.5,2,7|14,0.0,0.0,0.0,0.0,0.0,-34.97,0.43,0.6,
XRBBP7,SSFA2,SSFA2,6|4,10,5.0,2,9|11,0.0,0.0,0.0,0.0,0.0,-33.22,0.5,0.6,
XRBBP7,NELFE,NELFE,8|4,12,6.0,2,24|24,0.0,0.0,0.0,0.0,0.0,-92.3,0.25,0.6,
XRBBP7,PIK3CA,PIK3CA,1|0,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-5.48,0.5,0.6,
XRBBP7,CAMK4,CAMK4,4|1,5,2.5,2,4|7,0.0,0.0,0.0,0.0,0.0,-21.87,0.45,0.6,
XRBBP7,ZC3H14,ZC3H14,9|6,15,7.5,2,19|31,0.0,0.0,0.0,0.0,0.0,-90.34,0.3,0.6,
XRBBP7,ZC3H18,ZC3H18,3|1,4,2.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-21.87,0.36,0.6,
XRBBP7,ABCD3,ABCD3,1|1,2,1.0,2,18|18,0.0,0.0,0.0,0.0,0.0,-76.31,0.06,0.6,
XRBBP7,DHX9,DHX9,15|19,34,17.0,2,67|57,0.0,0.0,0.0,0.0,0.0,-222.85,0.27,0.6,
XRBBP7,HSPA8,HSPA8,36|37,73,36.5,2,44|52,0.0,0.0,0.0,0.0,0.0,-120.35,0.76,0.6,
XRBBP7,TCOF1,TCOF1,19|15,34,17.0,2,4|3,1.0,1.0,1.0,1.0,1.0,5.28,4.86,0.0,
XRBBP7,NUP98,NUP98,2|2,4,2.0,2,33|38,0.0,0.0,0.0,0.0,0.0,-149.77,0.06,0.6,
XRBBP7,PPP2R2A,PPP2R2A,6|7,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,9.0,65.0,0.0,
XRBBP7,ANKRD20A12P,ANKRD20A12P,2|3,5,2.5,2,2|3,0.0,0.0,0.0,0.0,0.0,-7.93,1.0,0.46,
XRBBP7,ANP32E,ANP32E,0|1,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-13.98,0.17,0.6,
XRBBP7,ATXN2L,ATXN2L,20|22,42,21.0,2,53|47,0.0,0.0,0.0,0.0,0.0,-159.94,0.42,0.6,
XRBBP7,EIF2AK2,EIF2AK2,0|1,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-3.88,1.0,0.6,
XRBBP7,ALDH3A2,ALDH3A2,7|4,11,5.5,2,5|5,0.0,0.0,0.0,0.0,0.0,-13.81,1.1,0.49,
XRBBP7,PNISR,PNISR,2|0,2,1.0,2,2|4,0.0,0.0,0.0,0.0,0.0,-13.98,0.33,0.6,
XRBBP7,GTF3C1,GTF3C1,1|0,1,0.5,2,26|20,0.0,0.0,0.0,0.0,0.0,-102.99,0.02,0.6,
XRBBP7,GTF3C5,GTF3C5,3|3,6,3.0,2,13|12,0.0,0.0,0.0,0.0,0.0,-46.05,0.24,0.6,
XRBBP7,GTF3C4,GTF3C4,5|5,10,5.0,2,14|17,0.0,0.0,0.0,0.0,0.0,-53.48,0.32,0.6,
XRBBP7,SWAP70,SWAP70,7|8,15,7.5,2,33|41,0.0,0.0,0.0,0.0,0.0,-139.14,0.2,0.6,
XRBBP7,ZNF451,ZNF451,1|4,5,2.5,2,6|9,0.0,0.0,0.0,0.0,0.0,-30.4,0.33,0.6,
XRBBP7,CSDE1,CSDE1,33|28,61,30.5,2,46|52,0.0,0.0,0.0,0.0,0.0,-138.87,0.62,0.6,
XRBBP7,XPO7,XPO7,11|11,22,11.0,2,0|0,1.0,1.0,1.0,1.0,1.0,16.83,110.0,0.0,
XRBBP7,TIPRL,TIPRL,21|23,44,22.0,2,29|31,0.0,0.0,0.0,0.0,0.0,-78.51,0.73,0.6,
XRBBP7,TTN,TTN,0|2,2,1.0,2,1|0,0.14,0.28,0.14,0.28,0.14,-3.88,2.0,0.29,
XRBBP7,FAM212B,FAM212B,0|1,1,0.5,2,5|2,0.0,0.0,0.0,0.0,0.0,-16.2,0.14,0.6,
XRBBP7,GATAD2B,GATAD2B,32|37,69,34.5,2,12|11,0.91,1.0,0.91,1.0,0.91,1.53,3.0,0.01,
XRBBP7,EPS15L1,EPS15L1,8|7,15,7.5,2,34|37,0.0,0.0,0.0,0.0,0.0,-132.71,0.21,0.6,
XRBBP7,ANAPC1,ANAPC1,1|1,2,1.0,2,8|15,0.0,0.0,0.0,0.0,0.0,-47.49,0.09,0.6,
XRBBP7,GART,GART,1|0,1,0.5,2,18|16,0.0,0.0,0.0,0.0,0.0,-76.14,0.03,0.6,
XRBBP7,RPS6KA1,RPS6KA1,2|3,5,2.5,2,21|19,0.0,0.0,0.0,0.0,0.0,-81.45,0.12,0.6,
XRBBP7,HLCS,HLCS,3|5,8,4.0,2,5|6,0.0,0.0,0.0,0.0,0.0,-17.42,0.73,0.6,
