,Gene Name,log2(Fold change),P-value
823,PSMD8,0.224,0.371
824,CCT5,0.23,0.065
825,NES,0.495,0.018
826,ALDH9A1,-0.307,0.087
827,RPL34,0.399,0.008
828,RPIA,0.358,0.295
829,NASP,-0.027,0.758
830,FASN,-0.017,0.878
831,CCT3,0.211,0.115
832,TUFM,-0.072,0.468
833,SRP9;DKFZp564M2223,-0.243,0.039
834,AARS,-0.675,0.006
835,SARS,-0.442,0.036
836,PSMB3,-0.046,0.69
837,PSMB2,-0.02,0.867
838,MCM2,-0.472,0.012
839,ACADVL,-0.286,0.07
840,TMED10,-0.288,0.034
841,EIF2B2,-0.448,0.04
842,HINT1,0.067,0.57
843,RANBP2;RGPD5;RGPD3;RGPD4;RGPD8,0.238,0.394
844,GMPS,0.133,0.206
845,IDH3A,-0.521,0.398
846,GDI2,-0.016,0.86
847,SERPINH1,-0.191,0.131
848,PDLIM4,-0.191,0.244
849,ST13;ST13P5;ST13P4,-0.178,0.222
850,VASP,-1.043,0.009
851,NUDT2,-0.207,0.096
852,CCT8,0.259,0.063
853,CCT4,0.251,0.04
854,ANXA11,-0.073,0.612
855,RAB5C,-0.396,0.068
856,DUSP3,-0.254,0.394
857,GALK1,-0.576,0.069
858,SSR4,-0.361,0.099
859,PSMD7,0.202,0.236
860,HDGF,-0.656,0.028
861,NDUFA8,-0.502,0.08
862,HNRNPA3,-0.134,0.186
863,PGD,-0.02,0.837
864,HNRNPM,-0.015,0.883
865,KPNA2,0.087,0.485
866,ARHGDIA,-0.051,0.565
867,HNRNPF,-0.095,0.328
868,MSH6,0.34,0.106
869,KIF11,-0.102,0.61
870,SMS,0.531,0.058
871,THOP1,0.155,0.406
872,CAPZA1,0.069,0.632
873,BLVRA,-0.355,0.085
874,ACLY,0.497,0.004
875,METAP1,-0.04,0.799
876,COPB1,-0.019,0.912
877,CTSC,-0.798,0.032
878,POLR2K,-0.156,0.174
879,SUB1,-0.11,0.278
880,RARS,0.15,0.202
881,YARS,-0.448,0.012
882,BCAT1,-1.006,0.012
883,RAD23B,-0.541,0.009
884,ALDH18A1,0.154,0.173
885,EIF5,-0.45,0.025
886,PSMD4,0.001,0.994
887,CSE1L,0.271,0.038
888,VCP,-0.023,0.793
889,HADHB,-0.398,0.013
890,ADK,0.101,0.284
891,ADAR,-0.502,0.023
892,SEC13,-0.566,0.002
893,HNRNPH2,-0.128,0.416
894,OXCT1,-0.208,0.123
895,EIF3B,0.118,0.236
896,MARS,0.247,0.31
897,ATP5I,-0.187,0.08
898,EIF6,0.026,0.798
899,CTBP2,0.148,0.357
900,NUP107,0.307,0.234
901,MTPN,-0.331,0.017
902,HIST1H2BD;HIST1H2BH;HIST1H2BN;HIST2H2BF,-0.386,0.009
903,ARPC4;ARPC4-TTLL3,-0.216,0.206
904,TPI1,-0.288,0.024
905,EIF3E,0.387,0.014
906,UBE2G2,0.122,0.25
907,ACTB,0.171,0.272
908,EIF4A1,0.012,0.93
909,RPS20,0.212,0.174
910,S100A10,-0.251,0.079
911,CDC42,-0.263,0.09
912,DSTN,-0.314,0.024
913,RAB2A,-0.485,0.004
914,RAB10,-0.823,0.042
915,UBE2M,-0.306,0.114
916,UBE2K,-0.123,0.473
917,UBE2N,0.189,0.216
918,RAB14,0.467,0.158
919,ACTR3,-0.136,0.431
920,ACTR2,-0.281,0.087
921,ACTR1A,-0.33,0.024
922,ABCE1,0.183,0.495
923,RAP1B;RAP1A,-0.079,0.647
924,RPS3A,0.266,0.045
925,RPL26;RPL26L1,0.327,0.018
926,PSME3,-0.036,0.769
927,MAGOH;MAGOHB,-0.125,0.345
928,RPL27,0.142,0.253
929,RHOA,-0.219,0.085
930,HSPE1;HSPE1-MOB4,0.248,0.036
931,VBP1,0.113,0.28
932,B2M,-0.82,0.003
933,NUTF2,0.046,0.766
934,HNRNPK,-0.145,0.195
935,YWHAG,-0.027,0.892
936,RPS7,0.322,0.023
937,PPP1CA,-0.337,0.02
938,PPP1CB,-1.059,0.0
939,PSMC1,0.096,0.404
940,PSMC5,0.182,0.148
941,RPS8,0.384,0.011
942,RPS16,0.29,0.023
943,YWHAE,-0.056,0.579
944,RPS23,0.219,0.17
945,RPS18,0.4,0.009
946,RPS29,0.335,0.015
947,RPS13,0.228,0.077
948,RPS11,0.27,0.054
949,SNRPE,-0.135,0.231
950,SNRPF,-0.145,0.512
951,LSM3,-0.216,0.068
952,SNRPD1,0.435,0.063
953,SNRPD2,-0.136,0.386
954,SNRPD3,-0.143,0.164
955,TMSB4X,-0.657,0.034
956,PSMC6,0.069,0.512
957,RPL7A,0.323,0.019
958,ETF1,0.149,0.154
959,RPS4X,0.426,0.007
960,PPP2CA;PPP2CB,0.017,0.902
961,RPS6,0.31,0.033
962,HIST1H4A,-0.587,0.003
963,RAB1A,-0.115,0.242
964,RPL23,0.25,0.046
965,RPS25,0.358,0.018
966,RPS26;RPS26P11,0.363,0.028
967,RPS28,0.493,0.006
968,GNB1,-0.298,0.091
969,RBX1,-0.188,0.156
970,GNB2,-0.271,0.029
971,RPL39;RPL39P5,0.662,0.013
972,RPL31,0.38,0.013
973,RPL10A,0.29,0.028
974,RPL11,0.23,0.057
975,RPL8,0.2,0.121
976,PPIA,-0.138,0.205
977,FKBP1A;FKBP12-Exip2,-0.687,0.021
978,RPS27A;UBC;UBB,0.696,0.275
979,GRB2,-0.052,0.866
980,RAC1;RAC3,-0.277,0.202
981,YWHAZ,-0.14,0.163
982,PPP2R2A,0.374,0.299
983,DYNLL1;DYNLL2,-0.249,0.25
984,RPL38,0.295,0.136
985,RPS21,0.339,0.016
986,GNB2L1,0.181,0.09
987,SUPT4H1,-0.634,0.012
988,TMSB10,-0.328,0.064
989,YBX1,-0.003,0.98
990,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,-0.08,0.861
991,ACTC1;ACTA1;ACTA2;ACTG2,0.3,0.07
992,EEF1A1;EEF1A1P5,0.264,0.059
993,TUBA1B;TUBA4A,0.089,0.348
994,TUBB4B,0.168,0.108
995,PAFAH1B2,-0.108,0.418
996,HIST1H3A,-0.493,0.009
997,EIF4G2,0.136,0.296
998,CCT2,0.331,0.015
999,GSTO1,-0.53,0.054
1000,MRPS5,0.126,0.432
1001,MRPS9,0.097,0.367
1002,HMGN5,-0.701,0.092
1003,SARNP,-0.248,0.122
1004,LACTB,-0.232,0.078
1005,RPL24,0.114,0.349
1006,ARF1;ARF3,-0.203,0.216
1007,ERH,0.229,0.268
1008,FOXK1,-0.327,0.181
1009,RBM10,-0.402,0.178
1010,RBM3,-0.247,0.157
1011,TFAM,-0.65,0.054
1012,PURA,-0.114,0.656
1013,CLTC,-0.399,0.008
1014,FKBP3,-0.285,0.1
1015,SORD,-0.001,0.99
1016,HNRNPU,-0.096,0.306
1017,FABP5,-0.07,0.69
1018,CAP1,-0.225,0.053
1019,HMGCS1,0.511,0.005
1020,PFKP,0.566,0.053
1021,ALDH6A1,-1.398,0.006
1022,MAP2K1,-0.015,0.902
1023,FKBP4,0.557,0.003
1024,PLOD1,-0.336,0.068
1025,RPL6,0.186,0.082
1026,LMNB2,-0.111,0.503
1027,GBE1,-0.421,0.006
1028,GLO1,-0.211,0.063
1029,YWHAH,0.287,0.056
1030,CSTF1,0.136,0.282
1031,SRSF11,-0.087,0.699
1032,PTPN11,-0.841,0.001
1033,PPAT,0.867,0.001
1034,GFPT1,-0.126,0.286
1035,PSME1,-0.47,0.022
1036,RING1;RNF2,-0.061,0.696
1037,PRDX1,0.085,0.385
1038,C1QBP,0.099,0.344
1039,CKAP4,-0.11,0.461
1040,KHDRBS1,-0.078,0.465
1041,BAX,-0.272,0.454
1042,ARHGAP1,-0.833,0.012
1043,PPP3CA;PPP3CB,-0.03,0.889
1044,DHX9,-0.058,0.54
1045,PPID,0.017,0.927
1046,SSRP1,-0.285,0.046
1047,NSUN2,0.346,0.064
1048,RBBP4,-0.11,0.344
1049,AHNAK,0.158,0.672
1050,AP1B1,0.112,0.237
1051,PMPCA,-0.279,0.031
1052,SCRN1,-0.456,0.012
1053,TWF1,-0.246,0.247
1054,SF3A3,0.124,0.205
1055,AIMP1,-0.071,0.432
1056,ILF2,-0.012,0.895
1057,ILF3,-0.191,0.11
1058,TRAP1,0.262,0.041
1059,ECH1,-0.438,0.123
1060,MLLT11,0.039,0.814
1061,IK,-0.146,0.369
1062,TARDBP;TDP43,-0.095,0.541
1063,HNRNPA0,-0.387,0.01
1064,AIMP2,0.099,0.312
1065,PRDX4,0.385,0.043
1066,PAK2,-0.274,0.155
1067,CBX3,-0.444,0.008
1068,PSMD2,0.204,0.078
1069,SRSF9,-0.024,0.884
1070,SRSF5,0.307,0.12
1071,TRIM28,0.488,0.005
1072,DHRS2,-0.265,0.126
1073,G3BP1,-0.063,0.53
1074,EIF3I,0.205,0.087
1075,UBE2V1;TMEM189-UBE2V1,-0.037,0.695
1076,DYNC1I2,-0.622,0.149
1077,TCOF1,-0.011,0.952
1078,SF3B2,-0.075,0.508
1079,PDAP1,-0.128,0.293
1080,SQSTM1,0.268,0.502
1081,TUBB3,0.495,0.013
1082,DCTN2,-0.068,0.537
1083,NAE1,-0.156,0.407
1084,TRA2A,0.131,0.294
1085,SNX1,-0.252,0.108
1086,TSTA3,-0.202,0.11
1087,DDX39B,-0.034,0.757
1088,BLMH,0.262,0.1
1089,EXOSC2,0.133,0.461
1090,CBFB,-0.347,0.147
1091,CIRBP,-0.409,0.053
1092,IL18,-0.069,0.682
1093,BOP1,0.18,0.124
1094,EIF3A,-0.026,0.762
1095,FHL2,0.462,0.097
1096,DPYSL3,-0.104,0.343
1097,DYNC1H1,-0.204,0.55
1098,EIF2B1,-0.189,0.438
1099,EIF4A2,-0.55,0.096
1100,CTTN,-0.239,0.048
1101,FLNC,1.208,0.001
1102,GALE,-0.671,0.004
1103,RBM39,-0.001,0.995
1104,MCM6,-0.164,0.288
1105,SMC1A,-0.146,0.209
1106,USP10;DKFZp686E14181,-0.189,0.367
1107,GANAB,-0.352,0.056
1108,MVP,-0.724,0.002
1109,LASP1,-0.058,0.547
1110,KPNB1,-0.06,0.494
1111,NCAPH,-0.244,0.394
1112,PSMD6,0.484,0.096
1113,SEPT2,-0.311,0.027
1114,EFTUD2,-0.285,0.244
1115,KARS,0.087,0.51
1116,RRS1,0.301,0.029
1117,EIF4H,-0.513,0.039
1118,EEA1,-0.804,0.092
1119,PDIA6,-0.352,0.015
1120,PAFAH1B3,-0.497,0.014
1121,PLEC,0.354,0.012
1122,PPA1,0.052,0.571
1123,NONO,-0.265,0.038
1124,QPRT,-0.465,0.022
1125,RCN1,-0.756,0.004
1126,PCBP1,-0.296,0.023
1127,SF3B3,-0.128,0.236
1128,CNN3,0.281,0.026
1129,SAFB,0.074,0.464
1130,SF3A2,0.517,0.004
1131,SF3A1,-0.046,0.711
1132,SF1,-0.017,0.86
1133,TRIP11,-0.488,0.104
1134,TRIP13,0.325,0.174
1135,MAPRE1,-0.002,0.984
1136,ELAVL1,0.085,0.368
1137,MYLK,-0.768,0.002
1138,TOMM34,0.146,0.355
1139,UBE2V2,0.132,0.2
1140,NEDD8;NEDD8-MDP1,0.108,0.397
1141,ZYX,0.423,0.126
1142,SEPT7,-0.218,0.089
1143,ADRM1,-0.002,0.989
1144,CCDC6,-0.343,0.039
1145,UAP1,0.572,0.117
1146,DDB1,-0.102,0.308
1147,MRPL23,-0.224,0.184
1148,CDC37,0.145,0.333
1149,DBN1,-0.469,0.023
1150,FSCN1,-0.051,0.639
1151,IFI16,-0.815,0.037
1152,DECR1,-0.836,0.001
1153,NDUFA5,-0.19,0.125
1154,HIST2H2AA3;HIST2H2AC,-0.401,0.031
1155,UPP1,-0.331,0.08
1156,ATP6V1F,-0.695,0.003
1157,CDO1,0.261,0.051
1158,HNRNPUL2;HNRNPUL2-BSCL2,-0.24,0.081
1159,KIAA1109,-0.17,0.571
1160,SMU1,-0.341,0.057
1161,LEPRE1;P3H1,-0.64,0.01
1162,UAP1L1,-1.206,0.0
1163,TUBB8,0.112,0.296
1164,FAM98B,-0.079,0.451
1165,LACTB2,0.037,0.824
1166,HSP90AB2P,-0.036,0.684
1167,ZNF326,-0.24,0.133
1168,MAGED2,-0.684,0.031
1169,DPCD,-0.884,0.014
1170,SNX5,0.214,0.122
1171,SH3BGRL3,-0.253,0.04
1172,C9orf64,0.12,0.258
1173,NT5DC1,-0.319,0.019
1174,CROCC,-0.828,0.255
1175,FLNA,0.034,0.788
1176,CIAPIN1,-0.445,0.007
1177,SMYD5,-2.863,0.005
1178,SLC25A24,-0.703,0.003
1179,HIBCH,-1.163,0.149
1180,PTRF,0.259,0.712
1181,FAHD1,-0.513,0.005
1182,CXorf22,-0.034,0.72
1183,SND1,0.098,0.343
1184,TRMT10C,0.01,0.928
1185,EIF3M,0.047,0.752
1186,COMMD6,-1.031,0.019
1187,PABPN1,-0.062,0.804
1188,KTN1,-0.213,0.095
1189,ALYREF,0.139,0.16
1190,RTTN,0.091,0.451
1191,TSPYL5,-0.068,0.755
1192,THOC6,-0.72,0.053
1193,CCDC43,-0.47,0.045
1194,CXorf67,0.092,0.516
1195,CARM1,-0.25,0.253
1196,HIST2H2AB,-0.216,0.468
1197,AHNAK2,-0.776,0.001
1198,MRPL41,-0.214,0.082
1199,FTSJ3,0.038,0.848
1200,KATNAL2,-0.11,0.303
1201,CCAR2,0.072,0.634
1202,NUP93,-0.439,0.019
1203,LRRC47,-0.194,0.137
1204,ARFGAP1,0.323,0.032
1205,TXNDC5,-0.229,0.063
1206,SERBP1,0.187,0.08
1207,PDPR,-0.685,0.01
1208,MAPK1IP1L,-0.027,0.907
1209,NGDN,0.421,0.012
1210,SMARCC2,0.471,0.104
1211,NPLOC4,-0.065,0.634
1212,LRRC20,0.055,0.807
1213,PNPT1,0.237,0.108
1214,ZC3H15,0.035,0.836
1215,PPP1R13L,0.021,0.828
1216,PDCD6IP,-0.089,0.421
1217,BRK1,0.171,0.292
1218,SCFD1,-0.163,0.303
1219,UBLCP1,-0.173,0.134
1220,PCNP,-0.174,0.237
1221,ATXN2L,-0.083,0.745
1222,PSPC1,0.165,0.611
1223,H1FX,-0.09,0.72
1224,CCT6B,0.067,0.484
1225,HSPH1,0.378,0.012
1226,GCN1L1,0.068,0.564
1227,TFG,-0.828,0.033
1228,HDAC2,0.106,0.431
1229,RAD50,-0.02,0.928
1230,UFD1L,0.114,0.305
1231,UPF1,0.193,0.153
1232,COPS5,-0.169,0.28
1233,SMARCC1,-0.143,0.333
1234,TNPO1,0.229,0.073
1235,EMG1,-0.144,0.346
1236,GLMN,-1.611,0.0
1237,MYDGF,-0.187,0.162
1238,MAGOHB,0.141,0.356
1239,LRRC59,0.109,0.322
1240,COA7,-0.411,0.1
1241,FAM136A,-0.044,0.768
1242,EFHD2,0.037,0.836
1243,PYCR2,-0.524,0.012
1244,PPP1R14B,-0.152,0.427
1245,ISOC1,-0.221,0.292
1246,SNRNP40;DKFZp434D199,0.594,0.131
1247,PGM2,0.331,0.201
1248,FAHD2A,-0.181,0.317
1249,ERO1L,-0.503,0.039
1250,PGAM5,-0.143,0.418
1251,FUBP3,0.151,0.322
1252,RBM17,-0.019,0.938
1253,GMPPA,-0.504,0.12
1254,ABHD14B,-0.242,0.062
1255,PBK,-0.214,0.072
1256,CNDP2,-0.287,0.025
1257,PRRC1,0.187,0.169
1258,ARAP1,0.427,0.068
1259,RBM14,-0.113,0.251
1260,VPS35,-0.412,0.019
1261,PURB,-0.049,0.657
1262,NUDCD1,0.325,0.027
1263,MMS19,-0.536,0.318
1264,PSMB7,-0.527,0.003
1265,CDC5L,-0.111,0.574
1266,PSMD1,0.131,0.399
1267,PFDN5,0.245,0.129
1268,PARK7,-0.425,0.007
1269,VAT1,-0.685,0.003
1270,PLIN2,-0.833,0.037
1271,S100A13,-0.116,0.531
1272,EIF3C;EIF3CL,0.091,0.511
1273,TTC1,0.432,0.498
1274,DNAJC7,0.031,0.75
1275,PHB2,-0.089,0.547
1276,KIF2C,0.011,0.978
1277,HSD17B10,0.193,0.078
1278,NAP1L4,-0.065,0.603
1279,NAPG,0.003,0.976
1280,CCT7,0.284,0.026
1281,SH3GL1,-0.432,0.059
1282,NIPSNAP1,-0.695,0.006
1283,ARPC5L,-0.006,0.958
1284,WDR77,0.193,0.324
1285,CORO1B,-0.807,0.004
1286,TXNDC17,-0.113,0.273
1287,GINS4,0.116,0.574
1288,GINS3,-0.488,0.021
1289,ERP44,-0.063,0.479
1290,TACO1,0.185,0.283
1291,ESYT1,-0.147,0.434
1292,COPS4,0.182,0.729
1293,TUBB6,0.212,0.063
1294,BDH2,-1.041,0.022
1295,NTMT1,-0.367,0.035
1296,TUBB2B,0.419,0.008
1297,PBDC1,-0.222,0.079
1298,TMED9,-0.483,0.091
1299,GNL3,-0.122,0.537
1300,ACAT2,0.354,0.398
1301,RBM4;RBM4B,-0.486,0.005
1302,SF3B5,-0.066,0.591
1303,HINT2,-1.156,0.004
1304,SRRT,0.079,0.64
1305,ITPA,-0.32,0.04
1306,EIF2A,-0.096,0.712
1307,MRPL13,0.286,0.172
1308,MRPL1,-0.094,0.846
1309,NLN,-0.048,0.738
1310,DPY30,-0.947,0.018
1311,ILKAP,-0.254,0.044
1312,DDX47,-0.09,0.402
1313,RAB1B,-0.391,0.018
1314,IRF2BPL,-0.489,0.011
1315,EHD4,-1.017,0.005
1316,MRPL46,-0.583,0.029
1317,TMX1,-0.447,0.084
1318,EHD1,-0.384,0.08
1319,PTGES2,-0.395,0.099
1320,PHAX,-0.028,0.846
1321,UBE2Z,-0.428,0.009
1322,SFXN1,-0.044,0.776
1323,GRPEL1,-0.142,0.379
1324,C12orf10,-0.2,0.139
1325,CACYBP,0.268,0.034
1326,SDF2L1,0.048,0.7
1327,DYNLRB1;DYNLRB2,-0.185,0.206
1328,EXOSC4,-0.439,0.086
1329,NOP10,0.028,0.82
1330,LZTFL1,-0.751,0.003
1331,TIGAR,0.013,0.883
1332,RPRD1B,-0.11,0.348
1333,NIT2,-0.122,0.541
1334,EXOSC5,-0.154,0.247
1335,EXOSC3,-0.598,0.028
1336,XPNPEP1,-0.099,0.587
1337,PDLIM7,0.034,0.703
1338,DDX21,0.215,0.336
1339,SAR1A;SAR1B,-1.437,0.2
1340,NANS,0.22,0.119
1341,EIF2B3,-0.031,0.73
1342,POLE3,-0.213,0.165
1343,AASDHPPT,-0.427,0.009
1344,APOBEC3C,-0.324,0.088
1345,PHPT1,-0.246,0.147
1346,FARSB,0.269,0.048
1347,LIN7C,-0.174,0.381
1348,FAM49B,-0.159,0.292
1349,DDX19A,-0.32,0.016
1350,IMP3,-0.639,0.115
1351,ATAD3A;ATAD3C,0.792,0.041
1352,DDX18,-0.126,0.597
1353,SLTM,-0.246,0.054
1354,COMMD8,-0.209,0.276
1355,OCIAD1,-0.236,0.104
1356,ADPRHL2,-0.594,0.002
1357,GAR1,0.176,0.208
1358,AATF,0.233,0.045
1359,MRPL39,0.316,0.126
1360,MAT2B,-0.371,0.022
1361,MRPL15,-0.106,0.637
1362,RCC2,-0.595,0.003
1363,BCCIP,-0.294,0.034
1364,LARS,0.179,0.219
1365,GNG12,-0.404,0.064
1366,GRHPR,-0.642,0.016
1367,CTSZ,-0.738,0.004
1368,UBA2,-0.38,0.162
1369,PEF1,-0.193,0.682
1370,SRP68,-0.222,0.256
1371,CHORDC1,0.996,0.003
1372,SEPT9,0.138,0.251
1373,UBQLN2,-0.555,0.017
1374,PFDN2,0.666,0.003
1375,TRMT112,-0.761,0.005
1376,SLC25A13,-0.248,0.434
1377,DBNL,-0.679,0.006
1378,DCTN4,0.009,0.969
1379,STOML2,-0.098,0.393
1380,MRTO4,0.086,0.463
1381,CPSF3,-0.366,0.038
1382,RALY,-0.608,0.003
1383,CDV3,0.148,0.311
1384,ISY1,0.257,0.544
1385,CORO1C,0.184,0.244
1386,NOB1,-0.047,0.608
1387,PRPF19,-0.042,0.667
1388,UBQLN1,-0.031,0.721
1389,VPS4A,-1.016,0.165
1390,G3BP2,-0.435,0.021
1391,PACSIN2,-0.176,0.356
1392,PSMD13,0.123,0.287
1393,COPS3,0.084,0.506
1394,NSFL1C,0.549,0.147
1395,SRRM2,-0.125,0.266
1396,PA2G4,0.148,0.333
1397,SMC3,-0.021,0.932
1398,RUVBL2,-0.046,0.642
1399,PIN4,-0.844,0.003
1400,RUVBL1,0.123,0.358
1401,NUDC,0.051,0.594
1402,VDAC3,-0.481,0.132
1403,CFL2,-0.117,0.363
1404,FARSA,0.098,0.709
1405,NCKAP1,0.019,0.893
1406,CNPY2,-0.256,0.097
1407,LAMTOR2,0.516,0.011
1408,MRPS28,-0.45,0.31
1409,POLDIP2,-0.251,0.058
1410,WBP11,0.089,0.471
1411,NOP58,0.207,0.286
1412,SUGT1,-0.08,0.457
1413,LSM2,-0.183,0.177
1414,LUC7L2,-0.215,0.1
1415,MRPL11,-0.238,0.156
1416,PPIL1,0.092,0.493
1417,STRAP,-0.124,0.421
1418,RTCB,-0.025,0.776
1419,NOC2L,-0.474,0.006
1420,RPL36,0.322,0.026
1421,TLN1,-0.09,0.362
1422,AFG3L2,-0.404,0.013
1423,LSM5,-0.348,0.018
1424,PPME1,0.361,0.347
1425,YTHDF2,-1.074,0.031
1426,NME7,-0.059,0.659
1427,SUPT16H,-0.104,0.523
1428,TIMM9,0.082,0.438
1429,CD2AP,-0.006,0.949
1430,ATP6V1D,0.28,0.43
1431,TIMM13,-0.205,0.095
1432,GMPPB,-0.385,0.156
1433,RBM8A,0.044,0.7
1434,NUBP2,-0.501,0.008
1435,COPG1,0.049,0.6
1436,CLIC4,-0.075,0.679
1437,PSMC3,0.006,0.961
