,Gene Name,log2(Fold change),P-value
822,RRAS2,0.078,0.565
823,RPS7,0.245,0.148
824,PPP1CA,-0.135,0.367
825,PPP1CB,-0.333,0.054
826,PSMC1,0.206,0.366
827,PSMC5,-0.014,0.944
828,RPS8,0.791,0.007
829,RPS15A,0.478,0.018
830,RPS16,0.559,0.013
831,YWHAE,-0.13,0.426
832,RPS23,0.437,0.043
833,RPS18,0.471,0.028
834,RPS29,0.235,0.122
835,RPS13,0.654,0.013
836,RPS11,0.59,0.01
837,SNRPE,-0.858,0.011
838,SNRPF,-0.986,0.015
839,LSM3,-0.277,0.132
840,SNRPD1,-0.372,0.104
841,SNRPD2,-0.841,0.007
842,SNRPD3,-0.126,0.372
843,TMSB4X,-0.724,0.284
844,PSMC6,-0.302,0.306
845,RPL7A,0.907,0.009
846,ETF1,0.354,0.041
847,RPS4X,0.636,0.009
848,PPP2CA;PPP2CB,-0.18,0.236
849,RPS6,0.373,0.055
850,HIST1H4A,-0.64,0.038
851,RAB1A,-0.258,0.102
852,RAN,0.114,0.406
853,RPL23,0.518,0.023
854,RPS25,0.293,0.076
855,RPS26;RPS26P11,0.267,0.092
856,RPS28,0.509,0.011
857,GNB1,-0.212,0.22
858,GNB2,-0.509,0.018
859,RPL39;RPL39P5,0.692,0.012
860,RPL31,0.689,0.04
861,RPL10A,0.776,0.008
862,RPL11,0.817,0.01
863,RPL8,0.521,0.028
864,PPIA,-0.183,0.238
865,RPS27A;UBC;UBB;UBA52,0.583,0.296
866,RAC1;RAC3,0.159,0.264
867,AP2B1,-0.448,0.049
868,GNAS,-0.405,0.03
869,YWHAZ,-0.011,0.939
870,DYNLL1,-0.533,0.048
871,RPS21,0.195,0.187
872,GNB2L1,0.226,0.136
873,ACTG1,-0.072,0.622
874,SUPT4H1,-0.829,0.003
875,TMSB10,-0.224,0.208
876,YBX1,-0.199,0.372
877,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.248,0.563
878,EEF1A1;EEF1A1P5,-0.011,0.936
879,TUBA1B;TUBA4A,-0.035,0.794
880,TUBB4B,-0.035,0.792
881,PAFAH1B2,0.025,0.894
882,HIST1H3A,-0.783,0.008
883,EIF4G2,0.444,0.26
884,CCT2,0.06,0.708
885,GSTO1,0.083,0.67
886,PRKDC,-0.208,0.232
887,MRPS25,-0.015,0.936
888,MRPS5,0.39,0.047
889,MRPS15,-0.651,0.007
890,MRPS9,0.394,0.039
891,HMGN5,-0.648,0.126
892,SARNP,-0.067,0.619
893,LACTB,-0.154,0.293
894,RPL24,0.294,0.084
895,ARF1;ARF3,-0.409,0.079
896,ERH,-0.154,0.452
897,RHOG,-0.486,0.012
898,SRSF3,0.008,0.959
899,RBM10,-0.647,0.032
900,RBM3,0.144,0.566
901,TFAM,-0.308,0.066
902,SLC25A3,0.09,0.524
903,PURA,-0.06,0.697
904,CLTC,-0.21,0.154
905,FKBP3,-0.137,0.601
906,SORD,2.08,0.026
907,HNRNPU,-0.296,0.069
908,FABP5,0.23,0.295
909,CAP1,0.783,0.19
910,HMGCS1,-0.289,0.133
911,ALDH6A1,-0.466,0.159
912,FKBP4,0.298,0.072
913,PLOD1,-0.845,0.004
914,RPL6,0.689,0.02
915,SLC25A11,0.672,0.138
916,LMNB2,-0.043,0.861
917,GLO1,0.506,0.015
918,YWHAH,0.098,0.515
919,CSTF1,-0.53,0.021
920,SRSF11,0.204,0.388
921,PPAT,0.688,0.011
922,PSME1,-0.45,0.203
923,RING1;RNF2,-0.238,0.276
924,PRDX1,-0.016,0.909
925,C1QBP,0.209,0.156
926,CKAP4,-0.192,0.237
927,KHDRBS1,0.196,0.27
928,BAX,-0.065,0.831
929,DHX9,-0.004,0.978
930,LGALS3BP,-0.378,0.108
931,PPID,1.709,0.063
932,SSRP1,-0.393,0.046
933,NSUN2,0.382,0.064
934,RBBP4,-0.514,0.016
935,AHNAK,0.085,0.809
936,PMPCA,0.044,0.775
937,TWF1,0.234,0.282
938,SF3A3,-0.236,0.121
939,AIMP1,-0.124,0.456
940,ILF2,0.004,0.978
941,ILF3,-0.056,0.686
942,TRAP1,0.275,0.124
943,PPP1R8,-0.637,0.013
944,ECH1,-0.406,0.123
945,MLLT11,0.5,0.228
946,FLII,0.231,0.173
947,IK,-0.272,0.122
948,PRKAA1,-0.536,0.016
949,TARDBP;TDP43,-0.101,0.567
950,HNRNPA0,-0.465,0.017
951,AIMP2,0.134,0.404
952,PRDX4,0.271,0.15
953,CBX3,-0.131,0.416
954,PSMD2,-0.144,0.62
955,SRSF9,-0.13,0.473
956,SRSF5,0.012,0.97
957,TRIM28,0.326,0.098
958,DHRS2,-0.944,0.021
959,G3BP1,-0.138,0.341
960,EIF3I,-0.251,0.155
961,CTBP1,-0.75,0.003
962,UBE2V1;TMEM189-UBE2V1,0.102,0.498
963,NNT,-0.501,0.091
964,TCOF1,0.163,0.378
965,SF3B2,-0.369,0.055
966,SQSTM1,-1.365,0.035
967,TUBB3,0.165,0.331
968,HDAC1,-0.737,0.005
969,DCTN2,-0.022,0.882
970,TRA2A,-0.36,0.072
971,TSTA3,1.003,0.044
972,RAB31;RAB22A,-0.408,0.125
973,MOGS,-0.242,0.118
974,SPTAN1,-0.146,0.601
975,DDX39B,-0.026,0.855
976,EXOSC2,-0.448,0.046
977,BOP1,0.05,0.722
978,EIF3A,-0.088,0.543
979,MLEC,0.059,0.757
980,DYNC1H1,-0.021,0.876
981,EIF2B1,1.057,0.021
982,FLNC,1.122,0.002
983,FKBP8,-0.397,0.238
984,GNA13,-0.375,0.04
985,CAPRIN1,-0.624,0.051
986,RBM39,-0.075,0.632
987,MCM6,-0.67,0.02
988,SMC1A,-0.421,0.026
989,USP10,0.08,0.598
990,GANAB,-0.131,0.486
991,MVP,0.008,0.983
992,LASP1,0.036,0.829
993,KPNB1,-0.03,0.829
994,PSMD6,0.56,0.062
995,SEPT2,-0.387,0.068
996,EFTUD2,-1.107,0.001
997,KARS,-0.077,0.648
998,RRS1,-0.424,0.025
999,EIF4H,-0.114,0.425
1000,WDR43,0.158,0.824
1001,EEA1,-0.177,0.6
1002,PDIA6,-0.274,0.081
1003,PLEC,0.191,0.19
1004,PPA1,0.024,0.861
1005,NONO,-0.485,0.014
1006,RCN1,-0.442,0.022
1007,PCBP1,-0.312,0.072
1008,PCBP2,-0.319,0.067
1009,SF3B3,-0.887,0.001
1010,CNN3,0.072,0.59
1011,SAFB,-0.258,0.137
1012,SF3A2,-0.053,0.824
1013,SF3A1,-0.221,0.275
1014,ELAVL1,-0.229,0.221
1015,NSDHL,0.004,0.984
1016,MYLK,0.286,0.101
1017,SLC1A5,0.04,0.832
1018,VAMP3;VAMP2,-0.093,0.522
1019,NEDD8;NEDD8-MDP1,0.402,0.064
1020,RAB11B;RAB11A,-0.168,0.245
1021,ADRM1,-0.032,0.84
1022,UAP1,0.232,0.444
1023,DDB1,-0.675,0.008
1024,MRPL23,0.2,0.232
1025,DBN1,0.032,0.894
1026,FSCN1,-0.125,0.433
1027,DECR1,-0.613,0.042
1028,NDUFA5,-0.521,0.029
1029,TST,-0.618,0.01
1030,NDUFA9,0.949,0.001
1031,CDO1,0.402,0.055
1032,HNRNPUL2;HNRNPUL2-BSCL2,-0.169,0.252
1033,KIAA1109,-0.189,0.508
1034,SMU1,-0.589,0.012
1035,LEPRE1,-0.256,0.254
1036,TUBB8,-0.124,0.405
1037,MRPL51,-0.049,0.838
1038,FAM98B,0.784,0.023
1039,HSP90AB2P,-0.383,0.069
1040,ZNF326,-0.286,0.095
1041,MAGED2,-1.021,0.004
1042,RRP12,-0.138,0.351
1043,KIAA1614,0.565,0.024
1044,FLNA,0.046,0.763
1045,ATL3,-0.234,0.192
1046,HIST2H2AA3;HIST2H2AC,-0.499,0.051
1047,LAMTOR1,-0.31,0.058
1048,SLC25A24,-0.658,0.004
1049,HIBCH,-1.104,0.126
1050,PTRF,-1.379,0.001
1051,SLC27A4,-0.092,0.635
1052,PRPF8,-0.187,0.236
1053,FAHD1,-0.314,0.092
1054,LARP1,0.44,0.045
1055,SND1,0.145,0.397
1056,TRMT10C,-0.277,0.099
1057,EIF3M,0.183,0.513
1058,CYFIP1,0.123,0.517
1059,MYH14,0.886,0.059
1060,PABPN1,-0.027,0.877
1061,KTN1,-0.45,0.04
1062,ALYREF,0.064,0.653
1063,RTTN,0.842,0.076
1064,THOC6,-0.605,0.066
1065,CARM1,0.554,0.063
1066,HIST2H2AB,0.195,0.497
1067,AHNAK2,-0.348,0.146
1068,RHOT2,-0.243,0.127
1069,MRPL41,0.402,0.029
1070,FTSJ3,-0.012,0.931
1071,CCAR2,-0.092,0.585
1072,NDUFAF2,-0.373,0.054
1073,NUP93,-1.35,0.002
1074,MMGT1,-0.089,0.64
1075,ARFGAP1,0.11,0.45
1076,COLGALT1,-0.249,0.507
1077,TXNDC5,-0.078,0.577
1078,PDPR,-0.438,0.018
1079,MAPK1IP1L,0.4,0.503
1080,NGDN,0.181,0.254
1081,OR14C36,-0.436,0.137
1082,PLBD2,-0.091,0.602
1083,NPLOC4,0.001,0.996
1084,RDH11,-0.275,0.106
1085,PNPT1,0.222,0.145
1086,GPX8,-0.037,0.823
1087,IPO4,0.143,0.444
1088,ZC3H15,-0.154,0.457
1089,NUP133,-1.104,0.01
1090,PDCD6IP,-0.349,0.086
1091,SCFD1,-0.22,0.168
1092,PSPC1,0.021,0.924
1093,H1FX,0.012,0.951
1094,HSPH1,-0.023,0.872
1095,TFG,-0.959,0.02
1096,HDAC2,-0.269,0.116
1097,RAD50,-0.72,0.042
1098,UFD1L,0.395,0.044
1099,UPF1,-0.102,0.476
1100,SMARCC1,-1.248,0.0
1101,TNPO1,0.09,0.51
1102,EMG1,-0.348,0.082
1103,MYDGF,-0.056,0.701
1104,TBRG4,-0.114,0.716
1105,MAGOHB,-0.144,0.39
1106,LRRC59,0.25,0.109
1107,FKBP10,-0.257,0.144
1108,FAM136A,-0.139,0.429
1109,PYCR2,-0.144,0.363
1110,RMDN1,-0.316,0.08
1111,SNRNP40,0.385,0.046
1112,FAHD2A;FAHD2B,-0.256,0.118
1113,ERO1L,-0.11,0.569
1114,PGAM5,-0.596,0.006
1115,FUBP3,0.185,0.209
1116,SUCLG2,-0.285,0.079
1117,ABHD14B,0.103,0.642
1118,THOC3,-0.114,0.635
1119,CNDP2,-0.154,0.275
1120,PRRC1,0.282,0.212
1121,CFAP54,-1.028,0.238
1122,RBM14,-0.011,0.934
1123,VPS35,-0.239,0.284
1124,PURB,0.052,0.758
1125,IFT140,0.539,0.062
1126,CDC5L,-0.268,0.188
1127,PSMD1,0.293,0.24
1128,VAT1,-0.564,0.013
1129,PLIN2,-0.686,0.072
1130,NUP88,-0.455,0.107
1131,EIF3C;EIF3CL,-0.165,0.375
1132,TTC1,-0.863,0.144
1133,PHB2,0.264,0.161
1134,KIF2C,-1.251,0.001
1135,HSD17B10,0.128,0.425
1136,NAP1L4,-0.098,0.493
1137,CCT7,0.06,0.721
1138,HIST1H2BM,-1.028,0.006
1139,NIPSNAP1,-0.646,0.041
1140,ARPC5L,-0.21,0.218
1141,APOL2,0.899,0.039
1142,MYBBP1A,1.734,0.001
1143,CORO1B,-0.485,0.016
1144,TXNDC17,0.061,0.742
1145,ERP44,-0.134,0.333
1146,TACO1,0.308,0.139
1147,ESYT1,-0.094,0.609
1148,TUBB6,0.411,0.045
1149,HTATIP2,0.497,0.063
1150,NTMT1,0.055,0.743
1151,TUBB2B,0.426,0.025
1152,TMEM109,-0.204,0.319
1153,TMED9,-0.17,0.427
1154,GNL3,-0.316,0.165
1155,RBM4;RBM4B,-0.51,0.084
1156,SF3B5,-0.613,0.007
1157,HINT2,-0.533,0.021
1158,SRRT,-0.035,0.847
1159,CECR5,0.066,0.843
1160,MRPL13,-0.127,0.524
1161,MRPL1,-0.148,0.747
1162,NLN,-0.188,0.253
1163,RAB34,-0.268,0.173
1164,DPY30,-0.714,0.054
1165,NAT10,0.217,0.319
1166,XRN2,0.019,0.886
1167,DDX47,-0.126,0.369
1168,RAB1B;RAB1C,-0.314,0.073
1169,MRPL46,-0.087,0.548
1170,PNN,-0.485,0.084
1171,TMX1,-0.222,0.202
1172,EHD1,0.04,0.93
1173,NOL6,-0.352,0.046
1174,PTGES2,-0.384,0.072
1175,PHAX,-0.206,0.209
1176,UBE2Z,0.556,0.332
1177,SFXN1,-0.088,0.533
1178,GRPEL1,-0.348,0.139
1179,CACYBP,0.514,0.014
1180,MCCC2,-1.795,0.014
1181,SDF2L1,0.613,0.011
1182,TM9SF3,-0.202,0.19
1183,RAB18,-0.206,0.209
1184,MRPS30,0.151,0.319
1185,EMC7,0.268,0.098
1186,EXOSC4,-0.299,0.298
1187,NOP10,-0.238,0.159
1188,RTN4,-0.345,0.074
1189,RPRD1B,0.193,0.359
1190,EXOSC3,-0.163,0.614
1191,ANLN,-0.563,0.235
1192,PDLIM7,0.175,0.411
1193,DDX21,0.122,0.534
1194,SAR1A,-1.491,0.142
1195,HEBP1,-0.849,0.003
1196,APOBEC3C,0.613,0.028
1197,IARS2,-0.042,0.771
1198,LIN7C,-0.001,0.996
1199,FAM49B,-0.216,0.297
1200,IMP3,0.207,0.246
1201,ATAD3A,0.426,0.043
1202,DDX18,-0.409,0.228
1203,ARMC1,0.013,0.924
1204,SLTM,-0.382,0.038
1205,NDUFB11,0.375,0.058
1206,OCIAD1,-0.461,0.029
1207,GAR1,-0.362,0.058
1208,AATF,0.15,0.409
1209,DDX56,0.087,0.572
1210,MRPL39,0.499,0.037
1211,UGGT1,-0.104,0.473
1212,CISD1,-0.461,0.028
1213,CNIH4,-0.743,0.003
1214,MRPL15,0.468,0.041
1215,HACD3,-0.154,0.3
1216,NDUFA13,-0.802,0.009
1217,PDP1,-2.474,0.003
1218,RCC2,-0.183,0.345
1219,BCCIP,-0.192,0.396
1220,CPSF2,-0.212,0.292
1221,LARS,0.177,0.236
1222,GNG12,-0.133,0.455
1223,GRHPR,-0.462,0.023
1224,CTSZ,-0.917,0.008
1225,ABCF2,-0.142,0.65
1226,CHORDC1,0.751,0.008
1227,SEPT9,-0.02,0.896
1228,DDX20,0.006,0.986
1229,PFDN2,0.485,0.027
1230,ATP6V1H,-0.175,0.654
1231,TRMT112,-0.656,0.011
1232,SLC25A13,-0.512,0.1
1233,DBNL,0.457,0.333
1234,STOML2,0.083,0.598
1235,MRTO4,0.04,0.817
1236,CPSF3,-0.933,0.008
1237,RALY,-0.38,0.033
1238,ISY1,0.129,0.737
1239,CORO1C,0.423,0.039
1240,PRPF19,-0.489,0.017
1241,UBQLN1,-0.299,0.065
1242,G3BP2,-0.576,0.018
1243,PSMD13,-0.139,0.597
1244,PROCR,0.813,0.005
1245,COPS3,-0.125,0.576
1246,SRRM2,-0.243,0.172
1247,PA2G4,0.116,0.553
1248,SMC3,-0.41,0.031
1249,RUVBL2,-0.576,0.067
1250,RUVBL1,-0.751,0.091
1251,NUDC,0.077,0.584
1252,VDAC3,-0.312,0.207
1253,CNPY2,0.018,0.924
1254,GSTK1,-0.063,0.796
1255,LAMTOR2,-0.608,0.155
1256,MRPS28,-0.532,0.44
1257,POLDIP2,-0.11,0.419
1258,NOP58,0.116,0.616
1259,YARS2,-0.038,0.858
1260,LSM2,-0.429,0.082
1261,LUC7L2,0.077,0.723
1262,MRPS2,-0.126,0.418
1263,MRPL11,0.223,0.314
1264,PPIL1,-0.203,0.259
1265,STRAP,0.016,0.924
1266,RTCB,-0.103,0.563
1267,RPL36,0.886,0.007
1268,TLN1,-0.099,0.467
1269,AFG3L2,-0.107,0.551
1270,LSM5,-1.456,0.011
1271,PPME1,1.131,0.113
1272,YTHDF2,-0.262,0.275
1273,SUPT16H,-0.157,0.301
1274,TIMM9,0.347,0.339
1275,TIMM13,0.451,0.026
1276,GTF3C5,-1.345,0.0
1277,RBM8A,0.046,0.744
1278,COPG1,0.122,0.494
1279,CLIC4,-0.025,0.911
1280,NFS1,0.563,0.119
1281,MTCH2,-0.252,0.101
1282,SLC30A1,0.074,0.656
1283,PSMC3,-0.319,0.102
1284,ACIN1,-0.193,0.519
