,Gene Name,log2(Fold change),P-value
0,HDLBP,-0.4029772145,0.0255118473531926
1,PSMA2,-0.1026572615,0.368237102578101
2,BAG6;BAT3,-0.0454380422,0.689415408741826
3,TAF15,-0.3210742061,0.0635705273961424
4,TXNRD1,0.8707289728,0.00368701627262788
5,HMOX2,0.2136170506,0.124519251432378
6,EIF2B4,-0.8420499397,0.223374068222589
7,KHSRP,-0.1845364263,0.105646687247125
8,PABPC1;PABPC3,0.2729533537,0.0624272020189923
9,PYCR2,-0.546035661,0.0560343750633524
10,POLA1,0.3754263671,0.0281551231068032
11,CTNNBL1,-0.0716264088,0.615571524440947
12,HNRNPDL,-0.3219337827,0.0500739919749347
13,SLIRP,-0.2348561772,0.0662919596538487
14,EIF5B,0.2328345668,0.149418053872248
15,SPTBN1,-0.399449421,0.0193165946262383
16,DDX50,-0.8978468765,0.219669249660781
17,POLR2E,0.015379846,0.918220938387778
18,HYOU1,-0.1581498807,0.186653764045886
19,TPM3,-0.016925905,0.855810900721635
20,TARDBP;TDP43,-0.2446603597,0.0481265337229057
21,RPL17;RPL17-C18orf32,0.3997843176,0.0410594612461345
22,ITGB6,0.3996148583,0.0219095371977152
23,PSMB3,0.010507896,0.930798216321834
24,VTA1,0.1064736642,0.493741650768323
25,AP2M1,-0.4978706751,0.0947345308770989
26,UBE2D3;UBE2D2,-0.4804081125,0.0114264216378297
27,POLD1,0.3479553708,0.110205596130873
28,SRP19,-0.2805758565,0.555528452314653
29,UGP2,-0.1101442351,0.300934094716038
30,PTGES3,-0.1646598007,0.167060899905591
31,EIF3H,0.0561045909,0.620668936186536
32,SBDS,0.2721704532,0.0442703315443015
33,OGFR,0.1444041116,0.401896726014394
34,ACOT1;ACOT2,-0.7740151035,0.0145428418078626
35,NOMO2;NOMO1;NOMO3,-0.9181412966,0.102639500606456
36,SEPT8,-0.4545781823,0.147563781432982
37,STAU1,-0.0073700179,0.981384291123939
38,PSME2,-0.5765333132,0.00756572493957173
39,AP2B1,0.2178089109,0.249941938659365
40,BSG,-0.2643002888,0.161785148093604
41,SRSF3,0.0114271696,0.915919399428258
42,MRPL45,0.2449579319,0.593198601621236
43,DDX1,-0.1605680727,0.14236220020767
44,GPS1,-0.2742460029,0.192762826721169
45,VDAC2,0.1504071146,0.245473343973867
46,HNRNPUL1,-0.9714711727,0.0316951097038236
47,EPB41L3,0.3004220828,0.260866475897667
48,SNX6,0.2960338129,0.170500191358518
49,PCMT1,0.052979863,0.752371792252688
50,NOLC1,-0.0279306763,0.872258167103043
51,HADH,-0.5421390437,0.271184961860118
52,PLS3,-0.3112368554,0.0205643214518897
53,PITPNB,-0.0651453539,0.813734590597565
54,IVD,-0.3961220286,0.162171169140246
55,ELOVL5,-0.0668550228,0.56829803560259
56,ADSL,0.2483823292,0.0704116788888646
57,TMED7;TMED7-TICAM2,0.173690801,0.158755703726041
58,NAA15;NAA16,-0.2005277794,0.204442958581608
59,SRSF7,0.4154657108,0.0781870370073955
60,TCEB2,-0.4157691647,0.0166373783994778
61,RPS15,-0.2251177041,0.571198143735158
62,TPT1,0.7040173767,0.0331898067275951
63,PWP2,0.204629339,0.53185584566842
64,SET,-0.3665546505,0.0525064362207748
65,RPSA,0.515453633,0.00705520182416892
66,HTRA2,-0.5055108264,0.0226466389410738
67,DDX46,-0.1788707021,0.136752572551782
68,CHD4,-0.2616907971,0.0478954820213952
69,CAPNS1,0.249026323,0.049484852847507
70,DDOST,-0.3204717491,0.040538216949204
71,LAMTOR5,-0.3656208625,0.0242949941986255
72,DDX3X;DDX3Y,-0.1569515076,0.152892813634331
73,SPTAN1,-0.197743655,0.365092060804058
74,DNM1;DNM2,-0.2397454476,0.123133774724535
75,DIAPH1,0.0499793711,0.875532623906999
76,HLA-A,-0.9685083466,0.000532097238750679
77,HSPA1A;HSPA1B,0.8761809252,0.00134862595432893
78,PSMB9,-1.0831993604,0.00624504064484905
79,PUF60,0.7198240289,0.0714829344927705
80,MATR3,-0.2154865921,0.0675752571047723
81,PROCR,0.6948671043,0.01043230119317
82,PACSIN2,0.2499889258,0.205958755215828
83,HLA-A,-1.3430157536,0.000149319661342455
84,ALDH7A1,-0.525961583,0.0256755856871615
85,TJP2,0.170400474,0.315247518511641
86,CTSD,-1.2024601797,0.000141678998809667
87,A0A1B0GW50,0.0060646842,0.977398143291322
88,DPYSL2,-0.7033363513,0.0653664895620323
89,MAPK15,-0.7568340501,0.00107881055874458
90,SFXN3,-0.2155851564,0.187830095313072
91,ME2,1.1517194688,0.241871229922067
92,POLR2B,-0.2548957991,0.0655961357099491
93,TCEA1,-0.2518777738,0.0590712267638968
94,BCLAF1,-0.0977614975,0.526117685957798
95,DDX17,-0.3769386576,0.131614678238466
96,GCSH,0.3682065857,0.0875698365852913
97,PHGDH,-0.6642198425,0.0422323483371407
98,RRM2,-0.0525713133,0.768908181654912
99,PPT1,-0.7539762266,0.0016004621774821
100,OPA1,-0.0902311689,0.565168002962672
101,CD9,-0.425186362,0.0172418438705161
102,CTNNB1,-0.3627971478,0.124933879595717
103,POLR1C,0.5216718751,0.00995868217900701
104,TPM4,0.4521510809,0.00760101977148082
105,SUCLA2,-0.5867701904,0.00674259828310239
106,RPS14,0.3228476004,0.0228466733325264
107,RPS24,0.5205208134,0.0033218103559298
108,PFKM,-0.1017754422,0.355626529784987
109,HSD17B4,-1.0231238278,0.0030406290337151
110,CSNK2A1;CSNK2A3,-0.1462618727,0.221152244160914
111,SEC23B;SEC23A,-0.059308897,0.533871990024538
112,TPP1,-1.304700308,0.000163502643640597
113,EEF1A2,0.2549193133,0.253567746574796
114,CD59,-0.0812635449,0.501132743987534
115,NDUFA6,-0.2121614275,0.150423268819467
116,MTHFD1,0.0105286233,0.915145365580462
117,CTPS1,1.0203116854,0.00255591949851987
118,HEBP1,-0.5905147381,0.0270615529165023
119,MOGS,-0.3130305708,0.0700653686305827
120,TCOF1,0.1360739635,0.461406023073972
121,NDUFA9,0.3900628081,0.013973544618254
122,PPP1R12A,-0.0369093995,0.801234876902558
123,EIF2B5,0.0621381197,0.525547972464757
124,MCM4,-0.3369068284,0.061363229620788
125,NUP98,0.0825399294,0.406230724698431
126,HNRNPL,-0.3922868009,0.0139712714132901
127,RPL29,0.0969403244,0.519198024879153
128,ABCD3,-0.1204031437,0.415925730701345
129,THRAP3,-0.3010304594,0.0312612777987083
