,Bait,Prey Gene,Saint Score,log2FC
0,WDR82,HIST1H4A,0.0,-0.3770696490798233
1,WDR82,HSPA5,0.0,-1.3219280948873622
2,WDR82,HSPA4,0.0,-5.058893689053568
3,WDR82,HSPA8,0.0,-0.3959286763311392
4,WDR82,NELFE,0.0,-1.5994620704162712
5,WDR82,COPRS,0.0,-1.5994620704162712
6,WDR82,ZC3H15,0.0,-4.643856189774724
7,WDR82,ZC3H14,0.0,-1.4739311883324124
8,WDR82,ZC3H18,0.0,-1.8889686876112561
9,WDR82,ABCD3,0.0,-5.058893689053568
10,WDR82,DHX9,0.0,-1.736965594166206
11,WDR82,NELFA,0.0,-3.0588936890535687
12,WDR82,TCOF1,0.34,1.6780719051126378
13,WDR82,NUP98,0.0,-2.1844245711374275
14,WDR82,SP1,0.0,-2.8365012677171206
15,WDR82,HNRNPDL,0.0,-0.5777669993169522
16,WDR82,ANKRD20A12P,0.0,-1.0
17,WDR82,MAZ,0.01,0.0
18,WDR82,EIF2AK2,0.0,-1.0
19,WDR82,ALDH3A2,0.0,0.16349873228287956
20,WDR82,PNISR,0.0,-1.5994620704162712
21,WDR82,NOP2,0.0,-2.321928094887362
22,WDR82,EDC4,0.0,-3.0588936890535687
23,WDR82,DENND4C,0.0,-4.643856189774724
24,WDR82,SWAP70,0.0,-2.473931188332412
25,WDR82,ZNF451,0.0,-2.321928094887362
26,WDR82,CSDE1,0.0,-0.5777669993169522
27,WDR82,TIPRL,0.0,-2.0588936890535687
28,WDR82,EPS15L1,0.0,-2.9434164716336326
29,WDR82,ANAPC4,0.0,-1.0588936890535685
30,WDR82,RPS6KA1,0.0,-4.321928094887363
31,WDR82,PPID,0.0,-1.5994620704162712
32,WDR82,HLCS,0.0,-1.4739311883324124
33,WDR82,ASAP1,0.0,-1.434402824145775
34,WDR82,SERBP1,0.0,-1.286304185156641
35,WDR82,VAPB,0.0,-2.321928094887362
36,WDR82,AFTPH,0.0,-3.1844245711374275
37,WDR82,SHROOM2,0.0,-3.0588936890535687
38,WDR82,EXOSC10,0.0,-3.473931188332412
39,WDR82,ARF3,0.0,-2.0
40,WDR82,PLRG1,0.0,-3.8365012677171206
41,WDR82,ELMSAN1,0.0,-3.0588936890535687
42,WDR82,AP3D1,0.0,-2.643856189774725
43,WDR82,SRPK2,0.0,-0.5777669993169522
44,WDR82,RAB11FIP5,0.0,-1.9434164716336324
45,WDR82,MPRIP,0.0,-5.643856189774724
46,WDR82,RBBP6,0.0,-1.5994620704162712
47,WDR82,EEF1A1,0.0,-0.9434164716336325
48,WDR82,EEF1A2,0.0,-2.0
49,WDR82,MAGEA4,0.0,-1.2175914350726267
50,WDR82,IFT81,0.0,0.0
51,WDR82,KIF4A,0.0,-4.058893689053568
52,WDR82,IRAK1,0.0,-2.395928676331139
53,WDR82,YLPM1,0.0,-1.3959286763311392
54,WDR82,FIP1L1,0.0,-1.2515387669959646
55,WDR82,NOLC1,0.0,-2.473931188332412
56,WDR82,POGK,0.0,-1.0
57,WDR82,FGFR1OP,0.0,-2.5563933485243853
58,WDR82,SNW1,0.0,-1.3219280948873622
59,WDR82,PNN,0.0,-2.643856189774725
60,WDR82,WDR70,0.0,-2.473931188332412
61,WDR82,TRIM13,0.0,0.0
62,WDR82,AHCTF1,0.0,-0.18442457113742744
63,WDR82,PPP2R3A,0.0,-4.321928094887363
64,WDR82,PES1,0.0,-1.736965594166206
65,WDR82,PRPF3,0.0,-2.8365012677171206
66,WDR82,SAGE1,0.0,1.0
67,WDR82,PCF11,0.0,1.0214797274104515
68,WDR82,ESRP2,0.0,0.0
69,WDR82,SYNJ1,0.0,-4.321928094887363
70,WDR82,RELA,0.0,-1.15200309344505
71,WDR82,THOC2,0.0,-2.0
72,WDR82,RHBDL2,0.5,4.643856189774724
73,WDR82,NUP107,0.0,-1.5994620704162712
74,WDR82,APC,0.0,-3.473931188332412
75,WDR82,PAK2,0.0,-4.058893689053568
76,WDR82,NUP88,0.0,-0.5777669993169522
77,WDR82,ADNP,0.0,-1.7858751946471527
78,WDR82,YTHDF2,0.0,-3.0588936890535687
79,WDR82,YTHDF1,0.0,-3.1844245711374275
80,WDR82,MED1,0.0,-2.736965594166206
81,WDR82,CEP97,0.0,-0.8109661756099832
82,WDR82,SUB1,0.0,-1.8365012677171204
83,WDR82,TNS3,0.0,-2.8365012677171206
84,WDR82,FAM135A,0.0,-2.321928094887362
85,WDR82,DPYSL4,0.0,-2.643856189774725
86,WDR82,DPYSL2,0.0,-1.3959286763311392
87,WDR82,DPYSL3,0.0,-1.8889686876112561
88,WDR82,NUDT5,0.0,-1.7858751946471527
89,WDR82,PHLDB1,0.0,-1.0
90,WDR82,EPS8L2,0.0,-2.5563933485243853
91,WDR82,PFN2,0.0,-1.2175914350726267
92,WDR82,MEF2D,0.0,-1.0
93,WDR82,ZNF114,0.0,-2.321928094887362
94,WDR82,DNAJB1,0.0,-1.15200309344505
95,WDR82,SSB,0.0,-4.643856189774724
96,WDR82,MDN1,0.0,-1.0
97,WDR82,PRKAR2A,0.0,-4.058893689053568
98,WDR82,ECD,0.0,-5.058893689053568
99,WDR82,NUP62,0.0,-3.0588936890535687
100,WDR82,TPM3,0.0,-3.0588936890535687
101,WDR82,SNRPA1,0.0,-2.8365012677171206
102,WDR82,ETF1,0.0,-1.5145731728297585
103,WDR82,FAM21A,0.0,-4.321928094887363
104,WDR82,PHACTR4,0.0,-1.6438561897747246
105,WDR82,TRIO,0.0,-3.8365012677171206
106,WDR82,YKT6,0.0,-2.643856189774725
107,WDR82,ATXN2L,0.0,-1.7858751946471527
108,WDR82,TJP1,0.0,-2.2515387669959646
109,WDR82,TCP1,1.0,4.006298023900369
110,WDR82,SH3PXD2B,0.0,-3.1844245711374275
111,WDR82,SUGP1,0.0,-1.1844245711374275
112,WDR82,XAB2,0.0,-1.6438561897747246
113,WDR82,SVIL,0.0,-3.8365012677171206
114,WDR82,GTF3C5,0.0,-2.5563933485243853
115,WDR82,KTN1,0.0,-3.643856189774725
116,WDR82,TCEB3,0.0,-2.0588936890535687
117,WDR82,PRDX6,0.0,-0.20091269392599642
118,WDR82,TCEB1,0.0,-3.321928094887362
119,WDR82,PRDX1,0.0,-1.0
120,WDR82,SMARCA5,0.0,-3.473931188332412
121,WDR82,CCDC168,0.0,-1.0
122,WDR82,CCT6A,1.0,2.5310694927259543
123,WDR82,CCT6B,0.02,0.5849625007211562
124,WDR82,CDC5L,0.0,-4.058893689053568
125,WDR82,CROCC,0.0,0.0
126,WDR82,PAPOLA,0.0,-2.736965594166206
127,WDR82,ZFR,0.0,-1.9434164716336324
128,WDR82,TXNDC9,0.0,-0.7369655941662062
129,WDR82,CALM2,0.0,0.2630344058337938
130,WDR82,DCD,0.97,5.643856189774724
131,WDR82,DNMT1,0.0,-2.321928094887362
132,WDR82,DLGAP5,0.0,-2.5563933485243853
133,WDR82,EIF4ENIF1,0.0,-3.321928094887362
134,WDR82,TRIM28,0.0,-1.9434164716336324
135,WDR82,TRIM25,0.0,-1.9434164716336324
136,WDR82,SLC25A5,0.0,-1.286304185156641
137,WDR82,BRD4,0.0,-2.0
138,WDR82,COIL,0.0,-0.9159357352115255
139,WDR82,NELFCD,0.0,-2.2515387669959646
140,WDR82,PTPN12,0.0,-2.643856189774725
141,WDR82,PTPN11,0.0,-4.058893689053568
142,WDR82,ARCN1,0.0,-1.0892673380970874
143,WDR82,UTRN,0.0,-6.643856189774724
144,WDR82,GAPDH,0.0,-2.8365012677171206
145,WDR82,SEC16A,0.07,1.5310694927259543
146,WDR82,ARHGAP1,0.0,-5.643856189774724
147,WDR82,ABCF3,0.0,-2.9434164716336326
148,WDR82,ABCF2,0.0,-0.9434164716336325
149,WDR82,ABCF1,0.0,-3.8365012677171206
150,WDR82,RAPH1,0.0,-4.058893689053568
151,WDR82,KPRP,0.5,4.643856189774724
152,WDR82,PTPN1,0.0,-3.8365012677171206
153,WDR82,ASUN,1.0,3.221877081077034
154,WDR82,SLC3A2,0.0,-3.1844245711374275
155,WDR82,BAG2,0.0,-1.5994620704162712
156,WDR82,BAG3,0.0,-1.736965594166206
157,WDR82,MYO1B,0.0,-5.058893689053568
158,WDR82,RPS2,0.0,-2.0
159,WDR82,CHMP5,0.0,-3.321928094887362
160,WDR82,CTPS1,0.0,-2.2515387669959646
161,WDR82,DSG2,0.0,-2.5563933485243853
162,WDR82,DSG1,0.66,3.169925001442312
163,WDR82,SH3BP5L,0.0,-3.473931188332412
164,WDR82,LGALS1,0.24,2.0
165,WDR82,NUP50,0.0,-2.0588936890535687
166,WDR82,HN1,0.0,-2.321928094887362
167,WDR82,WAPAL,0.0,-2.5563933485243853
168,WDR82,KIAA1217,0.0,-1.7858751946471527
169,WDR82,KIAA1211,0.0,-5.643856189774724
170,WDR82,TMPO,0.0,0.6507645591169023
171,WDR82,VARS,0.0,-5.058893689053568
172,WDR82,SMCR8,0.0,-3.1844245711374275
173,WDR82,KIAA1524,0.0,-3.473931188332412
174,WDR82,PSMD12,0.0,0.5849625007211562
175,WDR82,PEX14,0.0,-2.473931188332412
176,WDR82,AP3B1,0.0,-5.058893689053568
177,WDR82,RPL24,0.0,-1.4739311883324124
178,WDR82,NAP1L4,0.0,-2.8365012677171206
179,WDR82,ATG3,0.0,-2.736965594166206
180,WDR82,PEAK1,0.0,-3.321928094887362
181,WDR82,TAGLN,0.0,-3.0588936890535687
182,WDR82,PPP1CB,0.04,1.0
183,WDR82,PPP1CA,0.0,0.0
184,WDR82,SRRM1,0.0,0.0
185,WDR82,SRRM2,0.5,4.643856189774724
186,WDR82,CCDC174,0.0,-3.321928094887362
187,WDR82,KANK2,0.0,-3.473931188332412
188,WDR82,PUF60,0.0,-1.6896598793878495
189,WDR82,PLIN3,0.0,-1.3584539709124763
190,WDR82,ZYX,0.0,-2.643856189774725
191,WDR82,PLVAP,0.87,5.129283016944966
192,WDR82,RBPJ,0.0,0.0
193,WDR82,CIAPIN1,0.0,-3.1844245711374275
194,WDR82,HSP90AB1,0.0,-0.014499569695115089
195,WDR82,ARHGAP21,0.0,-2.395928676331139
196,WDR82,ARHGAP29,0.0,-1.9434164716336324
197,WDR82,ATG2B,0.0,-3.1844245711374275
198,WDR82,TWF1,0.0,-2.2515387669959646
199,WDR82,TWF2,0.0,-1.4739311883324124
200,WDR82,EIF4G3,0.0,-4.321928094887363
201,WDR82,EIF4G2,0.0,-1.6896598793878495
202,WDR82,EEF1D,0.0,-1.0291463456595165
203,WDR82,EEF1G,0.0,-2.8365012677171206
204,WDR82,CCNK,0.0,-1.736965594166206
205,WDR82,TRIM33,0.0,-3.0588936890535687
206,WDR82,PCM1,0.0,-3.1844245711374275
207,WDR82,RPL4,0.0,-3.8365012677171206
208,WDR82,FEN1,0.0,-3.321928094887362
209,WDR82,CHD4,0.0,-3.321928094887362
210,WDR82,CHD8,0.0,-3.321928094887362
211,WDR82,CAP1,0.0,-2.9434164716336326
