,Gene Name,log2(Fold change),P-value
822,GDI2,-0.072,0.508
823,SERPINH1,-0.144,0.276
824,PDLIM4,-0.232,0.181
825,ST13;ST13P5;ST13P4,-0.048,0.683
826,VASP,-0.607,0.016
827,NUDT2,-0.455,0.029
828,CCT8,0.301,0.049
829,CCT4,0.224,0.076
830,ANXA11,0.117,0.469
831,RAB5C;RAB5B,-0.352,0.038
832,DUSP3,-0.354,0.399
833,GALK1,-0.439,0.122
834,SSR4,-0.865,0.095
835,PSMD7,0.174,0.319
836,HDGF,-0.225,0.349
837,NDUFA8,-0.349,0.089
838,HNRNPA3,-0.145,0.254
839,PGD,0.153,0.365
840,HNRNPM,-0.083,0.474
841,KPNA2,-0.058,0.645
842,ARHGDIA,-0.122,0.307
843,HNRNPF,-0.149,0.195
844,MSH6,-0.616,0.013
845,KIF11,-0.196,0.306
846,SMS,-0.143,0.308
847,THOP1,-0.672,0.046
848,CAPZA1,0.032,0.828
849,BLVRA,-0.494,0.024
850,ACLY,0.536,0.004
851,METAP1,0.062,0.713
852,COPB1,0.135,0.245
853,CTSC,-0.214,0.595
854,SUB1,-0.044,0.69
855,RARS,-0.038,0.725
856,YARS,-0.501,0.007
857,BCAT1,-0.234,0.558
858,RAD23B,-0.567,0.023
859,ALDH18A1,0.177,0.149
860,EIF5,-0.439,0.027
861,PSMD4,0.238,0.144
862,CSE1L,0.207,0.105
863,VCP,-0.114,0.306
864,HADHB,-0.159,0.172
865,ADK,0.041,0.703
866,ADAR,-0.397,0.233
867,SEC13,-0.475,0.021
868,HNRNPH2,-0.215,0.214
869,OXCT1,-0.019,0.902
870,EIF3B,0.175,0.161
871,MARS,0.011,0.958
872,ATP5I,-0.133,0.573
873,EIF6,-0.106,0.341
874,CTBP2,-0.252,0.298
875,MTPN,-0.212,0.102
876,ARPC4;ARPC4-TTLL3,-0.223,0.293
877,SEC61G,0.255,0.194
878,TPI1,-0.249,0.064
879,EIF3E,0.281,0.084
880,SEC61B,-0.486,0.017
881,UBE2G2,0.352,0.258
882,ACTB,0.125,0.279
883,EIF4A1,-0.071,0.633
884,RPS20,0.095,0.512
885,S100A10,-0.173,0.202
886,CDC42,-0.262,0.359
887,DSTN,-0.323,0.031
888,RAB2A;RAB2B,-0.433,0.135
889,RAB10,-0.503,0.016
890,UBE2M,0.013,0.973
891,UBE2K,-0.06,0.726
892,UBE2N,0.137,0.332
893,ACTR3,-0.057,0.639
894,ACTR2,0.115,0.652
895,ACTR1A,-0.189,0.135
896,ABCE1,-0.283,0.294
897,RAP1B;RAP1A,-0.257,0.121
898,RPS3A,0.261,0.059
899,RPL26;RPL26L1,0.098,0.508
900,PSME3,-0.014,0.889
901,MAGOH;MAGOHB,-0.214,0.122
902,RPL27,0.021,0.873
903,RHOA,-0.419,0.036
904,HSPE1;HSPE1-MOB4,0.154,0.19
905,VBP1,0.857,0.226
906,B2M,-0.845,0.003
907,NUTF2,0.054,0.754
908,HNRNPK,-0.137,0.254
909,YWHAG,-0.007,0.972
910,RPS7,0.327,0.035
911,PPP1CA,-0.369,0.019
912,PPP1CB,-1.022,0.0
913,PSMC1,0.072,0.554
914,PSMC5,0.201,0.123
915,RPS8,0.416,0.011
916,RPS16,0.258,0.055
917,YWHAE,-0.104,0.329
918,RPS23,0.153,0.319
919,RPS18,0.422,0.009
920,RPS29,0.343,0.019
921,RPS13,0.193,0.153
922,RPS11,0.441,0.01
923,SNRPE,-0.146,0.222
924,SNRPF,-0.234,0.428
925,LSM3,-0.234,0.158
926,SNRPD2,0.057,0.709
927,SNRPD3,-0.115,0.295
928,TMSB4X,-0.25,0.65
929,PSMC6,0.032,0.783
930,RPL7A,0.307,0.033
931,ETF1,0.464,0.019
932,RPS4X,0.379,0.013
933,PPP2CA;PPP2CB,-0.23,0.103
934,RPS6,0.245,0.091
935,HIST1H4A,-0.593,0.003
936,RAN,-0.05,0.639
937,RPL23,0.236,0.074
938,RPS25,0.398,0.016
939,RPS26;RPS26P11,0.314,0.054
940,RPS28,0.496,0.006
941,GNB1,-0.237,0.162
942,GNB2,-0.297,0.039
943,RPL39;RPL39P5,0.404,0.054
944,RPL31,0.359,0.018
945,RPL10A,0.207,0.098
946,RPL11,0.3,0.035
947,RPL8,0.036,0.756
948,PPIA,-0.077,0.506
949,FKBP1A;FKBP12-Exip2,-0.354,0.081
950,RPS27A;UBC;UBB;UBA52,0.331,0.437
951,RAC1;RAC3,-0.269,0.043
952,AP2B1,0.243,0.133
953,YWHAZ,-0.088,0.409
954,DYNLL1;DYNLL2,-0.332,0.137
955,RPL38,0.163,0.361
956,RPS21,0.331,0.032
957,GNB2L1,0.227,0.082
958,SUPT4H1,-0.81,0.033
959,TMSB10,-0.28,0.085
960,YBX1,-0.123,0.377
961,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,0.04,0.927
962,ACTC1;ACTA1,0.264,0.156
963,EEF1A1;EEF1A1P5,0.354,0.024
964,TUBA1B;TUBA4A,0.129,0.248
965,TUBB4B,0.158,0.169
966,PAFAH1B2,-0.28,0.12
967,IGBP1,-0.075,0.58
968,EIF4G2,-0.196,0.192
969,CCT2,0.305,0.031
970,GSTO1,-0.376,0.135
971,SRPX,-0.203,0.223
972,MRPS5,-0.012,0.94
973,MRPS9,0.34,0.326
974,SARNP,-0.224,0.14
975,RPL24,0.114,0.345
976,ARF1;ARF3,-0.265,0.216
977,ERH,-0.167,0.32
978,SRSF3,-0.086,0.493
979,FOXK1,-0.437,0.102
980,RBM10,0.337,0.19
981,RBM3,-0.157,0.383
982,TFAM,-0.242,0.078
983,PURA,-0.134,0.337
984,CLTC,-0.325,0.023
985,FKBP3,-0.24,0.248
986,SORD,0.038,0.743
987,HNRNPU,-0.099,0.376
988,FABP5,0.029,0.87
989,CAP1,-0.157,0.167
990,HMGCS1,0.532,0.005
991,PFKP,0.524,0.02
992,FKBP4,0.41,0.012
993,PLOD1,-0.909,0.008
994,RPL6,0.169,0.159
995,LMNB2,-0.251,0.172
996,GLO1,-0.22,0.079
997,YWHAH,0.148,0.258
998,CSTF1,-0.385,0.132
999,SRSF11,-0.105,0.601
1000,PPAT,0.392,0.011
1001,GFPT1,0.15,0.235
1002,PSME1,-0.469,0.009
1003,CKAP4,-0.162,0.255
1004,KHDRBS1,-0.059,0.609
1005,BAX,-0.619,0.052
1006,ARHGAP1,-0.573,0.1
1007,DHX9,0.08,0.522
1008,PPID,0.039,0.758
1009,SSRP1,-0.155,0.25
1010,NSUN2,0.436,0.032
1011,RBBP4,-0.324,0.042
1012,AHNAK,0.249,0.501
1013,HSPA14,0.209,0.127
1014,AP1B1,0.312,0.045
1015,PMPCA,-0.733,0.012
1016,SCRN1,-0.455,0.036
1017,TWF1,-0.038,0.822
1018,SF3A3,0.167,0.224
1019,AIMP1,0.07,0.546
1020,ILF2,-0.007,0.946
1021,ILF3,-0.069,0.543
1022,TRAP1,0.037,0.766
1023,IK,-0.523,0.011
1024,HNRNPA0,-0.392,0.013
1025,AIMP2,-0.159,0.166
1026,PRDX4,-0.038,0.818
1027,PAK2,-0.238,0.282
1028,CBX3,-0.34,0.036
1029,PSMD2,0.462,0.008
1030,SRSF9,-0.122,0.468
1031,SRSF5,0.059,0.733
1032,TRIM28,0.264,0.063
1033,DHRS2,-0.455,0.03
1034,G3BP1,-0.157,0.193
1035,EIF3I,0.069,0.545
1036,UBE2V1;TMEM189-UBE2V1,-0.133,0.233
1037,SF3B2,-0.435,0.052
1038,PDAP1,-0.122,0.342
1039,ROCK1,0.418,0.611
1040,TUBB3,0.147,0.282
1041,DCTN2,-0.044,0.742
1042,NAE1,0.04,0.9
1043,TRA2A,0.085,0.441
1044,SNX1,-0.503,0.013
1045,TSTA3,-0.186,0.119
1046,DDX39B,-0.031,0.807
1047,BLMH,0.26,0.059
1048,EXOSC2,0.105,0.369
1049,IL18,0.122,0.385
1050,BOP1,0.196,0.195
1051,EIF3A,-0.046,0.679
1052,TTLL12,0.136,0.241
1053,DPYSL3,-0.331,0.059
1054,DYNC1H1,-0.416,0.044
1055,EIF4A2,-0.877,0.004
1056,CTTN,-0.183,0.141
1057,TRIM25,-0.538,0.01
1058,FLNC,1.124,0.001
1059,GALE,-0.645,0.002
1060,RBM39,-0.055,0.795
1061,MCM6,-0.108,0.481
1062,SMC1A,-0.274,0.058
1063,USP10,-0.368,0.042
1064,GANAB,-0.246,0.122
1065,MVP,-0.848,0.001
1066,LASP1,0.077,0.564
1067,KPNB1,0.014,0.89
1068,PSMD6,0.228,0.38
1069,02-Sep,-0.34,0.026
1070,EFTUD2,-0.252,0.074
1071,KARS,-0.039,0.765
1072,EIF4H,-0.156,0.256
1073,PDIA6,-0.333,0.027
1074,PAFAH1B3,-0.494,0.009
1075,PLEC,0.461,0.007
1076,PPA1,-0.012,0.906
1077,NONO,-0.39,0.017
1078,QPRT,-0.771,0.004
1079,RCN1,-0.265,0.328
1080,PCBP1,-0.335,0.02
1081,SF3B3,-0.19,0.126
1082,CNN3,0.197,0.106
1083,SAFB,-0.006,0.966
1084,SF3A2,0.537,0.004
1085,SF3A1,-0.084,0.501
1086,TRIP13,0.681,0.051
1087,MAPRE1,-0.091,0.464
1088,ELAVL1,-0.092,0.659
1089,MYLK,-0.498,0.046
1090,TOMM34,0.11,0.468
1091,UBE2V2,0.035,0.809
1092,NEDD8;NEDD8-MDP1,-0.059,0.69
1093,ADRM1,0.1,0.437
1094,CCDC6,-0.359,0.066
1095,UAP1,0.533,0.12
1096,DDB1,-0.207,0.138
1097,MRPL23,-0.648,0.01
1098,CDC37,-0.007,0.971
1099,FSCN1,0.115,0.381
1100,DECR1,-0.844,0.001
1101,NDUFA5,-0.111,0.377
1102,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,-0.619,0.003
1103,UPP1,-0.357,0.049
1104,CDO1,0.324,0.036
1105,HNRNPUL2;HNRNPUL2-BSCL2,-0.386,0.025
1106,SMU1,-0.472,0.021
1107,TUBB8,0.101,0.385
1108,FAM98B,0.412,0.306
1109,HSP90AB2P,-0.35,0.086
1110,ZNF326,-0.099,0.423
1111,RRP12,0.072,0.568
1112,SH3BGRL3,0.177,0.189
1113,MCM10,-0.109,0.871
1114,C9orf64,-0.427,0.024
1115,NDRG3,0.038,0.82
1116,CROCC,0.766,0.031
1117,FLNA,0.031,0.809
1118,RLTPR,0.061,0.556
1119,HIST2H2AA3;HIST2H2AC,-0.407,0.011
1120,CIAPIN1,-0.309,0.035
1121,SMYD5,-2.475,0.005
1122,SLC25A24,0.007,0.975
1123,HIBCH,-1.099,0.113
1124,PTRF,-0.623,0.051
1125,EDC4,0.127,0.58
1126,FAHD1,-0.539,0.01
1127,HIST2H3A,-0.564,0.007
1128,SND1,0.091,0.409
1129,TRMT10C,-0.003,0.98
1130,EIF3M,0.129,0.316
1131,CYFIP1,0.103,0.572
1132,MYH14,0.37,0.045
1133,HUWE1,-0.428,0.043
1134,ISCA2,-0.902,0.002
1135,PABPN1,-0.055,0.726
1136,KTN1,-0.294,0.047
1137,ALYREF,0.121,0.276
1138,CAND1,-0.088,0.662
1139,TSPYL5,-0.439,0.077
1140,THOC6,-0.848,0.024
1141,CXorf67,-0.112,0.535
1142,CARM1,-0.087,0.621
1143,HIST2H2AB,-0.075,0.828
1144,AHNAK2,-0.771,0.001
1145,MRPL41,0.267,0.221
1146,FTSJ3,-0.064,0.622
1147,KATNAL2,0.215,0.346
1148,CCAR2,0.204,0.198
1149,NUP93,-0.081,0.483
1150,ARFGAP1,0.132,0.354
1151,COLGALT1,-1.178,0.025
1152,TXNDC5,-0.119,0.295
1153,MAPK1IP1L,0.045,0.845
1154,NGDN,0.194,0.111
1155,NUP43,-0.005,0.979
1156,NPLOC4,-0.258,0.209
1157,LRRC20,-0.08,0.702
1158,PNPT1,0.269,0.081
1159,IPO4,0.118,0.419
1160,DYNLRB1;DYNLRB2,0.442,0.02
1161,ZC3H15,-0.136,0.434
1162,PPP1R13L,0.132,0.565
1163,PDCD6IP,-0.002,0.987
1164,BRK1,-0.317,0.066
1165,SCFD1,-0.403,0.05
1166,UBLCP1,-0.319,0.05
1167,PCNP,-0.508,0.017
1168,ATXN2L,-0.465,0.102
1169,PSPC1,-0.062,0.775
1170,DNAJC9,-0.019,0.888
1171,DDX1,-0.055,0.652
1172,H1FX,-0.632,0.016
1173,CCT6B,0.03,0.781
1174,HSPH1,0.322,0.023
1175,GCN1L1,0.192,0.162
1176,TFG,-0.831,0.025
1177,HDAC2;HDAC1,-0.155,0.254
1178,RAD50,-0.338,0.032
1179,UFD1L,0.261,0.06
1180,UPF1,0.332,0.101
1181,TNPO1,0.173,0.185
1182,EMG1,-0.59,0.069
1183,HIST1H2AC;HIST3H2A;HIST1H2AB,-0.601,0.003
1184,MYDGF,-0.493,0.006
1185,MAGOHB,0.011,0.942
1186,LRRC59,0.095,0.402
1187,PPP1R14B,-0.314,0.259
1188,CCDC124,0.169,0.16
1189,SNRNP40,1.844,0.0
1190,GNPNAT1,0.155,0.349
1191,PGM2,0.952,0.083
1192,FUBP3,0.571,0.053
1193,GMPPA,-0.421,0.12
1194,ABHD14B,-0.339,0.044
1195,PBK,-0.2,0.096
1196,CNDP2,-0.257,0.05
1197,PRRC1,0.227,0.443
1198,RBM14,-0.037,0.725
1199,VPS35,-0.14,0.378
1200,PURB,-0.102,0.374
1201,GFM1,0.59,0.453
1202,CDC5L,-0.588,0.009
1203,PSMD1,0.058,0.791
1204,VAT1,-1.018,0.009
1205,PLIN2,-0.358,0.251
1206,EIF3C;EIF3CL,-0.072,0.662
1207,TTC1,-0.241,0.066
1208,PHB2,-0.1,0.523
1209,HSD17B10,0.338,0.048
1210,NAP1L4,-0.039,0.741
1211,CCT7,0.277,0.037
1212,NIPSNAP1,-0.672,0.005
1213,ARPC5L,0.224,0.214
1214,WDR77,0.389,0.078
1215,CORO1B,-0.937,0.008
1216,TXNDC17,-0.086,0.454
1217,GINS3,-0.454,0.015
1218,ERP44,-0.203,0.126
1219,TACO1,0.083,0.611
1220,ESYT1,0.067,0.864
1221,COPS4,0.262,0.375
1222,FAM103A1,0.243,0.46
1223,ANP32E,0.123,0.393
1224,TUBB6,0.42,0.009
1225,NTMT1,-0.289,0.054
1226,TUBB2B,0.438,0.008
1227,TMEM109,-0.938,0.054
1228,PBDC1,-0.178,0.192
1229,GNL3,-0.406,0.078
1230,NUP85,1.619,0.147
1231,RBM4,-0.619,0.032
1232,SF3B5,0.124,0.268
1233,HINT2,-1.476,0.0
1234,QTRT1,-0.551,0.005
1235,MRPL13,0.367,0.092
1236,MRPL1,0.552,0.281
1237,NLN,-0.173,0.188
1238,DPY30,-0.646,0.098
1239,KLC2,-0.128,0.71
1240,XRN2,-0.079,0.584
1241,DDX47,-0.092,0.401
1242,RAB1B,-0.308,0.055
1243,MRPL46,-0.393,0.165
1244,BOLA2;BOLA2B,0.016,0.875
1245,PTGES2,-0.296,0.154
1246,PHAX,-0.225,0.101
1247,UBE2Z,-0.134,0.594
1248,HN1L,-0.032,0.786
1249,GRPEL1,-0.24,0.121
1250,C12orf10,-0.349,0.019
1251,CACYBP,0.114,0.537
1252,SDF2L1,-0.145,0.537
1253,EXOSC4,0.031,0.882
1254,NOP10,-0.254,0.077
1255,TIGAR,-0.131,0.259
1256,RTN4,0.048,0.81
1257,RPRD1B,-0.397,0.028
1258,NIT2,-0.657,0.007
1259,EXOSC3,-0.102,0.787
1260,ANLN,-0.075,0.864
1261,XPNPEP1,0.22,0.214
1262,PDLIM7,-0.175,0.335
1263,DDX21,0.214,0.264
1264,SAR1A,-1.204,0.24
1265,NANS,0.108,0.428
1266,EIF2B3,-0.2,0.232
1267,POLE3,-0.36,0.077
1268,AASDHPPT,-0.529,0.019
1269,HEBP1,-0.895,0.001
1270,APOBEC3C,0.144,0.456
1271,PHPT1,-0.262,0.173
1272,FARSB,0.182,0.159
1273,LIN7C;LIN7A,-0.55,0.272
1274,FAM49B,1.118,0.282
1275,DDX19A,-0.404,0.03
1276,ATAD3A;ATAD3B,0.019,0.936
1277,DDX18,-0.322,0.2
1278,SLTM,-0.109,0.362
1279,COMMD8,0.09,0.669
1280,OCIAD1,-0.614,0.016
1281,ADPRHL2,-0.464,0.012
1282,GAR1,-0.149,0.295
1283,AATF,-0.029,0.9
1284,MRPL39,0.462,0.032
1285,C9orf78,-0.06,0.743
1286,MAT2B,-0.57,0.015
1287,CHMP5,-1.069,0.003
1288,MRPL15,0.055,0.623
1289,NDUFA13,0.013,0.988
1290,RCC2,-0.553,0.004
1291,BCCIP,-0.382,0.017
1292,LARS,0.034,0.774
1293,GRHPR,-0.461,0.011
1294,CTSZ,-0.593,0.009
1295,PEF1,0.456,0.071
1296,SRP68,0.71,0.239
1297,CHORDC1,1.032,0.002
1298,09-Sep,-0.043,0.683
1299,PFDN2,0.311,0.031
1300,TRMT112,-0.805,0.003
1301,DBNL,-0.471,0.008
1302,DCTN4,-0.127,0.409
1303,HSPB8,-0.265,0.094
1304,STOML2,-0.077,0.58
1305,MRTO4,0.013,0.937
1306,RALY,-0.536,0.003
1307,CDV3,0.072,0.502
1308,CORO1C,0.247,0.132
1309,TPX2,-1.133,0.017
1310,NOB1,-0.409,0.041
1311,PRPF19,-0.095,0.507
1312,UBQLN1;UBQLN4,-0.03,0.765
1313,VPS4A,-0.857,0.248
1314,G3BP2,-0.616,0.04
1315,STUB1,0.131,0.633
1316,PSMD13,0.123,0.316
1317,COPS3,0.306,0.059
1318,NSFL1C,0.426,0.214
1319,SRRM2,-0.113,0.431
1320,PA2G4,0.085,0.569
1321,SMC3,-0.605,0.01
1322,RUVBL2,-0.102,0.415
1323,PIN4,-0.553,0.005
1324,RUVBL1,-0.009,0.943
1325,NUDC,-0.001,0.988
1326,VDAC3,-0.178,0.428
1327,CFL2,-0.12,0.341
1328,FARSA,0.456,0.109
1329,DRG1,-0.075,0.502
1330,CNPY2,-0.423,0.025
1331,GSTK1,-0.921,0.002
1332,LAMTOR2,-0.683,0.093
1333,MRPS28,-0.973,0.053
1334,POLDIP2,-0.097,0.423
1335,CARHSP1,-0.064,0.808
1336,WBP11,0.496,0.006
1337,NOP58,0.146,0.437
1338,SUGT1,-0.263,0.064
1339,MRPL11,-0.247,0.149
1340,PPIL1,-0.14,0.337
1341,STRAP,-0.06,0.689
1342,RTCB,0.09,0.4
1343,RPL36,0.426,0.013
1344,TLN1,-0.057,0.592
1345,AFG3L2,-0.553,0.018
1346,LSM5,-0.472,0.019
1347,PPME1,0.827,0.057
1348,YTHDF2,-0.541,0.036
1349,NME7,-0.207,0.304
1350,SUPT16H,-0.045,0.681
1351,TIMM9,0.045,0.802
1352,CD2AP,-0.496,0.073
1353,TIMM13,-0.083,0.51
1354,GMPPB,-0.166,0.178
1355,RBM8A,0.024,0.827
1356,NUBP2,-0.399,0.034
1357,COPG1,-0.061,0.685
1358,CLIC4,-0.065,0.718
1359,NFS1,0.393,0.278
1360,PSMC3,-0.029,0.816
1361,ACIN1,0.143,0.555
