,Gene Name,log2(Fold change),P-value
834,GSTO1,0.047,0.949
835,PRKDC,0.927,0.017
836,MRPS9,1.244,0.012
837,SARNP,1.817,0.001
838,LACTB,1.069,0.007
839,RPL24,-0.375,0.267
840,ARF1;ARF3,0.026,0.942
841,ERH,0.054,0.846
842,FOXK1,-0.056,0.844
843,RBM10;RBM6,1.265,0.029
844,RBM3,-0.516,0.337
845,TFAM,1.409,0.04
846,SLC25A3,1.957,0.002
847,CLTC,1.055,0.29
848,FKBP3,0.458,0.118
849,SORD,0.851,0.02
850,HNRNPU,0.657,0.068
851,FABP5,0.33,0.251
852,CAP1,0.478,0.39
853,HMGCS1,0.226,0.65
854,PFKP,1.455,0.008
855,RPL18A,0.179,0.59
856,FKBP4,0.353,0.269
857,RPL6,0.231,0.335
858,LMNB2,0.203,0.483
859,GLO1,0.18,0.505
860,YWHAH,0.526,0.225
861,CSTF1,1.941,0.007
862,SRSF11,1.44,0.006
863,PPAT,1.394,0.024
864,GFPT1,0.332,0.335
865,PSME1,0.279,0.33
866,PRDX1,-0.087,0.724
867,CKAP4,-0.739,0.137
868,KHDRBS1,0.313,0.451
869,BAX,0.936,0.046
870,ARHGAP1,1.109,0.207
871,PPP3CA;PPP3CB,2.044,0.017
872,DHX9,0.468,0.115
873,LGALS3BP,-0.818,0.019
874,PPID,0.209,0.653
875,SSRP1,0.151,0.704
876,NSUN2,3.051,0.028
877,RBBP4,0.005,0.986
878,AHNAK,0.702,0.171
879,PMPCA,0.264,0.276
880,SCRN1,0.886,0.018
881,TWF1,0.239,0.396
882,SF3A3,0.817,0.075
883,AIMP1,2.45,0.007
884,ILF2,0.83,0.076
885,ILF3,0.8,0.018
886,TRAP1,0.859,0.022
887,FLII,-0.137,0.796
888,HNRNPA0,-0.792,0.116
889,AIMP2,0.196,0.493
890,PRDX4,2.074,0.001
891,PAK2,2.928,0.001
892,CBX3,-0.547,0.159
893,PSMD2,0.435,0.119
894,SRSF9,0.678,0.25
895,TRIM28,-0.053,0.895
896,DHRS2,0.107,0.781
897,G3BP1,0.237,0.688
898,EIF3I,-0.134,0.572
899,UBE2V1;TMEM189-UBE2V1,0.811,0.021
900,DYNC1I2,0.681,0.255
901,NNT,2.378,0.013
902,SF3B2,-0.063,0.867
903,PDAP1,1.777,0.142
904,TUBB3,0.742,0.029
905,DCTN2,1.569,0.088
906,TRA2A,1.362,0.044
907,SNX1,0.391,0.148
908,TSTA3,1.19,0.145
909,RAB31;RAB22A,-0.354,0.573
910,DDX39B,0.577,0.063
911,EXOSC2,1.291,0.008
912,CBFB,0.794,0.398
913,CKAP5,-0.743,0.04
914,IL18,0.634,0.232
915,BOP1,1.96,0.016
916,EIF3A,0.863,0.043
917,TTLL12,1.314,0.015
918,DPYSL3,0.86,0.093
919,DYNC1H1,0.805,0.022
920,EIF2B1,0.041,0.855
921,EIF4A2,0.351,0.282
922,FLNC,1.39,0.005
923,GALE,0.84,0.019
924,CAPRIN1,-0.148,0.709
925,RBM39,1.061,0.012
926,MCM6,0.518,0.089
927,SMC1A,-1.503,0.016
928,GANAB,-0.655,0.041
929,MVP,0.753,0.124
930,LASP1,0.796,0.032
931,KPNB1,0.451,0.372
932,PSMD6,2.216,0.002
933,SEPT2,0.104,0.687
934,NCAPD2,-1.045,0.23
935,EFTUD2,0.476,0.136
936,KARS,0.459,0.148
937,EIF4H,-1.96,0.015
938,PDIA6,0.143,0.746
939,PAFAH1B3,0.503,0.213
940,PLEC,0.827,0.017
941,PPA1,0.33,0.316
942,PTGES3,-0.568,0.212
943,NONO,-0.026,0.906
944,QPRT,0.375,0.206
945,RCN1,0.539,0.168
946,PCBP1,-0.558,0.052
947,PCBP2,-0.449,0.208
948,SF3B3,-0.204,0.386
949,CNN3,0.279,0.679
950,SAFB,2.527,0.045
951,SF3A2,3.129,0.008
952,SF3A1,0.154,0.661
953,TRIP13,1.337,0.006
954,MAPRE1,0.205,0.807
955,ELAVL1,0.263,0.425
956,TOMM34,0.294,0.262
957,UBE2V2,3.138,0.014
958,RAB11B;RAB11A,-0.021,0.926
959,ADRM1,-0.213,0.384
960,UAP1,-0.773,0.08
961,DDB1,0.509,0.096
962,CDC37,0.624,0.102
963,FSCN1,0.664,0.04
964,DECR1,0.949,0.011
965,TST,1.769,0.007
966,PTPN21,3.368,0.034
967,UPP1,-0.298,0.307
968,HNRNPUL2;HNRNPUL2-BSCL2,1.855,0.012
969,SMU1,-0.338,0.223
970,TUBB8,-0.513,0.09
971,FAM98B,1.866,0.005
972,HSP90AB2P,-0.034,0.922
973,MAGED2,-2.751,0.001
974,DPCD,-1.132,0.029
975,RRP12,0.828,0.065
976,ABRACL,-0.516,0.127
977,C9orf64,-0.253,0.304
978,CROCC,0.812,0.592
979,FLNA,0.674,0.048
980,LAMTOR1,0.724,0.135
981,SLC25A24,-0.458,0.479
982,EDC4,0.791,0.027
983,PRPF8,1.017,0.013
984,FAHD1,1.284,0.094
985,H2AFV;H2AFZ,-1.693,0.003
986,SND1,0.755,0.069
987,TRMT10C,0.385,0.195
988,EIF3M,1.882,0.068
989,CYFIP1,1.15,0.019
990,HUWE1,0.896,0.03
991,PABPN1,0.887,0.052
992,KTN1,3.238,0.02
993,ALYREF,-0.493,0.079
994,CAND1,0.5,0.144
995,THOC6,-0.256,0.594
996,CXorf67,1.677,0.191
997,CARM1,1.579,0.003
998,HIST2H2AB,1.278,0.018
999,RHOT2,1.708,0.011
1000,MRPL41,-0.263,0.301
1001,FTSJ3,-0.605,0.208
1002,CCAR2,0.662,0.146
1003,NUP93,0.12,0.633
1004,ARFGAP1,1.114,0.044
1005,COLGALT1,1.321,0.032
1006,TXNDC5,-0.124,0.649
1007,PDPR,0.22,0.425
1008,NGDN,-0.465,0.094
1009,PNPT1,2.443,0.198
1010,GEMIN5,2.281,0.002
1011,IPO4,0.943,0.087
1012,ZC3H15,-1.322,0.247
1013,PPP1R13L,-0.534,0.125
1014,PDCD6IP,1.702,0.002
1015,PCNP,0.491,0.266
1016,PSPC1,3.074,0.032
1017,DNAJC9,1.099,0.006
1018,H1FX,-2.267,0.062
1019,CCT6B,-0.154,0.706
1020,HSPH1,1.209,0.004
1021,GCN1L1,1.381,0.021
1022,HDAC2;HDAC1,-0.035,0.925
1023,RAD50,1.718,0.414
1024,UFD1L,-0.092,0.7
1025,UPF1,1.5,0.073
1026,SMARCC1,0.329,0.194
1027,TNPO1,0.825,0.039
1028,EMG1,1.169,0.175
1029,HIST1H2AC;HIST3H2A;HIST1H2AB,0.127,0.654
1030,MYDGF,0.654,0.038
1031,MRPL24,0.245,0.405
1032,MAGOHB,-0.053,0.872
1033,LRRC59,0.431,0.281
1034,SNRNP40;DKFZp434D199,0.812,0.091
1035,FAHD2A,1.534,0.002
1036,ERO1L,1.303,0.021
1037,FUBP3,0.85,0.191
1038,ABHD14B,0.491,0.094
1039,PBK,0.482,0.42
1040,CNDP2,1.321,0.011
1041,RBM14,0.594,0.067
1042,VPS35,0.442,0.195
1043,GFM1,-0.744,0.055
1044,NUDCD1,2.066,0.014
1045,MMS19,0.942,0.328
1046,PSMB7,6.346,0.0
1047,PSMD1,-0.272,0.391
1048,VAT1,-0.429,0.113
1049,PLIN2,0.192,0.743
1050,EIF3C;EIF3CL,1.052,0.021
1051,PHB2,0.062,0.815
1052,HSD17B10,1.666,0.002
1053,NAP1L4,1.82,0.004
1054,CCT7,0.27,0.271
1055,HIST1H2BM,-0.486,0.153
1056,HIST1H2BL,1.78,0.001
1057,NIPSNAP1,1.981,0.002
1058,WDR77,1.471,0.004
1059,CORO1B,0.932,0.011
1060,TXNDC17,-0.065,0.775
1061,ERP44,2.467,0.098
1062,TACO1,0.184,0.631
1063,ESYT1,0.575,0.12
1064,TUBB6,0.211,0.532
1065,TUBB2B,0.182,0.583
1066,SF3B5,0.217,0.736
1067,EIF2A,0.417,0.271
1068,NAT10,1.026,0.008
1069,XRN2,0.06,0.923
1070,DDX47,-0.037,0.865
1071,RAB1B;RAB1C,-0.442,0.308
1072,TMX1,-1.182,0.1
1073,PTGES2,1.509,0.214
1074,UBE2Z,2.293,0.003
1075,MOB1A;MOB1B,0.421,0.533
1076,SFXN1,-0.157,0.548
1077,GRPEL1,0.184,0.906
1078,C12orf10,0.789,0.031
1079,CACYBP,2.329,0.052
1080,GLOD4,1.126,0.196
1081,MCCC2,5.314,0.002
1082,TM9SF3,0.815,0.033
1083,RAB18,0.664,0.096
1084,EXOSC4,1.266,0.03
1085,TIGAR,-0.472,0.09
1086,RTN4,1.005,0.04
1087,RPRD1B,2.414,0.001
1088,NIT2,0.583,0.097
1089,EXOSC3,2.721,0.0
1090,XPNPEP1,2.031,0.002
1091,DDX21,0.809,0.031
1092,SAR1A;SAR1B,-0.55,0.588
1093,NANS,2.979,0.0
1094,EIF2B3,-0.145,0.744
1095,AASDHPPT,-0.752,0.03
1096,PHPT1,1.277,0.01
1097,FARSB,1.53,0.002
1098,IARS2,1.728,0.007
1099,ATG3,0.21,0.637
1100,FAM49B,0.809,0.026
1101,DDX19A,1.224,0.008
1102,ATAD3A,0.688,0.577
1103,DDX18,0.673,0.399
1104,OCIAD1,-0.375,0.231
1105,DPP3,0.666,0.043
1106,MRPL39,1.959,0.001
1107,CISD1,-0.748,0.122
1108,MRPL15,0.715,0.145
1109,RCC2,-0.08,0.741
1110,BCCIP,0.203,0.699
1111,LARS,0.701,0.027
1112,GRHPR,-0.04,0.867
1113,PEF1,0.834,0.018
1114,ABCF2,0.446,0.202
1115,NDRG3,0.154,0.557
1116,SRP68,1.377,0.003
1117,CHORDC1,1.952,0.002
1118,SEPT9,0.911,0.04
1119,PFDN2,2.722,0.001
1120,SLC25A13,0.554,0.217
1121,DBNL,-0.536,0.272
1122,STOML2,0.617,0.258
1123,HN1,0.526,0.181
1124,MRTO4,0.71,0.28
1125,CPSF3,2.435,0.26
1126,RALY,-0.343,0.175
1127,CDV3,0.94,0.01
1128,CORO1C,-0.045,0.919
1129,PRPF19,-0.104,0.764
1130,UBQLN1;UBQLN4,1.275,0.042
1131,PSMD13,1.345,0.035
1132,COPS3,-1.514,0.002
1133,SRRM2,0.339,0.192
1134,PA2G4,0.246,0.457
1135,SMC3,-0.184,0.776
1136,RUVBL2,0.857,0.035
1137,RUVBL1,0.449,0.118
1138,NUDC,0.545,0.478
1139,VDAC3,0.769,0.169
1140,CFL2,1.228,0.014
1141,DRG1,-1.522,0.004
1142,CNPY2,0.464,0.187
1143,MRPS28,0.256,0.816
1144,POLDIP2,-0.623,0.138
1145,WBP11,1.414,0.01
1146,NOP58,1.609,0.005
1147,SUGT1,1.917,0.003
1148,LSM2,0.775,0.087
1149,LUC7L2,1.425,0.002
1150,MRPS2,1.911,0.122
1151,MRPL11,1.426,0.004
1152,PPIL1,2.025,0.041
1153,STRAP,0.673,0.379
1154,RTCB,0.947,0.021
1155,RPL36,0.1,0.77
1156,TLN1,0.702,0.031
1157,AFG3L2,0.88,0.045
1158,LSM5,0.578,0.083
1159,YTHDF2,-0.776,0.047
1160,SUPT16H,2.624,0.03
1161,TIMM13,-0.252,0.331
1162,SRPRB,2.793,0.009
1163,RBM8A,0.78,0.085
1164,NUBP2,1.446,0.003
1165,COPG1,0.538,0.106
1166,CLIC4,0.396,0.355
1167,MTCH2,1.091,0.007
1168,PSMC3,0.352,0.268
