Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF7,HIST1H4A,HIST1H4A,5|5,10,5.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-16.14,0.83,0.56,
XDCAF7,HSPA6,HSPA6,2|2,4,2.0,2,2|3,0.0,0.0,0.0,0.0,0.0,-8.18,0.8,0.56,
XDCAF7,HSPA5,HSPA5,1|1,2,1.0,2,29|32,0.0,0.0,0.0,0.0,0.0,-132.03,0.03,0.56,
XDCAF7,HSPA4,HSPA4,1|0,1,0.5,2,18|21,0.0,0.0,0.0,0.0,0.0,-87.58,0.03,0.56,
XDCAF7,NELFE,NELFE,3|3,6,3.0,2,24|21,0.0,0.0,0.0,0.0,0.0,-89.24,0.13,0.56,
XDCAF7,ZNF703,ZNF703,3|3,6,3.0,2,0|0,0.98,0.98,0.98,0.98,0.98,3.69,30.0,0.0,
XDCAF7,COPRS,COPRS,2|1,3,1.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-11.73,0.5,0.56,
XDCAF7,ZC3H13,ZC3H13,3|1,4,2.0,2,0|0,0.49,0.98,0.49,0.98,0.49,-0.19,20.0,0.08,
XDCAF7,ZC3H14,ZC3H14,2|1,3,1.5,2,19|29,0.0,0.0,0.0,0.0,0.0,-102.87,0.06,0.56,
XDCAF7,DHX9,DHX9,6|6,12,6.0,2,69|61,0.0,0.0,0.0,0.0,0.0,-264.82,0.09,0.56,
XDCAF7,HSPA8,HSPA8,29|23,52,26.0,2,44|52,0.0,0.0,0.0,0.0,0.0,-145.42,0.54,0.56,
XDCAF7,NUP98,NUP98,2|3,5,2.5,2,34|40,0.0,0.0,0.0,0.0,0.0,-156.67,0.07,0.56,
XDCAF7,HNRNPDL,HNRNPDL,9|4,13,6.5,2,2|2,0.47,0.92,0.47,0.92,0.47,-3.57,3.25,0.11,
XDCAF7,ANKRD20A12P,ANKRD20A12P,1|0,1,0.5,2,1|3,0.0,0.0,0.0,0.0,0.0,-9.92,0.25,0.56,
XDCAF7,PARP12,PARP12,0|1,1,0.5,2,2|5,0.0,0.0,0.0,0.0,0.0,-16.45,0.14,0.56,
XDCAF7,ACLY,ACLY,1|2,3,1.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-15.81,0.38,0.56,
XDCAF7,ATXN2L,ATXN2L,9|3,12,6.0,2,50|45,0.0,0.0,0.0,0.0,0.0,-199.13,0.13,0.56,
XDCAF7,NOP2,NOP2,1|0,1,0.5,2,17|17,0.0,0.0,0.0,0.0,0.0,-76.39,0.03,0.56,
XDCAF7,EDC3,EDC3,16|16,32,16.0,2,2|3,1.0,1.0,1.0,1.0,1.0,8.88,6.4,0.0,
XDCAF7,SWAP70,SWAP70,2|0,2,1.0,2,33|41,0.0,0.0,0.0,0.0,0.0,-166.0,0.03,0.56,
XDCAF7,XPO1,XPO1,0|1,1,0.5,2,5|10,0.0,0.0,0.0,0.0,0.0,-33.93,0.07,0.56,
XDCAF7,CSDE1,CSDE1,11|8,19,9.5,2,48|52,0.0,0.0,0.0,0.0,0.0,-192.4,0.19,0.56,
XDCAF7,TIPRL,TIPRL,13|15,28,14.0,2,30|30,0.0,0.0,0.0,0.0,0.0,-94.58,0.47,0.56,
XDCAF7,EPS15L1,EPS15L1,2|1,3,1.5,2,32|35,0.0,0.0,0.0,0.0,0.0,-145.39,0.04,0.56,
XDCAF7,RPS6KA1,RPS6KA1,0|2,2,1.0,2,21|19,0.0,0.0,0.0,0.0,0.0,-89.81,0.05,0.56,
XDCAF7,HLCS,HLCS,1|0,1,0.5,2,6|7,0.0,0.0,0.0,0.0,0.0,-29.64,0.08,0.56,
XDCAF7,SERBP1,SERBP1,6|4,10,5.0,2,37|49,0.0,0.0,0.0,0.0,0.0,-175.29,0.12,0.56,
XDCAF7,VAPB,VAPB,0|2,2,1.0,2,7|8,0.0,0.0,0.0,0.0,0.0,-34.07,0.13,0.56,
XDCAF7,ARF3,ARF3,1|0,1,0.5,2,7|5,0.0,0.0,0.0,0.0,0.0,-27.4,0.08,0.56,
XDCAF7,PLRG1,PLRG1,4|1,5,2.5,2,12|15,0.0,0.0,0.0,0.0,0.0,-56.76,0.19,0.56,
XDCAF7,RLF,RLF,1|0,1,0.5,2,3|1,0.0,0.0,0.0,0.0,0.0,-9.92,0.25,0.56,
XDCAF7,EEF1A1,EEF1A1,29|22,51,25.5,2,38|47,0.0,0.0,0.0,0.0,0.0,-125.54,0.6,0.56,
