Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE3,LIMA1,LIMA1,10|12,22,11.0,2,53|53,0.0,0.0,0.0,0.0,0.0,-198.01,0.21,0.53,
XTLE3,RBBP7,RBBP7,3|2,5,2.5,2,1|4,0.0,0.0,0.0,0.0,0.0,-6.9,1.0,0.34,
XTLE3,PPFIBP1,PPFIBP1,1|0,1,0.5,2,41|46,0.0,0.0,0.0,0.0,0.0,-194.04,0.01,0.53,
XTLE3,TCF7L2,TCF7L2,5|10,15,7.5,2,2|1,0.81,1.0,0.81,1.0,0.81,0.47,5.0,0.02,
XTLE3,RUNX2,RUNX2,0|2,2,1.0,2,1|1,0.07,0.15,0.07,0.15,0.07,-4.59,1.0,0.27,
XTLE3,C1ORF198,C1ORF198,2|6,8,4.0,2,6|6,0.0,0.0,0.0,0.0,0.0,-20.56,0.67,0.53,
XTLE3,RUNX1,RUNX1,14|17,31,15.5,2,0|0,1.0,1.0,1.0,1.0,1.0,22.26,155.0,0.0,
XTLE3,NUCKS1,NUCKS1,1|2,3,1.5,2,4|4,0.0,0.0,0.0,0.0,0.0,-14.67,0.38,0.53,
XTLE3,HIST3H3,HIST3H3,3|3,6,3.0,2,3|4,0.0,0.0,0.0,0.0,0.0,-9.12,0.86,0.53,
XTLE3,FAM208A,FAM208A,26|20,46,23.0,2,24|30,0.0,0.0,0.0,0.0,0.0,-68.05,0.85,0.53,
XTLE3,FAM208B,FAM208B,39|19,58,29.0,2,13|16,0.42,0.84,0.42,0.84,0.42,-24.75,2.0,0.19,
XTLE3,MED23,MED23,7|2,9,4.5,2,0|0,0.98,1.0,0.98,1.0,0.98,2.98,45.0,0.0,
XTLE3,XRCC5,XRCC5,2|0,2,1.0,2,5|8,0.0,0.0,0.0,0.0,0.0,-28.51,0.15,0.53,
XTLE3,KANSL3,KANSL3,2|0,2,1.0,2,0|1,0.24,0.48,0.24,0.48,0.24,-3.0,2.0,0.21,
XTLE3,EMSY,EMSY,36|48,84,42.0,2,12|11,1.0,1.0,1.0,1.0,1.0,7.25,3.65,0.0,
XTLE3,HSPH1,HSPH1,5|11,16,8.0,2,41|42,0.0,0.0,0.0,0.0,0.0,-164.19,0.19,0.53,
XTLE3,UBAP2L,UBAP2L,19|21,40,20.0,2,36|44,0.0,0.0,0.0,0.0,0.0,-120.71,0.5,0.53,
XTLE3,TNRC18,TNRC18,11|2,13,6.5,2,0|0,0.98,1.0,0.98,1.0,0.98,2.98,65.0,0.0,
